timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, timeReceived, timeCaptured, resetFilter, frameNumber, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
4470.460227,-4.622124,3.552361,65.135513,-10.904316,3.545332,66.161346,4470.460212,4470.424079,0,70392,1,-8.288782,0.704107,74.185532,-0.020202,-0.056925,-0.018421
4470.474279,-4.652413,3.512662,65.409340,-10.832624,3.589294,65.906937,4470.474259,4470.440766,0,70393,1,-8.317915,0.569056,74.149818,-0.005670,-0.062845,-0.018330
4470.490613,-4.609636,3.541250,65.093056,-10.863328,3.595415,65.918938,4470.490596,4470.457454,0,70394,1,-8.294460,0.722539,74.040833,-0.020198,-0.061739,-0.015506
4470.507530,-4.639076,3.545212,64.976494,-10.876235,3.569473,65.990990,4470.507515,4470.474141,0,70395,1,-8.333109,0.732087,74.023712,-0.022296,-0.062737,-0.018562
4470.537803,-4.639307,3.523689,65.115410,-10.827362,3.598974,65.779366,4470.537787,4470.490829,0,70396,1,-8.346484,0.636436,73.950409,-0.010322,-0.066919,-0.019408
4470.554037,-4.635846,3.494928,65.395599,-10.861564,3.568730,65.963737,4470.554020,4470.507400,0,70397,1,-8.435430,0.558293,74.160667,-0.004692,-0.075446,-0.019893
4470.569883,-4.644081,3.491103,65.246399,-10.828509,3.571511,65.811874,4470.569867,4470.524081,0,70398,1,-8.355725,0.539605,74.002754,-0.000548,-0.067463,-0.020107
4470.585834,-4.666645,3.572557,64.982277,-10.853592,3.571701,65.953331,4470.585816,4470.540761,0,70399,1,-8.294294,0.645095,73.976570,-0.010673,-0.059094,-0.015175
4470.602023,-4.614158,3.536972,65.052963,-10.864025,3.581574,65.965111,4470.602007,4470.557442,0,70400,1,-8.401185,0.556844,73.982735,-0.001650,-0.072770,-0.019271
4470.617969,-4.632049,3.532562,65.165199,-10.879695,3.548917,66.033081,4470.617953,4470.574123,0,70401,1,-8.413951,0.582801,74.086250,-0.006185,-0.073671,-0.015328
4470.634429,-4.625743,3.522865,65.159164,-10.870552,3.577935,66.022888,4470.634414,4470.590803,0,70402,1,-8.321778,0.624651,74.097061,-0.010455,-0.062306,-0.019282
4470.649768,-4.638599,3.520050,65.173256,-10.798903,3.607170,65.689110,4470.649753,4470.607484,0,70403,1,-8.235133,0.620571,73.933723,-0.008201,-0.057123,-0.014876
4470.666223,-4.651460,3.529248,65.157219,-10.885782,3.549007,66.114899,4470.666207,4470.624164,0,70404,1,-8.369603,0.645614,74.148247,-0.013228,-0.066066,-0.017728
4470.681877,-4.634470,3.492262,65.475662,-10.834105,3.585759,65.806641,4470.681862,4470.640845,0,70405,1,-8.289727,0.540672,74.125114,-0.002609,-0.060055,-0.019626
4470.698399,-4.644976,3.530640,65.183929,-10.877075,3.559917,65.985336,4470.698383,4470.657525,0,70406,1,-8.293161,0.585537,74.076843,-0.005008,-0.058812,-0.015402
4470.713902,-4.634656,3.529511,65.258072,-10.860905,3.583657,65.968880,4470.713886,4470.674206,0,70407,1,-8.292530,0.618073,74.120697,-0.010321,-0.059722,-0.016910
4470.730086,-4.623113,3.523941,65.126564,-10.888878,3.569700,66.090698,4470.730071,4470.690887,0,70408,1,-8.384936,0.540709,74.080063,-0.000181,-0.069816,-0.016630
4470.747113,-4.618173,3.509430,65.201439,-10.868555,3.569685,65.995079,4470.747098,4470.707567,0,70409,1,-8.356773,0.666744,74.116478,-0.015510,-0.066599,-0.020402
4470.762111,-4.602934,3.549897,64.917458,-10.865313,3.571217,65.977486,4470.762096,4470.724248,0,70410,1,-8.341002,0.644336,73.953888,-0.011353,-0.066346,-0.018925
4470.778011,-4.648742,3.552847,65.006020,-10.832424,3.595805,65.854088,4470.777995,4470.740928,0,70411,1,-8.246231,0.785199,73.985786,-0.026543,-0.056327,-0.013292
4470.793948,-4.612238,3.529843,65.045296,-10.840627,3.572822,65.855255,4470.793932,4470.757609,0,70412,1,-8.231994,0.628012,73.957893,-0.009657,-0.055266,-0.016538
4470.810154,-4.620579,3.513427,65.310753,-10.850031,3.582356,65.886940,4470.810138,4470.774289,0,70413,1,-8.256905,0.586244,74.096474,-0.006573,-0.056848,-0.017395
4470.826378,-4.609634,3.539223,65.143562,-10.853735,3.588031,65.872833,4470.826363,4470.790970,0,70414,1,-8.196806,0.555909,73.995956,-0.002229,-0.050384,-0.016853
4470.843247,-4.637038,3.553529,65.169968,-10.868011,3.569749,65.905365,4470.843232,4470.807651,0,70415,1,-8.216286,0.589272,74.034218,-0.005264,-0.051869,-0.012210
4470.858964,-4.651428,3.470325,65.558266,-10.803247,3.589791,65.736588,4470.858949,4470.824331,0,70416,1,-8.277510,0.665285,74.174217,-0.017027,-0.058885,-0.021154
4470.874504,-4.639421,3.572105,65.032028,-10.871660,3.563757,66.019432,4470.874488,4470.841012,0,70417,1,-8.260636,0.743149,74.074730,-0.024080,-0.055503,-0.015506
4470.890412,-4.646590,3.509463,65.294022,-10.852459,3.570278,65.959908,4470.890397,4470.857692,0,70418,1,-8.365888,0.622551,74.130814,-0.010658,-0.067120,-0.019927
4470.905900,-4.651154,3.560767,64.986626,-10.852699,3.580781,65.854286,4470.905885,4470.874373,0,70419,1,-8.281148,0.721646,73.953362,-0.018963,-0.059135,-0.013295
4470.939118,-4.639235,3.521920,65.307106,-10.851306,3.597453,65.916878,4470.939083,4470.891108,0,70420,1,-8.324553,0.687501,74.140472,-0.018209,-0.061653,-0.022998
4470.954665,-4.630599,3.521402,65.295883,-10.860682,3.572303,65.942780,4470.954642,4470.907796,0,70421,1,-8.355317,0.643527,74.130157,-0.013044,-0.067817,-0.015628
4470.970156,-4.653691,3.518384,65.182938,-10.866711,3.557241,66.017365,4470.970141,4470.924483,0,70422,1,-8.315200,0.606927,74.102211,-0.008789,-0.061245,-0.016090
4470.987397,-4.661619,3.505701,65.333183,-10.788624,3.618572,65.618721,4470.987379,4470.941171,0,70423,1,-8.358542,0.639529,73.980362,-0.011343,-0.069825,-0.017897
4471.002046,-4.641838,3.545904,65.112404,-10.847085,3.591221,65.887283,4471.002030,4470.957858,0,70424,1,-8.308415,0.567247,73.985558,-0.003473,-0.062047,-0.016791
4471.018230,-4.662948,3.513223,65.144714,-10.822736,3.594633,65.801910,4471.018214,4470.974546,0,70425,1,-8.389072,0.599251,73.965355,-0.007475,-0.071543,-0.017360
4471.034413,-4.636921,3.558057,65.054352,-10.856668,3.590729,66.004784,4471.034398,4470.991233,0,70426,1,-8.344500,0.695623,74.054794,-0.017623,-0.065043,-0.019447
4471.050385,-4.635874,3.520945,65.216263,-10.897100,3.556931,66.086395,4471.050349,4471.007921,0,70427,1,-8.316459,0.544758,74.132454,-0.001651,-0.060627,-0.016248
4471.066084,-4.646881,3.546717,65.103012,-10.835271,3.594878,65.819038,4471.066069,4471.024608,0,70428,1,-8.303728,0.602669,73.956482,-0.006716,-0.061921,-0.016698
4471.081875,-4.615247,3.547511,65.089813,-10.901402,3.572074,66.094383,4471.081858,4471.041296,0,70429,1,-8.415791,0.568345,74.075150,-0.004693,-0.072446,-0.018549
