CaptureTime, CaptureTime 0, FrameNumber 0, DeviceTime 0, CaptureTime 1, FrameNumber 1, DeviceTime 1, frameSetCounter
4470.448438509, 4470.448438509, 70392, 4470.448438509, 4470.448438509, 70392, 4470.448438509, 10553
4470.465126035, 4470.465126035, 70393, 4470.465126035, 4470.465126035, 70393, 4470.465126035, 10554
4470.481813561, 4470.481813561, 70394, 4470.481813561, 4470.481813561, 70394, 4470.481813561, 10555
4470.498501087, 4470.498501087, 70395, 4470.498501087, 4470.498501087, 70395, 4470.498501087, 10556
4470.515188613, 4470.515188613, 70396, 4470.515188613, 4470.515188613, 70396, 4470.515188613, 10557
4470.531760332, 4470.531760332, 70397, 4470.531760332, 4470.531760332, 70397, 4470.531760332, 10558
4470.548440899, 4470.548440899, 70398, 4470.548440899, 4470.548440899, 70398, 4470.548440899, 10559
4470.565121466, 4470.565121466, 70399, 4470.565121466, 4470.565121466, 70399, 4470.565121466, 10560
4470.581802033, 4470.581802033, 70400, 4470.581802033, 4470.581802033, 70400, 4470.581802033, 10561
4470.598482600, 4470.598482600, 70401, 4470.598482600, 4470.598482600, 70401, 4470.598482600, 10562
4470.615163167, 4470.615163167, 70402, 4470.615163167, 4470.615163167, 70402, 4470.615163167, 10563
4470.631843734, 4470.631843734, 70403, 4470.631843734, 4470.631843734, 70403, 4470.631843734, 10564
4470.648524302, 4470.648524302, 70404, 4470.648524302, 4470.648524302, 70404, 4470.648524302, 10565
4470.665204869, 4470.665204869, 70405, 4470.665204869, 4470.665204869, 70405, 4470.665204869, 10566
4470.681885436, 4470.681885436, 70406, 4470.681885436, 4470.681885436, 70406, 4470.681885436, 10567
4470.698566003, 4470.698566003, 70407, 4470.698566003, 4470.698566003, 70407, 4470.698566003, 10568
4470.715246570, 4470.715246570, 70408, 4470.715246570, 4470.715246570, 70408, 4470.715246570, 10569
4470.731927137, 4470.731927137, 70409, 4470.731927137, 4470.731927137, 70409, 4470.731927137, 10570
4470.748607704, 4470.748607704, 70410, 4470.748607704, 4470.748607704, 70410, 4470.748607704, 10571
4470.765288271, 4470.765288271, 70411, 4470.765288271, 4470.765288271, 70411, 4470.765288271, 10572
4470.781968839, 4470.781968839, 70412, 4470.781968839, 4470.781968839, 70412, 4470.781968839, 10573
4470.798649406, 4470.798649406, 70413, 4470.798649406, 4470.798649406, 70413, 4470.798649406, 10574
4470.815329973, 4470.815329973, 70414, 4470.815329973, 4470.815329973, 70414, 4470.815329973, 10575
4470.832010540, 4470.832010540, 70415, 4470.832010540, 4470.832010540, 70415, 4470.832010540, 10576
4470.848691107, 4470.848691107, 70416, 4470.848691107, 4470.848691107, 70416, 4470.848691107, 10577
