timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, timeReceived, timeCaptured, resetFilter, frameNumber, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
15471.163822,4.392069,11.948620,71.181496,-2.152717,11.881171,71.364716,15471.163802,15471.097455,0,7,1,1.915840,9.346399,79.876534,-0.078312,0.100362,0.009628
15471.170600,4.400671,11.832581,71.823410,-2.149718,11.823373,71.564110,15471.170573,15471.131312,0,9,1,1.909649,9.097248,80.259422,-0.063929,0.098527,0.011158
15471.180291,4.364083,11.898366,71.049294,-2.128039,11.830463,71.241371,15471.180275,15471.147463,0,10,1,1.931997,9.096610,79.697655,-0.060173,0.102981,0.008582
15471.194762,4.351234,11.912423,71.116280,-2.182801,11.813595,71.699387,15471.194747,15471.164226,0,11,1,1.890143,9.148057,79.985283,-0.069452,0.101413,0.010037
15471.212325,4.365986,11.889417,71.228455,-2.125520,11.878613,70.725655,15471.212309,15471.180667,0,12,1,1.928099,9.117278,79.532509,-0.060996,0.100657,0.013071
15471.228476,4.355050,11.909844,71.068031,-2.182445,11.870625,71.286652,15471.228458,15471.197465,0,13,1,1.864750,9.165369,79.750328,-0.066725,0.098421,0.009492
15471.246239,4.369512,11.941717,71.217644,-2.146312,11.892477,71.250259,15471.246224,15471.214104,0,14,1,1.872460,8.954812,79.737801,-0.041532,0.096488,0.009682
15471.261724,4.377628,11.908371,71.347885,-2.148873,11.880121,71.320152,15471.261710,15471.230662,0,15,1,1.897287,9.218256,79.922333,-0.072412,0.096548,0.016246
15471.280445,4.382440,11.919352,71.352188,-2.146352,11.860082,71.308228,15471.280427,15471.247977,0,16,1,1.932912,9.200219,79.908264,-0.069663,0.101775,0.012011
15471.294695,4.386252,11.931365,71.322487,-2.141730,11.884552,71.300888,15471.294680,15471.264012,0,17,1,1.874766,9.226711,79.900002,-0.071646,0.095505,0.008957
15471.312805,4.392630,11.931694,71.345589,-2.135805,11.904910,71.264740,15471.312789,15471.280909,0,18,1,1.905445,8.999472,79.815582,-0.044125,0.098547,0.009343
15471.330107,4.399125,11.937031,71.363991,-2.131992,11.930999,71.230080,15471.330078,15471.297399,0,19,1,1.897322,9.146977,79.853386,-0.060283,0.097909,0.006255
