timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, timeReceived, timeCaptured, resetFilter, frameNumber, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
15471.163802,-8.602130,4.007842,71.012375,-2.059571,4.063402,71.265709,15471.163802,15471.097455,0,7,1,-6.215088,6.359290,79.803261,0.078309,-0.100539,0.007589
15471.170574,-8.617361,4.105594,71.657211,-2.064614,4.115510,71.466621,15471.170573,15471.131312,0,9,1,-6.212721,6.597449,80.193123,0.063909,-0.098758,0.009020
15471.180275,-8.572727,4.061806,70.881958,-2.082922,4.117620,71.143608,15471.180275,15471.147463,0,10,1,-6.229194,6.614080,79.631401,0.060185,-0.103140,0.006280
15471.194748,-8.560590,4.045837,70.948647,-2.032940,4.121405,71.602463,15471.194747,15471.164226,0,11,1,-6.190387,6.554434,79.917870,0.069446,-0.101607,0.007875
15471.212310,-8.576497,4.065660,71.061272,-2.080083,4.084154,70.626732,15471.212309,15471.180667,0,12,1,-6.223584,6.598112,79.465782,0.060958,-0.100944,0.010841
15471.228459,-8.563899,4.049790,70.900452,-2.029022,4.076133,71.188293,15471.228458,15471.197465,0,13,1,-6.162551,6.543783,79.682800,0.066722,-0.098603,0.007388
15471.246224,-8.579947,4.013691,71.048943,-2.064787,4.055360,71.150917,15471.246224,15471.214104,0,14,1,-6.169978,6.754618,79.676186,0.041527,-0.096695,0.007369
15471.261710,-8.589401,4.043330,71.179985,-2.062948,4.065722,71.221153,15471.261710,15471.230662,0,15,1,-6.196923,6.486061,79.852882,0.072336,-0.096919,0.014251
15471.280428,-8.594266,4.032236,71.183922,-2.065330,4.086095,71.209778,15471.280427,15471.247977,0,16,1,-6.232386,6.504526,79.838959,0.069637,-0.102026,0.009840
15471.294681,-8.597775,4.021075,71.153854,-2.069893,4.061848,71.201698,15471.294680,15471.264012,0,17,1,-6.174176,6.478220,79.830551,0.071645,-0.095669,0.006987
15471.312789,-8.604395,4.020097,71.176872,-2.075454,4.042531,71.164925,15471.312789,15471.280909,0,18,1,-6.203806,6.707799,79.752312,0.044125,-0.098741,0.006998
15471.330079,-8.611086,4.014245,71.195045,-2.078923,4.017443,71.129501,15471.330078,15471.297399,0,19,1,-6.196186,6.559270,79.785988,0.060314,-0.098004,0.004099
15471.347919,-8.616839,3.990877,71.221718,-2.082062,4.025883,71.132530,15471.347918,15471.314838,0,20,1,-6.194931,6.601461,79.786903,0.054261,-0.095585,0.009662
15471.363549,-8.618831,3.975987,71.170898,-2.085582,4.001200,71.123535,15471.363548,15471.330763,0,21,1,-6.246301,6.526893,79.771065,0.062231,-0.103744,0.001722
15471.379687,-8.625709,4.006265,71.243340,-2.087036,4.004617,71.135452,15471.379686,15471.347679,0,22,1,-6.203828,6.618666,79.789635,0.050741,-0.096759,0.006890
15471.395119,-8.627487,3.990158,71.242088,-2.089444,3.997929,71.109795,15471.395118,15471.364019,0,23,1,-6.191415,6.561611,79.792694,0.056839,-0.096025,0.003813
15471.413086,-8.628469,3.990755,71.286247,-2.083115,3.998880,71.183342,15471.413086,15471.381679,0,24,1,-6.239355,6.510184,79.860771,0.062525,-0.101676,0.004372
15471.428580,-8.624413,3.964373,71.322044,-2.081741,3.969941,71.163483,15471.428579,15471.397378,0,25,1,-6.240061,6.478476,79.876488,0.065638,-0.100949,0.007698
15471.445563,-8.614286,3.945405,71.315536,-2.069039,3.967963,71.143059,15471.445562,15471.414013,0,26,1,-6.195875,6.485224,79.863945,0.064716,-0.097417,0.006795
15471.461870,-8.598392,3.972545,71.261086,-2.057257,3.984975,71.090111,15471.461870,15471.430654,0,27,1,-6.124561,6.578449,79.787643,0.053672,-0.092184,0.002591
15471.478747,-8.576673,3.962637,71.213242,-2.038828,3.962063,71.049515,15471.478747,15471.447464,0,28,1,-6.126995,6.670960,79.712257,0.042552,-0.095435,0.001256
15471.497469,-8.550911,3.985740,71.249397,-2.014186,3.969371,71.042770,15471.497468,15471.464021,0,29,1,-6.143371,6.470494,79.781448,0.065248,-0.097962,0.007574
15471.511829,-8.519379,3.974923,71.218758,-1.983954,3.976388,71.086052,15471.511828,15471.480657,0,30,1,-6.005064,6.523948,79.782272,0.059090,-0.086296,0.004915
15471.530519,-8.475992,3.965543,71.148895,-1.946979,3.982958,71.136841,15471.530519,15471.498332,0,31,1,-6.033227,6.546379,79.759766,0.056463,-0.094699,0.003791
15471.544359,-8.432028,3.978606,71.138283,-1.907903,3.987467,71.109711,15471.544359,15471.514242,0,32,1,-5.980615,6.584624,79.731163,0.052172,-0.093155,0.004690
15471.560898,-8.393271,4.004508,71.188042,-1.865794,3.973317,71.150841,15471.560897,15471.530673,0,33,1,-5.974650,6.421160,79.820663,0.071136,-0.095891,0.008083
