timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, usedInterpolatedTime, mostRecentObservationTime, resetFilter, sentEyePairCounter, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
714243.252188,-9.575322,4.094889,73.365433,-3.067601,4.213105,72.474831,714243.267268,714243.203773,0,8235,1,2.517963,10.503967,81.956184,-0.358726,0.002957,0.034665
714243.260228,-9.574606,4.087618,73.364487,-3.066885,4.205835,72.473885,714243.275250,714243.203773,0,8236,1,2.520505,10.553798,81.965775,-0.383497,-0.005292,0.035479
714243.260640,-9.573955,4.081017,73.363640,-3.066234,4.199233,72.473038,714243.275841,714243.203773,0,8237,1,2.520696,10.557572,81.966499,-0.385389,-0.005928,0.035540
714243.266195,-9.573294,4.074528,73.362877,-3.065572,4.192744,72.472275,714243.281228,714243.203773,0,8238,1,2.522443,10.592509,81.973228,-0.402998,-0.011887,0.036109
714243.270167,-9.574706,4.071270,73.374786,-3.066708,4.188783,72.459641,714243.285219,714243.220454,0,8239,1,2.515916,10.149467,81.894081,0.186826,0.056010,0.043463
714243.275142,-9.575962,4.067657,73.374466,-3.067963,4.185170,72.459312,714243.290205,714243.220454,0,8240,1,2.516321,10.164051,81.897057,0.220139,0.056522,0.044652
714243.278139,-9.577156,4.064177,73.374168,-3.069157,4.181689,72.459015,714243.293206,714243.220454,0,8241,1,2.516550,10.173043,81.898895,0.240883,0.056842,0.045386
714243.282269,-9.578316,4.060727,73.373909,-3.070317,4.178240,72.458755,714243.297226,714243.220454,0,8242,1,2.516840,10.185348,81.901421,0.269501,0.057285,0.046392
714243.286137,-9.577472,4.060481,73.384766,-3.069337,4.176294,72.446594,714243.301178,714243.237134,0,8243,1,2.521767,9.915061,81.874870,0.092837,-0.046036,0.035530
714243.291139,-9.576549,4.059196,73.384178,-3.068414,4.175009,72.446007,714243.306180,714243.237134,0,8244,1,2.522772,9.915578,81.876808,0.114438,-0.054415,0.036008
714243.295013,-9.575630,4.057790,73.383652,-3.067496,4.173604,72.445473,714243.310151,714243.237134,0,8245,1,2.523571,9.916023,81.878380,0.132182,-0.061310,0.036395
714243.298862,-9.572176,4.069260,73.389221,-3.064230,4.182884,72.438789,714243.314136,714243.253815,0,8246,1,2.473703,9.918352,81.876251,-0.365835,0.059350,0.032205
714243.303896,-9.568741,4.079593,73.388718,-3.060796,4.193217,72.438286,714243.319125,714243.253815,0,8247,1,2.472608,9.918609,81.878235,-0.387731,0.061146,0.032376
714243.307859,-9.565304,4.089723,73.388268,-3.057358,4.203347,72.437836,714243.323115,714243.253815,0,8248,1,2.471707,9.918833,81.879868,-0.406014,0.062663,0.032513
714243.312013,-9.567315,4.082833,73.394745,-3.059013,4.193713,72.436523,714243.327105,714243.270495,0,8249,1,2.487377,9.941016,81.905701,-0.318428,0.120461,0.029168
714243.315981,-9.569044,4.074774,73.397072,-3.060742,4.185654,72.438850,714243.331100,714243.270495,0,8250,1,2.486705,9.941735,81.908119,-0.330694,0.126324,0.029222
714243.319932,-9.570682,4.066875,73.399162,-3.062380,4.177755,72.440941,714243.335086,714243.270495,0,8251,1,2.486015,9.942467,81.910576,-0.343369,0.132392,0.029278
714243.323974,-9.572241,4.059094,73.401047,-3.063939,4.169974,72.442825,714243.339071,714243.270495,0,8252,1,2.485304,9.943214,81.913071,-0.356486,0.138680,0.029334
714243.327765,-9.575003,4.044500,73.409988,-3.065790,4.151997,72.442314,714243.343059,714243.287176,0,8253,1,2.457357,9.959180,81.991081,-0.133153,0.004254,0.037460
714243.332939,-9.577279,4.028073,73.413780,-3.068067,4.135569,72.446106,714243.348050,714243.287176,0,8254,1,2.454501,9.960374,81.998207,-0.129085,-0.000019,0.037973
714243.336960,-9.579496,4.011815,73.417191,-3.070284,4.119311,72.449524,714243.352046,714243.287176,0,8255,1,2.452151,9.961344,82.004036,-0.125652,-0.003582,0.038392
714243.340816,-9.581666,3.995664,73.420265,-3.072453,4.103161,72.452591,714243.356024,714243.287176,0,8256,1,2.449756,9.962319,82.009941,-0.122078,-0.007257,0.038815
714243.344685,-9.581650,3.998969,73.421829,-3.072157,4.106649,72.452713,714243.360010,714243.303856,0,8257,1,2.461749,10.011509,81.906502,-0.080096,0.104908,0.031243
714243.349867,-9.581486,4.001803,73.422592,-3.071993,4.109483,72.453476,714243.365002,714243.303856,0,8258,1,2.459953,10.016476,81.908257,-0.071570,0.110051,0.031423
714243.353708,-9.581317,4.004176,73.423271,-3.071824,4.111856,72.454163,714243.368987,714243.303856,0,8259,1,2.458488,10.020535,81.909668,-0.064474,0.114310,0.031571
714243.357645,-9.580609,4.013245,73.422333,-3.070848,4.119603,72.456490,714243.372972,714243.320537,0,8260,1,2.539426,9.986913,81.906700,-0.167109,0.102210,0.025027
714243.361647,-9.579762,4.021231,73.422951,-3.070002,4.127588,72.457108,714243.376966,714243.320537,0,8261,1,2.541490,9.989192,81.907784,-0.167659,0.105975,0.024832
714243.365834,-9.578908,4.028859,73.423515,-3.069147,4.135216,72.457672,714243.380962,714243.320537,0,8262,1,2.543589,9.991514,81.908882,-0.168238,0.109869,0.024631
714243.369865,-9.578039,4.036189,73.424019,-3.068279,4.142546,72.458176,714243.384950,714243.320537,0,8263,1,2.545720,9.993874,81.909988,-0.168845,0.113879,0.024427
714243.373605,-9.574967,4.042015,73.421471,-3.064933,4.150797,72.464378,714243.388929,714243.337218,0,8264,1,2.541400,9.952067,81.935997,-0.159047,-0.035555,0.024854
