timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, timeReceived, timeCaptured, resetFilter, frameNumber, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
14186.138319,4.392069,11.948620,71.181496,-2.152717,11.881171,71.364716,14186.138293,14186.073967,0,7,1,1.774796,9.121362,79.818100,-0.052533,0.087465,-0.000211
14186.144377,4.400671,11.832581,71.823410,-2.149718,11.823373,71.564110,14186.144361,14186.107284,0,9,1,1.732826,9.061213,80.262375,-0.060278,0.082715,-0.003109
14186.154431,4.364083,11.898366,71.049294,-2.128039,11.830463,71.241371,14186.154416,14186.124217,0,10,1,1.734940,9.030709,79.692886,-0.052829,0.082572,0.000748
14186.170569,4.351234,11.912423,71.116280,-2.182801,11.813595,71.699387,14186.170555,14186.140587,0,11,1,1.709263,8.913177,79.924522,-0.042380,0.082887,0.002863
14186.187312,4.365986,11.889417,71.228455,-2.125520,11.878613,70.725655,14186.187297,14186.157234,0,12,1,1.804266,9.049009,79.521339,-0.053440,0.089294,0.004062
14186.204533,4.355050,11.909844,71.068031,-2.182445,11.870625,71.286652,14186.204518,14186.174113,0,13,1,1.737238,8.933176,79.685318,-0.039809,0.084983,0.005700
14186.221185,4.360907,11.976583,71.080208,-2.108601,11.937974,70.929741,14186.221170,14186.190580,0,14,1,1.738037,8.958125,79.508217,-0.037379,0.079983,0.006679
14186.237523,4.431984,11.874058,72.250084,-2.161017,11.882936,71.754448,14186.237509,14186.207236,0,15,1,1.779032,8.844672,80.485275,-0.031286,0.085538,0.002016
14186.254396,4.422126,11.965156,71.387253,-2.127478,11.917715,71.221268,14186.254381,14186.223968,0,16,1,1.803992,8.921495,79.787231,-0.031428,0.086431,0.003748
14186.271120,4.414421,12.021429,71.064827,-2.104908,11.972240,71.240997,14186.271105,14186.240992,0,17,1,1.756309,9.104729,79.685822,-0.047306,0.079993,0.003138
14186.287654,4.453217,11.977656,71.584305,-2.080651,12.003661,70.909050,14186.287640,14186.257292,0,18,1,1.767056,9.063018,79.769829,-0.043391,0.077282,0.003954
14186.314663,4.465111,11.996711,71.577698,-2.096878,12.053931,70.856331,14186.314637,14186.273972,0,19,1,1.726894,9.085669,79.740273,-0.042658,0.073223,0.002825
14186.320732,4.453945,12.013303,71.497818,-2.118989,11.985235,71.399132,14186.320718,14186.290781,0,20,1,1.738000,8.995942,79.948051,-0.035217,0.077617,-0.000099
14186.337461,4.421980,12.009495,71.157791,-2.109151,11.961417,71.401611,14186.337446,14186.307255,0,21,1,1.731455,9.094452,79.820160,-0.049486,0.076569,0.003884
14186.354982,4.437501,11.923218,71.897919,-2.109529,11.949598,71.364204,14186.354967,14186.324729,0,22,1,1.811021,8.959889,80.130882,-0.036922,0.085249,0.003765
14186.371116,4.377117,11.969397,71.100044,-2.146429,11.930432,71.386955,14186.371101,14186.340673,0,23,1,1.707233,8.902207,79.724136,-0.029086,0.077754,0.006733
