frameCounter, trackingStatus, timeLogged, frameNumber
9400,2,4403.2907, 66365
9401,2,4403.3091, 66366
9402,2,4403.3223, 66367
9403,2,4403.3384, 66368
9404,2,4403.3540, 66369
9405,2,4403.3705, 66370
9406,2,4403.3863, 66371
9407,2,4403.4019, 66372
9408,2,4403.4181, 66373
9409,2,4403.4505, 66374
9410,2,4403.4659, 66375
9411,2,4403.4824, 66376
9412,2,4403.4981, 66377
9413,2,4403.5150, 66378
9414,2,4403.5316, 66379
9415,2,4403.5468, 66380
9416,2,4403.5622, 66381
9417,2,4403.5780, 66382
9418,2,4403.5937, 66383
9419,2,4403.6099, 66384
9420,2,4403.6266, 66385
9421,2,4403.6421, 66386
9422,2,4403.6579, 66387
9423,2,4403.6739, 66388
9424,2,4403.6902, 66389
9425,2,4403.7064, 66390
9426,2,4403.7227, 66391
9427,2,4403.7381, 66392
9428,2,4403.7538, 66393
9429,2,4403.7701, 66394
9430,2,4403.7862, 66395
9431,2,4403.8025, 66396
9432,2,4403.8179, 66397
9433,2,4403.8499, 66398
9434,2,4403.8663, 66399
9435,2,4403.8823, 66400
9436,2,4403.8982, 66401
9437,2,4403.9143, 66402
9438,2,4403.9307, 66403
9439,2,4403.9465, 66404
9440,2,4403.9633, 66405
9441,2,4403.9786, 66406
9442,2,4403.9950, 66407
9443,2,4404.0104, 66408
9444,2,4404.0259, 66409
9445,2,4404.0424, 66410
9446,2,4404.0581, 66411
9447,2,4404.0739, 66412
9448,2,4404.0901, 66413
9449,2,4404.1062, 66414
9450,2,4404.1220, 66415
9451,2,4404.1385, 66416
9452,2,4404.1540, 66417
9453,2,4404.1704, 66418
9454,2,4404.1862, 66419
9455,2,4404.2025, 66420
9456,2,4404.2180, 66421
9457,2,4404.2503, 66422
9458,2,4404.2662, 66423
9459,2,4404.2819, 66424
9460,2,4404.3018, 66425
9461,2,4404.3139, 66426
9462,2,4404.3302, 66427
9463,2,4404.3461, 66428
9464,2,4404.3632, 66429
9465,2,4404.3784, 66430
9466,2,4404.3945, 66431
9467,2,4404.4100, 66432
9468,2,4404.4260, 66433
9469,2,4404.4419, 66434
9470,2,4404.4582, 66435
9471,2,4404.4739, 66436
9472,2,4404.4899, 66437
9473,2,4404.5062, 66438
9474,2,4404.5226, 66439
9475,2,4404.5386, 66440
9476,2,4404.5547, 66441
9477,2,4404.5706, 66442
9478,2,4404.5859, 66443
9479,2,4404.6022, 66444
9480,2,4404.6342, 66445
9481,2,4404.6499, 66446
9482,2,4404.6668, 66447
9483,2,4404.6820, 66448
9484,2,4404.6988, 66449
9485,2,4404.7141, 66450
9486,2,4404.7303, 66451
9487,2,4404.7462, 66452
9488,2,4404.7623, 66453
9489,2,4404.7782, 66454
9490,2,4404.7953, 66455
9491,2,4404.8106, 66456
9492,2,4404.8265, 66457
9493,2,4404.8420, 66458
9494,2,4404.8585, 66459
9495,2,4404.8752, 66460
9496,2,4404.8902, 66461
9497,2,4404.9060, 66462
9498,2,4404.9222, 66463
9499,2,4404.9382, 66464
9500,2,4404.9542, 66465
9501,2,4404.9698, 66466
9502,2,4404.9858, 66467
9503,2,4405.0023, 66468
9504,2,4405.0344, 66469
9505,2,4405.0502, 66470
9506,2,4405.0664, 66471
9507,2,4405.0828, 66472
9508,2,4405.0982, 66473
9509,2,4405.1160, 66474
9510,2,4405.1301, 66475
9511,2,4405.1462, 66476
9512,2,4405.1621, 66477
9513,2,4405.1786, 66478
9514,2,4405.1946, 66479
9515,2,4405.2111, 66480
9516,2,4405.2263, 66481
9517,2,4405.2424, 66482
9518,2,4405.2583, 66483
9519,2,4405.2745, 66484
9520,2,4405.2901, 66485
9521,2,4405.3067, 66486
9522,2,4405.3219, 66487
9523,2,4405.3382, 66488
9524,2,4405.3544, 66489
9525,2,4405.3702, 66490
9526,2,4405.3860, 66491
9527,2,4405.4184, 66492
9528,2,4405.4343, 66493
9529,2,4405.4502, 66494
9530,2,4405.4664, 66495
9531,2,4405.4823, 66496
9532,2,4405.4981, 66497
9533,2,4405.5144, 66498
9534,2,4405.5343, 66499
9535,2,4405.5475, 66500
9536,2,4405.5620, 66501
9537,2,4405.5786, 66502
9538,2,4405.5955, 66503
9539,2,4405.6106, 66504
9540,2,4405.6260, 66505
9541,2,4405.6421, 66506
9542,2,4405.6583, 66507
9543,2,4405.6740, 66508
9544,2,4405.6900, 66509
9545,2,4405.7062, 66510
