CaptureTime, Camera1Left2D.x, Camera1Left2D.y, Camera1Right2D.x, Camera1Right2D.y, Camera2Left2D.x, Camera2Left2D.y, Camera2Right2D.x, Camera2Right2D.y, Left3D.x, Left3D.y, Left3D.z, Right3D.x, Right3D.y, Right3D.z, frameNumber
4403.276444453, 307.352905273, 270.161010742, 352.326171875, 269.393890381, 414.075317383, 286.721984863, 458.695251465, 285.624694824, -12.680588722, 67.578445435, 654.396606445, 49.403697968, 66.797500610, 660.475830078, 66365
4403.293118067, 307.577728271, 270.008483887, 352.438232422, 269.337615967, 414.489929199, 286.450805664, 458.696777344, 285.502471924, -12.345148087, 67.142433167, 652.994567871, 49.621955872, 66.759681702, 661.315368652, 66366
4403.309791681, 307.553710938, 270.052490234, 352.325775146, 269.408294678, 413.578002930, 286.882507324, 458.787597656, 285.626068115, -12.506149292, 68.159713745, 659.626342773, 49.351295471, 66.737419128, 659.782043457, 66367
4403.326465295, 307.738128662, 269.961853027, 352.346038818, 269.408264160, 414.123596191, 286.559814453, 458.592010498, 285.547210693, -12.199561119, 67.592758179, 656.918823242, 49.501087189, 66.848777771, 661.403930664, 66368
4403.343138909, 307.374023438, 270.050903320, 352.358001709, 269.337707520, 413.978027344, 286.765869141, 458.633300781, 285.606567383, -12.669529915, 67.624244690, 655.270141602, 49.500293732, 66.818084717, 661.179992676, 66369
4403.359812523, 306.872436523, 269.958679199, 352.388031006, 269.226043701, 413.930999756, 286.601440430, 458.668334961, 285.514709473, -13.288555145, 67.095855713, 651.873229980, 49.539035797, 66.673400879, 661.140197754, 66370
4403.376486137, 307.459045410, 270.067993164, 352.237304688, 269.410919189, 414.039428711, 286.894348145, 458.705902100, 285.510742188, -12.556881905, 67.742546082, 655.448364258, 49.225643158, 66.654220581, 659.723754883, 66371
4403.393159751, 307.421234131, 270.120788574, 352.298217773, 269.318756104, 414.544555664, 286.552185059, 458.716156006, 285.586334229, -12.529115677, 67.126129150, 651.433776855, 49.337257385, 66.681266785, 660.103088379, 66372
4403.409833365, 307.246765137, 269.892272949, 352.172607422, 269.245605469, 413.756530762, 286.728942871, 458.484802246, 285.454925537, -12.858563423, 67.561943054, 655.957031250, 49.222408295, 66.620048523, 660.880432129, 66373
4403.426506979, 307.045593262, 270.048034668, 352.371429443, 269.342864990, 414.138793945, 286.584411621, 458.696777344, 285.668762207, -13.046518326, 67.119804382, 651.632507324, 49.490421295, 66.826171875, 660.805114746, 66374
4403.443297974, 307.059692383, 270.110046387, 352.438415527, 269.376342773, 414.040161133, 286.599182129, 458.584472656, 285.588256836, -13.043684006, 67.259231567, 652.469360352, 49.685413361, 66.932296753, 662.163208008, 66375
4403.459978541, 307.130218506, 269.907714844, 352.346405029, 269.300994873, 413.711181641, 286.694061279, 458.808593750, 285.635681152, -13.007816315, 67.493110657, 655.422119141, 49.378860474, 66.669319153, 659.775207520, 66376
4403.476659108, 307.369140625, 269.942138672, 352.208740234, 269.366485596, 414.150817871, 286.555358887, 458.627044678, 285.524261475, -12.650029182, 67.267723083, 653.945251465, 49.213684082, 66.670906067, 660.094604492, 66377
4403.493339676, 307.014038086, 270.113952637, 352.598236084, 269.355133057, 413.919250488, 286.483215332, 458.606445312, 285.604461670, -13.116575241, 67.240768433, 653.027038574, 49.985992432, 67.036056519, 663.218688965, 66378
