frameCounter, trackingStatus, timeLogged, frameNumber
273,2,1126928.3754, 1244
274,2,1126928.3932, 1245
275,2,1126928.4082, 1246
276,2,1126928.4229, 1247
277,2,1126928.4390, 1248
278,2,1126928.4549, 1249
279,2,1126928.4707, 1250
280,2,1126928.4871, 1251
281,2,1126928.5034, 1252
282,2,1126928.5194, 1253
283,2,1126928.5357, 1254
284,2,1126928.5510, 1255
285,2,1126928.5669, 1256
286,2,1126928.5829, 1257
287,2,1126928.5993, 1258
288,2,1126928.6156, 1259
289,2,1126928.6316, 1260
290,2,1126928.6469, 1261
291,2,1126928.6631, 1262
292,2,1126928.6788, 1263
293,2,1126928.6947, 1264
294,2,1126928.7270, 1265
295,2,1126928.7432, 1266
296,2,1126928.7588, 1267
297,2,1126928.7751, 1268
298,2,1126928.7908, 1269
299,2,1126928.8072, 1270
300,2,1126928.8228, 1271
301,2,1126928.8400, 1272
302,2,1126928.8552, 1273
303,2,1126928.8714, 1274
304,2,1126928.8867, 1275
305,2,1126928.9032, 1276
306,2,1126928.9193, 1277
307,2,1126928.9356, 1278
308,2,1126928.9524, 1279
309,2,1126928.9670, 1280
310,2,1126928.9828, 1281
311,2,1126928.9991, 1282
312,2,1126929.0150, 1283
313,2,1126929.0314, 1284
314,2,1126929.0485, 1285
315,2,1126929.0631, 1286
316,2,1126929.0792, 1287
317,2,1126929.1110, 1288
318,2,1126929.1269, 1289
319,2,1126929.1435, 1290
320,2,1126929.1596, 1291
321,2,1126929.1754, 1292
322,2,1126929.1916, 1293
323,2,1126929.2070, 1294
324,2,1126929.2226, 1295
325,2,1126929.2388, 1296
326,2,1126929.2552, 1297
327,2,1126929.2710, 1298
328,2,1126929.2872, 1299
329,2,1126929.3028, 1300
330,2,1126929.3192, 1301
331,2,1126929.3351, 1302
332,2,1126929.3522, 1303
333,2,1126929.3671, 1304
334,2,1126929.3847, 1305
335,2,1126929.3996, 1306
336,2,1126929.4150, 1307
337,2,1126929.4309, 1308
338,2,1126929.4466, 1309
339,2,1126929.4627, 1310
340,2,1126929.4787, 1311
341,2,1126929.5113, 1312
342,2,1126929.5271, 1313
343,2,1126929.5430, 1314
344,2,1126929.5593, 1315
345,2,1126929.5748, 1316
346,2,1126929.5924, 1317
347,2,1126929.6071, 1318
348,2,1126929.6229, 1319
349,2,1126929.6389, 1320
350,2,1126929.6551, 1321
351,2,1126929.6714, 1322
352,2,1126929.6870, 1323
353,2,1126929.7036, 1324
354,2,1126929.7194, 1325
355,2,1126929.7352, 1326
356,2,1126929.7512, 1327
357,2,1126929.7678, 1328
358,2,1126929.7835, 1329
359,2,1126929.8006, 1330
360,2,1126929.8150, 1331
361,2,1126929.8310, 1332
362,2,1126929.8470, 1333
363,2,1126929.8630, 1334
364,2,1126929.8950, 1335
365,2,1126929.9110, 1336
366,2,1126929.9268, 1337
367,2,1126929.9429, 1338
368,2,1126929.9590, 1339
369,2,1126929.9748, 1340
370,2,1126929.9912, 1341
371,2,1126930.0076, 1342
372,2,1126930.0229, 1343
373,2,1126930.0391, 1344
374,2,1126930.0551, 1345
375,2,1126930.0709, 1346
376,2,1126930.0871, 1347
377,2,1126930.1030, 1348
