frameCounter, trackingStatus, timeLogged, frameNumber
113,2,597442.3509, 3273
114,2,597442.3664, 3274
115,2,597442.3813, 3275
116,2,597442.3963, 3276
117,2,597442.4124, 3277
118,2,597442.4287, 3278
119,2,597442.4445, 3279
120,2,597442.4619, 3280
121,2,597442.4764, 3281
122,2,597442.4927, 3282
123,2,597442.5087, 3283
124,2,597442.5245, 3284
125,2,597442.5406, 3285
126,2,597442.5585, 3286
127,2,597442.5886, 3287
128,2,597442.6046, 3288
129,2,597442.6208, 3289
130,2,597442.6364, 3290
131,2,597442.6528, 3291
132,2,597442.6687, 3292
133,2,597442.6850, 3293
134,2,597442.7017, 3294
135,2,597442.7168, 3295
136,2,597442.7326, 3296
137,2,597442.7485, 3297
138,2,597442.7650, 3298
139,2,597442.7819, 3299
140,2,597442.7972, 3300
141,2,597442.8131, 3301
142,2,597442.8290, 3302
143,2,597442.8446, 3303
144,2,597442.8609, 3304
145,2,597442.8777, 3305
146,2,597442.8938, 3306
147,2,597442.9085, 3307
148,2,597442.9249, 3308
149,2,597442.9405, 3309
150,2,597442.9569, 3310
151,2,597442.9887, 3311
152,2,597443.0046, 3312
153,2,597443.0210, 3313
154,2,597443.0362, 3314
155,2,597443.0525, 3315
156,2,597443.0688, 3316
157,2,597443.0843, 3317
158,2,597443.1008, 3318
159,2,597443.1167, 3319
160,2,597443.1325, 3320
161,2,597443.1485, 3321
162,2,597443.1645, 3322
163,2,597443.1808, 3323
164,2,597443.1968, 3324
165,2,597443.2138, 3325
166,2,597443.2299, 3326
167,2,597443.2446, 3327
168,2,597443.2606, 3328
169,2,597443.2766, 3329
170,2,597443.2929, 3330
171,2,597443.3095, 3331
172,2,597443.3256, 3332
173,2,597443.3586, 3333
174,2,597443.3622, 3334
175,2,597443.3887, 3335
176,2,597443.4047, 3336
177,2,597443.4208, 3337
178,2,597443.4365, 3338
179,2,597443.4526, 3339
180,2,597443.4692, 3340
181,2,597443.4850, 3341
182,2,597443.5010, 3342
183,2,597443.5178, 3343
184,2,597443.5328, 3344
185,2,597443.5489, 3345
186,2,597443.5649, 3346
187,2,597443.5804, 3347
188,2,597443.5963, 3348
189,2,597443.6129, 3349
190,2,597443.6294, 3350
191,2,597443.6457, 3351
192,2,597443.6608, 3352
193,2,597443.6764, 3353
194,2,597443.6925, 3354
195,2,597443.7086, 3355
196,2,597443.7249, 3356
197,2,597443.7408, 3357
198,2,597443.7727, 3358
199,2,597443.7886, 3359
200,2,597443.8046, 3360
201,2,597443.8207, 3361
202,2,597443.8370, 3362
203,2,597443.8526, 3363
204,2,597443.8686, 3364
205,2,597443.8843, 3365
206,2,597443.9008, 3366
207,2,597443.9165, 3367
208,2,597443.9331, 3368
209,2,597443.9485, 3369
210,2,597443.9645, 3370
211,2,597443.9809, 3371
212,2,597443.9965, 3372
213,2,597444.0133, 3373
214,2,597444.0293, 3374
215,2,597444.0465, 3375
216,2,597444.0622, 3376
217,2,597444.0764, 3377
218,2,597444.0926, 3378
219,2,597444.1087, 3379
220,2,597444.1246, 3380
221,2,597444.1428, 3381
222,2,597444.1727, 3382
223,2,597444.1885, 3383
224,2,597444.2047, 3384
225,2,597444.2205, 3385
226,2,597444.2363, 3386
227,2,597444.2525, 3387
228,2,597444.2685, 3388
229,2,597444.2846, 3389
230,2,597444.3004, 3390
231,2,597444.3163, 3391
232,2,597444.3324, 3392
233,2,597444.3484, 3393
234,2,597444.3649, 3394
235,2,597444.3807, 3395
236,2,597444.3964, 3396
237,2,597444.4129, 3397
238,2,597444.4290, 3398
239,2,597444.4449, 3399
240,2,597444.4627, 3400
241,2,597444.4770, 3401
242,2,597444.4926, 3402
243,2,597444.5084, 3403
244,2,597444.5241, 3404
245,2,597444.5568, 3405
246,2,597444.5731, 3406
247,2,597444.5888, 3407
248,2,597444.6050, 3408
249,2,597444.6208, 3409
250,2,597444.6368, 3410
251,2,597444.6530, 3411
252,2,597444.6690, 3412
253,2,597444.6847, 3413
254,2,597444.7012, 3414
255,2,597444.7168, 3415
256,2,597444.7704, 3416
257,2,597444.7756, 3418
258,2,597444.7806, 3419
259,2,597444.7966, 3420
260,2,597444.8124, 3421
261,2,597444.8284, 3422
262,2,597444.8444, 3423
263,2,597444.8605, 3424
