CaptureTime, Camera1Left2D.x, Camera1Left2D.y, Camera1Right2D.x, Camera1Right2D.y, Camera2Left2D.x, Camera2Left2D.y, Camera2Right2D.x, Camera2Right2D.y, Left3D.x, Left3D.y, Left3D.z, Right3D.x, Right3D.y, Right3D.z, frameNumber
597443.215598495, 168.701309204, 174.090484619, 227.015350342, 171.963470459, 296.435546875, 190.738800049, 353.275451660, 189.039916992, -165.532363892, -53.370437622, 535.742553711, -101.190773010, -55.637332916, 534.879516602, 3326
597443.232272109, 167.472274780, 174.009124756, 225.612762451, 171.940551758, 294.578308105, 190.775604248, 351.486816406, 189.059997559, -167.468856812, -53.183086395, 536.140258789, -103.155311584, -55.492027283, 535.555175781, 3327
597443.248945723, 165.759185791, 174.120849609, 224.684494019, 171.913696289, 292.744628906, 190.534225464, 350.101165771, 189.104492188, -169.317291260, -53.094558716, 536.973510742, -104.935890198, -55.421474457, 536.589233398, 3328
597443.265619337, 164.107925415, 173.873626709, 222.792510986, 171.697631836, 291.660705566, 190.719818115, 349.080688477, 189.458679199, -170.845581055, -52.957672119, 536.849487305, -106.457031250, -55.237964630, 536.283874512, 3329
597443.282292951, 163.174285889, 173.854660034, 221.238693237, 171.821197510, 290.586547852, 190.621612549, 347.838623047, 189.313964844, -172.168518066, -52.868953705, 536.687072754, -107.788848877, -55.077705383, 535.895141602, 3330
597443.298966565, 162.192367554, 173.800170898, 220.001892090, 172.050048828, 289.930023193, 190.777557373, 346.955505371, 189.574188232, -173.195983887, -52.758968353, 536.179382324, -108.916976929, -54.887279510, 535.276306152, 3331
597443.315640179, 161.591415405, 173.906829834, 219.985397339, 171.731750488, 289.361694336, 190.634796143, 346.486053467, 189.666748047, -173.950225830, -52.678131104, 535.865783691, -109.715423584, -54.805110931, 535.094238281, 3332
597443.332313793, 161.414962769, 173.702758789, 219.483123779, 172.150695801, 288.858520508, 190.835327148, 346.053161621, 189.602050781, -174.491760254, -52.634243011, 535.784729004, -110.297256470, -54.729953766, 535.064697266, 3333
597443.348987407, 161.152206421, 174.366683960, 219.489013672, 172.396575928, 288.785827637, 190.642944336, 345.783569336, 189.736877441, -174.786956787, -52.573020935, 535.685363770, -110.655647278, -54.639507294, 535.088745117, 3334
597443.365677557, 160.526412964, 173.860641479, 219.171844482, 171.871246338, 288.524597168, 190.677413940, 345.925354004, 189.968627930, -174.742736816, -52.487247467, 534.802856445, -110.713272095, -54.535690308, 534.561462402, 3335
597443.382358124, 161.534591675, 173.913452148, 219.977478027, 172.139831543, 289.022521973, 190.644042969, 346.391723633, 189.647399902, -174.450378418, -52.498352051, 534.843200684, -110.399719238, -54.507911682, 534.643249512, 3336
597443.399038691, 162.073837280, 173.714279175, 220.566925049, 172.202026367, 289.844238281, 190.881347656, 346.861022949, 189.625289917, -173.828018188, -52.473861694, 534.543640137, -109.797218323, -54.468914032, 534.575866699, 3337
597443.415719258, 162.764022827, 173.414718628, 221.449142456, 171.904083252, 290.525817871, 190.840698242, 347.527465820, 189.267272949, -172.952682495, -52.510673523, 534.421081543, -108.913314819, -54.480770111, 534.566406250, 3338
597443.432399826, 163.677459717, 173.510864258, 222.475830078, 171.478546143, 291.729095459, 190.335479736, 348.917724609, 189.532043457, -171.732238770, -52.551177979, 534.160217285, -107.685005188, -54.493007660, 534.493469238, 3339
597443.449080393, 165.153656006, 173.638305664, 224.120941162, 171.966888428, 292.903320312, 190.562408447, 349.982360840, 189.439193726, -170.395935059, -52.654933929, 534.896057129, -106.271514893, -54.577083588, 535.424926758, 3340
597443.465760960, 166.481185913, 173.252532959, 225.274780273, 171.799652100, 294.592132568, 190.174972534, 351.859832764, 189.050643921, -168.554016113, -52.671527863, 534.357910156, -104.490989685, -54.565395355, 535.054809570, 3341
597443.482441527, 168.694274902, 173.091354370, 226.927368164, 172.115844727, 296.483520508, 190.164276123, 353.893981934, 189.084289551, -166.420822144, -52.683853149, 533.808715820, -102.391822815, -54.519771576, 534.582580566, 3342
597443.499122094, 170.840927124, 173.011154175, 229.355636597, 171.625122070, 299.027221680, 190.122924805, 355.991394043, 189.221908569, -163.881179810, -52.671676636, 532.819152832, -99.944931030, -54.508968353, 533.990966797, 3343
597443.515802661, 173.148223877, 173.015258789, 232.258789062, 171.748260498, 300.900207520, 190.249496460, 358.579284668, 189.101547241, -161.194061279, -52.733684540, 532.646789551, -97.200454712, -54.549369812, 533.996643066, 3344
597443.532483229, 176.100021362, 172.489868164, 234.431732178, 171.871017456, 304.278930664, 189.772308350, 361.847106934, 188.717758179, -157.929779053, -52.752815247, 531.483886719, -94.015670776, -54.514751434, 532.909973145, 3345
597443.549163796, 179.517913818, 172.030975342, 238.120651245, 172.089584351, 307.285888672, 189.663986206, 364.879974365, 188.592224121, -154.459655762, -52.904071808, 531.278930664, -90.491714478, -54.575000763, 532.733337402, 3346
597443.565844363, 183.038681030, 171.956787109, 241.925537109, 171.635223389, 310.683166504, 189.612182617, 368.143737793, 188.796569824, -150.692626953, -53.052322388, 531.143005371, -86.697830200, -54.669605255, 532.863342285, 3347
597443.582524930, 186.657882690, 171.805969238, 245.700866699, 171.844299316, 314.628662109, 189.142913818, 371.932556152, 188.271224976, -146.505706787, -53.223457336, 530.894897461, -82.489715576, -54.791732788, 533.110473633, 3348
597443.599205497, 190.647186279, 171.505920410, 249.405807495, 171.485031128, 318.827575684, 189.013427734, 376.312835693, 188.584381104, -141.891036987, -53.357604980, 530.125366211, -77.886024475, -54.822280884, 532.497558594, 3349
597443.615886064, 194.407592773, 171.538787842, 253.761535645, 171.700531006, 323.152038574, 189.054412842, 380.379882812, 188.493164062, -137.020660400, -53.456188202, 529.204284668, -73.041893005, -54.828853607, 532.023071289, 3350
597443.632566632, 199.560119629, 170.868942261, 258.399841309, 171.541122437, 327.878601074, 188.827316284, 385.868988037, 188.498352051, -131.672882080, -53.569992065, 528.072753906, -67.730995178, -54.780471802, 530.886962891, 3351
597443.649247199, 204.157562256, 171.062744141, 262.867736816, 172.052856445, 332.755737305, 188.837646484, 390.571472168, 189.228363037, -126.130928040, -53.669990540, 527.098571777, -62.224319458, -54.665004730, 529.842834473, 3352
597443.665927766, 209.353805542, 171.086593628, 267.803436279, 172.585296631, 337.562744141, 188.558929443, 395.126953125, 188.505432129, -120.443397522, -53.785133362, 526.422180176, -56.562557220, -54.590290070, 529.277832031, 3353
597443.682608333, 214.817001343, 170.524383545, 272.389038086, 171.898406982, 342.443847656, 188.702941895, 400.236877441, 188.621261597, -114.614120483, -53.930290222, 525.931274414, -50.749530792, -54.562538147, 528.760681152, 3354
597443.699288900, 219.590316772, 171.015548706, 277.516143799, 172.600219727, 347.677917480, 188.690795898, 404.610473633, 188.901611328, -108.741058350, -54.050228119, 525.615600586, -44.885494232, -54.497581482, 528.637390137, 3355
597443.715969468, 224.954223633, 170.806427002, 282.643615723, 172.180847168, 352.147827148, 188.555770874, 409.317382812, 188.659896851, -102.969619751, -54.333438873, 526.668518066, -39.021152496, -54.592678070, 529.765991211, 3356
597443.732650035, 229.592346191, 170.905441284, 287.159881592, 172.751098633, 357.039550781, 188.390136719, 414.503906250, 188.961288452, -97.163269043, -54.439411163, 526.425170898, -33.230857849, -54.509326935, 529.680725098, 3357
597443.749330602, 234.347534180, 170.686370850, 291.982482910, 172.560165405, 361.728118896, 188.451385498, 419.492889404, 188.953125000, -91.460441589, -54.572639465, 526.599609375, -27.503440857, -54.465766907, 529.820007324, 3358
597443.766043055, 238.862915039, 171.121749878, 296.835784912, 172.809875488, 365.994140625, 188.580535889, 424.662597656, 189.346313477, -85.938064575, -54.714832306, 527.268859863, -21.881221771, -54.380050659, 530.050476074, 3359
597443.782730581, 243.671447754, 171.194259644, 301.173522949, 172.698303223, 370.502502441, 188.515686035, 428.706787109, 189.505233765, -80.623672485, -54.886550903, 528.437683105, -16.475749969, -54.320518494, 530.631347656, 3360
597443.799418107, 248.171432495, 171.893768311, 305.425170898, 173.036346436, 375.403900146, 188.366912842, 433.425781250, 189.676391602, -75.392913818, -54.911079407, 528.601867676, -11.294853210, -54.149448395, 530.348815918, 3361
597443.816105633, 252.461227417, 171.821899414, 309.563171387, 173.033905029, 379.526489258, 188.856597900, 437.929931641, 189.779891968, -70.421676636, -54.924057007, 528.843322754, -6.441387653, -53.925430298, 529.557006836, 3362
597443.832793159, 256.831359863, 172.093505859, 315.015808105, 173.887939453, 383.437988281, 189.025360107, 441.626586914, 189.734558105, -65.548736572, -54.975101471, 530.022827148, -1.450663328, -53.860298157, 530.743286133, 3363
597443.849480685, 260.745422363, 172.709625244, 319.031433105, 173.973724365, 388.255310059, 188.930541992, 446.033691406, 189.835906982, -60.788311005, -54.832794189, 529.756042480, 3.269400120, -53.686519623, 530.658264160, 3364
597443.866168211, 264.297363281, 173.028976440, 322.488861084, 174.199401855, 391.631439209, 190.036163330, 450.049438477, 190.735641479, -56.363235474, -54.573059082, 529.532104492, 7.667486668, -53.380466461, 530.289855957, 3365
597443.882855737, 267.964202881, 173.347961426, 326.261413574, 174.416076660, 395.136352539, 189.799804688, 453.407958984, 190.412994385, -52.189498901, -54.338935852, 529.440063477, 11.926581383, -53.155242920, 530.585571289, 3366
