Current_time, latest_time, latest_x, latest_y, latest_z 
597442.064753600,597442.023527031,-4.234346867,-6.078685760,53.492841721
597442.068085800,597442.023527031,-4.234346867,-6.078685760,53.492841721
597442.072683800,597442.023527031,-4.234346867,-6.078685760,53.492841721
597442.076712900,597442.023527031,-4.234346867,-6.078685760,53.492841721
597442.081650300,597442.023527031,-4.234346867,-6.078685760,53.492841721
597442.085365500,597442.023527031,-4.234346867,-6.078685760,53.492841721
597442.089201300,597442.023527031,-4.234346867,-6.078685760,53.492841721
597442.094173700,597442.056888165,-4.236071229,-6.091758013,53.522727966
597442.097472000,597442.056888165,-4.236071229,-6.091758013,53.522727966
597442.101855300,597442.056888165,-4.236071229,-6.091758013,53.522727966
597442.106637200,597442.056888165,-4.236071229,-6.091758013,53.522727966
597442.110835900,597442.073568732,-4.237274528,-6.089524269,53.528675079
597442.114264500,597442.073568732,-4.237274528,-6.089524269,53.528675079
597442.118573800,597442.073568732,-4.237274528,-6.089524269,53.528675079
597442.123700700,597442.073568732,-4.237274528,-6.089524269,53.528675079
597442.127683900,597442.090249300,-4.237479150,-6.117424488,53.547851562
597442.131422700,597442.090249300,-4.237479150,-6.117424488,53.547851562
597442.134742500,597442.090249300,-4.237479150,-6.117424488,53.547851562
597442.140021000,597442.090249300,-4.237479150,-6.117424488,53.547851562
597442.144067100,597442.090249300,-4.237479150,-6.117424488,53.547851562
597442.147867600,597442.106929867,-4.240539968,-6.098880529,53.545240402
597442.151197500,597442.106929867,-4.240539968,-6.098880529,53.545240402
597442.156003200,597442.106929867,-4.240539968,-6.098880529,53.545240402
597442.160923000,597442.106929867,-4.240539968,-6.098880529,53.545240402
597442.164456800,597442.123610434,-4.245669484,-6.105981588,53.557626724
597442.168923200,597442.123610434,-4.245669484,-6.105981588,53.557626724
597442.172922400,597442.140291001,-4.251321018,-6.087042332,53.564157486
597442.176337300,597442.140291001,-4.251321018,-6.087042332,53.564157486
597442.180751300,597442.140291001,-4.251321018,-6.087042332,53.564157486
597442.185390700,597442.140291001,-4.251321018,-6.087042332,53.564157486
597442.188866200,597442.140291001,-4.251321018,-6.087042332,53.564157486
597442.193607500,597442.140291001,-4.251321018,-6.087042332,53.564157486
597442.198154800,597442.140291001,-4.251321018,-6.087042332,53.564157486
597442.202124000,597442.140291001,-4.251321018,-6.087042332,53.564157486
597442.206121800,597442.156971568,-4.253297210,-6.098316431,53.565147400
597442.210542800,597442.156971568,-4.253297210,-6.098316431,53.565147400
597442.214185200,597442.156971568,-4.253297210,-6.098316431,53.565147400
597442.218747300,597442.156971568,-4.253297210,-6.098316431,53.565147400
597442.222254600,597442.173674808,-4.257215858,-6.109149456,53.574342728
597442.226934300,597442.173674808,-4.257215858,-6.109149456,53.574342728
597442.231266000,597442.173674808,-4.257215858,-6.109149456,53.574342728
597442.234858200,597442.173674808,-4.257215858,-6.109149456,53.574342728
597442.239291700,597442.190362334,-4.263279796,-6.093379259,53.575111389
597442.244237500,597442.190362334,-4.263279796,-6.093379259,53.575111389
597442.248093800,597442.190362334,-4.263279796,-6.093379259,53.575111389
597442.252040900,597442.190362334,-4.263279796,-6.093379259,53.575111389
597442.256201100,597442.207049860,-4.267496824,-6.079784870,53.562131882
597442.260196700,597442.207049860,-4.267496824,-6.079784870,53.562131882
597442.265182700,597442.207049860,-4.267496824,-6.079784870,53.562131882
597442.269307100,597442.223737386,-4.273011148,-6.088499308,53.576850891
597442.273119300,597442.223737386,-4.273011148,-6.088499308,53.576850891
597442.276797700,597442.223737386,-4.273011148,-6.088499308,53.576850891
597442.281557100,597442.223737386,-4.273011148,-6.088499308,53.576850891
597442.285544800,597442.223737386,-4.273011148,-6.088499308,53.576850891
597442.289017700,597442.240424912,-4.281220376,-6.082708120,53.574970245
597442.293674400,597442.240424912,-4.281220376,-6.082708120,53.574970245
597442.314375600,597442.257112438,-4.289063096,-6.098019123,53.584936142
597442.318970200,597442.273799964,-4.298235774,-6.092662334,53.583269119
597442.323228200,597442.273799964,-4.298235774,-6.092662334,53.583269119
597442.328249000,597442.273799964,-4.298235774,-6.092662334,53.583269119
597442.332214600,597442.273799964,-4.298235774,-6.092662334,53.583269119
597442.335486200,597442.290487490,-4.306429207,-6.080016375,53.578819275
597442.339868700,597442.290487490,-4.306429207,-6.080016375,53.578819275
597442.344452900,597442.290487490,-4.306429207,-6.080016375,53.578819275
597442.348492400,597442.290487490,-4.306429207,-6.080016375,53.578819275
597442.353458400,597442.307175016,-4.312692702,-6.089548588,53.581830978
597442.357450700,597442.307175016,-4.312692702,-6.089548588,53.581830978
597442.361433000,597442.307175016,-4.312692702,-6.089548588,53.581830978
597442.365397700,597442.307175016,-4.312692702,-6.089548588,53.581830978
597442.368916100,597442.323862543,-4.316320598,-6.095932007,53.578136444
597442.373452800,597442.323862543,-4.316320598,-6.095932007,53.578136444
597442.378425600,597442.323862543,-4.316320598,-6.095932007,53.578136444
597442.382422000,597442.340550069,-4.323811471,-6.057337999,53.570840836
597442.386379200,597442.340550069,-4.323811471,-6.057337999,53.570840836
597442.389720000,597442.340550069,-4.323811471,-6.057337999,53.570840836
597442.394389200,597442.340550069,-4.323811471,-6.057337999,53.570840836
597442.398709700,597442.357237595,-4.326524734,-6.076074123,53.559192657
597442.402359800,597442.357237595,-4.326524734,-6.076074123,53.559192657
597442.407347000,597442.357237595,-4.326524734,-6.076074123,53.559192657
597442.411298600,597442.357237595,-4.326524734,-6.076074123,53.559192657
597442.414648700,597442.373925121,-4.331889391,-6.060732126,53.548309326
597442.419048600,597442.373925121,-4.331889391,-6.060732126,53.548309326
597442.423736000,597442.373925121,-4.331889391,-6.060732126,53.548309326
597442.427720900,597442.373925121,-4.331889391,-6.060732126,53.548309326
597442.432733800,597442.390612647,-4.333615661,-6.055476904,53.534198761
597442.436717600,597442.390612647,-4.333615661,-6.055476904,53.534198761
597442.440677800,597442.390612647,-4.333615661,-6.055476904,53.534198761
597442.444251300,597442.390612647,-4.333615661,-6.055476904,53.534198761
597442.448872300,597442.407300173,-4.333759546,-6.081573963,53.538639069
597442.453035600,597442.407300173,-4.333759546,-6.081573963,53.538639069
597442.456846700,597442.407300173,-4.333759546,-6.081573963,53.538639069
597442.461885500,597442.407300173,-4.333759546,-6.081573963,53.538639069
597442.465869600,597442.423987699,-4.330917656,-6.044963598,53.529449463
597442.469888300,597442.423987699,-4.330917656,-6.044963598,53.529449463
597442.473809300,597442.423987699,-4.330917656,-6.044963598,53.529449463
597442.478183900,597442.440675225,-4.327282727,-6.033565998,53.526573181
597442.481890100,597442.440675225,-4.327282727,-6.033565998,53.526573181
597442.487024800,597442.440675225,-4.327282727,-6.033565998,53.526573181
597442.491005900,597442.440675225,-4.327282727,-6.033565998,53.526573181
597442.495042200,597442.457362751,-4.322441101,-6.058061123,53.504787445
597442.498699000,597442.457362751,-4.322441101,-6.058061123,53.504787445
597442.502157100,597442.457362751,-4.322441101,-6.058061123,53.504787445
597442.506904900,597442.457362751,-4.322441101,-6.058061123,53.504787445
597442.511202900,597442.474050277,-4.321262300,-6.057811499,53.486993790
597442.514628100,597442.474050277,-4.321262300,-6.057811499,53.486993790
597442.519819500,597442.474050277,-4.321262300,-6.057811499,53.486993790
597442.523804300,597442.474050277,-4.321262300,-6.057811499,53.486993790
597442.527133900,597442.490737803,-4.320644557,-6.031601906,53.483198166
597442.531582200,597442.490737803,-4.320644557,-6.031601906,53.483198166
597442.536055600,597442.490737803,-4.320644557,-6.031601906,53.483198166
597442.541200300,597442.507425329,-4.321118593,-6.039616585,53.487321854
597442.545011000,597442.507425329,-4.321118593,-6.039616585,53.487321854
597442.555788500,597442.507425329,-4.321118593,-6.039616585,53.487321854
597442.561240500,597442.524112855,-4.328266323,-6.049553394,53.474420547
597442.564942200,597442.524112855,-4.328266323,-6.049553394,53.474420547
597442.570022700,597442.524112855,-4.328266323,-6.049553394,53.474420547
597442.573514300,597442.524112855,-4.328266323,-6.049553394,53.474420547
597442.577504600,597442.524112855,-4.328266323,-6.049553394,53.474420547
597442.581824300,597442.524112855,-4.328266323,-6.049553394,53.474420547
597442.585443500,597442.524112855,-4.328266323,-6.049553394,53.474420547
597442.589830000,597442.540800381,-4.334406734,-6.050503731,53.472812653
597442.594299300,597442.540800381,-4.334406734,-6.050503731,53.472812653
597442.597992600,597442.540800381,-4.334406734,-6.050503731,53.472812653
597442.602729500,597442.540800381,-4.334406734,-6.050503731,53.472812653
597442.606135000,597442.557483385,-4.352145851,-6.043869495,53.484300613
597442.610535200,597442.557483385,-4.352145851,-6.043869495,53.484300613
597442.615612600,597442.557483385,-4.352145851,-6.043869495,53.484300613
597442.619608200,597442.557483385,-4.352145851,-6.043869495,53.484300613
597442.622950700,597442.574163953,-4.382622957,-6.063852549,53.472339630
597442.627370800,597442.574163953,-4.382622957,-6.063852549,53.472339630
597442.631822100,597442.574163953,-4.382622957,-6.063852549,53.472339630
597442.635802600,597442.574163953,-4.382622957,-6.063852549,53.472339630
597442.640397400,597442.590844520,-4.425995588,-6.045222998,53.459360123
597442.643950800,597442.590844520,-4.425995588,-6.045222998,53.459360123
597442.648359600,597442.590844520,-4.425995588,-6.045222998,53.459360123
597442.652377200,597442.590844520,-4.425995588,-6.045222998,53.459360123
597442.657536900,597442.607525087,-4.478200138,-6.034573793,53.475469589
597442.660954100,597442.607525087,-4.478200138,-6.034573793,53.475469589
597442.664588400,597442.607525087,-4.478200138,-6.034573793,53.475469589
597442.670048600,597442.624205654,-4.548981905,-6.037084103,53.487323761
597442.674089600,597442.624205654,-4.548981905,-6.037084103,53.487323761
