timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, timeReceived, timeCaptured, resetFilter, frameNumber, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
11334.785584,5.316412,11.871764,73.267616,-1.190103,11.788825,72.484985,11334.785566,11334.713064,0,7,1,2.281566,10.216052,81.741768,-0.187481,0.029491,0.021085
11334.791076,5.316430,11.810063,73.830269,-1.197902,11.709503,72.919014,11334.791046,11334.745736,0,9,1,2.338935,10.125030,82.233284,-0.184066,0.035034,0.026436
11334.796510,5.362324,11.789576,73.725739,-1.162875,11.714000,72.588829,11334.796487,11334.763421,0,10,1,2.301216,10.131006,82.016624,-0.182887,0.026094,0.026115
11334.808800,5.324153,11.819381,73.429962,-1.189336,11.742373,72.255440,11334.808785,11334.778869,0,11,1,2.303246,10.266436,81.719452,-0.194108,0.030552,0.024875
11334.826448,5.290359,11.816132,73.149567,-1.154217,11.749213,72.342262,11334.826431,11334.796360,0,12,1,2.342014,10.097119,81.589531,-0.174538,0.035741,0.021299
11334.843577,5.351025,11.779839,73.612991,-1.165334,11.707050,72.546265,11334.843561,11334.812273,0,13,1,2.384709,10.104379,81.930779,-0.179197,0.038338,0.019709
11334.858805,5.329072,11.780544,73.676277,-1.150109,11.686360,72.425842,11334.858787,11334.828886,0,14,1,2.359674,10.165350,81.911942,-0.184160,0.034660,0.024117
11334.876731,5.298237,11.837703,73.152336,-1.137914,11.743651,72.132744,11334.876713,11334.845534,0,15,1,2.353290,10.176225,81.495819,-0.179765,0.035107,0.023525
11334.892734,5.249305,11.889072,72.700203,-1.175101,11.728363,72.432343,11334.892702,11334.862226,0,16,1,2.333360,10.207228,81.425095,-0.183879,0.036878,0.026820
11334.909321,5.333375,11.825824,73.242271,-1.149139,11.745925,72.508606,11334.909293,11334.879116,0,17,1,2.380659,10.160349,81.730064,-0.181285,0.038058,0.019286
11334.928507,5.307055,11.780207,73.324280,-1.166473,11.742292,72.433609,11334.928483,11334.896260,0,18,1,2.331250,10.173886,81.740799,-0.185058,0.033883,0.022857
11334.943760,5.316901,11.787850,73.365616,-1.158383,11.743728,72.102707,11334.943734,11334.912244,0,19,1,2.322702,10.281205,81.613266,-0.195445,0.032453,0.021185
