#, timestampMs, accelX, accelY, accelZ, gyroX, gyroY, gyroZ
586, 47376550.236354, 0.000000, 0.000000, 0.000000, 5.264278, -1.808165, -5.706783
587, 47376552.755833, 0.000000, 0.000000, 0.000000, 5.142208, -1.808165, -5.462642
588, 47376552.755833, 7.040150, -0.259771, 7.134122, 0.000000, 0.000000, 0.000000
589, 47376555.280416, 7.030573, -0.274136, 7.124546, 0.000000, 0.000000, 0.000000
590, 47376555.280416, 0.000000, 0.000000, 0.000000, 4.959103, -1.991271, -5.493160
591, 47376557.807291, 7.011420, -0.278924, 7.119757, 0.000000, 0.000000, 0.000000
592, 47376557.807291, 0.000000, 0.000000, 0.000000, 4.745480, -2.143858, -5.523678
593, 47376560.336979, 6.997055, -0.278924, 7.112575, 0.000000, 0.000000, 0.000000
594, 47376560.336979, 0.000000, 0.000000, 0.000000, 4.592892, -2.174376, -5.523678
595, 47376562.868124, 6.985084, -0.276530, 7.114969, 0.000000, 0.000000, 0.000000
596, 47376562.868124, 0.000000, 0.000000, 0.000000, 4.409787, -2.296446, -5.401608
597, 47376565.399270, 6.989872, -0.286107, 7.107786, 0.000000, 0.000000, 0.000000
598, 47376565.399270, 0.000000, 0.000000, 0.000000, 4.257199, -2.387999, -5.310055
599, 47376567.912239, 6.999449, -0.266953, 7.122151, 0.000000, 0.000000, 0.000000
600, 47376567.912239, 0.000000, 0.000000, 0.000000, 4.226682, -2.387999, -5.218502
601, 47376570.401718, 0.000000, 0.000000, 0.000000, 4.165646, -2.632139, -5.218502
602, 47376570.401718, 6.975507, -0.269348, 7.114969, 0.000000, 0.000000, 0.000000
603, 47376572.891822, 0.000000, 0.000000, 0.000000, 4.013059, -2.815244, -5.096432
604, 47376572.891822, 6.958747, -0.262165, 7.117363, 0.000000, 0.000000, 0.000000
605, 47376575.382916, 0.000000, 0.000000, 0.000000, 3.860471, -3.028867, -4.974361
606, 47376575.382916, 6.953959, -0.238223, 7.105392, 0.000000, 0.000000, 0.000000
607, 47376577.877656, 6.951565, -0.254982, 7.088633, 0.000000, 0.000000, 0.000000
608, 47376577.877656, 0.000000, 0.000000, 0.000000, 3.677365, -3.089902, -4.974361
609, 47376580.376718, 0.000000, 0.000000, 0.000000, 3.738401, -3.150938, -4.882809
610, 47376580.376718, 6.963536, -0.250194, 7.079056, 0.000000, 0.000000, 0.000000
611, 47376582.877031, 0.000000, 0.000000, 0.000000, 3.524778, -3.181455, -4.669186
612, 47376582.877031, 6.965930, -0.257377, 7.067085, 0.000000, 0.000000, 0.000000
613, 47376585.378593, 0.000000, 0.000000, 0.000000, 3.402707, -3.211973, -4.577633
614, 47376585.378593, 6.965930, -0.259771, 7.067085, 0.000000, 0.000000, 0.000000
615, 47376587.881302, 6.963536, -0.269348, 7.081450, 0.000000, 0.000000, 0.000000
616, 47376587.881302, 0.000000, 0.000000, 0.000000, 3.341672, -3.242490, -4.516598
617, 47376590.385052, 0.000000, 0.000000, 0.000000, 3.158567, -3.364561, -4.302975
618, 47376590.385052, 6.965930, -0.254982, 7.057508, 0.000000, 0.000000, 0.000000
619, 47376592.889635, 6.973113, -0.259771, 7.040749, 0.000000, 0.000000, 0.000000
620, 47376592.889635, 0.000000, 0.000000, 0.000000, 3.067014, -3.273008, -4.333493
621, 47376595.394843, 0.000000, 0.000000, 0.000000, 2.914427, -3.242490, -4.119870
622, 47376595.394843, 6.970718, -0.243011, 7.040749, 0.000000, 0.000000, 0.000000
623, 47376597.900468, 0.000000, 0.000000, 0.000000, 2.792356, -3.150938, -4.180905
624, 47376597.900468, 6.968324, -0.231040, 6.995259, 0.000000, 0.000000, 0.000000
625, 47376600.406302, 6.973113, -0.257377, 6.997653, 0.000000, 0.000000, 0.000000
626, 47376600.406302, 0.000000, 0.000000, 0.000000, 2.578733, -3.059385, -3.967282
627, 47376602.912135, 0.000000, 0.000000, 0.000000, 2.548216, -2.998350, -3.906247
628, 47376602.912135, 6.989872, -0.231040, 6.973711, 0.000000, 0.000000, 0.000000
629, 47376605.413697, 6.994660, -0.235829, 6.933010, 0.000000, 0.000000, 0.000000
630, 47376605.413697, 0.000000, 0.000000, 0.000000, 2.426146, -2.967832, -3.906247
631, 47376607.914114, 7.009026, -0.233435, 6.942586, 0.000000, 0.000000, 0.000000
632, 47376607.914114, 0.000000, 0.000000, 0.000000, 2.243040, -2.784727, -3.784177
633, 47376610.414531, 7.001843, -0.231040, 6.909068, 0.000000, 0.000000, 0.000000
634, 47376610.414531, 0.000000, 0.000000, 0.000000, 2.243040, -2.754209, -3.662107
635, 47376612.914947, 7.006631, -0.238223, 6.933010, 0.000000, 0.000000, 0.000000
636, 47376612.914947, 0.000000, 0.000000, 0.000000, 2.120970, -2.540586, -3.540036
637, 47376615.415364, 6.999449, -0.243011, 6.921039, 0.000000, 0.000000, 0.000000
638, 47376615.415364, 0.000000, 0.000000, 0.000000, 2.059935, -2.357481, -3.417966
639, 47376617.915781, 0.000000, 0.000000, 0.000000, 1.968382, -2.235411, -3.204343
640, 47376617.915781, 7.001843, -0.250194, 6.925827, 0.000000, 0.000000, 0.000000
641, 47376620.416197, 6.985084, -0.250194, 6.933010, 0.000000, 0.000000, 0.000000
642, 47376620.416197, 0.000000, 0.000000, 0.000000, 1.876830, -2.021788, -3.173826
643, 47376622.916614, 6.997055, -0.262165, 6.933010, 0.000000, 0.000000, 0.000000
644, 47376622.916614, 0.000000, 0.000000, 0.000000, 1.632689, -2.052305, -3.143308
645, 47376625.417031, 0.000000, 0.000000, 0.000000, 1.693724, -1.838683, -3.173826
646, 47376625.417031, 6.985084, -0.266953, 6.944981, 0.000000, 0.000000, 0.000000
647, 47376627.917447, 0.000000, 0.000000, 0.000000, 1.602172, -1.838683, -3.021238
648, 47376627.917447, 6.975507, -0.264559, 6.935404, 0.000000, 0.000000, 0.000000
649, 47376630.417864, 6.977901, -0.269348, 6.961740, 0.000000, 0.000000, 0.000000
650, 47376630.417864, 0.000000, 0.000000, 0.000000, 1.571654, -1.777647, -2.990721
651, 47376632.918281, 6.968324, -0.281319, 6.964134, 0.000000, 0.000000, 0.000000
652, 47376632.918281, 0.000000, 0.000000, 0.000000, 1.541137, -1.716612, -2.899168
653, 47376635.418697, 6.970718, -0.278924, 6.971317, 0.000000, 0.000000, 0.000000
654, 47376635.418697, 0.000000, 0.000000, 0.000000, 1.480101, -1.930235, -2.838133
655, 47376637.919114, 6.973113, -0.293290, 6.976105, 0.000000, 0.000000, 0.000000
656, 47376637.919114, 0.000000, 0.000000, 0.000000, 1.449584, -1.991271, -2.899168
657, 47376640.419531, 6.968324, -0.281319, 7.000047, 0.000000, 0.000000, 0.000000
658, 47376640.419531, 0.000000, 0.000000, 0.000000, 1.571654, -1.991271, -2.655027
659, 47376642.919947, 6.941988, -0.278924, 7.014412, 0.000000, 0.000000, 0.000000
660, 47376642.919947, 0.000000, 0.000000, 0.000000, 1.541137, -2.052305, -2.807615
661, 47376645.420364, 0.000000, 0.000000, 0.000000, 1.571654, -2.174376, -2.777097
662, 47376645.420364, 6.934805, -0.288501, 7.028778, 0.000000, 0.000000, 0.000000
663, 47376647.920781, 6.949171, -0.278924, 7.035960, 0.000000, 0.000000, 0.000000
664, 47376647.920781, 0.000000, 0.000000, 0.000000, 1.541137, -2.265929, -2.777097
665, 47376650.421197, 6.922834, -0.283713, 7.047931, 0.000000, 0.000000, 0.000000
666, 47376650.421197, 0.000000, 0.000000, 0.000000, 1.571654, -2.449034, -2.807615
667, 47376652.921614, 6.908469, -0.286107, 7.079056, 0.000000, 0.000000, 0.000000
668, 47376652.921614, 0.000000, 0.000000, 0.000000, 1.602172, -2.571104, -2.746580
669, 47376655.422031, 6.898892, -0.305261, 7.076662, 0.000000, 0.000000, 0.000000
670, 47376655.422031, 0.000000, 0.000000, 0.000000, 1.632689, -2.784727, -2.716063
671, 47376657.922447, 6.896498, -0.302867, 7.076662, 0.000000, 0.000000, 0.000000
672, 47376657.922447, 0.000000, 0.000000, 0.000000, 1.632689, -2.998350, -2.746580
673, 47376660.422864, 0.000000, 0.000000, 0.000000, 1.602172, -3.242490, -2.777097
674, 47376660.422864, 6.886921, -0.305261, 7.088633, 0.000000, 0.000000, 0.000000
675, 47376662.923281, 0.000000, 0.000000, 0.000000, 1.663207, -3.486631, -2.807615
676, 47376662.923281, 6.879739, -0.300472, 7.079056, 0.000000, 0.000000, 0.000000
677, 47376665.423697, 0.000000, 0.000000, 0.000000, 1.693724, -3.700254, -2.868650
678, 47376665.423697, 6.870162, -0.300472, 7.093421, 0.000000, 0.000000, 0.000000
679, 47376667.924114, 0.000000, 0.000000, 0.000000, 1.693724, -4.005429, -2.929685
680, 47376667.924114, 6.867768, -0.324414, 7.088633, 0.000000, 0.000000, 0.000000
681, 47376670.424531, 6.872556, -0.336385, 7.055114, 0.000000, 0.000000, 0.000000
682, 47376670.424531, 0.000000, 0.000000, 0.000000, 1.724242, -4.310605, -2.990721
683, 47376672.924947, 6.862979, -0.338780, 7.033566, 0.000000, 0.000000, 0.000000
684, 47376672.924947, 0.000000, 0.000000, 0.000000, 1.815794, -4.463192, -2.899168
685, 47376675.425364, 6.853402, -0.348356, 7.016807, 0.000000, 0.000000, 0.000000
686, 47376675.425364, 0.000000, 0.000000, 0.000000, 1.876830, -4.676816, -3.051756
687, 47376677.925781, 0.000000, 0.000000, 0.000000, 1.846312, -4.707333, -3.021238
688, 47376677.925781, 6.839037, -0.333991, 7.014412, 0.000000, 0.000000, 0.000000
689, 47376680.426197, 6.858191, -0.329203, 7.004836, 0.000000, 0.000000, 0.000000
690, 47376680.426197, 0.000000, 0.000000, 0.000000, 1.968382, -4.920956, -3.051756
691, 47376682.926614, 6.839037, -0.333991, 6.997653, 0.000000, 0.000000, 0.000000
692, 47376682.926614, 0.000000, 0.000000, 0.000000, 1.907347, -4.920956, -3.265378
693, 47376685.427031, 0.000000, 0.000000, 0.000000, 1.968382, -5.012508, -3.143308
694, 47376685.427031, 6.853402, -0.329203, 6.983288, 0.000000, 0.000000, 0.000000
695, 47376687.927447, 0.000000, 0.000000, 0.000000, 1.968382, -5.195614, -3.143308
696, 47376687.927447, 6.855796, -0.314838, 6.988076, 0.000000, 0.000000, 0.000000
697, 47376690.427864, 0.000000, 0.000000, 0.000000, 1.876830, -5.165096, -3.265378
698, 47376690.427864, 6.889316, -0.329203, 6.971317, 0.000000, 0.000000, 0.000000
699, 47376692.928281, 6.894104, -0.322020, 6.952163, 0.000000, 0.000000, 0.000000
700, 47376692.928281, 0.000000, 0.000000, 0.000000, 1.785277, -5.134579, -3.204343
701, 47376695.428697, 6.901287, -0.319626, 6.925827, 0.000000, 0.000000, 0.000000
702, 47376695.428697, 0.000000, 0.000000, 0.000000, 1.815794, -5.073544, -3.143308
703, 47376697.929114, 0.000000, 0.000000, 0.000000, 1.785277, -5.104061, -3.173826
704, 47376697.929114, 6.894104, -0.329203, 6.913856, 0.000000, 0.000000, 0.000000
705, 47376700.429531, 0.000000, 0.000000, 0.000000, 1.632689, -5.073544, -3.143308
706, 47376700.429531, 6.906075, -0.333991, 6.885126, 0.000000, 0.000000, 0.000000
707, 47376702.929947, 6.918046, -0.329203, 6.877943, 0.000000, 0.000000, 0.000000
708, 47376702.929947, 0.000000, 0.000000, 0.000000, 1.693724, -4.859921, -3.204343
709, 47376705.430364, 0.000000, 0.000000, 0.000000, 1.602172, -4.890438, -3.234861
710, 47376705.430364, 6.930017, -0.326809, 6.842030, 0.000000, 0.000000, 0.000000
711, 47376707.931718, 0.000000, 0.000000, 0.000000, 1.632689, -4.707333, -3.173826
712, 47376707.931718, 6.922834, -0.322020, 6.796540, 0.000000, 0.000000, 0.000000
713, 47376710.433072, 6.939594, -0.305261, 6.784569, 0.000000, 0.000000, 0.000000
714, 47376710.433072, 0.000000, 0.000000, 0.000000, 1.632689, -4.310605, -3.112791
715, 47376712.934010, 6.953959, -0.298078, 6.791752, 0.000000, 0.000000, 0.000000
716, 47376712.934010, 0.000000, 0.000000, 0.000000, 1.663207, -4.188535, -3.143308
717, 47376715.434531, 6.956353, -0.295684, 6.791752, 0.000000, 0.000000, 0.000000
718, 47376715.434531, 0.000000, 0.000000, 0.000000, 1.449584, -4.066464, -3.173826
719, 47376717.934947, 6.951565, -0.305261, 6.784569, 0.000000, 0.000000, 0.000000
720, 47376717.934947, 0.000000, 0.000000, 0.000000, 1.358031, -3.669736, -3.112791
721, 47376720.435364, 6.944382, -0.286107, 6.803723, 0.000000, 0.000000, 0.000000
722, 47376720.435364, 0.000000, 0.000000, 0.000000, 1.388549, -3.486631, -3.173826
723, 47376722.935781, 6.941988, -0.288501, 6.832453, 0.000000, 0.000000, 0.000000
724, 47376722.935781, 0.000000, 0.000000, 0.000000, 1.296996, -3.273008, -3.143308
725, 47376725.436197, 6.946776, -0.269348, 6.856395, 0.000000, 0.000000, 0.000000
726, 47376725.436197, 0.000000, 0.000000, 0.000000, 1.113891, -3.334043, -3.082273
727, 47376727.936614, 0.000000, 0.000000, 0.000000, 1.113891, -3.120420, -3.021238
728, 47376727.936614, 6.949171, -0.264559, 6.894702, 0.000000, 0.000000, 0.000000
729, 47376730.437031, 0.000000, 0.000000, 0.000000, 0.869750, -2.906797, -3.204343
730, 47376730.437031, 6.925229, -0.269348, 6.873155, 0.000000, 0.000000, 0.000000
731, 47376732.937447, 6.922834, -0.264559, 6.863578, 0.000000, 0.000000, 0.000000
732, 47376732.937447, 0.000000, 0.000000, 0.000000, 0.717163, -2.845762, -2.899168
733, 47376735.437864, 6.920440, -0.264559, 6.875549, 0.000000, 0.000000, 0.000000
734, 47376735.437864, 0.000000, 0.000000, 0.000000, 0.717163, -2.815244, -3.112791
735, 47376737.938281, 0.000000, 0.000000, 0.000000, 0.625610, -2.906797, -3.021238
736, 47376737.938281, 6.898892, -0.288501, 6.877943, 0.000000, 0.000000, 0.000000
737, 47376740.438697, 6.889316, -0.276530, 6.861184, 0.000000, 0.000000, 0.000000
738, 47376740.438697, 0.000000, 0.000000, 0.000000, 0.564575, -2.815244, -3.082273
739, 47376742.939114, 6.898892, -0.266953, 6.863578, 0.000000, 0.000000, 0.000000
740, 47376742.939114, 0.000000, 0.000000, 0.000000, 0.534057, -2.937315, -2.929685
741, 47376745.439531, 0.000000, 0.000000, 0.000000, 0.534057, -2.937315, -2.990721
742, 47376745.439531, 6.886921, -0.274136, 6.875549, 0.000000, 0.000000, 0.000000
743, 47376747.939947, 0.000000, 0.000000, 0.000000, 0.534057, -2.937315, -2.960203
744, 47376747.939947, 6.894104, -0.274136, 6.873155, 0.000000, 0.000000, 0.000000
745, 47376750.440364, 6.884527, -0.290895, 6.861184, 0.000000, 0.000000, 0.000000
746, 47376750.440364, 0.000000, 0.000000, 0.000000, 0.381469, -2.998350, -2.960203
747, 47376752.940781, 6.872556, -0.278924, 6.865972, 0.000000, 0.000000, 0.000000
748, 47376752.940781, 0.000000, 0.000000, 0.000000, 0.442505, -3.089902, -3.021238
749, 47376755.441197, 0.000000, 0.000000, 0.000000, 0.442505, -3.028867, -3.021238
750, 47376755.441197, 6.872556, -0.266953, 6.875549, 0.000000, 0.000000, 0.000000
751, 47376757.941614, 0.000000, 0.000000, 0.000000, 0.350952, -2.998350, -2.990721
752, 47376757.941614, 6.858191, -0.293290, 6.868366, 0.000000, 0.000000, 0.000000
753, 47376760.442031, 6.862979, -0.262165, 6.854001, 0.000000, 0.000000, 0.000000
754, 47376760.442031, 0.000000, 0.000000, 0.000000, 0.411987, -3.089902, -3.082273
755, 47376762.942447, 0.000000, 0.000000, 0.000000, 0.411987, -2.937315, -3.143308
756, 47376762.942447, 6.860585, -0.264559, 6.827665, 0.000000, 0.000000, 0.000000
757, 47376765.442864, 6.872556, -0.274136, 6.825271, 0.000000, 0.000000, 0.000000
758, 47376765.442864, 0.000000, 0.000000, 0.000000, 0.473022, -2.937315, -3.112791
759, 47376767.943281, 0.000000, 0.000000, 0.000000, 0.625610, -3.120420, -3.051756
760, 47376767.943281, 6.884527, -0.259771, 6.801329, 0.000000, 0.000000, 0.000000
761, 47376770.443697, 0.000000, 0.000000, 0.000000, 0.656127, -2.967832, -3.021238
762, 47376770.443697, 6.891710, -0.240617, 6.803723, 0.000000, 0.000000, 0.000000
763, 47376772.944114, 6.898892, -0.240617, 6.803723, 0.000000, 0.000000, 0.000000
764, 47376772.944114, 0.000000, 0.000000, 0.000000, 0.778198, -2.906797, -2.960203
765, 47376775.444531, 6.903681, -0.226252, 6.810905, 0.000000, 0.000000, 0.000000
766, 47376775.444531, 0.000000, 0.000000, 0.000000, 0.839233, -2.906797, -2.899168
767, 47376777.944947, 6.922834, -0.240617, 6.813300, 0.000000, 0.000000, 0.000000
768, 47376777.944947, 0.000000, 0.000000, 0.000000, 0.808715, -2.876280, -2.960203
769, 47376780.445364, 0.000000, 0.000000, 0.000000, 0.930785, -2.876280, -2.777097
770, 47376780.445364, 6.939594, -0.228646, 6.810905, 0.000000, 0.000000, 0.000000
771, 47376782.945781, 6.968324, -0.231040, 6.842030, 0.000000, 0.000000, 0.000000
772, 47376782.945781, 0.000000, 0.000000, 0.000000, 0.900268, -2.784727, -2.624510
773, 47376785.446197, 0.000000, 0.000000, 0.000000, 0.839233, -2.784727, -2.716063
774, 47376785.446197, 6.989872, -0.211887, 6.839636, 0.000000, 0.000000, 0.000000
775, 47376787.946614, 7.004237, -0.211887, 6.858789, 0.000000, 0.000000, 0.000000
776, 47376787.946614, 0.000000, 0.000000, 0.000000, 0.839233, -2.845762, -2.532957
777, 47376790.447031, 7.023391, -0.204704, 6.868366, 0.000000, 0.000000, 0.000000
778, 47376790.447031, 0.000000, 0.000000, 0.000000, 0.747680, -2.815244, -2.380369
779, 47376792.947447, 7.035362, -0.231040, 6.918644, 0.000000, 0.000000, 0.000000
780, 47376792.947447, 0.000000, 0.000000, 0.000000, 0.778198, -2.784727, -2.349852
781, 47376795.447864, 0.000000, 0.000000, 0.000000, 0.747680, -2.784727, -2.075194
782, 47376795.447864, 7.035362, -0.226252, 6.921039, 0.000000, 0.000000, 0.000000
783, 47376797.948281, 0.000000, 0.000000, 0.000000, 0.717163, -2.937315, -2.105711
784, 47376797.948281, 7.047333, -0.204704, 6.952163, 0.000000, 0.000000, 0.000000
785, 47376800.448697, 7.023391, -0.209493, 6.961740, 0.000000, 0.000000, 0.000000
786, 47376800.448697, 0.000000, 0.000000, 0.000000, 0.534057, -3.059385, -1.953124
787, 47376802.949114, 0.000000, 0.000000, 0.000000, 0.411987, -3.059385, -1.770018
788, 47376802.949114, 7.006631, -0.199916, 7.002441, 0.000000, 0.000000, 0.000000
789, 47376805.449531, 0.000000, 0.000000, 0.000000, 0.320434, -3.181455, -1.770018
790, 47376805.449531, 6.989872, -0.204704, 7.026383, 0.000000, 0.000000, 0.000000
791, 47376807.949947, 6.980295, -0.214281, 7.062296, 0.000000, 0.000000, 0.000000
792, 47376807.949947, 0.000000, 0.000000, 0.000000, 0.167847, -3.303525, -1.617430
793, 47376810.450364, 6.963536, -0.207098, 7.076662, 0.000000, 0.000000, 0.000000
794, 47376810.450364, 0.000000, 0.000000, 0.000000, 0.106811, -3.456113, -1.678465
795, 47376812.950781, 0.000000, 0.000000, 0.000000, -0.137329, -3.761289, -1.647948
796, 47376812.950781, 6.946776, -0.187945, 7.107786, 0.000000, 0.000000, 0.000000
797, 47376815.451197, 6.958747, -0.173580, 7.141305, 0.000000, 0.000000, 0.000000
798, 47376815.451197, 0.000000, 0.000000, 0.000000, -0.320434, -3.852841, -1.617430
799, 47376817.951614, 0.000000, 0.000000, 0.000000, -0.350952, -4.249569, -1.525878
800, 47376817.951614, 6.961142, -0.161609, 7.158064, 0.000000, 0.000000, 0.000000
801, 47376820.452031, 6.968324, -0.128090, 7.162853, 0.000000, 0.000000, 0.000000
802, 47376820.452031, 0.000000, 0.000000, 0.000000, -0.503540, -4.402157, -1.403808
803, 47376822.952447, 0.000000, 0.000000, 0.000000, -0.686645, -4.585263, -1.220702
804, 47376822.952447, 6.953959, -0.123301, 7.172430, 0.000000, 0.000000, 0.000000
805, 47376825.452864, 0.000000, 0.000000, 0.000000, -0.930785, -4.829403, -1.129150
806, 47376825.452864, 6.973113, -0.113725, 7.170035, 0.000000, 0.000000, 0.000000
807, 47376827.953385, 6.965930, -0.118513, 7.177218, 0.000000, 0.000000, 0.000000
808, 47376827.953385, 0.000000, 0.000000, 0.000000, -1.083373, -5.317684, -1.129150
809, 47376830.453906, 6.958747, -0.106542, 7.189189, 0.000000, 0.000000, 0.000000
810, 47376830.453906, 0.000000, 0.000000, 0.000000, -1.205443, -5.714412, -1.098632
811, 47376832.954427, 6.934805, -0.118513, 7.177218, 0.000000, 0.000000, 0.000000
812, 47376832.954427, 0.000000, 0.000000, 0.000000, -1.235961, -6.019588, -0.976562
813, 47376835.454947, 6.937200, -0.120907, 7.150882, 0.000000, 0.000000, 0.000000
814, 47376835.454947, 0.000000, 0.000000, 0.000000, -1.327514, -6.263728, -0.976562
815, 47376837.955468, 0.000000, 0.000000, 0.000000, -1.419066, -6.629939, -0.885009
816, 47376837.955468, 6.918046, -0.132878, 7.143699, 0.000000, 0.000000, 0.000000
817, 47376840.455989, 6.920440, -0.132878, 7.110180, 0.000000, 0.000000, 0.000000
818, 47376840.455989, 0.000000, 0.000000, 0.000000, -1.541137, -6.782527, -0.793456
819, 47376842.956510, 6.908469, -0.116119, 7.093421, 0.000000, 0.000000, 0.000000
820, 47376842.956510, 0.000000, 0.000000, 0.000000, -1.510619, -6.965632, -0.793456
821, 47376845.457031, 0.000000, 0.000000, 0.000000, -1.602172, -7.179255, -0.732421
822, 47376845.457031, 6.886921, -0.118513, 7.059902, 0.000000, 0.000000, 0.000000
823, 47376847.957552, 0.000000, 0.000000, 0.000000, -1.724242, -7.240290, -0.732421
824, 47376847.957552, 6.889316, -0.125696, 7.040749, 0.000000, 0.000000, 0.000000
825, 47376850.458072, 0.000000, 0.000000, 0.000000, -1.815794, -7.331842, -0.671386
826, 47376850.458072, 6.891710, -0.144849, 7.016807, 0.000000, 0.000000, 0.000000
827, 47376852.958593, 6.913258, -0.125696, 7.012018, 0.000000, 0.000000, 0.000000
828, 47376852.958593, 0.000000, 0.000000, 0.000000, -1.815794, -7.392878, -0.701904
829, 47376855.459114, 0.000000, 0.000000, 0.000000, -1.907347, -7.331842, -0.610351
830, 47376855.459114, 6.918046, -0.123301, 6.980894, 0.000000, 0.000000, 0.000000
831, 47376857.960572, 6.934805, -0.128090, 6.959346, 0.000000, 0.000000, 0.000000
832, 47376857.960572, 0.000000, 0.000000, 0.000000, -1.876830, -7.453913, -0.396728
833, 47376860.462031, 0.000000, 0.000000, 0.000000, -2.120970, -7.453913, -0.366211
834, 47376860.462031, 6.930017, -0.125696, 6.937798, 0.000000, 0.000000, 0.000000
835, 47376862.962447, 0.000000, 0.000000, 0.000000, -2.151488, -7.331842, -0.488281
836, 47376862.962447, 6.951565, -0.142455, 6.899491, 0.000000, 0.000000, 0.000000
837, 47376865.462864, 0.000000, 0.000000, 0.000000, -2.059935, -7.240290, -0.518798
838, 47376865.462864, 6.949171, -0.149638, 6.849213, 0.000000, 0.000000, 0.000000
839, 47376867.963281, 0.000000, 0.000000, 0.000000, -1.998900, -7.209773, -0.366211
840, 47376867.963281, 6.963536, -0.137667, 6.813300, 0.000000, 0.000000, 0.000000
841, 47376870.463697, 6.975507, -0.118513, 6.774992, 0.000000, 0.000000, 0.000000
842, 47376870.463697, 0.000000, 0.000000, 0.000000, -1.968382, -7.026667, -0.366211
843, 47376872.964114, 6.982689, -0.132878, 6.705560, 0.000000, 0.000000, 0.000000
844, 47376872.964114, 0.000000, 0.000000, 0.000000, -1.876830, -6.874080, -0.305176
845, 47376875.464531, 0.000000, 0.000000, 0.000000, -1.785277, -6.813044, -0.213623
846, 47376875.464531, 6.985084, -0.161609, 6.679224, 0.000000, 0.000000, 0.000000
847, 47376877.964947, 0.000000, 0.000000, 0.000000, -1.663207, -6.599422, -0.122070
848, 47376877.964947, 6.958747, -0.156820, 6.686407, 0.000000, 0.000000, 0.000000
849, 47376880.465364, 0.000000, 0.000000, 0.000000, -1.602172, -6.477351, -0.244140
850, 47376880.465364, 6.973113, -0.171185, 6.674436, 0.000000, 0.000000, 0.000000
851, 47376882.965781, 6.980295, -0.178368, 6.652888, 0.000000, 0.000000, 0.000000
852, 47376882.965781, 0.000000, 0.000000, 0.000000, -1.510619, -6.233211, -0.122070
853, 47376885.466197, 6.975507, -0.175974, 6.655282, 0.000000, 0.000000, 0.000000
854, 47376885.466197, 0.000000, 0.000000, 0.000000, -1.358031, -5.867000, -0.366211
855, 47376887.966614, 6.977901, -0.175974, 6.657676, 0.000000, 0.000000, 0.000000
856, 47376887.966614, 0.000000, 0.000000, 0.000000, -1.296996, -5.836483, -0.335693
857, 47376890.467031, 6.987478, -0.185551, 6.633734, 0.000000, 0.000000, 0.000000
858, 47376890.467031, 0.000000, 0.000000, 0.000000, -1.144408, -5.439754, -0.396728
859, 47376892.967447, 6.985084, -0.187945, 6.614581, 0.000000, 0.000000, 0.000000
860, 47376892.967447, 0.000000, 0.000000, 0.000000, -0.869750, -5.226131, -0.274658
861, 47376895.467864, 0.000000, 0.000000, 0.000000, -0.656127, -5.073544, -0.213623
862, 47376895.467864, 6.994660, -0.207098, 6.626552, 0.000000, 0.000000, 0.000000
863, 47376897.968281, 6.997055, -0.195127, 6.638523, 0.000000, 0.000000, 0.000000
864, 47376897.968281, 0.000000, 0.000000, 0.000000, -0.534057, -5.043026, -0.213623
865, 47376900.468697, 0.000000, 0.000000, 0.000000, -0.259399, -4.951474, -0.122070
866, 47376900.468697, 7.004237, -0.192733, 6.628946, 0.000000, 0.000000, 0.000000
867, 47376902.969114, 7.023391, -0.223858, 6.609792, 0.000000, 0.000000, 0.000000
868, 47376902.969114, 0.000000, 0.000000, 0.000000, -0.015259, -4.798886, 0.061035
869, 47376905.469531, 0.000000, 0.000000, 0.000000, 0.167847, -4.768368, -0.000000
870, 47376905.469531, 7.030573, -0.219069, 6.614581, 0.000000, 0.000000, 0.000000
871, 47376907.970781, 7.049727, -0.243011, 6.597821, 0.000000, 0.000000, 0.000000
872, 47376907.970781, 0.000000, 0.000000, 0.000000, 0.534057, -4.676816, -0.030518
873, 47376910.471510, 7.040150, -0.264559, 6.571485, 0.000000, 0.000000, 0.000000
874, 47376910.471510, 0.000000, 0.000000, 0.000000, 0.717163, -4.615780, 0.061035
875, 47376912.971927, 7.037756, -0.252588, 6.540360, 0.000000, 0.000000, 0.000000
876, 47376912.971927, 0.000000, 0.000000, 0.000000, 0.991821, -4.585263, 0.152588
877, 47376915.472343, 7.013814, -0.252588, 6.540360, 0.000000, 0.000000, 0.000000
878, 47376915.472343, 0.000000, 0.000000, 0.000000, 1.419066, -4.615780, 0.213623
879, 47376917.972760, 0.000000, 0.000000, 0.000000, 1.754759, -4.615780, 0.244140
880, 47376917.972760, 7.013814, -0.283713, 6.516418, 0.000000, 0.000000, 0.000000
881, 47376920.473177, 7.020997, -0.278924, 6.516418, 0.000000, 0.000000, 0.000000
882, 47376920.473177, 0.000000, 0.000000, 0.000000, 2.120970, -4.646297, 0.122070
883, 47376922.973593, 7.018602, -0.283713, 6.504447, 0.000000, 0.000000, 0.000000
884, 47376922.973593, 0.000000, 0.000000, 0.000000, 2.670286, -4.646297, 0.152588
885, 47376925.474010, 7.018602, -0.276530, 6.506842, 0.000000, 0.000000, 0.000000
886, 47376925.474010, 0.000000, 0.000000, 0.000000, 3.067014, -4.524228, 0.244140
887, 47376927.974427, 0.000000, 0.000000, 0.000000, 3.494260, -4.676816, 0.213623
888, 47376927.974427, 7.020997, -0.305261, 6.511630, 0.000000, 0.000000, 0.000000
