#, cameraTimestamp, cameraDelay, blinkProcTime, fx, fy, cx, cy, width, height, leftEyeX, leftEyeY, rightEyeX, rightEyeY, headPoseX, headPoseY, headPoseZ, headAngleX, headAngleY, headAngleZ, leftEye3DX, leftEye3DY, leftEye3DZ, rightEye3DX, rightEye3DY, rightEye3DZ, lux, deviceAccelerationX, deviceAccelerationY, deviceAccelerationZ, deviceGyrscopeX, deviceGyrscopeY, deviceGyrscopeZ
1, 47375783.393078, 33.842171, 5.289479, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 306.242020, 253.705772, 353.727158, 256.475510, -12.378135, 58.328335, 446.555786, -0.156801, 0.178987, -0.031624, 20.980827, -42.880310, 440.086365, 16.986685, 17.023710, 428.311035, 345.479767, 0.132864, 0.132864, 0.132864, 0.026365, -0.049668, 0.003728
2, 47375794.498286, 32.183786, 4.861666, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 306.501282, 253.771019, 353.966431, 256.061981, -12.830929, 58.053005, 448.566284, -0.147260, 0.168309, -0.028619, 20.511356, -43.305161, 441.315765, 17.143116, 16.776857, 430.207306, 345.479767, 0.167140, 0.167140, 0.167140, 0.012517, -0.018775, 0.006392
3, 47375805.603547, 31.161390, 4.588698, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 306.663269, 253.230270, 354.265137, 255.586807, -12.914971, 57.660141, 447.891083, -0.154473, 0.156124, -0.029598, 19.869326, -43.608677, 440.534698, 16.471504, 16.577089, 430.247742, 345.479767, 0.252662, 0.252662, 0.252662, 0.006125, 0.015313, 0.003196
4, 47375816.708807, 30.897588, 4.720781, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 306.993225, 253.070457, 354.251633, 255.792671, -13.032724, 57.539860, 448.346649, -0.156320, 0.168845, -0.035134, 20.173378, -43.681622, 441.445587, 16.276575, 16.170977, 430.354492, 345.479767, 0.195586, 0.195586, 0.195586, 0.008788, 0.063783, 0.003196
5, 47375827.814068, 29.515973, 4.844740, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 307.289261, 252.675056, 354.108505, 255.494804, -13.360738, 57.472866, 449.751038, -0.152086, 0.167097, -0.034144, 19.843506, -43.610336, 442.574554, 15.829280, 15.848074, 431.584045, 345.193970, 0.098301, 0.098301, 0.098301, 0.013582, 0.083490, 0.001065
6, 47375838.919276, 28.267796, 5.164584, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 307.049316, 253.004753, 354.443375, 255.736435, -13.281979, 57.603752, 449.337921, -0.157081, 0.168261, -0.034276, 20.144762, -44.020596, 442.394745, 16.231804, 16.138077, 431.339050, 345.193970, 0.081607, 0.081607, 0.081607, 0.017311, 0.085088, -0.005326
7, 47375850.024536, 27.627641, 5.602500, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 307.288635, 253.204590, 354.374405, 255.815926, -13.514084, 57.935913, 449.433502, -0.153544, 0.168934, -0.031978, 20.245955, -43.931225, 442.382355, 16.478312, 15.837053, 431.262695, 345.193970, 0.183280, 0.183280, 0.183280, 0.024235, 0.074968, -0.012251
8, 47375861.129797, 26.514671, 4.753958, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 307.546356, 253.600662, 354.516388, 256.453873, -13.674233, 58.600208, 449.424377, -0.161194, 0.171324, -0.034485, 21.078651, -44.146317, 442.719696, 16.980846, 15.523516, 431.472748, 345.193970, 0.222636, 0.222636, 0.222636, 0.029561, 0.059522, -0.012251
9, 47375872.235057, 35.431130, 5.046041, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 307.698029, 253.874115, 354.634232, 256.797012, -13.961336, 58.937134, 449.907379, -0.148907, 0.174101, -0.035534, 21.524027, -44.308952, 442.838776, 17.318859, 15.331446, 431.388062, 345.193970, 0.217335, 0.217335, 0.217335, 0.039681, 0.025966, -0.011718
10, 47375883.340318, 34.063734, 5.007604, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 307.811401, 254.052475, 354.793030, 256.997940, -13.997478, 59.134922, 449.322388, -0.152370, 0.162327, -0.036347, 21.741404, -44.430172, 442.023590, 17.540331, 15.189137, 431.359192, 345.193970, 0.186170, 0.186170, 0.186170, 0.044475, 0.014781, -0.011185
11, 47375894.445578, 32.974619, 4.715105, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 307.791107, 254.360893, 354.947968, 256.863358, -14.063951, 59.190697, 449.399323, -0.141914, 0.168660, -0.033102, 21.564846, -44.618881, 441.933044, 17.902605, 15.195167, 430.813110, 345.260223, 0.159657, 0.159657, 0.159657, 0.046073, 0.009454, -0.007457
12, 47375905.550786, 31.832797, 4.914479, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 307.977173, 254.467262, 355.280853, 257.087387, -14.357568, 59.262356, 448.575592, -0.154702, 0.171879, -0.034632, 21.840023, -45.020569, 441.704285, 18.018229, 14.949502, 430.407532, 345.260223, 0.115140, 0.115140, 0.115140, 0.045007, 0.006258, -0.010653
13, 47375916.656046, 30.243735, 5.020937, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 307.988602, 254.626236, 355.537369, 257.071457, -14.806453, 59.322636, 447.978638, -0.152143, 0.173106, -0.028811, 21.789019, -45.284210, 441.083923, 18.185030, 14.909718, 429.670532, 345.260223, 0.055862, 0.055862, 0.055862, 0.046073, 0.004661, -0.011718
14, 47375927.761307, 29.808578, 4.866823, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 308.131683, 254.684860, 355.794373, 256.959946, -15.199722, 59.449024, 448.302460, -0.151931, 0.173530, -0.025229, 21.661989, -45.643936, 441.395630, 18.269169, 14.741188, 429.935272, 345.260223, 0.032342, 0.032342, 0.032342, 0.041279, 0.006258, -0.011185
15, 47375938.866568, 28.500921, 5.141979, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 308.247589, 254.750374, 355.958832, 257.555603, -15.087997, 59.585289, 447.684326, -0.160636, 0.166768, -0.034093, 22.397604, -45.802147, 440.899841, 18.351263, 14.597694, 429.949066, 345.260223, 0.035176, 0.035176, 0.035176, 0.043409, 0.002530, -0.014914
16, 47375949.971828, 28.190349, 4.975417, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 308.257339, 254.826515, 356.093857, 257.567627, -15.152614, 59.781750, 447.894623, -0.153489, 0.160220, -0.033241, 22.399588, -45.946735, 440.637115, 18.452362, 14.590620, 430.097565, 345.260223, 0.089783, 0.089783, 0.089783, 0.040746, -0.003862, -0.017577
17, 47375961.077036, 25.644724, 4.665417, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 308.882187, 254.547241, 356.497620, 257.306320, -15.620959, 59.546520, 447.738464, -0.156253, 0.157558, -0.037031, 22.059551, -46.446278, 440.500183, 18.107506, 13.816299, 430.162079, 345.130463, 0.229688, 0.229688, 0.229688, 0.034355, -0.019308, -0.014914
18, 47375972.182297, 35.060765, 4.883385, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 309.102249, 254.431313, 356.636642, 257.379379, -15.700700, 59.565708, 448.177185, -0.150843, 0.156767, -0.039853, 22.162848, -46.644608, 440.702454, 17.973944, 13.550921, 430.419250, 345.130463, 0.050851, 0.050851, 0.050851, 0.008788, -0.064582, -0.011718
19, 47375983.287557, 33.944984, 5.760364, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 309.426910, 254.643120, 356.626556, 257.299805, -16.036037, 59.735653, 448.414734, -0.145881, 0.169744, -0.037239, 22.085014, -46.681740, 441.174744, 18.220512, 13.134793, 430.012482, 345.130463, 0.039235, 0.039235, 0.039235, 0.008788, -0.059255, -0.010120
20, 47375994.392818, 33.001754, 4.768281, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 309.269775, 254.443970, 356.955292, 257.107971, -16.045807, 59.381573, 447.055969, -0.155427, 0.155967, -0.036297, 21.770628, -46.950859, 439.771027, 17.952627, 13.315105, 429.532013, 345.130463, 0.087513, 0.087513, 0.087513, 0.000799, -0.056592, -0.008522
21, 47376005.498078, 32.022640, 4.836094, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 309.568237, 254.302238, 356.871674, 257.086792, -16.307964, 59.309975, 449.371124, -0.149538, 0.162188, -0.037711, 21.852234, -47.078503, 441.966614, 17.850140, 12.998395, 431.312195, 345.130463, 0.206191, 0.206191, 0.206191, -0.005060, -0.047005, 0.001598
22, 47376016.603286, 30.678265, 4.822500, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 309.724564, 254.018097, 356.834259, 256.848236, -16.466591, 59.228420, 449.960968, -0.144726, 0.160388, -0.036601, 21.563358, -47.066116, 442.299164, 17.513157, 12.816517, 431.747131, 345.130463, 0.253919, 0.253919, 0.253919, -0.011452, -0.024102, 0.007989
23, 47376027.708547, 30.060713, 5.191354, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 309.646591, 254.034660, 356.448318, 256.490875, -16.268690, 58.990807, 448.392792, -0.143976, 0.166155, -0.032064, 21.042454, -46.432770, 440.967743, 17.463373, 12.861866, 430.011780, 345.134277, 0.225531, 0.225531, 0.225531, -0.025833, -0.011318, 0.019175
24, 47376038.813806, 28.170089, 5.191146, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 309.325256, 254.192719, 356.898178, 256.512115, -16.294449, 58.849270, 447.749176, -0.144763, 0.161717, -0.030808, 21.034771, -46.928261, 440.239716, 17.641960, 13.247474, 429.571381, 345.134277, 0.157670, 0.157670, 0.157670, -0.035953, -0.003329, 0.012783
25, 47376049.919068, 28.296129, 4.838854, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 309.353806, 254.132645, 356.971359, 256.722778, -16.225536, 58.954861, 448.632935, -0.141926, 0.162074, -0.036051, 21.339615, -47.101860, 440.993622, 17.597975, 13.235124, 430.321808, 345.134277, 0.283859, 0.283859, 0.283859, -0.051399, -0.005992, 0.001598
26, 47376061.024276, 26.159880, 4.724636, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 309.254242, 254.248482, 356.355240, 256.870163, -15.783011, 59.137291, 448.408447, -0.138855, 0.161878, -0.035809, 21.511686, -46.282486, 440.665802, 17.728912, 13.348884, 429.999176, 345.134277, 0.442449, 0.442449, 0.442449, -0.066313, -0.013982, -0.007457
27, 47376072.129536, 34.264880, 5.328229, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 308.763931, 254.086372, 356.133179, 256.689667, -15.464956, 58.931778, 448.286285, -0.143853, 0.164102, -0.034872, 21.287880, -46.013512, 440.797302, 17.526838, 13.957679, 429.990173, 345.134277, 0.582930, 0.582930, 0.582930, -0.076965, -0.031558, -0.028229
28, 47376083.234796, 33.701339, 4.912969, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 308.266159, 254.048866, 355.395523, 256.347519, -14.520670, 58.843948, 448.684418, -0.133656, 0.163407, -0.034649, 20.851299, -45.073788, 440.793762, 17.480978, 14.576694, 430.010010, 345.134277, 0.571502, 0.571502, 0.571502, -0.073770, -0.026232, -0.039947
29, 47376094.340057, 33.215088, 4.702709, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 308.010574, 254.247566, 355.246277, 256.851425, -14.211400, 59.075630, 449.555481, -0.140238, 0.161001, -0.036738, 21.541939, -44.983772, 441.776184, 17.776241, 14.934546, 431.174774, 345.216980, 0.436294, 0.436294, 0.436294, -0.065247, -0.013449, -0.047937
30, 47376105.445318, 31.748161, 4.856719, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 306.917694, 254.182076, 354.788162, 256.882339, -13.211836, 59.051769, 446.960419, -0.139180, 0.173056, -0.037945, 21.478357, -44.186989, 439.665710, 17.575495, 16.186260, 428.274170, 345.216980, 0.246800, 0.246800, 0.246800, -0.049268, 0.006258, -0.045274
31, 47376116.550578, 30.459411, 5.114531, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 306.868698, 254.131897, 353.789490, 256.482620, -12.471897, 58.965996, 448.714478, -0.132797, 0.160166, -0.035814, 21.018549, -43.018234, 440.687408, 17.588827, 16.316935, 430.120880, 345.216980, 0.228026, 0.228026, 0.228026, -0.038616, 0.024368, -0.037284
32, 47376127.655786, 29.969568, 4.839844, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 305.776367, 254.362946, 353.327576, 256.976227, -11.441070, 59.291569, 448.991211, -0.148231, 0.163496, -0.037790, 21.692942, -42.518257, 441.602417, 17.907087, 17.704611, 430.859375, 345.216980, 0.191862, 0.191862, 0.191862, -0.022637, 0.035553, -0.020240
33, 47376138.761047, 28.850036, 4.723334, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 305.821869, 254.279709, 352.739349, 257.207016, -11.008271, 59.628487, 447.961212, -0.144186, 0.174055, -0.041311, 21.949234, -41.694454, 440.826782, 17.742912, 17.588100, 429.397644, 345.216980, 0.162519, 0.162519, 0.162519, -0.009854, 0.043010, 0.006392
34, 47376149.866307, 27.530869, 5.031719, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 305.285309, 254.313110, 351.939697, 256.869278, -10.123104, 59.588554, 447.804504, -0.144583, 0.160929, -0.037818, 21.490927, -40.624111, 440.263611, 17.796181, 18.265785, 429.681763, 345.216980, 0.170282, 0.170282, 0.170282, -0.000799, 0.043543, 0.034621
35, 47376160.971568, 26.149775, 4.787761, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 304.626587, 254.530807, 351.869919, 257.644180, -9.513720, 60.133213, 448.550781, -0.142376, 0.166242, -0.044069, 22.519363, -40.609722, 441.071259, 18.087191, 19.104959, 430.165436, 345.220459, 0.186841, 0.186841, 0.186841, -0.001332, 0.036618, 0.061253
36, 47376172.076828, 34.630765, 5.171407, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 304.101227, 254.788857, 351.009506, 257.516968, -8.919825, 60.285107, 449.190674, -0.152011, 0.159657, -0.036750, 22.393906, -39.578579, 441.799347, 18.457466, 19.810505, 431.312073, 345.220459, 0.169906, 0.169906, 0.169906, -0.042344, -0.011318, 0.104396
37, 47376183.182036, 35.256547, 5.006042, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 303.258682, 255.375069, 350.432953, 257.538330, -8.126097, 60.434189, 447.846954, -0.149038, 0.172194, -0.031631, 22.371618, -38.756779, 440.822021, 19.107450, 20.771589, 429.476898, 345.220459, 0.159120, 0.159120, 0.159120, -0.078031, -0.041146, 0.120375
38, 47376194.287296, 33.655766, 4.818802, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 302.944427, 255.448982, 350.379837, 257.655792, -7.918017, 60.469528, 447.604309, -0.141835, 0.165741, -0.031816, 22.486082, -38.628376, 440.129761, 19.186729, 21.147633, 429.195526, 345.220459, 0.181617, 0.181617, 0.181617, -0.100401, -0.040081, 0.135821
39, 47376205.392557, 31.480661, 5.244010, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 302.382416, 254.970474, 349.356354, 257.342545, -7.020802, 60.328194, 448.471222, -0.149395, 0.162535, -0.030769, 22.136587, -37.410576, 441.115173, 18.644712, 21.905888, 430.401917, 345.220459, 0.643144, 0.643144, 0.643144, -0.092944, 0.003063, 0.153398
40, 47376216.497818, 30.802275, 4.821198, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 301.038651, 254.802704, 348.588379, 256.845673, -5.885695, 59.776123, 447.816986, -0.134922, 0.165396, -0.024132, 21.451479, -36.345684, 440.071289, 18.380440, 23.505983, 429.110260, 345.220459, 0.920454, 0.920454, 0.920454, -0.076433, 0.050467, 0.165116
41, 47376227.603078, 29.949203, 4.822708, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 300.432617, 254.532082, 347.243805, 256.434296, -4.610953, 59.517120, 449.703339, -0.147742, 0.156022, -0.022324, 21.019995, -34.789146, 442.013641, 18.152620, 24.402740, 431.683624, 345.087341, 0.892068, 0.892068, 0.892068, -0.074835, 0.076566, 0.166181
42, 47376238.708286, 29.418786, 5.278229, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 299.630966, 254.491196, 346.640137, 256.562042, -3.948406, 59.490944, 449.379486, -0.151826, 0.156400, -0.019689, 21.176105, -34.006592, 441.861694, 18.093849, 25.391685, 431.500000, 345.087341, 0.623755, 0.623755, 0.623755, -0.086553, 0.084023, 0.168312
43, 47376249.813547, 27.157067, 5.006562, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 298.770035, 254.674644, 346.087921, 256.431396, -3.209220, 59.331936, 448.345703, -0.149848, 0.158480, -0.015322, 20.962147, -33.227314, 440.874969, 18.274105, 26.394423, 430.350769, 345.087341, 0.347450, 0.347450, 0.347450, -0.091879, 0.078696, 0.175768
44, 47376260.918807, 26.259046, 4.611459, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 297.866074, 254.943581, 345.586243, 256.610992, -2.348492, 59.365440, 449.023041, -0.143884, 0.155017, -0.015059, 21.206667, -32.612030, 441.195435, 18.632305, 27.552736, 430.889587, 345.087341, 0.213752, 0.213752, 0.213752, -0.090281, 0.070174, 0.174171
45, 47376272.024068, 35.450400, 4.952552, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 297.360107, 254.860420, 344.790909, 256.471619, -1.566929, 59.452751, 449.113098, -0.152133, 0.154768, -0.013859, 21.046360, -31.624786, 441.565247, 18.545473, 28.208212, 431.281555, 345.087341, 0.300739, 0.300739, 0.300739, -0.083890, 0.038749, 0.167246
46, 47376283.129328, 34.090192, 5.663594, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 296.335587, 254.864357, 344.089645, 256.507416, -0.595438, 59.370625, 449.016327, -0.161824, 0.149039, -0.010437, 21.095301, -30.734877, 441.632233, 18.569307, 29.514790, 431.721466, 345.087341, 0.246496, 0.246496, 0.246496, -0.075900, 0.022237, 0.156061
47, 47376294.234536, 32.976963, 4.964792, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 295.799637, 255.125725, 343.364182, 256.269592, 0.199142, 59.426094, 449.440308, -0.152953, 0.141840, -0.006245, 20.784618, -29.799599, 441.488647, 18.908890, 30.204113, 432.020081, 345.207794, 0.224610, 0.224610, 0.224610, -0.065247, 0.004661, 0.142213
48, 47376305.339797, 31.383317, 4.628021, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 294.907227, 254.580246, 342.760910, 255.853317, 0.945291, 58.959358, 450.204895, -0.157572, 0.138573, -0.002226, 20.288881, -29.081850, 442.274719, 18.268568, 31.389378, 433.005829, 345.207794, 0.285810, 0.285810, 0.285810, -0.053529, -0.003329, 0.124636
49, 47376316.445057, 31.371286, 4.981823, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 294.048447, 254.381172, 341.956100, 255.416710, 1.852099, 58.456005, 450.754547, -0.152961, 0.132633, 0.001451, 19.737579, -28.064146, 442.441986, 18.041470, 32.503891, 433.542511, 345.207794, 0.267237, 0.267237, 0.267237, -0.023702, -0.004394, 0.095874
50, 47376327.550318, 29.575296, 5.022240, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 293.319397, 254.538666, 341.471298, 255.212349, 2.569551, 58.165451, 451.317261, -0.166246, 0.125423, 0.006667, 19.510267, -27.492846, 443.221771, 18.291174, 33.512512, 434.781525, 345.207794, 0.206114, 0.206114, 0.206114, 0.007191, 0.008389, 0.077232
51, 47376338.655578, 29.506338, 5.540260, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 292.802261, 253.992805, 340.845764, 254.708084, 3.356421, 57.616657, 451.835052, -0.162784, 0.114888, 0.007336, 18.864834, -26.693724, 443.252350, 17.633669, 34.218822, 435.503815, 345.207794, 0.175353, 0.175353, 0.175353, 0.042344, 0.024368, 0.057524
52, 47376349.760786, 27.047797, 4.663646, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 292.487808, 253.836761, 340.438889, 254.438454, 3.748729, 57.448303, 451.169067, -0.161113, 0.118623, 0.008397, 18.495096, -26.138920, 442.680176, 17.403936, 34.548771, 434.677460, 345.207794, 0.100675, 0.100675, 0.100675, 0.071106, 0.031825, 0.039415
53, 47376360.866046, 26.633839, 5.104584, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 292.019302, 253.811356, 340.280823, 253.972450, 4.266977, 56.881367, 451.046783, -0.163862, 0.096021, 0.010853, 17.868143, -25.893269, 441.937653, 17.401739, 35.197292, 435.422058, 345.350647, 0.116506, 0.116506, 0.116506, 0.086553, 0.029162, 0.030360
54, 47376371.971307, 34.669151, 5.056511, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 291.957092, 253.742493, 340.177811, 254.022903, 4.396977, 56.884956, 451.970490, -0.168921, 0.084543, 0.012131, 17.960670, -25.801987, 442.627899, 17.372538, 35.392822, 436.869598, 345.350647, 0.138384, 0.138384, 0.138384, 0.105727, 0.024901, -0.010120
55, 47376383.076568, 34.130140, 4.966718, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 292.057373, 253.448036, 340.034454, 253.705772, 4.300961, 56.746380, 452.975403, -0.160655, 0.076595, 0.015112, 17.570503, -25.642044, 443.031738, 17.035852, 35.340004, 437.783173, 345.350647, 0.162669, 0.162669, 0.162669, 0.111054, 0.023835, -0.023968
56, 47376394.181776, 33.386390, 4.839948, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 291.827698, 253.213768, 339.914322, 253.720795, 4.658245, 56.438835, 451.785675, -0.173968, 0.064178, 0.011410, 17.547722, -25.427370, 441.972870, 16.731106, 35.613499, 437.574493, 345.350647, 0.153123, 0.153123, 0.153123, 0.113184, 0.020107, -0.042078
57, 47376405.287036, 31.562015, 4.875573, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 291.394623, 253.046654, 340.071640, 253.742226, 4.723158, 56.220173, 450.121216, -0.178197, 0.061688, 0.010424, 17.514999, -25.540556, 440.460754, 16.468946, 36.050285, 436.235229, 345.350647, 0.165924, 0.165924, 0.165924, 0.116380, 0.017976, -0.055926
58, 47376416.392297, 30.629359, 4.763594, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 291.820221, 253.033531, 339.623856, 253.427780, 4.502238, 56.188698, 450.813354, -0.168209, 0.052321, 0.015316, 17.114326, -24.970911, 440.463348, 16.474842, 35.562408, 436.830811, 345.350647, 0.181703, 0.181703, 0.181703, 0.122772, 0.013715, -0.068177
59, 47376427.497557, 29.832119, 5.035572, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 291.291840, 253.284286, 339.857193, 253.348083, 4.585355, 56.188854, 449.082367, -0.179270, 0.036515, 0.020004, 16.945148, -25.167425, 438.713104, 16.763964, 36.169136, 436.106445, 345.476166, 0.201548, 0.201548, 0.201548, 0.129696, 0.006791, -0.080960
60, 47376438.602818, 28.683421, 5.065156, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 291.723785, 253.047409, 340.020813, 253.391624, 4.524183, 56.104004, 449.350250, -0.181859, 0.029493, 0.013012, 17.004383, -25.380713, 438.815338, 16.488150, 35.674942, 436.718628, 345.476166, 0.148354, 0.148354, 0.148354, 0.137153, -0.002264, -0.094808
61, 47376449.708078, 28.061650, 5.107604, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 291.731995, 252.997337, 340.468201, 253.318909, 4.329180, 55.881821, 447.994690, -0.178202, 0.018710, 0.014111, 16.843847, -25.843231, 437.045685, 16.385080, 35.578178, 435.660583, 345.476166, 0.155541, 0.155541, 0.155541, 0.138751, -0.012916, -0.101200
62, 47376460.813286, 26.437953, 4.748125, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 291.721893, 252.935310, 340.448395, 253.035965, 4.208751, 55.731125, 448.258331, -0.180061, 0.007533, 0.018173, 16.484594, -25.815989, 437.007843, 16.332441, 35.646671, 436.343353, 345.476166, 0.176029, 0.176029, 0.176029, 0.140881, -0.024634, -0.104928
63, 47376471.918547, 34.555608, 5.206718, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 291.883759, 253.120750, 340.927429, 253.425781, 4.122214, 55.870972, 447.999634, -0.189104, -0.008327, 0.012360, 16.959698, -26.393005, 436.548676, 16.590612, 35.494034, 436.976227, 345.476166, 0.162643, 0.162643, 0.162643, 0.132892, -0.039015, -0.106526
64, 47376483.023807, 34.657588, 6.495417, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 292.497574, 252.890167, 340.988190, 252.941299, 3.807522, 55.684555, 449.098511, -0.164468, -0.018930, 0.014711, 16.340673, -26.458273, 436.361298, 16.317968, 34.759453, 437.483459, 345.476166, 0.156364, 0.156364, 0.156364, 0.123304, -0.034754, -0.105461
65, 47376494.129068, 30.599098, 4.800989, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 292.268005, 253.028091, 341.092896, 252.791992, 3.758874, 55.531387, 447.244659, -0.166074, -0.027497, 0.018082, 16.079035, -26.469908, 434.386139, 16.438934, 34.935612, 436.060699, 345.494263, 0.160802, 0.160802, 0.160802, 0.120641, -0.027297, -0.101733
66, 47376505.234276, 36.118890, 5.280989, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 292.450272, 252.931984, 341.414230, 252.560806, 3.251968, 55.416325, 447.981873, -0.158620, -0.026929, 0.021447, 15.805118, -26.901541, 434.844910, 16.332823, 34.738239, 436.465729, 345.494263, 0.170471, 0.170471, 0.170471, 0.102532, -0.025699, -0.102798
67, 47376516.339536, 33.294880, 5.145729, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 292.854645, 252.449120, 341.257614, 252.323578, 3.413781, 55.094139, 447.663635, -0.158045, -0.041944, 0.016997, 15.476888, -26.653593, 434.011230, 15.729878, 34.243378, 436.657349, 345.494263, 0.152821, 0.152821, 0.152821, 0.091879, -0.031558, -0.099602
68, 47376527.444796, 32.335401, 5.000625, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 292.751801, 252.820656, 341.546005, 252.627754, 3.358274, 55.280029, 447.597656, -0.152546, -0.047078, 0.015828, 15.842930, -26.987993, 433.574310, 16.196100, 34.366268, 436.570374, 345.494263, 0.130048, 0.130048, 0.130048, 0.080161, -0.037950, -0.096406
69, 47376538.550057, 31.993630, 4.755312, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 293.240509, 252.641083, 341.628296, 252.245354, 2.975188, 55.092487, 447.707489, -0.156357, -0.052075, 0.018295, 15.366215, -27.096443, 433.660339, 15.984072, 33.781219, 436.975586, 345.494263, 0.108106, 0.108106, 0.108106, 0.072704, -0.045939, -0.091080
70, 47376549.655318, 34.385140, 5.202500, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 292.965164, 252.715591, 341.618698, 252.273979, 3.092099, 55.027054, 447.390167, -0.154931, -0.061108, 0.019821, 15.379144, -27.043989, 433.013000, 16.076345, 34.124702, 436.922913, 345.494263, 0.093556, 0.093556, 0.093556, 0.059388, -0.056059, -0.079895
71, 47376560.760578, 32.426182, 5.034844, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 293.090500, 252.378159, 341.581696, 252.080109, 3.146227, 54.851524, 447.277710, -0.147476, -0.068632, 0.018374, 15.114067, -26.958178, 432.379059, 15.645355, 33.957005, 436.800812, 345.439331, 0.090236, 0.090236, 0.090236, 0.050866, -0.056592, -0.071905
72, 47376571.865786, 32.059567, 5.007708, 346.146332, 345.584412, 320.000000, 240.000000, 640, 480, 292.923721, 252.460968, 341.764664, 251.955208, 3.206234, 54.799160, 445.426208, -0.147795, -0.073109, 0.018512, 14.892226, -27.067545, 430.483612, 15.692398, 34.042454, 435.202728, 345.439331, 0.098600, 0.098600, 0.098600, 0.042344, -0.051798, -0.068177
