timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, timeReceived, timeCaptured, resetFilter, frameNumber, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
714243.267267,-9.571228,4.069626,73.405380,-3.062074,4.191318,72.422523,714243.267266,714243.220454,0,1999,1,-6.829086,5.692476,81.772911,0.161997,-0.051301,0.028859
714243.283845,-9.571670,4.080449,73.396393,-3.063895,4.191814,72.423225,714243.283844,714243.237134,0,2000,1,-6.787742,5.775501,81.755859,0.152665,-0.046309,0.028973
714243.295799,-9.568919,4.081455,73.361916,-3.064596,4.183647,72.456078,714243.295798,714243.253815,0,2001,1,-6.792886,5.724563,81.763779,0.158157,-0.046972,0.029335
714243.308741,-9.577149,4.076057,73.412445,-3.066511,4.169422,72.465332,714243.308741,714243.270495,0,2002,1,-6.816162,5.672844,81.802345,0.164265,-0.049659,0.027212
714243.324791,-9.582390,4.044516,73.445793,-3.068220,4.140955,72.482346,714243.324790,714243.287176,0,2003,1,-6.799480,5.673981,81.828857,0.164274,-0.045880,0.032558
714243.341052,-9.579767,4.058711,73.407089,-3.070496,4.178797,72.482658,714243.341051,714243.303856,0,2004,1,-6.853069,5.700342,81.801796,0.161301,-0.053401,0.027565
714243.356350,-9.579569,4.056617,73.398277,-3.069641,4.158853,72.493004,714243.356350,714243.320537,0,2005,1,-6.856629,5.691000,81.803947,0.162337,-0.054004,0.027059
714243.372186,-9.576275,4.039790,73.393669,-3.066780,4.176651,72.525040,714243.372185,714243.337218,0,2006,1,-6.831620,5.712961,81.815056,0.159841,-0.050793,0.029577
714243.388817,-9.575165,4.067700,73.429291,-3.065625,4.165170,72.545357,714243.388816,714243.353898,0,2007,1,-6.810937,5.722076,81.842377,0.158825,-0.048968,0.027970
714243.403949,-9.571747,4.064220,73.432289,-3.060767,4.174452,72.560005,714243.403948,714243.370579,0,2008,1,-6.862868,5.648916,81.861145,0.166973,-0.054002,0.033671
714243.419841,-9.574439,4.042516,73.461617,-3.058215,4.146977,72.590622,714243.419841,714243.387259,0,2009,1,-6.858963,5.592802,81.901146,0.173600,-0.054864,0.028725
714243.434695,-9.573271,4.045110,73.488289,-3.055306,4.155715,72.585289,714243.434694,714243.403940,0,2010,1,-6.846081,5.546896,81.920036,0.178756,-0.053262,0.030284
714243.453295,-9.569477,4.044571,73.465904,-3.051859,4.145732,72.564178,714243.453293,714243.420620,0,2011,1,-6.831140,5.656182,81.880089,0.166137,-0.052007,0.029657
714243.470146,-9.573410,4.047430,73.517059,-3.048723,4.151333,72.622368,714243.470145,714243.437301,0,2012,1,-6.796116,5.686197,81.931763,0.162950,-0.047658,0.030611
714243.488368,-9.575263,4.077995,73.520279,-3.049165,4.180881,72.562775,714243.488366,714243.453982,0,2013,1,-6.814430,5.687921,81.901909,0.162584,-0.050542,0.027276
