CaptureTime, CaptureTime 0, FrameNumber 0, DeviceTime 0, CaptureTime 1, FrameNumber 1, DeviceTime 1, frameSetCounter
4064.132834164, 4064.132834164, 46033, 4064.132834164, 4064.132834164, 46033, 4064.132834164, 3652
4064.149521690, 4064.149521690, 46034, 4064.149521690, 4064.149521690, 46034, 4064.149521690, 3653
4064.166209216, 4064.166209216, 46035, 4064.166209216, 4064.166209216, 46035, 4064.166209216, 3654
4064.182896742, 4064.182896742, 46036, 4064.182896742, 4064.182896742, 46036, 4064.182896742, 3655
4064.199584269, 4064.199584269, 46037, 4064.199584269, 4064.199584269, 46037, 4064.199584269, 3656
4064.216271795, 4064.216271795, 46038, 4064.216271795, 4064.216271795, 46038, 4064.216271795, 3657
4064.232959321, 4064.232959321, 46039, 4064.232959321, 4064.232959321, 46039, 4064.232959321, 3658
4064.249646847, 4064.249646847, 46040, 4064.249646847, 4064.249646847, 46040, 4064.249646847, 3659
4064.266334373, 4064.266334373, 46041, 4064.266334373, 4064.266334373, 46041, 4064.266334373, 3660
4064.283021899, 4064.283021899, 46042, 4064.283021899, 4064.283021899, 46042, 4064.283021899, 3661
4064.299709425, 4064.299709425, 46043, 4064.299709425, 4064.299709425, 46043, 4064.299709425, 3662
4064.316396951, 4064.316396951, 46044, 4064.316396951, 4064.316396951, 46044, 4064.316396951, 3663
4064.333084477, 4064.333084477, 46045, 4064.333084477, 4064.333084477, 46045, 4064.333084477, 3664
4064.349772003, 4064.349772003, 46046, 4064.349772003, 4064.349772003, 46046, 4064.349772003, 3665
4064.366459529, 4064.366459529, 46047, 4064.366459529, 4064.366459529, 46047, 4064.366459529, 3666
4064.383147055, 4064.383147055, 46048, 4064.383147055, 4064.383147055, 46048, 4064.383147055, 3667
4064.399834581, 4064.399834581, 46049, 4064.399834581, 4064.399834581, 46049, 4064.399834581, 3668
4064.416522107, 4064.416522107, 46050, 4064.416522107, 4064.416522107, 46050, 4064.416522107, 3669
4064.433209634, 4064.433209634, 46051, 4064.433209634, 4064.433209634, 46051, 4064.433209634, 3670
4064.449897160, 4064.449897160, 46052, 4064.449897160, 4064.449897160, 46052, 4064.449897160, 3671
4064.466584686, 4064.466584686, 46053, 4064.466584686, 4064.466584686, 46053, 4064.466584686, 3672
4064.483272212, 4064.483272212, 46054, 4064.483272212, 4064.483272212, 46054, 4064.483272212, 3673
4064.500060510, 4064.500060510, 46055, 4064.500060510, 4064.500060510, 46055, 4064.500060510, 3674
4064.516755001, 4064.516755001, 46056, 4064.516755001, 4064.516755001, 46056, 4064.516755001, 3675
4064.533449492, 4064.533449492, 46057, 4064.533449492, 4064.533449492, 46057, 4064.533449492, 3676
4064.550143983, 4064.550143983, 46058, 4064.550143983, 4064.550143983, 46058, 4064.550143983, 3677
4064.566838474, 4064.566838474, 46059, 4064.566838474, 4064.566838474, 46059, 4064.566838474, 3678
4064.583532964, 4064.583532964, 46060, 4064.583532964, 4064.583532964, 46060, 4064.583532964, 3679
4064.600227455, 4064.600227455, 46061, 4064.600227455, 4064.600227455, 46061, 4064.600227455, 3680
4064.616921946, 4064.616921946, 46062, 4064.616921946, 4064.616921946, 46062, 4064.616921946, 3681
4064.633616437, 4064.633616437, 46063, 4064.633616437, 4064.633616437, 46063, 4064.633616437, 3682
4064.650310928, 4064.650310928, 46064, 4064.650310928, 4064.650310928, 46064, 4064.650310928, 3683
4064.667005418, 4064.667005418, 46065, 4064.667005418, 4064.667005418, 46065, 4064.667005418, 3684
4064.683699909, 4064.683699909, 46066, 4064.683699909, 4064.683699909, 46066, 4064.683699909, 3685
4064.700394400, 4064.700394400, 46067, 4064.700394400, 4064.700394400, 46067, 4064.700394400, 3686
4064.717088891, 4064.717088891, 46068, 4064.717088891, 4064.717088891, 46068, 4064.717088891, 3687
4064.733783382, 4064.733783382, 46069, 4064.733783382, 4064.733783382, 46069, 4064.733783382, 3688
4064.750477873, 4064.750477873, 46070, 4064.750477873, 4064.750477873, 46070, 4064.750477873, 3689
4064.767172363, 4064.767172363, 46071, 4064.767172363, 4064.767172363, 46071, 4064.767172363, 3690
4064.783866854, 4064.783866854, 46072, 4064.783866854, 4064.783866854, 46072, 4064.783866854, 3691
4064.800561345, 4064.800561345, 46073, 4064.800561345, 4064.800561345, 46073, 4064.800561345, 3692
4064.817255836, 4064.817255836, 46074, 4064.817255836, 4064.817255836, 46074, 4064.817255836, 3693
4064.833950327, 4064.833950327, 46075, 4064.833950327, 4064.833950327, 46075, 4064.833950327, 3694
4064.850644817, 4064.850644817, 46076, 4064.850644817, 4064.850644817, 46076, 4064.850644817, 3695
4064.867339308, 4064.867339308, 46077, 4064.867339308, 4064.867339308, 46077, 4064.867339308, 3696
4064.884033799, 4064.884033799, 46078, 4064.884033799, 4064.884033799, 46078, 4064.884033799, 3697
4064.900606432, 4064.900606432, 46079, 4064.900606432, 4064.900606432, 46079, 4064.900606432, 3698
4064.917293958, 4064.917293958, 46080, 4064.917293958, 4064.917293958, 46080, 4064.917293958, 3699
4064.933981484, 4064.933981484, 46081, 4064.933981484, 4064.933981484, 46081, 4064.933981484, 3700
4064.950669010, 4064.950669010, 46082, 4064.950669010, 4064.950669010, 46082, 4064.950669010, 3701
4064.967356536, 4064.967356536, 46083, 4064.967356536, 4064.967356536, 46083, 4064.967356536, 3702
4064.984044062, 4064.984044062, 46084, 4064.984044062, 4064.984044062, 46084, 4064.984044062, 3703
4065.000731588, 4065.000731588, 46085, 4065.000731588, 4065.000731588, 46085, 4065.000731588, 3704
4065.017419114, 4065.017419114, 46086, 4065.017419114, 4065.017419114, 46086, 4065.017419114, 3705
4065.034106641, 4065.034106641, 46087, 4065.034106641, 4065.034106641, 46087, 4065.034106641, 3706
