CaptureTime, Camera1HeadPosition.x, Camera1HeadPosition.y, Camera1HeadPosition.z, Camera1HeadOrientation.x, Camera1HeadOrientation.y, Camera1HeadOrientation.z, Camera2HeadPosition.x, Camera2HeadPosition.y, Camera2HeadPosition.z, Camera2HeadOrientation.x, Camera2HeadOrientation.y, Camera2HeadOrientation.z, frameNumber
4064.1328, 141.7159, 118.8748, 708.2512, -0.0162, 0.0486, -0.0175, 141.7159, 118.8748, 708.2512, -0.0162, 0.0486, -0.0175, 46033
4064.1495, 141.5658, 119.1968, 708.9952, -0.0215, 0.0364, -0.0187, 141.5658, 119.1968, 708.9952, -0.0215, 0.0364, -0.0187, 46034
4064.1662, 140.6817, 118.4222, 704.1544, -0.0322, 0.0388, -0.0142, 140.6817, 118.4222, 704.1544, -0.0322, 0.0388, -0.0142, 46035
4064.1829, 141.5354, 118.9635, 707.9551, -0.0249, 0.0533, -0.0165, 141.5354, 118.9635, 707.9551, -0.0249, 0.0533, -0.0165, 46036
4064.1996, 141.2570, 118.8925, 706.2141, -0.0268, 0.0470, -0.0205, 141.2570, 118.8925, 706.2141, -0.0268, 0.0470, -0.0205, 46037
4064.2163, 141.9252, 119.1948, 708.6423, -0.0395, 0.0470, -0.0178, 141.9252, 119.1948, 708.6423, -0.0395, 0.0470, -0.0178, 46038
4064.2330, 140.9287, 118.5369, 704.4632, -0.0193, 0.0391, -0.0222, 140.9287, 118.5369, 704.4632, -0.0193, 0.0391, -0.0222, 46039
4064.2496, 141.6036, 118.6836, 707.4268, -0.0124, 0.0486, -0.0187, 141.6036, 118.6836, 707.4268, -0.0124, 0.0486, -0.0187, 46040
4064.2663, 141.6501, 118.7319, 707.1263, -0.0326, 0.0440, -0.0127, 141.6501, 118.7319, 707.1263, -0.0326, 0.0440, -0.0127, 46041
4064.2830, 141.5837, 118.8746, 707.6659, -0.0237, 0.0322, -0.0144, 141.5837, 118.8746, 707.6659, -0.0237, 0.0322, -0.0144, 46042
4064.2997, 141.7174, 118.8089, 707.0068, -0.0230, 0.0452, -0.0191, 141.7174, 118.8089, 707.0068, -0.0230, 0.0452, -0.0191, 46043
4064.3164, 141.5768, 118.8670, 706.6929, -0.0445, 0.0522, -0.0154, 141.5768, 118.8670, 706.6929, -0.0445, 0.0522, -0.0154, 46044
4064.3331, 140.6695, 118.6465, 704.5861, -0.0199, 0.0415, -0.0169, 140.6695, 118.6465, 704.5861, -0.0199, 0.0415, -0.0169, 46045
4064.3498, 142.0329, 119.2938, 711.2134, -0.0283, 0.0313, -0.0182, 142.0329, 119.2938, 711.2134, -0.0283, 0.0313, -0.0182, 46046
4064.3665, 141.6390, 118.8575, 707.9275, -0.0263, 0.0554, -0.0151, 141.6390, 118.8575, 707.9275, -0.0263, 0.0554, -0.0151, 46047
