CaptureTime, Camera1Left2D.x, Camera1Left2D.y, Camera1Right2D.x, Camera1Right2D.y, Camera2Left2D.x, Camera2Left2D.y, Camera2Right2D.x, Camera2Right2D.y, Left3D.x, Left3D.y, Left3D.z, Right3D.x, Right3D.y, Right3D.z, frameNumber
4064.132834164, 307.701171875, 270.412475586, 352.475036621, 269.379699707, 413.671966553, 286.404846191, 458.921875000, 285.309143066, -12.305375099, 68.124671936, 660.075500488, 49.568698883, 66.512092590, 659.911560059, 46033
4064.149521690, 307.526458740, 270.253906250, 352.666351318, 269.334899902, 413.464721680, 286.558807373, 458.512390137, 285.451568604, -12.553256989, 68.145141602, 660.298339844, 50.174598694, 67.042037964, 664.454650879, 46034
4064.166209216, 307.425140381, 270.076721191, 352.876068115, 269.238311768, 413.427337646, 286.357421875, 458.806640625, 285.374084473, -12.683837891, 67.832305908, 659.802062988, 50.418659210, 66.856880188, 663.830810547, 46035
4064.182896742, 307.471313477, 270.156799316, 352.622985840, 269.333984375, 413.531677246, 286.481140137, 458.901000977, 285.396759033, -12.611913681, 67.927688599, 659.367553711, 49.868438721, 66.670585632, 661.189086914, 46036
4064.199584269, 307.489013672, 270.019012451, 353.011230469, 269.277465820, 413.500549316, 286.696289062, 458.795013428, 285.430023193, -12.596470833, 68.018104553, 659.721862793, 50.692031860, 67.037338257, 664.959960938, 46037
4064.216271795, 307.558105469, 270.222534180, 352.471679688, 269.212432861, 413.656921387, 286.623901367, 458.887084961, 285.490264893, -12.487039566, 68.041679382, 659.082702637, 49.579246521, 66.544319153, 660.134887695, 46038
4064.232959321, 307.445922852, 269.902832031, 353.268646240, 269.288269043, 413.405029297, 286.541442871, 458.793060303, 285.301574707, -12.663343430, 67.871627808, 660.111694336, 51.204566956, 67.158874512, 666.965820312, 46039
4064.249646847, 307.506958008, 270.312805176, 352.647460938, 269.151306152, 413.647155762, 286.439147949, 459.017089844, 285.246276855, -12.550158501, 67.944885254, 658.779418945, 49.850280762, 66.369995117, 660.495361328, 46040
4064.266334373, 307.546478271, 270.133666992, 353.094177246, 269.292083740, 413.815734863, 286.315429688, 459.053344727, 285.402526855, -12.477457047, 67.634490967, 657.800170898, 50.706645966, 66.893486023, 663.639587402, 46041
4064.283021899, 307.653503418, 270.279113770, 352.790527344, 269.301666260, 413.713806152, 286.338500977, 458.799316406, 285.436004639, -12.358906746, 67.915473938, 659.388793945, 50.254493713, 66.883094788, 663.233032227, 46042
4064.299709425, 307.549499512, 270.013244629, 353.037200928, 269.362365723, 413.766540527, 286.484680176, 458.994354248, 285.337982178, -12.482336998, 67.707702637, 658.179992676, 50.629299164, 66.899177551, 663.653747559, 46043
4064.316396951, 307.736145020, 270.047851562, 352.707519531, 269.106994629, 413.734191895, 286.440002441, 458.984069824, 285.484436035, -12.255336761, 67.873298645, 659.843627930, 49.984500885, 66.574569702, 661.194824219, 46044
4064.333084477, 307.403503418, 270.019256592, 353.085784912, 269.263580322, 413.340454102, 286.532775879, 458.775146484, 285.463409424, -12.724548340, 67.964149475, 660.286132812, 50.850765228, 67.124465942, 665.684814453, 46045
4064.349772003, 307.514648438, 270.312377930, 352.687561035, 269.228424072, 413.538757324, 286.483520508, 458.379394531, 285.369750977, -12.556485176, 68.066390991, 659.654602051, 50.292572021, 67.030387878, 665.623962402, 46046
4064.366459529, 307.353454590, 269.983642578, 352.627258301, 269.163085938, 413.701507568, 286.407226562, 458.990234375, 285.345672607, -12.733178139, 67.531173706, 657.186767578, 49.825393677, 66.451530457, 660.542663574, 46047
4064.383147055, 307.584167480, 270.121826172, 352.968200684, 269.271514893, 413.473724365, 286.619812012, 458.592407227, 285.361358643, -12.481484413, 68.133628845, 660.658752441, 50.724826813, 67.109085083, 666.170959473, 46048
4064.399834581, 307.426635742, 270.304992676, 352.744628906, 269.472778320, 413.587493896, 286.453674316, 458.781005859, 285.409759521, -12.658092499, 67.932945251, 658.619140625, 50.176170349, 66.962913513, 663.029907227, 46049
4064.416522107, 307.679016113, 270.100402832, 352.522705078, 269.208953857, 413.438110352, 286.432342529, 458.988464355, 285.378875732, -12.367830276, 68.092758179, 661.656494141, 49.622444153, 66.427238464, 659.764343262, 46050
4064.433209634, 307.418304443, 270.136901855, 352.969085693, 269.233215332, 413.245666504, 286.467773438, 458.878784180, 285.480712891, -12.719080925, 68.087921143, 661.127746582, 50.559707642, 66.943778992, 663.997009277, 46051
4064.449897160, 307.695190430, 270.208618164, 352.567810059, 269.194732666, 413.511291504, 286.565673828, 458.629089355, 285.373352051, -12.337520599, 68.215339661, 661.228759766, 49.913825989, 66.723312378, 662.808166504, 46052
4064.466584686, 307.338928223, 270.126281738, 352.649658203, 269.345397949, 413.322937012, 286.286010742, 458.909301758, 285.248199463, -12.804956436, 67.831718445, 659.940979004, 49.917045593, 66.590438843, 661.332336426, 46053
4064.483272212, 307.413452148, 270.268371582, 353.028656006, 269.338226318, 413.158935547, 286.454284668, 458.906005859, 285.454620361, -12.737006187, 68.235221863, 661.759521484, 50.662494659, 67.024574280, 664.254699707, 46054
4064.500060510, 307.740722656, 270.068420410, 352.819915771, 269.317016602, 413.565521240, 286.307434082, 458.636962891, 285.310424805, -12.272521019, 67.932624817, 661.161010742, 50.406612396, 66.955223083, 664.691284180, 46055
4064.516755001, 307.534667969, 270.241638184, 352.502319336, 269.253814697, 413.592529297, 286.370086670, 458.999633789, 285.335296631, -12.523718834, 67.912605286, 659.398254395, 49.577064514, 66.404304504, 659.529357910, 46056
4064.533449492, 307.864624023, 270.182678223, 353.031860352, 269.270721436, 414.042663574, 286.467102051, 458.881469727, 285.428131104, -12.052379608, 67.845046997, 658.500854492, 50.682704926, 66.980484009, 664.461914062, 46057
4064.550143983, 307.413940430, 270.181457520, 352.689697266, 269.424316406, 413.302795410, 286.478332520, 458.906738281, 285.407196045, -12.715966225, 68.077766418, 660.664123535, 49.996368408, 66.787902832, 661.659362793, 46058
4064.566838474, 307.622650146, 270.225463867, 353.026580811, 269.332763672, 413.591552734, 286.499572754, 458.730316162, 285.426055908, -12.415704727, 68.060684204, 660.070251465, 50.760349274, 67.135520935, 665.573669434, 46059
4064.583532964, 307.636352539, 270.152099609, 352.690856934, 269.320159912, 413.437347412, 286.309631348, 458.962890625, 285.197296143, -12.419988632, 68.011024475, 661.342956543, 49.967449188, 66.528579712, 661.242614746, 46060
4064.600227455, 307.888122559, 270.166076660, 352.557586670, 269.261260986, 413.868713379, 286.520477295, 458.643890381, 285.496124268, -12.047578812, 68.025337219, 659.989318848, 49.884994507, 66.835197449, 662.620544434, 46061
4064.616921946, 307.863525391, 270.139770508, 352.860656738, 269.358703613, 413.587768555, 286.362182617, 458.860839844, 285.437133789, -12.116423607, 68.100028992, 661.934692383, 50.357604980, 66.930816650, 663.308593750, 46062
4064.633616437, 307.686462402, 270.053649902, 353.018310547, 269.295806885, 413.740570068, 286.353210449, 458.917663574, 285.369171143, -12.315547943, 67.773483276, 659.420349121, 50.635620117, 66.918701172, 664.085388184, 46063
4064.650310928, 307.367980957, 270.257202148, 352.558929443, 269.373321533, 413.733154297, 286.652770996, 458.846435547, 285.270050049, -12.710651398, 67.876045227, 657.072875977, 49.775222778, 66.603027344, 661.114990234, 46064
4064.667005418, 307.890075684, 270.175720215, 352.890472412, 269.305297852, 413.900085449, 286.564697266, 458.883026123, 285.449829102, -12.041018486, 68.039337158, 659.766601562, 50.403079987, 66.908348083, 663.366149902, 46065
4064.683699909, 307.365356445, 270.230163574, 352.591979980, 269.294525146, 413.684509277, 286.464721680, 458.844482422, 285.338836670, -12.720024109, 67.764350891, 657.420532227, 49.839912415, 66.622543335, 661.376037598, 46066
