CaptureTime, CaptureTime 0, FrameNumber 0, DeviceTime 0, CaptureTime 1, FrameNumber 1, DeviceTime 1, frameSetCounter
519356.039880206, 519356.039880206, 983, 519356.039880206, 519356.039880206, 983, 519356.039880206, 0
519356.056560773, 519356.056560773, 984, 519356.056560773, 519356.056560773, 984, 519356.056560773, 1
519356.073241340, 519356.073241340, 985, 519356.073241340, 519356.073241340, 985, 519356.073241340, 2
519356.089921907, 519356.089921907, 986, 519356.089921907, 519356.089921907, 986, 519356.089921907, 3
519356.106602474, 519356.106602474, 987, 519356.106602474, 519356.106602474, 987, 519356.106602474, 4
519356.123283042, 519356.123283042, 988, 519356.123283042, 519356.123283042, 988, 519356.123283042, 5
519356.139963609, 519356.139963609, 989, 519356.139963609, 519356.139963609, 989, 519356.139963609, 6
519356.156644176, 519356.156644176, 990, 519356.156644176, 519356.156644176, 990, 519356.156644176, 7
519356.173324743, 519356.173324743, 991, 519356.173324743, 519356.173324743, 991, 519356.173324743, 8
519356.190005310, 519356.190005310, 992, 519356.190005310, 519356.190005310, 992, 519356.190005310, 9
519356.206685877, 519356.206685877, 993, 519356.206685877, 519356.206685877, 993, 519356.206685877, 10
519356.223366444, 519356.223366444, 994, 519356.223366444, 519356.223366444, 994, 519356.223366444, 11
519356.240047011, 519356.240047011, 995, 519356.240047011, 519356.240047011, 995, 519356.240047011, 12
519356.256727578, 519356.256727578, 996, 519356.256727578, 519356.256727578, 996, 519356.256727578, 13
519356.273408146, 519356.273408146, 997, 519356.273408146, 519356.273408146, 997, 519356.273408146, 14
519356.290088713, 519356.290088713, 998, 519356.290088713, 519356.290088713, 998, 519356.290088713, 15
519356.306769280, 519356.306769280, 999, 519356.306769280, 519356.306769280, 999, 519356.306769280, 16
519356.323449847, 519356.323449847, 1000, 519356.323449847, 519356.323449847, 1000, 519356.323449847, 17
519356.340130414, 519356.340130414, 1001, 519356.340130414, 519356.340130414, 1001, 519356.340130414, 18
519356.356810981, 519356.356810981, 1002, 519356.356810981, 519356.356810981, 1002, 519356.356810981, 19
519356.373491548, 519356.373491548, 1003, 519356.373491548, 519356.373491548, 1003, 519356.373491548, 20
519356.390466049, 519356.390466049, 1004, 519356.390466049, 519356.390466049, 1004, 519356.390466049, 21
519356.407153575, 519356.407153575, 1005, 519356.407153575, 519356.407153575, 1005, 519356.407153575, 22
519356.423841101, 519356.423841101, 1006, 519356.423841101, 519356.423841101, 1006, 519356.423841101, 23
519356.440528627, 519356.440528627, 1007, 519356.440528627, 519356.440528627, 1007, 519356.440528627, 24
519356.457216153, 519356.457216153, 1008, 519356.457216153, 519356.457216153, 1008, 519356.457216153, 25
519356.473903679, 519356.473903679, 1009, 519356.473903679, 519356.473903679, 1009, 519356.473903679, 26
519356.490591205, 519356.490591205, 1010, 519356.490591205, 519356.490591205, 1010, 519356.490591205, 27
519356.507278731, 519356.507278731, 1011, 519356.507278731, 519356.507278731, 1011, 519356.507278731, 28
519356.523966257, 519356.523966257, 1012, 519356.523966257, 519356.523966257, 1012, 519356.523966257, 29
519356.540653783, 519356.540653783, 1013, 519356.540653783, 519356.540653783, 1013, 519356.540653783, 30
519356.557341309, 519356.557341309, 1014, 519356.557341309, 519356.557341309, 1014, 519356.557341309, 31
519356.574028836, 519356.574028836, 1015, 519356.574028836, 519356.574028836, 1015, 519356.574028836, 32
519356.590716362, 519356.590716362, 1016, 519356.590716362, 519356.590716362, 1016, 519356.590716362, 33
519356.607403888, 519356.607403888, 1017, 519356.607403888, 519356.607403888, 1017, 519356.607403888, 34
519356.624091414, 519356.624091414, 1018, 519356.624091414, 519356.624091414, 1018, 519356.624091414, 35
519356.640778940, 519356.640778940, 1019, 519356.640778940, 519356.640778940, 1019, 519356.640778940, 36
519356.657466466, 519356.657466466, 1020, 519356.657466466, 519356.657466466, 1020, 519356.657466466, 37
519356.674153992, 519356.674153992, 1021, 519356.674153992, 519356.674153992, 1021, 519356.674153992, 38
519356.690841518, 519356.690841518, 1022, 519356.690841518, 519356.690841518, 1022, 519356.690841518, 39
519356.707529044, 519356.707529044, 1023, 519356.707529044, 519356.707529044, 1023, 519356.707529044, 40
519356.724216570, 519356.724216570, 1024, 519356.724216570, 519356.724216570, 1024, 519356.724216570, 41
519356.740904096, 519356.740904096, 1025, 519356.740904096, 519356.740904096, 1025, 519356.740904096, 42
519356.757591622, 519356.757591622, 1026, 519356.757591622, 519356.757591622, 1026, 519356.757591622, 43
519356.774279148, 519356.774279148, 1027, 519356.774279148, 519356.774279148, 1027, 519356.774279148, 44
519356.790607822, 519356.790607822, 1028, 519356.790607822, 519356.790607822, 1028, 519356.790607822, 45
519356.807288389, 519356.807288389, 1029, 519356.807288389, 519356.807288389, 1029, 519356.807288389, 46
519356.823968956, 519356.823968956, 1030, 519356.823968956, 519356.823968956, 1030, 519356.823968956, 47
519356.840649523, 519356.840649523, 1031, 519356.840649523, 519356.840649523, 1031, 519356.840649523, 48
519356.857330090, 519356.857330090, 1032, 519356.857330090, 519356.857330090, 1032, 519356.857330090, 49
519356.874010657, 519356.874010657, 1033, 519356.874010657, 519356.874010657, 1033, 519356.874010657, 50
519356.890691225, 519356.890691225, 1034, 519356.890691225, 519356.890691225, 1034, 519356.890691225, 51
519356.907371792, 519356.907371792, 1035, 519356.907371792, 519356.907371792, 1035, 519356.907371792, 52
519356.924052359, 519356.924052359, 1036, 519356.924052359, 519356.924052359, 1036, 519356.924052359, 53
519356.940732926, 519356.940732926, 1037, 519356.940732926, 519356.940732926, 1037, 519356.940732926, 54
519356.957413493, 519356.957413493, 1038, 519356.957413493, 519356.957413493, 1038, 519356.957413493, 55
519356.974094060, 519356.974094060, 1039, 519356.974094060, 519356.974094060, 1039, 519356.974094060, 56
519356.990774627, 519356.990774627, 1040, 519356.990774627, 519356.990774627, 1040, 519356.990774627, 57
519357.007455194, 519357.007455194, 1041, 519357.007455194, 519357.007455194, 1041, 519357.007455194, 58
519357.024135762, 519357.024135762, 1042, 519357.024135762, 519357.024135762, 1042, 519357.024135762, 59
519357.040816329, 519357.040816329, 1043, 519357.040816329, 519357.040816329, 1043, 519357.040816329, 60
519357.057496896, 519357.057496896, 1044, 519357.057496896, 519357.057496896, 1044, 519357.057496896, 61
519357.074177463, 519357.074177463, 1045, 519357.074177463, 519357.074177463, 1045, 519357.074177463, 62
519357.090858030, 519357.090858030, 1046, 519357.090858030, 519357.090858030, 1046, 519357.090858030, 63
