frameCounter, trackingStatus, timeLogged, frameNumber
17,2,519356.3210, 999
18,2,519356.3342, 1000
19,2,519356.3490, 1001
20,2,519356.3653, 1002
21,2,519356.3812, 1003
22,2,519356.4217, 1004
23,2,519356.4313, 1005
24,2,519356.4451, 1006
25,2,519356.4609, 1007
26,2,519356.4766, 1008
27,2,519356.4932, 1009
28,2,519356.5087, 1010
29,2,519356.5258, 1011
30,2,519356.5410, 1012
31,2,519356.5572, 1013
32,2,519356.5731, 1014
33,2,519356.5887, 1015
34,2,519356.6049, 1016
35,2,519356.6210, 1017
36,2,519356.6381, 1018
37,2,519356.6532, 1019
38,2,519356.6690, 1020
39,2,519356.6851, 1021
40,2,519356.7012, 1022
41,2,519356.7166, 1023
42,2,519356.7336, 1024
43,2,519356.7493, 1025
44,2,519356.7651, 1026
45,2,519356.7983, 1027
46,2,519356.8133, 1028
47,2,519356.8292, 1029
48,2,519356.8452, 1030
49,2,519356.8611, 1031
50,2,519356.8771, 1032
51,2,519356.8930, 1033
52,2,519356.9089, 1034
53,2,519356.9253, 1035
54,2,519356.9419, 1036
55,2,519356.9570, 1037
56,2,519356.9732, 1038
57,2,519356.9894, 1039
58,2,519357.0058, 1040
59,2,519357.0214, 1041
60,2,519357.0375, 1042
61,2,519357.0543, 1043
62,2,519357.0695, 1044
63,2,519357.0858, 1045
64,2,519357.1014, 1046
65,2,519357.1177, 1047
66,2,519357.1332, 1048
67,2,519357.1495, 1049
68,2,519357.1652, 1050
69,2,519357.1968, 1051
70,2,519357.2127, 1052
71,2,519357.2287, 1053
72,2,519357.2452, 1054
73,2,519357.2611, 1055
74,2,519357.2768, 1056
75,2,519357.2931, 1057
76,2,519357.3229, 1058
77,2,519357.3275, 1059
78,2,519357.3407, 1060
79,2,519357.3576, 1061
80,2,519357.3730, 1062
81,2,519357.3887, 1063
82,2,519357.4048, 1064
83,2,519357.4208, 1065
84,2,519357.4367, 1066
85,2,519357.4530, 1067
86,2,519357.4697, 1068
87,2,519357.4855, 1069
88,2,519357.5012, 1070
89,2,519357.5175, 1071
90,2,519357.5331, 1072
91,2,519357.5494, 1073
92,2,519357.5821, 1074
93,2,519357.5972, 1075
94,2,519357.6132, 1076
95,2,519357.6292, 1077
96,2,519357.6454, 1078
97,2,519357.6617, 1079
