CaptureTime, Camera1Left2D.x, Camera1Left2D.y, Camera1Right2D.x, Camera1Right2D.y, Camera2Left2D.x, Camera2Left2D.y, Camera2Right2D.x, Camera2Right2D.y, Left3D.x, Left3D.y, Left3D.z, Right3D.x, Right3D.y, Right3D.z, frameNumber
519356.306769280, 246.046798706, 199.040557861, 301.577514648, 202.471405029, 370.421386719, 215.916107178, 424.994506836, 219.164657593, -80.533653259, -25.269653320, 547.442932129, -16.930007935, -21.297327042, 551.228881836, 999
519356.323449847, 246.599822998, 198.886444092, 302.102966309, 203.151336670, 370.021575928, 215.842163086, 424.848632812, 219.150085449, -80.541053772, -25.241249084, 547.454406738, -16.937459946, -21.268079758, 551.183166504, 1000
519356.340130414, 246.500427246, 198.701339722, 302.236206055, 202.401184082, 369.895812988, 215.800750732, 424.783569336, 219.020385742, -80.534210205, -25.256526947, 547.628112793, -16.911233902, -21.265804291, 551.272949219, 1001
519356.356810981, 246.129257202, 198.761764526, 302.262695312, 202.466293335, 370.045104980, 215.614501953, 425.396240234, 218.600982666, -80.536880493, -25.237693787, 547.351806641, -16.902809143, -21.273221970, 551.018554688, 1002
519356.373491548, 246.343566895, 199.103363037, 302.334655762, 203.084197998, 370.087738037, 215.655319214, 425.424743652, 219.043075562, -80.547187805, -25.218711853, 547.412902832, -16.881624222, -21.224697113, 550.956481934, 1003
519356.390466049, 246.691894531, 198.935791016, 302.280395508, 202.926544189, 370.626098633, 215.843551636, 425.420989990, 218.931686401, -80.478790283, -25.181529999, 547.129272461, -16.868743896, -21.207485199, 550.790344238, 1004
519356.407153575, 246.627777100, 199.340332031, 302.404357910, 202.767120361, 370.604980469, 215.751678467, 425.451354980, 219.184112549, -80.426002502, -25.159343719, 546.889282227, -16.828351974, -21.202285767, 550.579711914, 1005
519356.423841101, 247.104858398, 199.098724365, 302.906860352, 202.799560547, 371.177307129, 215.914611816, 425.837524414, 219.016586304, -80.302146912, -25.142820358, 546.655151367, -16.696895599, -21.217334747, 550.687622070, 1006
519356.440528627, 246.988265991, 198.969039917, 302.783966064, 202.794479370, 371.150573730, 215.833374023, 425.992187500, 219.130416870, -80.180557251, -25.143320084, 546.405090332, -16.546823502, -21.233329773, 550.634460449, 1007
519356.457216153, 247.572692871, 198.969604492, 303.206848145, 202.937713623, 371.406829834, 215.914596558, 426.673461914, 219.104187012, -79.985557556, -25.149940491, 546.317382812, -16.367467880, -21.253025055, 550.336975098, 1008
