CaptureTime, Camera1HeadPosition.x, Camera1HeadPosition.y, Camera1HeadPosition.z, Camera1HeadOrientation.x, Camera1HeadOrientation.y, Camera1HeadOrientation.z, Camera2HeadPosition.x, Camera2HeadPosition.y, Camera2HeadPosition.z, Camera2HeadOrientation.x, Camera2HeadOrientation.y, Camera2HeadOrientation.z, frameNumber
428451.6513, 70.3159, 28.1876, 525.4418, 0.2093, -0.0728, 0.0300, 70.3159, 28.1876, 525.4418, 0.2093, -0.0728, 0.0300, 1031
428451.6680, 70.6858, 28.5653, 525.1318, 0.2140, -0.0737, 0.0332, 70.6858, 28.5653, 525.1318, 0.2140, -0.0737, 0.0332, 1032
428451.6847, 70.8980, 28.5799, 526.9261, 0.1926, -0.0695, 0.0323, 70.8980, 28.5799, 526.9261, 0.1926, -0.0695, 0.0323, 1033
428451.7014, 70.9759, 28.2935, 528.5641, 0.2108, -0.0759, 0.0274, 70.9759, 28.2935, 528.5641, 0.2108, -0.0759, 0.0274, 1034
428451.7180, 70.9891, 28.6766, 525.8900, 0.1760, -0.0720, 0.0310, 70.9891, 28.6766, 525.8900, 0.1760, -0.0720, 0.0310, 1035
428451.7347, 71.0111, 28.3698, 525.9892, 0.1863, -0.0759, 0.0274, 71.0111, 28.3698, 525.9892, 0.1863, -0.0759, 0.0274, 1036
428451.7514, 70.8079, 28.2409, 525.1700, 0.1947, -0.0816, 0.0302, 70.8079, 28.2409, 525.1700, 0.1947, -0.0816, 0.0302, 1037
428451.7681, 70.9705, 27.9966, 526.1315, 0.1927, -0.0760, 0.0276, 70.9705, 27.9966, 526.1315, 0.1927, -0.0760, 0.0276, 1038
428451.7848, 70.9571, 28.2577, 524.6788, 0.1956, -0.0769, 0.0330, 70.9571, 28.2577, 524.6788, 0.1956, -0.0769, 0.0330, 1039
428451.8014, 71.1332, 28.1469, 524.6486, 0.1945, -0.0825, 0.0310, 71.1332, 28.1469, 524.6486, 0.1945, -0.0825, 0.0310, 1040
428451.8181, 71.2126, 28.4318, 524.2683, 0.1987, -0.0769, 0.0366, 71.2126, 28.4318, 524.2683, 0.1987, -0.0769, 0.0366, 1041
428451.8348, 71.7372, 28.0375, 525.7441, 0.2032, -0.0760, 0.0301, 71.7372, 28.0375, 525.7441, 0.2032, -0.0760, 0.0301, 1042
428451.8515, 71.4926, 27.8996, 523.8000, 0.1968, -0.0727, 0.0301, 71.4926, 27.8996, 523.8000, 0.1968, -0.0727, 0.0301, 1043
428451.8682, 71.9982, 27.9100, 524.6612, 0.1828, -0.0738, 0.0299, 71.9982, 27.9100, 524.6612, 0.1828, -0.0738, 0.0299, 1044
428451.8847, 72.5648, 27.8591, 524.2416, 0.1832, -0.0697, 0.0360, 72.5648, 27.8591, 524.2416, 0.1832, -0.0697, 0.0360, 1045
428451.9013, 73.0213, 27.0023, 526.6548, 0.1990, -0.0788, 0.0319, 73.0213, 27.0023, 526.6548, 0.1990, -0.0788, 0.0319, 1046
428451.9180, 74.3182, 27.4477, 524.1461, 0.1792, -0.0739, 0.0324, 74.3182, 27.4477, 524.1461, 0.1792, -0.0739, 0.0324, 1047
428451.9347, 74.7824, 27.2461, 523.6088, 0.1902, -0.0798, 0.0395, 74.7824, 27.2461, 523.6088, 0.1902, -0.0798, 0.0395, 1048
428451.9514, 76.0846, 27.4410, 524.1226, 0.1724, -0.0771, 0.0392, 76.0846, 27.4410, 524.1226, 0.1724, -0.0771, 0.0392, 1049
428451.9680, 77.5271, 27.3418, 525.3173, 0.1723, -0.0862, 0.0425, 77.5271, 27.3418, 525.3173, 0.1723, -0.0862, 0.0425, 1050
428451.9847, 78.9824, 26.8848, 522.7219, 0.1847, -0.0889, 0.0395, 78.9824, 26.8848, 522.7219, 0.1847, -0.0889, 0.0395, 1051
428452.0014, 80.4846, 26.8904, 521.4437, 0.1708, -0.0913, 0.0443, 80.4846, 26.8904, 521.4437, 0.1708, -0.0913, 0.0443, 1052
428452.0181, 82.0883, 26.8350, 520.2825, 0.1539, -0.0889, 0.0477, 82.0883, 26.8350, 520.2825, 0.1539, -0.0889, 0.0477, 1053
428452.0347, 84.2473, 26.5136, 520.4828, 0.1501, -0.0942, 0.0470, 84.2473, 26.5136, 520.4828, 0.1501, -0.0942, 0.0470, 1054
428452.0514, 85.0397, 26.1907, 516.3618, 0.1852, -0.1161, 0.0500, 85.0397, 26.1907, 516.3618, 0.1852, -0.1161, 0.0500, 1055
428452.0681, 87.2829, 25.8193, 515.9671, 0.1766, -0.1320, 0.0529, 87.2829, 25.8193, 515.9671, 0.1766, -0.1320, 0.0529, 1056
428452.0848, 90.4579, 25.7683, 517.1948, 0.1728, -0.1259, 0.0598, 90.4579, 25.7683, 517.1948, 0.1728, -0.1259, 0.0598, 1057
428452.1014, 92.6083, 25.4620, 513.9211, 0.1791, -0.1338, 0.0545, 92.6083, 25.4620, 513.9211, 0.1791, -0.1338, 0.0545, 1058
428452.1181, 94.7027, 25.3078, 514.6478, 0.1799, -0.1324, 0.0590, 94.7027, 25.3078, 514.6478, 0.1799, -0.1324, 0.0590, 1059
428452.1348, 97.8684, 25.0580, 515.6097, 0.1833, -0.1308, 0.0662, 97.8684, 25.0580, 515.6097, 0.1833, -0.1308, 0.0662, 1060
428452.1514, 101.1945, 25.0174, 517.1719, 0.1773, -0.1348, 0.0679, 101.1945, 25.0174, 517.1719, 0.1773, -0.1348, 0.0679, 1061
428452.1681, 104.4184, 24.5392, 517.4453, 0.1784, -0.1372, 0.0653, 104.4184, 24.5392, 517.4453, 0.1784, -0.1372, 0.0653, 1062
428452.1848, 106.9645, 24.3850, 515.7142, 0.1645, -0.1478, 0.0689, 106.9645, 24.3850, 515.7142, 0.1645, -0.1478, 0.0689, 1063
428452.2015, 111.0822, 24.1042, 518.7513, 0.1677, -0.1443, 0.0675, 111.0822, 24.1042, 518.7513, 0.1677, -0.1443, 0.0675, 1064
428452.2181, 113.3328, 23.9466, 514.8410, 0.1869, -0.1491, 0.0653, 113.3328, 23.9466, 514.8410, 0.1869, -0.1491, 0.0653, 1065
428452.2348, 116.7327, 24.3967, 513.4333, 0.1630, -0.1434, 0.0766, 116.7327, 24.3967, 513.4333, 0.1630, -0.1434, 0.0766, 1066
428452.2515, 120.3322, 24.3186, 517.0341, 0.1625, -0.1568, 0.0725, 120.3322, 24.3186, 517.0341, 0.1625, -0.1568, 0.0725, 1067
428452.2686, 123.0474, 24.6330, 514.9339, 0.1653, -0.1546, 0.0761, 123.0474, 24.6330, 514.9339, 0.1653, -0.1546, 0.0761, 1068
428452.2853, 126.1308, 24.5142, 514.3982, 0.1569, -0.1612, 0.0827, 126.1308, 24.5142, 514.3982, 0.1569, -0.1612, 0.0827, 1069
428452.3019, 128.3664, 24.3690, 513.0406, 0.1566, -0.1638, 0.0852, 128.3664, 24.3690, 513.0406, 0.1566, -0.1638, 0.0852, 1070
428452.3186, 130.3771, 24.2580, 509.2702, 0.1400, -0.1655, 0.0947, 130.3771, 24.2580, 509.2702, 0.1400, -0.1655, 0.0947, 1071
428452.3353, 132.9006, 23.7019, 510.7251, 0.1463, -0.1793, 0.0866, 132.9006, 23.7019, 510.7251, 0.1463, -0.1793, 0.0866, 1072
428452.3520, 135.1969, 23.1926, 510.2478, 0.1705, -0.1728, 0.0867, 135.1969, 23.1926, 510.2478, 0.1705, -0.1728, 0.0867, 1073
428452.3687, 138.0376, 23.4921, 511.1512, 0.1464, -0.1467, 0.0954, 138.0376, 23.4921, 511.1512, 0.1464, -0.1467, 0.0954, 1074
428452.3853, 139.0723, 23.4914, 509.9849, 0.1348, -0.1526, 0.0998, 139.0723, 23.4914, 509.9849, 0.1348, -0.1526, 0.0998, 1075
428452.4020, 140.5491, 23.7028, 508.4459, 0.1318, -0.1517, 0.1052, 140.5491, 23.7028, 508.4459, 0.1318, -0.1517, 0.1052, 1076
428452.4187, 142.2490, 23.6715, 508.1072, 0.1426, -0.1561, 0.1013, 142.2490, 23.6715, 508.1072, 0.1426, -0.1561, 0.1013, 1077
428452.4354, 143.9851, 23.6924, 509.4603, 0.1305, -0.1396, 0.1108, 143.9851, 23.6924, 509.4603, 0.1305, -0.1396, 0.1108, 1078
428452.4521, 145.3046, 23.6349, 509.7637, 0.1474, -0.1443, 0.1052, 145.3046, 23.6349, 509.7637, 0.1474, -0.1443, 0.1052, 1079
428452.4687, 145.5981, 23.5112, 508.9097, 0.1488, -0.1603, 0.1087, 145.5981, 23.5112, 508.9097, 0.1488, -0.1603, 0.1087, 1080
428452.4854, 146.0655, 23.8824, 508.0577, 0.1360, -0.1586, 0.1213, 146.0655, 23.8824, 508.0577, 0.1360, -0.1586, 0.1213, 1081
428452.5021, 146.6828, 23.5024, 509.2631, 0.1438, -0.1475, 0.1154, 146.6828, 23.5024, 509.2631, 0.1438, -0.1475, 0.1154, 1082
428452.5188, 147.3234, 23.5547, 510.5907, 0.1337, -0.1542, 0.1167, 147.3234, 23.5547, 510.5907, 0.1337, -0.1542, 0.1167, 1083
428452.5355, 146.0616, 23.9409, 507.5688, 0.1069, -0.1593, 0.1178, 146.0616, 23.9409, 507.5688, 0.1069, -0.1593, 0.1178, 1084
428452.5521, 145.5537, 24.0785, 507.6541, 0.1079, -0.1545, 0.1194, 145.5537, 24.0785, 507.6541, 0.1079, -0.1545, 0.1194, 1085
428452.5688, 144.2342, 23.7622, 506.9980, 0.1178, -0.1508, 0.1202, 144.2342, 23.7622, 506.9980, 0.1178, -0.1508, 0.1202, 1086
428452.5855, 141.8791, 23.9478, 503.2544, 0.1145, -0.1521, 0.1200, 141.8791, 23.9478, 503.2544, 0.1145, -0.1521, 0.1200, 1087
428452.6022, 140.5872, 23.9531, 503.8591, 0.1089, -0.1481, 0.1244, 140.5872, 23.9531, 503.8591, 0.1089, -0.1481, 0.1244, 1088
428452.6189, 139.2614, 23.8591, 504.5688, 0.1166, -0.1279, 0.1240, 139.2614, 23.8591, 504.5688, 0.1166, -0.1279, 0.1240, 1089
428452.6356, 137.4752, 23.3310, 504.3446, 0.1187, -0.1280, 0.1133, 137.4752, 23.3310, 504.3446, 0.1187, -0.1280, 0.1133, 1090
428452.6522, 134.3334, 22.6572, 502.7639, 0.1182, -0.1274, 0.1016, 134.3334, 22.6572, 502.7639, 0.1182, -0.1274, 0.1016, 1091
428452.6689, 131.4111, 22.8527, 502.4032, 0.1262, -0.1273, 0.1025, 131.4111, 22.8527, 502.4032, 0.1262, -0.1273, 0.1025, 1092
428452.6856, 127.7540, 22.8270, 499.4497, 0.1133, -0.1102, 0.0975, 127.7540, 22.8270, 499.4497, 0.1133, -0.1102, 0.0975, 1093
428452.7023, 124.7076, 22.4559, 500.7452, 0.1438, -0.1200, 0.0889, 124.7076, 22.4559, 500.7452, 0.1438, -0.1200, 0.0889, 1094
428452.7190, 120.6135, 22.7135, 498.6902, 0.1342, -0.1114, 0.0856, 120.6135, 22.7135, 498.6902, 0.1342, -0.1114, 0.0856, 1095
428452.7357, 117.0351, 22.0214, 500.7926, 0.1617, -0.1152, 0.0706, 117.0351, 22.0214, 500.7926, 0.1617, -0.1152, 0.0706, 1096
428452.7524, 113.7062, 21.6150, 500.6263, 0.1478, -0.0974, 0.0670, 113.7062, 21.6150, 500.6263, 0.1478, -0.0974, 0.0670, 1097
428452.7691, 109.2235, 21.0267, 502.2013, 0.1704, -0.0968, 0.0515, 109.2235, 21.0267, 502.2013, 0.1704, -0.0968, 0.0515, 1098
428452.7857, 104.6303, 20.8914, 503.4355, 0.1722, -0.1065, 0.0477, 104.6303, 20.8914, 503.4355, 0.1722, -0.1065, 0.0477, 1099
428452.8024, 100.2167, 20.7609, 506.4818, 0.1717, -0.1083, 0.0435, 100.2167, 20.7609, 506.4818, 0.1717, -0.1083, 0.0435, 1100
428452.8191, 95.4359, 20.8463, 507.8196, 0.1796, -0.1004, 0.0379, 95.4359, 20.8463, 507.8196, 0.1796, -0.1004, 0.0379, 1101
428452.8358, 90.7770, 21.0215, 511.7094, 0.1631, -0.0915, 0.0277, 90.7770, 21.0215, 511.7094, 0.1631, -0.0915, 0.0277, 1102
428452.8525, 86.4873, 21.0059, 516.4296, 0.1594, -0.0765, 0.0216, 86.4873, 21.0059, 516.4296, 0.1594, -0.0765, 0.0216, 1103
428452.8692, 80.6933, 20.6994, 514.6882, 0.1967, -0.0728, 0.0064, 80.6933, 20.6994, 514.6882, 0.1967, -0.0728, 0.0064, 1104
428452.8859, 75.0329, 21.1395, 515.4275, 0.1926, -0.0768, 0.0091, 75.0329, 21.1395, 515.4275, 0.1926, -0.0768, 0.0091, 1105
428452.9026, 69.5068, 21.5918, 514.4604, 0.1858, -0.0843, -0.0044, 69.5068, 21.5918, 514.4604, 0.1858, -0.0843, -0.0044, 1106
428452.9192, 64.1693, 22.0033, 511.1662, 0.1729, -0.0760, -0.0138, 64.1693, 22.0033, 511.1662, 0.1729, -0.0760, -0.0138, 1107
428452.9359, 59.4068, 22.3911, 509.6167, 0.1680, -0.0724, -0.0255, 59.4068, 22.3911, 509.6167, 0.1680, -0.0724, -0.0255, 1108
428452.9526, 54.4453, 22.4535, 510.7824, 0.1815, -0.0732, -0.0396, 54.4453, 22.4535, 510.7824, 0.1815, -0.0732, -0.0396, 1109
428452.9693, 50.2240, 22.3506, 509.7293, 0.1994, -0.0738, -0.0578, 50.2240, 22.3506, 509.7293, 0.1994, -0.0738, -0.0578, 1110
428452.9860, 46.1517, 22.8297, 510.6628, 0.1961, -0.0616, -0.0627, 46.1517, 22.8297, 510.6628, 0.1961, -0.0616, -0.0627, 1111
428453.0027, 42.3662, 23.4488, 508.1102, 0.1894, -0.0584, -0.0691, 42.3662, 23.4488, 508.1102, 0.1894, -0.0584, -0.0691, 1112
428453.0194, 39.2244, 23.4602, 510.4086, 0.2042, -0.0598, -0.0787, 39.2244, 23.4602, 510.4086, 0.2042, -0.0598, -0.0787, 1113
428453.0361, 35.9973, 23.7763, 507.8906, 0.2081, -0.0660, -0.0813, 35.9973, 23.7763, 507.8906, 0.2081, -0.0660, -0.0813, 1114
428453.0529, 33.1700, 24.4152, 507.4524, 0.2010, -0.0553, -0.0893, 33.1700, 24.4152, 507.4524, 0.2010, -0.0553, -0.0893, 1115
428453.0696, 31.0161, 25.0273, 508.5388, 0.1856, -0.0449, -0.0898, 31.0161, 25.0273, 508.5388, 0.1856, -0.0449, -0.0898, 1116
