CaptureTime, CaptureTime 0, FrameNumber 0, DeviceTime 0, CaptureTime 1, FrameNumber 1, DeviceTime 1, frameSetCounter
428451.634632285, 428451.634632285, 1030, 428451.634632285, 428451.634632285, 1030, 428451.634632285, 0
428451.651312852, 428451.651312852, 1031, 428451.651312852, 428451.651312852, 1031, 428451.651312852, 1
428451.667993420, 428451.667993420, 1032, 428451.667993420, 428451.667993420, 1032, 428451.667993420, 2
428451.684673987, 428451.684673987, 1033, 428451.684673987, 428451.684673987, 1033, 428451.684673987, 3
428451.701354554, 428451.701354554, 1034, 428451.701354554, 428451.701354554, 1034, 428451.701354554, 4
428451.718035121, 428451.718035121, 1035, 428451.718035121, 428451.718035121, 1035, 428451.718035121, 5
428451.734715688, 428451.734715688, 1036, 428451.734715688, 428451.734715688, 1036, 428451.734715688, 6
428451.751396255, 428451.751396255, 1037, 428451.751396255, 428451.751396255, 1037, 428451.751396255, 7
428451.768076822, 428451.768076822, 1038, 428451.768076822, 428451.768076822, 1038, 428451.768076822, 8
428451.784757389, 428451.784757389, 1039, 428451.784757389, 428451.784757389, 1039, 428451.784757389, 9
428451.801437956, 428451.801437956, 1040, 428451.801437956, 428451.801437956, 1040, 428451.801437956, 10
428451.818118524, 428451.818118524, 1041, 428451.818118524, 428451.818118524, 1041, 428451.818118524, 11
428451.834799091, 428451.834799091, 1042, 428451.834799091, 428451.834799091, 1042, 428451.834799091, 12
428451.851479658, 428451.851479658, 1043, 428451.851479658, 428451.851479658, 1043, 428451.851479658, 13
428451.868160225, 428451.868160225, 1044, 428451.868160225, 428451.868160225, 1044, 428451.868160225, 14
428451.884669150, 428451.884669150, 1045, 428451.884669150, 428451.884669150, 1045, 428451.884669150, 15
428451.901342764, 428451.901342764, 1046, 428451.901342764, 428451.901342764, 1046, 428451.901342764, 16
428451.918016378, 428451.918016378, 1047, 428451.918016378, 428451.918016378, 1047, 428451.918016378, 17
428451.934689992, 428451.934689992, 1048, 428451.934689992, 428451.934689992, 1048, 428451.934689992, 18
428451.951363606, 428451.951363606, 1049, 428451.951363606, 428451.951363606, 1049, 428451.951363606, 19
428451.968037220, 428451.968037220, 1050, 428451.968037220, 428451.968037220, 1050, 428451.968037220, 20
428451.984710834, 428451.984710834, 1051, 428451.984710834, 428451.984710834, 1051, 428451.984710834, 21
428452.001384448, 428452.001384448, 1052, 428452.001384448, 428452.001384448, 1052, 428452.001384448, 22
428452.018058062, 428452.018058062, 1053, 428452.018058062, 428452.018058062, 1053, 428452.018058062, 23
428452.034731676, 428452.034731676, 1054, 428452.034731676, 428452.034731676, 1054, 428452.034731676, 24
428452.051405290, 428452.051405290, 1055, 428452.051405290, 428452.051405290, 1055, 428452.051405290, 25
428452.068078904, 428452.068078904, 1056, 428452.068078904, 428452.068078904, 1056, 428452.068078904, 26
428452.084752518, 428452.084752518, 1057, 428452.084752518, 428452.084752518, 1057, 428452.084752518, 27
428452.101426132, 428452.101426132, 1058, 428452.101426132, 428452.101426132, 1058, 428452.101426132, 28
428452.118099746, 428452.118099746, 1059, 428452.118099746, 428452.118099746, 1059, 428452.118099746, 29
428452.134773360, 428452.134773360, 1060, 428452.134773360, 428452.134773360, 1060, 428452.134773360, 30
428452.151446974, 428452.151446974, 1061, 428452.151446974, 428452.151446974, 1061, 428452.151446974, 31
428452.168120588, 428452.168120588, 1062, 428452.168120588, 428452.168120588, 1062, 428452.168120588, 32
428452.184794202, 428452.184794202, 1063, 428452.184794202, 428452.184794202, 1063, 428452.184794202, 33
428452.201467816, 428452.201467816, 1064, 428452.201467816, 428452.201467816, 1064, 428452.201467816, 34
428452.218141430, 428452.218141430, 1065, 428452.218141430, 428452.218141430, 1065, 428452.218141430, 35
428452.234815044, 428452.234815044, 1066, 428452.234815044, 428452.234815044, 1066, 428452.234815044, 36
428452.251488658, 428452.251488658, 1067, 428452.251488658, 428452.251488658, 1067, 428452.251488658, 37
428452.268580036, 428452.268580036, 1068, 428452.268580036, 428452.268580036, 1068, 428452.268580036, 38
428452.285260603, 428452.285260603, 1069, 428452.285260603, 428452.285260603, 1069, 428452.285260603, 39
428452.301941170, 428452.301941170, 1070, 428452.301941170, 428452.301941170, 1070, 428452.301941170, 40
428452.318621738, 428452.318621738, 1071, 428452.318621738, 428452.318621738, 1071, 428452.318621738, 41
428452.335302305, 428452.335302305, 1072, 428452.335302305, 428452.335302305, 1072, 428452.335302305, 42
428452.351982872, 428452.351982872, 1073, 428452.351982872, 428452.351982872, 1073, 428452.351982872, 43
428452.368663439, 428452.368663439, 1074, 428452.368663439, 428452.368663439, 1074, 428452.368663439, 44
428452.385344006, 428452.385344006, 1075, 428452.385344006, 428452.385344006, 1075, 428452.385344006, 45
428452.402024573, 428452.402024573, 1076, 428452.402024573, 428452.402024573, 1076, 428452.402024573, 46
428452.418705140, 428452.418705140, 1077, 428452.418705140, 428452.418705140, 1077, 428452.418705140, 47
428452.435385707, 428452.435385707, 1078, 428452.435385707, 428452.435385707, 1078, 428452.435385707, 48
428452.452066274, 428452.452066274, 1079, 428452.452066274, 428452.452066274, 1079, 428452.452066274, 49
428452.468746842, 428452.468746842, 1080, 428452.468746842, 428452.468746842, 1080, 428452.468746842, 50
428452.485427409, 428452.485427409, 1081, 428452.485427409, 428452.485427409, 1081, 428452.485427409, 51
428452.502107976, 428452.502107976, 1082, 428452.502107976, 428452.502107976, 1082, 428452.502107976, 52
428452.518788543, 428452.518788543, 1083, 428452.518788543, 428452.518788543, 1083, 428452.518788543, 53
428452.535469110, 428452.535469110, 1084, 428452.535469110, 428452.535469110, 1084, 428452.535469110, 54
428452.552149677, 428452.552149677, 1085, 428452.552149677, 428452.552149677, 1085, 428452.552149677, 55
428452.568830244, 428452.568830244, 1086, 428452.568830244, 428452.568830244, 1086, 428452.568830244, 56
428452.585510811, 428452.585510811, 1087, 428452.585510811, 428452.585510811, 1087, 428452.585510811, 57
428452.602191379, 428452.602191379, 1088, 428452.602191379, 428452.602191379, 1088, 428452.602191379, 58
428452.618871946, 428452.618871946, 1089, 428452.618871946, 428452.618871946, 1089, 428452.618871946, 59
428452.635552513, 428452.635552513, 1090, 428452.635552513, 428452.635552513, 1090, 428452.635552513, 60
428452.652233080, 428452.652233080, 1091, 428452.652233080, 428452.652233080, 1091, 428452.652233080, 61
428452.668925349, 428452.668925349, 1092, 428452.668925349, 428452.668925349, 1092, 428452.668925349, 62
428452.685612876, 428452.685612876, 1093, 428452.685612876, 428452.685612876, 1093, 428452.685612876, 63
428452.702300402, 428452.702300402, 1094, 428452.702300402, 428452.702300402, 1094, 428452.702300402, 64
428452.718987928, 428452.718987928, 1095, 428452.718987928, 428452.718987928, 1095, 428452.718987928, 65
428452.735675454, 428452.735675454, 1096, 428452.735675454, 428452.735675454, 1096, 428452.735675454, 66
428452.752362980, 428452.752362980, 1097, 428452.752362980, 428452.752362980, 1097, 428452.752362980, 67
428452.769050506, 428452.769050506, 1098, 428452.769050506, 428452.769050506, 1098, 428452.769050506, 68
428452.785738032, 428452.785738032, 1099, 428452.785738032, 428452.785738032, 1099, 428452.785738032, 69
428452.802425558, 428452.802425558, 1100, 428452.802425558, 428452.802425558, 1100, 428452.802425558, 70
428452.819113084, 428452.819113084, 1101, 428452.819113084, 428452.819113084, 1101, 428452.819113084, 71
428452.835800610, 428452.835800610, 1102, 428452.835800610, 428452.835800610, 1102, 428452.835800610, 72
428452.852488136, 428452.852488136, 1103, 428452.852488136, 428452.852488136, 1103, 428452.852488136, 73
428452.869175662, 428452.869175662, 1104, 428452.869175662, 428452.869175662, 1104, 428452.869175662, 74
428452.885863188, 428452.885863188, 1105, 428452.885863188, 428452.885863188, 1105, 428452.885863188, 75
428452.902550715, 428452.902550715, 1106, 428452.902550715, 428452.902550715, 1106, 428452.902550715, 76
428452.919238241, 428452.919238241, 1107, 428452.919238241, 428452.919238241, 1107, 428452.919238241, 77
428452.935925767, 428452.935925767, 1108, 428452.935925767, 428452.935925767, 1108, 428452.935925767, 78
428452.952613293, 428452.952613293, 1109, 428452.952613293, 428452.952613293, 1109, 428452.952613293, 79
428452.969300819, 428452.969300819, 1110, 428452.969300819, 428452.969300819, 1110, 428452.969300819, 80
428452.985988345, 428452.985988345, 1111, 428452.985988345, 428452.985988345, 1111, 428452.985988345, 81
428453.002675871, 428453.002675871, 1112, 428453.002675871, 428453.002675871, 1112, 428453.002675871, 82
428453.019363397, 428453.019363397, 1113, 428453.019363397, 428453.019363397, 1113, 428453.019363397, 83
428453.036050923, 428453.036050923, 1114, 428453.036050923, 428453.036050923, 1114, 428453.036050923, 84
428453.052876408, 428453.052876408, 1115, 428453.052876408, 428453.052876408, 1115, 428453.052876408, 85
428453.069570899, 428453.069570899, 1116, 428453.069570899, 428453.069570899, 1116, 428453.069570899, 86
428453.086265390, 428453.086265390, 1117, 428453.086265390, 428453.086265390, 1117, 428453.086265390, 87
428453.102959881, 428453.102959881, 1118, 428453.102959881, 428453.102959881, 1118, 428453.102959881, 88
428453.119654371, 428453.119654371, 1119, 428453.119654371, 428453.119654371, 1119, 428453.119654371, 89
428453.136348862, 428453.136348862, 1120, 428453.136348862, 428453.136348862, 1120, 428453.136348862, 90
428453.153043353, 428453.153043353, 1121, 428453.153043353, 428453.153043353, 1121, 428453.153043353, 91
428453.169737844, 428453.169737844, 1122, 428453.169737844, 428453.169737844, 1122, 428453.169737844, 92
428453.186432335, 428453.186432335, 1123, 428453.186432335, 428453.186432335, 1123, 428453.186432335, 93
428453.203126825, 428453.203126825, 1124, 428453.203126825, 428453.203126825, 1124, 428453.203126825, 94
428453.219821316, 428453.219821316, 1125, 428453.219821316, 428453.219821316, 1125, 428453.219821316, 95
428453.236515807, 428453.236515807, 1126, 428453.236515807, 428453.236515807, 1126, 428453.236515807, 96
428453.253210298, 428453.253210298, 1127, 428453.253210298, 428453.253210298, 1127, 428453.253210298, 97
428453.269904789, 428453.269904789, 1128, 428453.269904789, 428453.269904789, 1128, 428453.269904789, 98
428453.286599279, 428453.286599279, 1129, 428453.286599279, 428453.286599279, 1129, 428453.286599279, 99
428453.303293770, 428453.303293770, 1130, 428453.303293770, 428453.303293770, 1130, 428453.303293770, 100
428453.319988261, 428453.319988261, 1131, 428453.319988261, 428453.319988261, 1131, 428453.319988261, 101
428453.336682752, 428453.336682752, 1132, 428453.336682752, 428453.336682752, 1132, 428453.336682752, 102
428453.353377243, 428453.353377243, 1133, 428453.353377243, 428453.353377243, 1133, 428453.353377243, 103
428453.370071733, 428453.370071733, 1134, 428453.370071733, 428453.370071733, 1134, 428453.370071733, 104
428453.386766224, 428453.386766224, 1135, 428453.386766224, 428453.386766224, 1135, 428453.386766224, 105
428453.403460715, 428453.403460715, 1136, 428453.403460715, 428453.403460715, 1136, 428453.403460715, 106
428453.420155206, 428453.420155206, 1137, 428453.420155206, 428453.420155206, 1137, 428453.420155206, 107
428453.436849697, 428453.436849697, 1138, 428453.436849697, 428453.436849697, 1138, 428453.436849697, 108
428453.452988391, 428453.452988391, 1139, 428453.452988391, 428453.452988391, 1139, 428453.452988391, 109
428453.469675917, 428453.469675917, 1140, 428453.469675917, 428453.469675917, 1140, 428453.469675917, 110
428453.486363443, 428453.486363443, 1141, 428453.486363443, 428453.486363443, 1141, 428453.486363443, 111
428453.503050969, 428453.503050969, 1142, 428453.503050969, 428453.503050969, 1142, 428453.503050969, 112
428453.519738495, 428453.519738495, 1143, 428453.519738495, 428453.519738495, 1143, 428453.519738495, 113
428453.536426021, 428453.536426021, 1144, 428453.536426021, 428453.536426021, 1144, 428453.536426021, 114
428453.553113547, 428453.553113547, 1145, 428453.553113547, 428453.553113547, 1145, 428453.553113547, 115
428453.569801073, 428453.569801073, 1146, 428453.569801073, 428453.569801073, 1146, 428453.569801073, 116
428453.586488600, 428453.586488600, 1147, 428453.586488600, 428453.586488600, 1147, 428453.586488600, 117
428453.603176126, 428453.603176126, 1148, 428453.603176126, 428453.603176126, 1148, 428453.603176126, 118
428453.619863652, 428453.619863652, 1149, 428453.619863652, 428453.619863652, 1149, 428453.619863652, 119
428453.636551178, 428453.636551178, 1150, 428453.636551178, 428453.636551178, 1150, 428453.636551178, 120
428453.653238704, 428453.653238704, 1151, 428453.653238704, 428453.653238704, 1151, 428453.653238704, 121
428453.669926230, 428453.669926230, 1152, 428453.669926230, 428453.669926230, 1152, 428453.669926230, 122
428453.686613756, 428453.686613756, 1153, 428453.686613756, 428453.686613756, 1153, 428453.686613756, 123
428453.703301282, 428453.703301282, 1154, 428453.703301282, 428453.703301282, 1154, 428453.703301282, 124
428453.719988808, 428453.719988808, 1155, 428453.719988808, 428453.719988808, 1155, 428453.719988808, 125
428453.736676334, 428453.736676334, 1156, 428453.736676334, 428453.736676334, 1156, 428453.736676334, 126
428453.753363860, 428453.753363860, 1157, 428453.753363860, 428453.753363860, 1157, 428453.753363860, 127
428453.770051386, 428453.770051386, 1158, 428453.770051386, 428453.770051386, 1158, 428453.770051386, 128
428453.786738912, 428453.786738912, 1159, 428453.786738912, 428453.786738912, 1159, 428453.786738912, 129
428453.803426439, 428453.803426439, 1160, 428453.803426439, 428453.803426439, 1160, 428453.803426439, 130
428453.820113965, 428453.820113965, 1161, 428453.820113965, 428453.820113965, 1161, 428453.820113965, 131
428453.836801491, 428453.836801491, 1162, 428453.836801491, 428453.836801491, 1162, 428453.836801491, 132
428453.853134064, 428453.853134064, 1163, 428453.853134064, 428453.853134064, 1163, 428453.853134064, 133
428453.869814631, 428453.869814631, 1164, 428453.869814631, 428453.869814631, 1164, 428453.869814631, 134
428453.886495198, 428453.886495198, 1165, 428453.886495198, 428453.886495198, 1165, 428453.886495198, 135
428453.903175765, 428453.903175765, 1166, 428453.903175765, 428453.903175765, 1166, 428453.903175765, 136
428453.919856332, 428453.919856332, 1167, 428453.919856332, 428453.919856332, 1167, 428453.919856332, 137
428453.936536899, 428453.936536899, 1168, 428453.936536899, 428453.936536899, 1168, 428453.936536899, 138
428453.953217466, 428453.953217466, 1169, 428453.953217466, 428453.953217466, 1169, 428453.953217466, 139
428453.969898033, 428453.969898033, 1170, 428453.969898033, 428453.969898033, 1170, 428453.969898033, 140
428453.986578601, 428453.986578601, 1171, 428453.986578601, 428453.986578601, 1171, 428453.986578601, 141
428454.003259168, 428454.003259168, 1172, 428454.003259168, 428454.003259168, 1172, 428454.003259168, 142
428454.019939735, 428454.019939735, 1173, 428454.019939735, 428454.019939735, 1173, 428454.019939735, 143
428454.036620302, 428454.036620302, 1174, 428454.036620302, 428454.036620302, 1174, 428454.036620302, 144
428454.053300869, 428454.053300869, 1175, 428454.053300869, 428454.053300869, 1175, 428454.053300869, 145
428454.069981436, 428454.069981436, 1176, 428454.069981436, 428454.069981436, 1176, 428454.069981436, 146
428454.086662003, 428454.086662003, 1177, 428454.086662003, 428454.086662003, 1177, 428454.086662003, 147
428454.103342570, 428454.103342570, 1178, 428454.103342570, 428454.103342570, 1178, 428454.103342570, 148
428454.120023138, 428454.120023138, 1179, 428454.120023138, 428454.120023138, 1179, 428454.120023138, 149
428454.136703705, 428454.136703705, 1180, 428454.136703705, 428454.136703705, 1180, 428454.136703705, 150
428454.153384272, 428454.153384272, 1181, 428454.153384272, 428454.153384272, 1181, 428454.153384272, 151
428454.170064839, 428454.170064839, 1182, 428454.170064839, 428454.170064839, 1182, 428454.170064839, 152
428454.186745406, 428454.186745406, 1183, 428454.186745406, 428454.186745406, 1183, 428454.186745406, 153
428454.203425973, 428454.203425973, 1184, 428454.203425973, 428454.203425973, 1184, 428454.203425973, 154
428454.220106540, 428454.220106540, 1185, 428454.220106540, 428454.220106540, 1185, 428454.220106540, 155
428454.236694375, 428454.236694375, 1186, 428454.236694375, 428454.236694375, 1186, 428454.236694375, 156
428454.253367989, 428454.253367989, 1187, 428454.253367989, 428454.253367989, 1187, 428454.253367989, 157
428454.270041603, 428454.270041603, 1188, 428454.270041603, 428454.270041603, 1188, 428454.270041603, 158
428454.286715217, 428454.286715217, 1189, 428454.286715217, 428454.286715217, 1189, 428454.286715217, 159
428454.303388831, 428454.303388831, 1190, 428454.303388831, 428454.303388831, 1190, 428454.303388831, 160
428454.320062445, 428454.320062445, 1191, 428454.320062445, 428454.320062445, 1191, 428454.320062445, 161
428454.336736059, 428454.336736059, 1192, 428454.336736059, 428454.336736059, 1192, 428454.336736059, 162
428454.353409673, 428454.353409673, 1193, 428454.353409673, 428454.353409673, 1193, 428454.353409673, 163
428454.370083287, 428454.370083287, 1194, 428454.370083287, 428454.370083287, 1194, 428454.370083287, 164
428454.386756901, 428454.386756901, 1195, 428454.386756901, 428454.386756901, 1195, 428454.386756901, 165
428454.403430515, 428454.403430515, 1196, 428454.403430515, 428454.403430515, 1196, 428454.403430515, 166
428454.420104129, 428454.420104129, 1197, 428454.420104129, 428454.420104129, 1197, 428454.420104129, 167
428454.436777743, 428454.436777743, 1198, 428454.436777743, 428454.436777743, 1198, 428454.436777743, 168
428454.453451357, 428454.453451357, 1199, 428454.453451357, 428454.453451357, 1199, 428454.453451357, 169
428454.470124971, 428454.470124971, 1200, 428454.470124971, 428454.470124971, 1200, 428454.470124971, 170
428454.486798585, 428454.486798585, 1201, 428454.486798585, 428454.486798585, 1201, 428454.486798585, 171
428454.503472199, 428454.503472199, 1202, 428454.503472199, 428454.503472199, 1202, 428454.503472199, 172
428454.520145813, 428454.520145813, 1203, 428454.520145813, 428454.520145813, 1203, 428454.520145813, 173
428454.536819427, 428454.536819427, 1204, 428454.536819427, 428454.536819427, 1204, 428454.536819427, 174
428454.553493041, 428454.553493041, 1205, 428454.553493041, 428454.553493041, 1205, 428454.553493041, 175
428454.570166655, 428454.570166655, 1206, 428454.570166655, 428454.570166655, 1206, 428454.570166655, 176
428454.586840269, 428454.586840269, 1207, 428454.586840269, 428454.586840269, 1207, 428454.586840269, 177
428454.603513883, 428454.603513883, 1208, 428454.603513883, 428454.603513883, 1208, 428454.603513883, 178
428454.620187497, 428454.620187497, 1209, 428454.620187497, 428454.620187497, 1209, 428454.620187497, 179
428454.636840667, 428454.636840667, 1210, 428454.636840667, 428454.636840667, 1210, 428454.636840667, 180
428454.653507334, 428454.653507334, 1211, 428454.653507334, 428454.653507334, 1211, 428454.653507334, 181
428454.670174001, 428454.670174001, 1212, 428454.670174001, 428454.670174001, 1212, 428454.670174001, 182
428454.686840667, 428454.686840667, 1213, 428454.686840667, 428454.686840667, 1213, 428454.686840667, 183
428454.703507334, 428454.703507334, 1214, 428454.703507334, 428454.703507334, 1214, 428454.703507334, 184
428454.720174001, 428454.720174001, 1215, 428454.720174001, 428454.720174001, 1215, 428454.720174001, 185
428454.736840667, 428454.736840667, 1216, 428454.736840667, 428454.736840667, 1216, 428454.736840667, 186
428454.753507334, 428454.753507334, 1217, 428454.753507334, 428454.753507334, 1217, 428454.753507334, 187
428454.770174001, 428454.770174001, 1218, 428454.770174001, 428454.770174001, 1218, 428454.770174001, 188
428454.786840667, 428454.786840667, 1219, 428454.786840667, 428454.786840667, 1219, 428454.786840667, 189
428454.803507334, 428454.803507334, 1220, 428454.803507334, 428454.803507334, 1220, 428454.803507334, 190
428454.820174001, 428454.820174001, 1221, 428454.820174001, 428454.820174001, 1221, 428454.820174001, 191
428454.836840667, 428454.836840667, 1222, 428454.836840667, 428454.836840667, 1222, 428454.836840667, 192
428454.853507334, 428454.853507334, 1223, 428454.853507334, 428454.853507334, 1223, 428454.853507334, 193
428454.870174001, 428454.870174001, 1224, 428454.870174001, 428454.870174001, 1224, 428454.870174001, 194
428454.886840667, 428454.886840667, 1225, 428454.886840667, 428454.886840667, 1225, 428454.886840667, 195
428454.903507334, 428454.903507334, 1226, 428454.903507334, 428454.903507334, 1226, 428454.903507334, 196
428454.920174001, 428454.920174001, 1227, 428454.920174001, 428454.920174001, 1227, 428454.920174001, 197
428454.936840667, 428454.936840667, 1228, 428454.936840667, 428454.936840667, 1228, 428454.936840667, 198
428454.953507334, 428454.953507334, 1229, 428454.953507334, 428454.953507334, 1229, 428454.953507334, 199
428454.970174001, 428454.970174001, 1230, 428454.970174001, 428454.970174001, 1230, 428454.970174001, 200
428454.986840667, 428454.986840667, 1231, 428454.986840667, 428454.986840667, 1231, 428454.986840667, 201
428455.003507334, 428455.003507334, 1232, 428455.003507334, 428455.003507334, 1232, 428455.003507334, 202
428455.020762000, 428455.020762000, 1233, 428455.020762000, 428455.020762000, 1233, 428455.020762000, 203
428455.037435614, 428455.037435614, 1234, 428455.037435614, 428455.037435614, 1234, 428455.037435614, 204
428455.054109228, 428455.054109228, 1235, 428455.054109228, 428455.054109228, 1235, 428455.054109228, 205
428455.070782842, 428455.070782842, 1236, 428455.070782842, 428455.070782842, 1236, 428455.070782842, 206
428455.087456456, 428455.087456456, 1237, 428455.087456456, 428455.087456456, 1237, 428455.087456456, 207
428455.104130070, 428455.104130070, 1238, 428455.104130070, 428455.104130070, 1238, 428455.104130070, 208
428455.120803684, 428455.120803684, 1239, 428455.120803684, 428455.120803684, 1239, 428455.120803684, 209
428455.137477298, 428455.137477298, 1240, 428455.137477298, 428455.137477298, 1240, 428455.137477298, 210
428455.154150912, 428455.154150912, 1241, 428455.154150912, 428455.154150912, 1241, 428455.154150912, 211
428455.170824526, 428455.170824526, 1242, 428455.170824526, 428455.170824526, 1242, 428455.170824526, 212
428455.187498140, 428455.187498140, 1243, 428455.187498140, 428455.187498140, 1243, 428455.187498140, 213
428455.204171754, 428455.204171754, 1244, 428455.204171754, 428455.204171754, 1244, 428455.204171754, 214
428455.220845368, 428455.220845368, 1245, 428455.220845368, 428455.220845368, 1245, 428455.220845368, 215
428455.237518982, 428455.237518982, 1246, 428455.237518982, 428455.237518982, 1246, 428455.237518982, 216
428455.254192596, 428455.254192596, 1247, 428455.254192596, 428455.254192596, 1247, 428455.254192596, 217
428455.270866210, 428455.270866210, 1248, 428455.270866210, 428455.270866210, 1248, 428455.270866210, 218
428455.287539824, 428455.287539824, 1249, 428455.287539824, 428455.287539824, 1249, 428455.287539824, 219
428455.304213438, 428455.304213438, 1250, 428455.304213438, 428455.304213438, 1250, 428455.304213438, 220
428455.320887052, 428455.320887052, 1251, 428455.320887052, 428455.320887052, 1251, 428455.320887052, 221
428455.337560666, 428455.337560666, 1252, 428455.337560666, 428455.337560666, 1252, 428455.337560666, 222
428455.354234280, 428455.354234280, 1253, 428455.354234280, 428455.354234280, 1253, 428455.354234280, 223
