frameCounter, trackingStatus, timeLogged, frameNumber
179,2,428454.6114, 1208
180,2,428454.6436, 1209
181,2,428454.6595, 1210
182,2,428454.6756, 1211
183,2,428454.6923, 1212
184,2,428454.7081, 1213
185,2,428454.7237, 1214
186,2,428454.7401, 1215
187,2,428454.7559, 1216
188,2,428454.7726, 1217
189,2,428454.7896, 1218
190,2,428454.8045, 1219
191,2,428454.8198, 1220
192,2,428454.8356, 1221
193,2,428454.8515, 1222
194,2,428454.8677, 1223
195,2,428454.8846, 1224
196,2,428454.8996, 1225
197,2,428454.9162, 1226
198,2,428454.9324, 1227
199,2,428454.9475, 1228
200,2,428454.9637, 1229
201,2,428454.9805, 1230
202,2,428454.9958, 1231
203,2,428455.0282, 1232
204,2,428455.0440, 1233
205,2,428455.0597, 1234
206,2,428455.0758, 1235
207,2,428455.0914, 1236
208,2,428455.1088, 1237
209,2,428455.1240, 1238
210,2,428455.1403, 1239
211,2,428455.1561, 1240
212,2,428455.1718, 1241
213,2,428455.1883, 1242
214,2,428455.2061, 1243
215,2,428455.2195, 1244
216,2,428455.2361, 1245
217,2,428455.2523, 1246
218,2,428455.2678, 1247
219,2,428455.2844, 1248
220,2,428455.2999, 1249
221,2,428455.3159, 1250
222,2,428455.3318, 1251
223,2,428455.3476, 1252
224,2,428455.3639, 1253
225,2,428455.3801, 1254
226,2,428455.3961, 1255
227,2,428455.4276, 1256
228,2,428455.4438, 1257
229,2,428455.4594, 1258
230,2,428455.4763, 1259
231,2,428455.4919, 1260
232,2,428455.5086, 1261
233,2,428455.5236, 1262
234,2,428455.5399, 1263
235,2,428455.5562, 1264
236,2,428455.5718, 1265
237,2,428455.5879, 1266
238,2,428455.6042, 1267
239,2,428455.6213, 1268
240,2,428455.6361, 1269
241,2,428455.6520, 1270
242,2,428455.6682, 1271
243,2,428455.6838, 1272
244,2,428455.7000, 1273
245,2,428455.7164, 1274
246,2,428455.7319, 1275
247,2,428455.7479, 1276
248,2,428455.7637, 1277
249,2,428455.7799, 1278
250,2,428455.8135, 1279
251,2,428455.8278, 1280
252,2,428455.8443, 1281
253,2,428455.8606, 1282
254,2,428455.8762, 1283
255,2,428455.8924, 1284
256,2,428455.9076, 1285
257,2,428455.9259, 1286
258,2,428455.9405, 1287
259,2,428455.9563, 1288
260,2,428455.9718, 1289
261,2,428455.9879, 1290
262,2,428456.0036, 1291
263,2,428456.0195, 1292
264,2,428456.0370, 1293
265,2,428456.0525, 1294
266,2,428456.0680, 1295
267,2,428456.0837, 1296
268,2,428456.1003, 1297
269,2,428456.1161, 1298
270,2,428456.1338, 1299
271,2,428456.1475, 1300
272,2,428456.1639, 1301
273,2,428456.1799, 1302
274,2,428456.2123, 1303
275,2,428456.2287, 1304
276,2,428456.2441, 1305
277,2,428456.2599, 1306
278,2,428456.2763, 1307
279,2,428456.2918, 1308
280,2,428456.3080, 1309
281,2,428456.3235, 1310
282,2,428456.3398, 1311
283,2,428456.3572, 1312
284,2,428456.3720, 1313
285,2,428456.3883, 1314
286,2,428456.4037, 1315
287,2,428456.4193, 1316
288,2,428456.4370, 1317
289,2,428456.4533, 1318
290,2,428456.4701, 1319
291,2,428456.4843, 1320
292,2,428456.5005, 1321
293,2,428456.5156, 1322
294,2,428456.5315, 1323
295,2,428456.5478, 1324
296,2,428456.5641, 1325
297,2,428456.5955, 1326
298,2,428456.6121, 1327
299,2,428456.6275, 1328
300,2,428456.6449, 1329
301,2,428456.6599, 1330
302,2,428456.6759, 1331
303,2,428456.6926, 1332
304,2,428456.7076, 1333
305,2,428456.7243, 1334
