CaptureTime, CaptureTime 0, FrameNumber 0, DeviceTime 0, CaptureTime 1, FrameNumber 1, DeviceTime 1, frameSetCounter
1126921.815028551, 1126921.815028551, 852, 1126921.815028551, 1126921.815028551, 852, 1126921.815028551, 0
1126921.831709118, 1126921.831709118, 853, 1126921.831709118, 1126921.831709118, 853, 1126921.831709118, 1
1126921.848389685, 1126921.848389685, 854, 1126921.848389685, 1126921.848389685, 854, 1126921.848389685, 2
1126921.865070252, 1126921.865070252, 855, 1126921.865070252, 1126921.865070252, 855, 1126921.865070252, 3
1126921.881750820, 1126921.881750820, 856, 1126921.881750820, 1126921.881750820, 856, 1126921.881750820, 4
1126921.898431387, 1126921.898431387, 857, 1126921.898431387, 1126921.898431387, 857, 1126921.898431387, 5
1126921.915111954, 1126921.915111954, 858, 1126921.915111954, 1126921.915111954, 858, 1126921.915111954, 6
1126921.931792521, 1126921.931792521, 859, 1126921.931792521, 1126921.931792521, 859, 1126921.931792521, 7
1126921.948473088, 1126921.948473088, 860, 1126921.948473088, 1126921.948473088, 860, 1126921.948473088, 8
1126921.965153655, 1126921.965153655, 861, 1126921.965153655, 1126921.965153655, 861, 1126921.965153655, 9
1126921.981834222, 1126921.981834222, 862, 1126921.981834222, 1126921.981834222, 862, 1126921.981834222, 10
1126921.998514789, 1126921.998514789, 863, 1126921.998514789, 1126921.998514789, 863, 1126921.998514789, 11
1126922.015195356, 1126922.015195356, 864, 1126922.015195356, 1126922.015195356, 864, 1126922.015195356, 12
1126922.031875923, 1126922.031875923, 865, 1126922.031875923, 1126922.031875923, 865, 1126922.031875923, 13
1126922.048155835, 1126922.048155835, 866, 1126922.048155835, 1126922.048155835, 866, 1126922.048155835, 14
1126922.064829449, 1126922.064829449, 867, 1126922.064829449, 1126922.064829449, 867, 1126922.064829449, 15
1126922.081503063, 1126922.081503063, 868, 1126922.081503063, 1126922.081503063, 868, 1126922.081503063, 16
1126922.098176677, 1126922.098176677, 869, 1126922.098176677, 1126922.098176677, 869, 1126922.098176677, 17
1126922.114850292, 1126922.114850292, 870, 1126922.114850292, 1126922.114850292, 870, 1126922.114850292, 18
1126922.131523906, 1126922.131523906, 871, 1126922.131523906, 1126922.131523906, 871, 1126922.131523906, 19
1126922.148197520, 1126922.148197520, 872, 1126922.148197520, 1126922.148197520, 872, 1126922.148197520, 20
1126922.164871134, 1126922.164871134, 873, 1126922.164871134, 1126922.164871134, 873, 1126922.164871134, 21
1126922.181544748, 1126922.181544748, 874, 1126922.181544748, 1126922.181544748, 874, 1126922.181544748, 22
1126922.198218362, 1126922.198218362, 875, 1126922.198218362, 1126922.198218362, 875, 1126922.198218362, 23
1126922.214891976, 1126922.214891976, 876, 1126922.214891976, 1126922.214891976, 876, 1126922.214891976, 24
1126922.231565590, 1126922.231565590, 877, 1126922.231565590, 1126922.231565590, 877, 1126922.231565590, 25
1126922.248239204, 1126922.248239204, 878, 1126922.248239204, 1126922.248239204, 878, 1126922.248239204, 26
1126922.264912818, 1126922.264912818, 879, 1126922.264912818, 1126922.264912818, 879, 1126922.264912818, 27
1126922.281586432, 1126922.281586432, 880, 1126922.281586432, 1126922.281586432, 880, 1126922.281586432, 28
