CaptureTime, Camera1Left2D.x, Camera1Left2D.y, Camera1Right2D.x, Camera1Right2D.y, Camera2Left2D.x, Camera2Left2D.y, Camera2Right2D.x, Camera2Right2D.y, Left3D.x, Left3D.y, Left3D.z, Right3D.x, Right3D.y, Right3D.z, frameNumber
1126921.831709118, 231.510299683, 165.926239014, 293.932067871, 168.732818604, 367.742309570, 182.129486084, 428.062683105, 184.426269531, -86.770774841, -56.888755798, 490.632080078, -23.489131927, -54.917449951, 497.437286377, 853
1126921.848389685, 231.845397949, 165.842819214, 293.903930664, 168.671112061, 367.873291016, 182.256927490, 428.372741699, 184.435607910, -86.789634705, -56.927585602, 490.683532715, -23.510715485, -54.950172424, 497.356140137, 854
1126921.865070252, 232.099121094, 165.830917358, 294.377624512, 168.737609863, 368.048767090, 182.250701904, 428.268676758, 184.393951416, -86.782112122, -56.964454651, 490.736602783, -23.506555557, -55.010204315, 497.367706299, 855
1126921.881750820, 232.262054443, 165.776092529, 294.093048096, 168.679565430, 367.937194824, 182.118408203, 428.530120850, 184.756256104, -86.769157410, -57.011474609, 490.835906982, -23.497789383, -55.043056488, 497.303436279, 856
1126921.898431387, 232.279098511, 166.048934937, 294.275207520, 168.468200684, 368.001831055, 182.097946167, 428.546722412, 184.480957031, -86.754592896, -57.048511505, 490.946197510, -23.489610672, -55.088001251, 497.310821533, 857
1126921.915111954, 232.121810913, 165.473724365, 294.739471436, 168.562591553, 368.104919434, 182.179046631, 428.386962891, 184.515121460, -86.736679077, -57.075672150, 490.886749268, -23.430204391, -55.148017883, 497.691497803, 858
1126921.931792521, 232.082031250, 165.632354736, 294.237670898, 168.835266113, 367.655578613, 182.187469482, 428.406188965, 184.723510742, -86.758476257, -57.089126587, 491.048522949, -23.417392731, -55.141231537, 497.691497803, 859
1126921.948473088, 231.728332520, 165.767486572, 294.038391113, 168.750289917, 368.019622803, 182.213424683, 428.126831055, 184.640441895, -86.750801086, -57.053905487, 490.861114502, -23.426946640, -55.133327484, 497.681579590, 860
1126921.965153655, 231.613510132, 165.783370972, 293.926483154, 168.530090332, 367.304992676, 182.238525391, 428.204803467, 184.487670898, -86.790573120, -57.072795868, 490.943786621, -23.435718536, -55.136329651, 497.673583984, 861
1126921.981834222, 231.950653076, 165.145294189, 294.227783203, 168.482467651, 367.700927734, 182.065673828, 427.976257324, 184.501403809, -86.806282043, -57.116664886, 491.100799561, -23.425436020, -55.152095795, 497.873229980, 862
1126921.998514789, 231.839889526, 165.394897461, 294.005676270, 168.307769775, 368.098754883, 182.067749023, 428.100952148, 184.202865601, -86.802345276, -57.128879547, 490.976318359, -23.419019699, -55.190914154, 497.967132568, 863
1126922.015195356, 232.059371948, 165.454574585, 294.106323242, 168.237854004, 367.711486816, 181.924194336, 428.557128906, 184.052246094, -86.804473877, -57.166656494, 491.105895996, -23.412090302, -55.221534729, 497.902984619, 864
1126922.031875923, 231.591766357, 165.458709717, 293.856628418, 168.143310547, 367.886657715, 181.826995850, 427.972656250, 183.937042236, -86.796371460, -57.198062897, 491.074768066, -23.422988892, -55.270008087, 497.898712158, 865
1126922.048155835, 231.900375366, 165.457427979, 294.126678467, 168.164428711, 367.496185303, 182.010604858, 427.808319092, 184.473876953, -86.823364258, -57.243190765, 491.230102539, -23.421525955, -55.321876526, 498.182525635, 866
1126922.064829449, 232.048507690, 165.558029175, 294.022644043, 168.578582764, 367.618103027, 182.458374023, 427.915527344, 184.569854736, -86.851562500, -57.259487152, 491.373779297, -23.451265335, -55.319023132, 498.191040039, 867
1126922.081503063, 231.614715576, 165.524093628, 293.803466797, 168.619888306, 367.872314453, 182.357574463, 428.159606934, 184.307739258, -86.869155884, -57.231765747, 491.152648926, -23.478572845, -55.339904785, 498.203369141, 868
1126922.098176677, 231.974288940, 165.674407959, 294.165863037, 168.613922119, 367.658325195, 181.994186401, 428.396728516, 184.504150391, -86.894126892, -57.251804352, 491.166961670, -23.485239029, -55.332099915, 498.218017578, 869
1126922.114850292, 232.129928589, 165.653900146, 294.306030273, 168.577331543, 368.038574219, 182.203170776, 428.141845703, 184.456481934, -86.893249512, -57.245960236, 491.203826904, -23.513315201, -55.326347351, 498.160949707, 870
1126922.131523906, 231.777191162, 165.657211304, 294.116760254, 168.578125000, 367.607513428, 181.985336304, 428.119812012, 184.719085693, -86.902900696, -57.240768433, 491.122406006, -23.525217056, -55.341571808, 498.226196289, 871
1126922.148197520, 231.952362061, 165.367645264, 293.692016602, 167.778930664, 367.800964355, 181.854583740, 428.034515381, 184.212829590, -86.910865784, -57.290504456, 491.264526367, -23.552396774, -55.391410828, 498.119384766, 872
1126922.164871134, 231.407409668, 165.679962158, 293.984252930, 168.298675537, 367.948822021, 181.804687500, 427.907073975, 184.144348145, -86.878166199, -57.277034760, 490.958038330, -23.557186127, -55.428493500, 498.237731934, 873
1126922.181544748, 232.068893433, 164.992416382, 294.093750000, 167.937957764, 367.603576660, 181.464080811, 428.377380371, 183.900695801, -86.881248474, -57.324981689, 491.049255371, -23.557569504, -55.463794708, 498.060913086, 874
1126922.198218362, 231.493286133, 165.152557373, 293.799621582, 168.150543213, 367.429290771, 181.787643433, 428.006347656, 184.181579590, -86.932205200, -57.361988068, 491.155242920, -23.576045990, -55.468383789, 498.010009766, 875
1126922.214891976, 231.841110229, 165.219894409, 293.596984863, 167.807342529, 367.551696777, 181.633346558, 428.233520508, 184.042785645, -86.945777893, -57.384956360, 491.127960205, -23.616710663, -55.482688904, 497.932464600, 876
