timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, timeReceived, timeCaptured, resetFilter, frameNumber, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
1126921.833622,2.739255,15.973311,48.892231,-3.587749,15.780159,49.569942,1126921.833605,1126921.790669,0,852,1,-0.312122,15.365672,58.228992,-0.282976,0.000072,0.057257
1126921.847027,2.741022,16.011118,48.892029,-3.586087,15.807836,49.580521,1126921.846980,1126921.807349,0,853,1,-0.343563,15.504686,58.241261,-0.297897,-0.002867,0.054647
1126921.863836,2.743466,16.002975,48.897152,-3.583172,15.794565,49.572372,1126921.863815,1126921.824030,0,854,1,-0.287966,15.463362,58.237091,-0.292761,0.003328,0.053325
1126921.879751,2.742934,16.002285,48.902458,-3.582943,15.787755,49.573509,1126921.879713,1126921.840710,0,855,1,-0.323179,15.507784,58.242607,-0.297247,-0.000749,0.054723
1126921.895120,2.741667,16.006512,48.912399,-3.584319,15.800640,49.567116,1126921.895104,1126921.857391,0,856,1,-0.339642,15.313649,58.233601,-0.275252,-0.004034,0.059046
1126921.911234,2.738897,16.041752,48.923515,-3.586442,15.835650,49.567944,1126921.911217,1126921.874071,0,857,1,-0.280814,15.440845,58.246052,-0.288758,0.003642,0.056851
1126921.926628,2.739598,15.988319,48.917442,-3.590790,15.805886,49.605946,1126921.926611,1126921.890752,0,858,1,-0.386957,15.453370,58.263588,-0.289997,-0.007923,0.056768
1126921.942842,2.741833,15.989639,48.933620,-3.592298,15.810113,49.605957,1126921.942825,1126921.907433,0,859,1,-0.331873,15.438661,58.270477,-0.288145,-0.001950,0.057644
1126921.958923,2.740779,15.991033,48.914883,-3.590756,15.796960,49.604931,1126921.958906,1126921.924113,0,860,1,-0.288850,15.640125,58.268593,-0.310605,0.003533,0.058058
1126921.975104,2.743918,16.010332,48.923191,-3.590026,15.799812,49.604137,1126921.975087,1126921.940794,0,861,1,-0.377050,15.532475,58.269268,-0.298854,-0.006351,0.054131
1126921.991524,2.746702,15.991970,48.938847,-3.591346,15.809020,49.624126,1126921.991488,1126921.957474,0,862,1,-0.300472,15.461092,58.282909,-0.290345,0.001577,0.056579
1126922.007191,2.745397,16.009111,48.926441,-3.592482,15.822771,49.633553,1126922.007171,1126921.974155,0,863,1,-0.274287,15.440734,58.279785,-0.287769,0.005459,0.051951
1126922.022887,2.744204,16.041901,48.939480,-3.592107,15.804873,49.627090,1126922.022871,1126921.990835,0,864,1,-0.331924,15.299029,58.274906,-0.271808,-0.001506,0.051953
1126922.054932,2.744658,16.018652,48.936310,-3.592023,15.828959,49.626724,1126922.054916,1126922.007516,0,865,1,-0.362128,15.442516,58.282032,-0.287394,-0.004688,0.052803
1126922.070724,2.747724,16.015190,48.951832,-3.591713,15.824395,49.655094,1126922.070709,1126922.023796,0,866,1,-0.306500,15.267033,58.291897,-0.267173,0.000444,0.055038
1126922.086809,2.750115,16.028006,48.966228,-3.589141,15.833552,49.655964,1126922.086794,1126922.040469,0,867,1,-0.340744,15.397510,58.308605,-0.281734,-0.002957,0.053092
1126922.103856,2.752074,16.020792,48.944092,-3.586279,15.833013,49.657192,1126922.103840,1126922.057143,0,868,1,-0.268912,15.511024,58.303356,-0.294215,0.006056,0.049260
1126922.119410,2.754071,16.032816,48.945549,-3.586163,15.843819,49.658684,1126922.119394,1126922.073817,0,869,1,-0.284336,15.505652,58.304787,-0.293514,0.002537,0.057227
1126922.135839,2.753717,16.037951,48.949253,-3.583171,15.839044,49.652962,1126922.135820,1126922.090490,0,870,1,-0.289336,15.428889,58.299904,-0.285107,0.002240,0.053852
1126922.150807,2.756416,15.999693,48.941010,-3.580717,15.813384,49.659420,1126922.150791,1126922.107164,0,871,1,-0.259281,15.446125,58.299572,-0.286799,0.004227,0.060604
1126922.167010,2.757264,15.998754,48.955219,-3.577452,15.800819,49.648705,1126922.166994,1126922.123838,0,872,1,-0.183311,15.428858,58.298527,-0.284203,0.014084,0.053140
1126922.183174,2.752556,16.032846,48.924664,-3.577876,15.829206,49.660606,1126922.183158,1126922.140511,0,873,1,-0.392056,15.349777,58.287086,-0.275871,-0.010840,0.058572
1126922.200446,2.752878,16.037933,48.933796,-3.578098,15.839107,49.642948,1126922.200430,1126922.157185,0,874,1,-0.323811,15.493162,58.290466,-0.291118,-0.002419,0.057557
1126922.216072,2.759220,16.016279,48.944332,-3.575354,15.821034,49.637814,1126922.216056,1126922.173858,0,875,1,-0.384094,15.384428,58.287380,-0.279021,-0.009899,0.056871
1126922.230939,2.757572,16.079155,48.941761,-3.572015,15.837494,49.630093,1126922.230923,1126922.190532,0,876,1,-0.414245,15.521032,58.289597,-0.294092,-0.013305,0.057594
1126922.247373,2.760463,16.028543,48.939095,-3.571612,15.834009,49.625813,1126922.247357,1126922.207206,0,877,1,-0.329100,15.527073,58.286263,-0.294770,-0.003860,0.058483
1126922.263102,2.762208,16.010504,48.932522,-3.572183,15.842649,49.618481,1126922.263087,1126922.223879,0,878,1,-0.270627,15.472734,58.276005,-0.288721,0.003108,0.055656
1126922.279428,2.763573,16.024033,48.920010,-3.568959,15.833013,49.598251,1126922.279411,1126922.240553,0,879,1,-0.359157,15.446110,58.259140,-0.286099,-0.008203,0.060176
1126922.296225,2.763498,16.045481,48.922100,-3.566943,15.832929,49.589588,1126922.296205,1126922.257226,0,880,1,-0.215834,15.545053,58.258892,-0.296491,0.008377,0.059548
1126922.311402,2.763177,16.030355,48.910324,-3.563603,15.844399,49.579670,1126922.311385,1126922.273900,0,881,1,-0.270231,15.480230,58.245941,-0.289567,0.002205,0.057591
1126922.327028,2.765435,16.042246,48.923656,-3.560702,15.831738,49.564339,1126922.327011,1126922.290574,0,882,1,-0.245507,15.301371,58.233425,-0.269417,0.004509,0.055753
1126922.342998,2.763079,16.030733,48.921822,-3.563727,15.832044,49.564434,1126922.342982,1126922.307247,0,883,1,-0.349429,15.356601,58.237202,-0.275330,-0.006780,0.055794
1126922.358891,2.762411,16.049206,48.915703,-3.569124,15.844131,49.567783,1126922.358875,1126922.323921,0,884,1,-0.386747,15.503713,58.244392,-0.291645,-0.010282,0.055935
1126922.374955,2.758898,16.039898,48.913334,-3.573959,15.843088,49.551235,1126922.374939,1126922.340595,0,885,1,-0.283027,15.386968,58.227417,-0.278209,0.002260,0.052718
1126922.390784,2.750645,16.059881,48.888832,-3.581215,15.870741,49.559654,1126922.390768,1126922.357268,0,886,1,-0.239150,15.491452,58.224491,-0.289703,0.007595,0.056425
1126922.407350,2.738805,16.040785,48.895653,-3.590736,15.836961,49.556709,1126922.407333,1126922.373942,0,887,1,-0.323342,15.571778,58.231392,-0.298860,-0.000172,0.055529
1126922.438948,2.724191,16.024916,48.881977,-3.607963,15.851191,49.561607,1126922.438933,1126922.390615,0,888,1,-0.294868,15.369242,58.215714,-0.276589,0.004082,0.056082
1126922.454704,2.707861,16.012032,48.875942,-3.623655,15.826753,49.551159,1126922.454688,1126922.407605,0,889,1,-0.384096,15.560391,58.218670,-0.297864,-0.004034,0.058775
1126922.471033,2.685479,16.086197,48.882278,-3.640335,15.836311,49.553562,1126922.471017,1126922.424286,0,890,1,-0.357883,15.571486,58.222984,-0.299028,0.000212,0.062718
1126922.486713,2.663105,16.048246,48.878754,-3.669867,15.859275,49.575855,1126922.486697,1126922.440966,0,891,1,-0.346633,15.625514,58.233871,-0.304755,0.005409,0.058904
1126922.503798,2.632584,16.062630,48.879791,-3.703151,15.873431,49.583931,1126922.503782,1126922.457647,0,892,1,-0.398214,15.642423,58.239258,-0.306491,0.003134,0.059083
1126922.519688,2.596633,16.011765,48.846218,-3.740053,15.832834,49.573868,1126922.519672,1126922.474327,0,893,1,-0.458526,15.485584,58.211021,-0.289066,-0.000087,0.060096
1126922.535927,2.549248,16.066982,48.788296,-3.786973,15.879321,49.556034,1126922.535912,1126922.491008,0,894,1,-0.484713,15.482853,58.172855,-0.289263,0.002606,0.057124
1126922.551303,2.493675,16.033512,48.785740,-3.844231,15.845077,49.550133,1126922.551287,1126922.507688,0,895,1,-0.574103,15.603588,58.174595,-0.302807,-0.000629,0.057492
1126922.567196,2.426258,16.053806,48.793137,-3.914475,15.883525,49.555431,1126922.567179,1126922.524369,0,896,1,-0.723254,15.394520,58.170975,-0.279919,-0.010093,0.054976
1126922.582805,2.352134,16.020617,48.809490,-3.990025,15.837233,49.547771,1126922.582789,1126922.541050,0,897,1,-0.766194,15.509230,58.181690,-0.292702,-0.005952,0.055339
1126922.599211,2.250021,16.048817,48.818741,-4.094044,15.851912,49.535652,1126922.599194,1126922.557730,0,898,1,-0.875378,15.531483,58.181423,-0.295503,-0.006838,0.056028
1126922.615786,2.133576,16.055773,48.841560,-4.214996,15.844641,49.568832,1126922.615770,1126922.574411,0,899,1,-0.929096,15.595883,58.211590,-0.302392,-0.000499,0.062486
1126922.631033,1.997687,16.005985,48.827980,-4.351052,15.817910,49.533779,1126922.631016,1126922.591091,0,900,1,-1.144530,15.446818,58.181190,-0.286562,-0.010816,0.067370
1126922.646719,1.840274,16.058954,48.817181,-4.507090,15.807344,49.512131,1126922.646703,1126922.607772,0,901,1,-1.270411,15.449082,58.165138,-0.287256,-0.007330,0.066759
1126922.663235,1.667961,16.045980,48.836647,-4.693553,15.842360,49.531658,1126922.663219,1126922.624452,0,902,1,-1.520682,15.532562,58.188858,-0.296516,-0.015521,0.068886
1126922.678653,1.508037,16.026964,48.875736,-4.860131,15.813667,49.550438,1126922.678637,1126922.641133,0,903,1,-1.657228,15.327274,58.206215,-0.273593,-0.013227,0.069104
1126922.694972,1.349906,16.079380,48.930374,-5.028121,15.812634,49.597816,1126922.694956,1126922.657814,0,904,1,-1.930939,15.450456,58.264061,-0.287350,-0.025821,0.070993
1126922.711912,1.186794,16.084881,48.982105,-5.197734,15.795178,49.623894,1126922.711894,1126922.674494,0,905,1,-2.066543,15.698681,58.313358,-0.314667,-0.022004,0.075272
1126922.727285,1.010290,16.093063,48.987873,-5.367261,15.767032,49.578548,1126922.727269,1126922.691175,0,906,1,-2.178892,15.516802,58.287197,-0.294592,-0.017454,0.083278
1126922.743127,0.827398,16.076359,48.984051,-5.551281,15.764265,49.547279,1126922.743111,1126922.707855,0,907,1,-2.349913,15.668740,58.275673,-0.312073,-0.014284,0.078200
1126922.759516,0.638990,16.057995,48.983459,-5.739702,15.736476,49.532734,1126922.759500,1126922.724536,0,908,1,-2.648634,15.635794,58.266796,-0.309484,-0.027439,0.081918
1126922.775273,0.450772,16.084021,48.962536,-5.925022,15.732574,49.492531,1126922.775257,1126922.741216,0,909,1,-2.911186,15.621350,58.234798,-0.309115,-0.037130,0.086656
1126922.791403,0.254523,16.084173,48.978977,-6.126432,15.707956,49.508884,1126922.791387,1126922.757897,0,910,1,-3.063781,15.569157,58.250282,-0.303577,-0.032893,0.091038
1126922.807125,0.069828,16.079781,48.988857,-6.316751,15.678519,49.519447,1126922.807110,1126922.774577,0,911,1,-3.298910,15.449412,58.254517,-0.290894,-0.038856,0.091337
1126922.839570,-0.129054,16.100466,48.893906,-6.509370,15.699265,49.428329,1126922.839554,1126922.791258,0,912,1,-3.473722,15.284496,58.152767,-0.274214,-0.038387,0.094702
1126922.855864,-0.319691,16.089148,48.908218,-6.703763,15.691256,49.440239,1126922.855849,1126922.807858,0,913,1,-3.671610,15.396576,58.172916,-0.287021,-0.038792,0.097362
1126922.871044,-0.509079,16.073080,48.833881,-6.877979,15.646585,49.343666,1126922.871025,1126922.824532,0,914,1,-3.887161,15.314440,58.082745,-0.279463,-0.043075,0.098461
1126922.886934,-0.684902,16.062887,48.782608,-7.048716,15.622528,49.292141,1126922.886918,1126922.841205,0,915,1,-4.124202,15.390412,58.034729,-0.289190,-0.050332,0.101641
1126922.903447,-0.856363,16.072784,48.771946,-7.213194,15.600557,49.271572,1126922.903430,1126922.857879,0,916,1,-4.291782,15.443033,58.022133,-0.295846,-0.050760,0.105926
1126922.919181,-1.014101,16.088207,48.834080,-7.378576,15.594448,49.319874,1126922.919164,1126922.874552,0,917,1,-4.572546,15.412803,58.071651,-0.293117,-0.064219,0.104488
1126922.936099,-1.169020,16.132006,48.846409,-7.530161,15.585165,49.314808,1126922.936083,1126922.891226,0,918,1,-4.645289,15.304872,58.072353,-0.281225,-0.055583,0.102357
1126922.951622,-1.317308,16.123373,48.836391,-7.684541,15.584259,49.308655,1126922.951605,1126922.907900,0,919,1,-4.746224,15.142277,58.054897,-0.263872,-0.051345,0.104483
1126922.966786,-1.446920,16.122248,48.807598,-7.809445,15.548008,49.267521,1126922.966769,1126922.924573,0,920,1,-4.884806,15.169972,58.022507,-0.268028,-0.052848,0.107207
1126922.982987,-1.573393,16.095913,48.782463,-7.937015,15.555878,49.244881,1126922.982970,1126922.941247,0,921,1,-5.041474,15.276576,58.005531,-0.280768,-0.055139,0.105801
1126922.999092,-1.686946,16.106995,48.823990,-8.050711,15.528705,49.263237,1126922.999075,1126922.957921,0,922,1,-5.152576,15.297714,58.036797,-0.282847,-0.053882,0.102285
1126923.015181,-1.790585,16.121500,48.811764,-8.153231,15.548937,49.242996,1126923.015165,1126922.974594,0,923,1,-5.314805,15.356942,58.021954,-0.290351,-0.062317,0.111597
1126923.031228,-1.890925,16.132486,48.767921,-8.242965,15.535956,49.181576,1126923.031211,1126922.991268,0,924,1,-5.369155,15.246716,57.964745,-0.278752,-0.057409,0.106264
1126923.046706,-1.973450,16.136660,48.801819,-8.324004,15.511024,49.194210,1126923.046689,1126923.007941,0,925,1,-5.472987,15.369858,57.994377,-0.292458,-0.059374,0.108392
1126923.063049,-2.037096,16.139330,48.757858,-8.380708,15.490591,49.145695,1126923.063033,1126923.024615,0,926,1,-5.491254,15.344646,57.948681,-0.290322,-0.054937,0.109461
1126923.078721,-2.089816,16.139275,48.757618,-8.435246,15.510890,49.128288,1126923.078706,1126923.041289,0,927,1,-5.590939,15.196163,57.929371,-0.274589,-0.061666,0.111054
1126923.094870,-2.121457,16.142927,48.730885,-8.461359,15.494741,49.077080,1126923.094854,1126923.057962,0,928,1,-5.508679,15.302194,57.900822,-0.286300,-0.048633,0.112817
1126923.111011,-2.134475,16.158274,48.790409,-8.481865,15.494350,49.123901,1126923.110995,1126923.074636,0,929,1,-5.641429,15.237056,57.946270,-0.279497,-0.062562,0.113934
