timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, usedInterpolatedTime, mostRecentObservationTime, resetFilter, sentEyePairCounter, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
1214878.550442,-9.698418,-4.745638,52.441334,-3.395543,-4.755389,52.983910,1214878.565622,1214878.497740,0,7910,1,12.040928,15.256995,60.669838,-0.700559,-0.128061,0.026337
1214878.555307,-9.710392,-4.732755,52.441334,-3.407517,-4.742506,52.983910,1214878.570646,1214878.497740,0,7911,1,12.054652,15.208038,60.604362,-0.733749,-0.143249,0.026241
1214878.559271,-9.668037,-4.714241,52.620556,-3.369799,-4.729391,53.159969,1214878.574633,1214878.514428,0,7912,1,12.119443,15.062828,61.404240,-0.099333,0.137904,0.014476
1214878.564261,-9.632561,-4.698147,52.620556,-3.334322,-4.713297,53.159969,1214878.579627,1214878.514428,0,7913,1,12.137332,15.002014,61.375340,-0.076820,0.147425,0.013846
1214878.568367,-9.601075,-4.682082,52.620556,-3.302837,-4.697232,53.159969,1214878.583657,1214878.514428,0,7914,1,12.152011,14.950937,61.351437,-0.057873,0.155425,0.013326
1214878.572296,-9.573169,-4.666008,52.620556,-3.274930,-4.681158,53.159969,1214878.587602,1214878.514428,0,7915,1,12.166601,14.899179,61.327518,-0.038643,0.163536,0.012807
1214878.575747,-9.548431,-4.650049,52.620556,-3.250193,-4.665199,53.159969,1214878.591107,1214878.514428,0,7916,1,12.179742,14.851749,61.305851,-0.020996,0.170972,0.012337
1214878.580181,-9.526644,-4.633720,52.620556,-3.228405,-4.648870,53.159969,1214878.595544,1214878.514428,0,7917,1,12.196614,14.789765,61.277863,0.002099,0.180694,0.011733
1214878.584101,-9.507444,-4.617247,52.620556,-3.209206,-4.632397,53.159969,1214878.599399,1214878.514428,0,7918,1,12.211497,14.734122,61.253017,0.022860,0.189424,0.011197
1214878.589111,-9.408576,-4.611804,52.650463,-3.120747,-4.629349,53.188442,1214878.604365,1214878.531115,0,7919,1,12.100406,14.495954,61.308178,-0.140057,0.090990,0.014309
1214878.592682,-9.358766,-4.610044,52.651913,-3.077574,-4.630703,53.185394,1214878.607954,1214878.547803,0,7920,1,11.931114,14.589505,61.542583,-0.407351,0.052798,0.013563
1214878.596164,-9.315023,-4.609107,52.651192,-3.033832,-4.629766,53.184673,1214878.611525,1214878.547803,0,7921,1,11.932802,14.529112,61.531139,-0.414274,0.052781,0.013005
1214878.601188,-9.272905,-4.607172,52.650547,-2.991714,-4.627831,53.184025,1214878.616501,1214878.547803,0,7922,1,11.935046,14.442360,61.514862,-0.424333,0.052724,0.012206
1214878.605107,-9.232722,-4.604525,52.649963,-2.951531,-4.625184,53.183445,1214878.620471,1214878.547803,0,7923,1,11.936749,14.370996,61.501610,-0.432702,0.052650,0.011552
1214878.609870,-9.197931,-4.613720,52.823917,-2.920497,-4.634074,53.350483,1214878.625235,1214878.564490,0,7924,1,11.818071,15.134761,61.576843,-0.421123,0.057326,0.020484
1214878.613899,-9.166182,-4.621730,52.823917,-2.888747,-4.642084,53.350483,1214878.629228,1214878.564490,0,7925,1,11.814036,15.098825,61.568401,-0.428380,0.057830,0.020183
1214878.617418,-9.135674,-4.628825,52.823917,-2.858240,-4.649179,53.350483,1214878.632758,1214878.564490,0,7926,1,11.810307,15.066139,61.560848,-0.434993,0.058280,0.019910
1214878.622407,-9.166427,-4.630576,52.618916,-2.888751,-4.649304,53.134228,1214878.637773,1214878.581178,0,7927,1,11.665153,15.346961,61.696308,-0.280148,0.015586,0.027747
1214878.626397,-9.197459,-4.631063,52.618916,-2.919783,-4.649791,53.134228,1214878.641765,1214878.581178,0,7928,1,11.652120,15.327216,61.693928,-0.276760,0.012749,0.027850
1214878.630406,-9.229045,-4.631135,52.618916,-2.951369,-4.649863,53.134228,1214878.645766,1214878.581178,0,7929,1,11.638634,15.306868,61.691547,-0.273227,0.009789,0.027955
1214878.634395,-9.261293,-4.630829,52.618916,-2.983617,-4.649557,53.134228,1214878.649745,1214878.581178,0,7930,1,11.624803,15.286075,61.689198,-0.269576,0.006727,0.028063
1214878.637808,-9.293706,-4.630232,52.618916,-3.016030,-4.648961,53.134228,1214878.653123,1214878.581178,0,7931,1,11.612732,15.267984,61.687210,-0.266369,0.004035,0.028156
1214878.642559,-9.303774,-4.626601,52.658882,-3.019760,-4.643252,53.161362,1214878.657870,1214878.597865,0,7932,1,11.667179,15.354679,61.745407,-0.211315,-0.005195,0.033715
1214878.647999,-9.312919,-4.621392,52.659882,-3.028904,-4.638044,53.162361,1214878.663279,1214878.597865,0,7933,1,11.652979,15.331849,61.745174,-0.200213,-0.010125,0.034364
