timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, usedInterpolatedTime, mostRecentObservationTime, resetFilter, sentEyePairCounter, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
1214878.550440,15.005294,15.567611,52.686329,8.697293,15.576550,53.165657,1214878.570022,1214878.497740,0,7910,1,12.040928,15.256995,60.669838,-0.700559,-0.128061,0.026337
1214878.555305,15.005296,15.567608,52.686134,8.697295,15.576549,53.165462,1214878.575046,1214878.497740,0,7911,1,12.054652,15.208038,60.604362,-0.733749,-0.143249,0.026241
1214878.559270,15.002967,15.564920,52.687500,8.699629,15.579232,53.163658,1214878.579033,1214878.514428,0,7912,1,12.119443,15.062828,61.404240,-0.099333,0.137904,0.014476
1214878.564259,15.002970,15.564918,52.687256,8.699632,15.579230,53.163418,1214878.584027,1214878.514428,0,7913,1,12.137332,15.002014,61.375340,-0.076820,0.147425,0.013846
1214878.568366,15.002972,15.564915,52.686989,8.699634,15.579227,53.163147,1214878.588057,1214878.514428,0,7914,1,12.152011,14.950937,61.351437,-0.057873,0.155425,0.013326
1214878.572273,15.002974,15.564913,52.686695,8.699637,15.579225,53.162857,1214878.592002,1214878.514428,0,7915,1,12.166601,14.899179,61.327518,-0.038643,0.163536,0.012807
1214878.575745,15.002976,15.564910,52.686375,8.699639,15.579222,53.162537,1214878.595507,1214878.514428,0,7916,1,12.179742,14.851749,61.305851,-0.020996,0.170972,0.012337
1214878.580179,15.002980,15.564906,52.686031,8.699643,15.579218,53.162193,1214878.599944,1214878.514428,0,7917,1,12.196614,14.789765,61.277863,0.002099,0.180694,0.011733
1214878.584100,15.002985,15.564902,52.685661,8.699647,15.579215,53.161823,1214878.603799,1214878.514428,0,7918,1,12.211497,14.734122,61.253017,0.022860,0.189424,0.011197
1214878.589109,14.997777,15.563703,52.685959,8.704862,15.580407,53.160767,1214878.608765,1214878.531115,0,7919,1,12.100406,14.495954,61.308178,-0.140057,0.090990,0.014309
1214878.592680,14.994443,15.562160,52.687817,8.708205,15.581943,53.158165,1214878.612354,1214878.547803,0,7920,1,11.931114,14.589505,61.542583,-0.407351,0.052798,0.013563
1214878.596162,14.994447,15.562157,52.687450,8.708209,15.581939,53.157795,1214878.615925,1214878.547803,0,7921,1,11.932802,14.529112,61.531139,-0.414274,0.052781,0.013005
1214878.601187,14.994450,15.562154,52.687084,8.708213,15.581935,53.157433,1214878.620901,1214878.547803,0,7922,1,11.935046,14.442360,61.514862,-0.424333,0.052724,0.012206
1214878.605106,14.994453,15.562150,52.686726,8.708217,15.581932,53.157074,1214878.624871,1214878.547803,0,7923,1,11.936749,14.370996,61.501610,-0.432702,0.052650,0.011552
1214878.609868,14.992542,15.562331,52.689827,8.710133,15.581744,53.153297,1214878.629635,1214878.564490,0,7924,1,11.818071,15.134761,61.576843,-0.421123,0.057326,0.020484
1214878.613898,14.992546,15.562328,52.689510,8.710136,15.581741,53.152981,1214878.633628,1214878.564490,0,7925,1,11.814036,15.098825,61.568401,-0.428380,0.057830,0.020183
1214878.617416,14.992549,15.562325,52.689217,8.710140,15.581738,53.152687,1214878.637158,1214878.564490,0,7926,1,11.810307,15.066139,61.560848,-0.434993,0.058280,0.019910
1214878.622406,14.992617,15.563189,52.694557,8.710078,15.580871,53.146790,1214878.642173,1214878.581178,0,7927,1,11.665153,15.346961,61.696308,-0.280148,0.015586,0.027747
1214878.626396,14.992620,15.563186,52.694298,8.710081,15.580869,53.146530,1214878.646165,1214878.581178,0,7928,1,11.652120,15.327216,61.693928,-0.276760,0.012749,0.027850
1214878.630404,14.992621,15.563184,52.694054,8.710083,15.580866,53.146286,1214878.650166,1214878.581178,0,7929,1,11.638634,15.306868,61.691547,-0.273227,0.009789,0.027955
1214878.634394,14.992623,15.563181,52.693825,8.710086,15.580864,53.146057,1214878.654145,1214878.581178,0,7930,1,11.624803,15.286075,61.689198,-0.269576,0.006727,0.028063
1214878.637804,14.992627,15.563180,52.693611,8.710088,15.580862,53.145844,1214878.657523,1214878.581178,0,7931,1,11.612732,15.267984,61.687210,-0.266369,0.004035,0.028156
1214878.642557,14.995732,15.564281,52.699860,8.706985,15.579757,53.139217,1214878.662270,1214878.597865,0,7932,1,11.667179,15.354679,61.745407,-0.211315,-0.005195,0.033715
1214878.647996,14.995731,15.564279,52.699688,8.706987,15.579756,53.139050,1214878.667679,1214878.597865,0,7933,1,11.652979,15.331849,61.745174,-0.200213,-0.010125,0.034364
1214878.650845,14.995735,15.564278,52.699539,8.706989,15.579754,53.138901,1214878.670584,1214878.597865,0,7934,1,11.645131,15.319255,61.745083,-0.194030,-0.012862,0.034722
1214878.655312,14.995735,15.564277,52.699413,8.706990,15.579753,53.138775,1214878.675029,1214878.597865,0,7935,1,11.632833,15.299541,61.744987,-0.184272,-0.017172,0.035283
1214878.658772,14.995735,15.564275,52.699310,8.706990,15.579752,53.138668,1214878.678440,1214878.597865,0,7936,1,11.623157,15.284052,61.744949,-0.176544,-0.020578,0.035725
1214878.663285,14.996868,15.565437,52.711796,8.705860,15.578588,53.125969,1214878.682968,1214878.614553,0,7937,1,11.491287,15.511271,61.711906,-0.433877,0.015269,0.036800
1214878.667843,14.996870,15.565436,52.711693,8.705860,15.578586,53.125870,1214878.687588,1214878.614553,0,7938,1,11.470236,15.502142,61.709900,-0.443885,0.013279,0.037428
1214878.671584,15.001060,15.565609,52.718643,8.701674,15.578412,53.118748,1214878.691304,1214878.631240,0,7939,1,11.498602,15.626075,62.234135,-0.253505,0.060380,0.038399
1214878.676346,15.001062,15.565608,52.718567,8.701674,15.578412,53.118671,1214878.696064,1214878.631240,0,7940,1,11.478537,15.624905,62.264023,-0.247648,0.062679,0.039113
1214878.679886,15.001062,15.565607,52.718498,8.701674,15.578411,53.118607,1214878.699610,1214878.631240,0,7941,1,11.463235,15.624016,62.286873,-0.243121,0.064475,0.039656
1214878.684753,15.001062,15.565607,52.718445,8.701674,15.578410,53.118549,1214878.704508,1214878.631240,0,7942,1,11.441607,15.622765,62.319233,-0.236643,0.067075,0.040422
1214878.688343,15.005667,15.565612,52.715698,8.697070,15.578404,53.121227,1214878.708056,1214878.647928,0,7943,1,11.684995,15.573001,62.448151,-0.266434,0.116560,0.035208
1214878.693124,15.005667,15.565612,52.715691,8.697070,15.578404,53.121216,1214878.712841,1214878.647928,0,7944,1,11.678224,15.568160,62.482258,-0.262085,0.123262,0.035661
1214878.697078,15.005667,15.565612,52.715702,8.697070,15.578404,53.121231,1214878.716818,1214878.647928,0,7945,1,11.672500,15.564014,62.511223,-0.258336,0.129051,0.036046
1214878.701045,15.005667,15.565613,52.715736,8.697069,15.578404,53.121265,1214878.720804,1214878.647928,0,7946,1,11.666675,15.559749,62.540802,-0.254458,0.135048,0.036438
1214878.704813,15.005667,15.565613,52.715797,8.697069,15.578405,53.121323,1214878.724533,1214878.647928,0,7947,1,11.661148,15.555655,62.568996,-0.250720,0.140840,0.036810
1214878.709304,15.005432,15.567029,52.723770,8.697303,15.576991,53.113468,1214878.728950,1214878.664616,0,7948,1,11.461781,15.733661,61.760777,-0.489576,-0.032982,0.036743
1214878.713273,15.005432,15.567029,52.723831,8.697302,15.576991,53.113525,1214878.733009,1214878.664616,0,7949,1,11.446970,15.738558,61.762257,-0.502800,-0.038698,0.037120
1214878.718327,15.005430,15.567030,52.723888,8.697302,15.576992,53.113583,1214878.738057,1214878.664616,0,7950,1,11.428165,15.744797,61.764191,-0.519916,-0.046091,0.037596
1214878.722083,15.005428,15.567031,52.723946,8.697302,15.576992,53.113644,1214878.741813,1214878.664616,0,7951,1,11.413898,15.749542,61.765697,-0.533131,-0.051797,0.037955
1214878.725674,15.005428,15.567031,52.724007,8.697301,15.576993,53.113701,1214878.745403,1214878.664616,0,7952,1,11.400046,15.754161,61.767189,-0.546142,-0.057412,0.038303
1214878.730902,15.005942,15.568591,52.743778,8.696787,15.575434,53.093987,1214878.750654,1214878.681303,0,7953,1,11.703053,15.607068,61.603683,-0.163606,0.015197,0.028065
