CaptureTime, CaptureTime 0, FrameNumber 0, DeviceTime 0, CaptureTime 1, FrameNumber 1, DeviceTime 1, frameSetCounter
1214878.484995706, 1214878.484995706, 1904, 1214878.484995706, 1214878.484995706, 1904, 1214878.484995706, 818
1214878.501752758, 1214878.501752758, 1905, 1214878.501752758, 1214878.501752758, 1905, 1214878.501752758, 819
1214878.518440285, 1214878.518440285, 1906, 1214878.518440285, 1214878.518440285, 1906, 1214878.518440285, 820
1214878.535127811, 1214878.535127811, 1907, 1214878.535127811, 1214878.535127811, 1907, 1214878.535127811, 821
1214878.551815337, 1214878.551815337, 1908, 1214878.551815337, 1214878.551815337, 1908, 1214878.551815337, 822
1214878.568502863, 1214878.568502863, 1909, 1214878.568502863, 1214878.568502863, 1909, 1214878.568502863, 823
1214878.585190389, 1214878.585190389, 1910, 1214878.585190389, 1214878.585190389, 1910, 1214878.585190389, 824
1214878.601877915, 1214878.601877915, 1911, 1214878.601877915, 1214878.601877915, 1911, 1214878.601877915, 825
1214878.618565441, 1214878.618565441, 1912, 1214878.618565441, 1214878.618565441, 1912, 1214878.618565441, 826
1214878.635252967, 1214878.635252967, 1913, 1214878.635252967, 1214878.635252967, 1913, 1214878.635252967, 827
1214878.651940494, 1214878.651940494, 1914, 1214878.651940494, 1214878.651940494, 1914, 1214878.651940494, 828
1214878.668628020, 1214878.668628020, 1915, 1214878.668628020, 1214878.668628020, 1915, 1214878.668628020, 829
1214878.685315546, 1214878.685315546, 1916, 1214878.685315546, 1214878.685315546, 1916, 1214878.685315546, 830
1214878.702003072, 1214878.702003072, 1917, 1214878.702003072, 1214878.702003072, 1917, 1214878.702003072, 831
1214878.718690598, 1214878.718690598, 1918, 1214878.718690598, 1214878.718690598, 1918, 1214878.718690598, 832
1214878.735378124, 1214878.735378124, 1919, 1214878.735378124, 1214878.735378124, 1919, 1214878.735378124, 833
1214878.752065650, 1214878.752065650, 1920, 1214878.752065650, 1214878.752065650, 1920, 1214878.752065650, 834
1214878.768753177, 1214878.768753177, 1921, 1214878.768753177, 1214878.768753177, 1921, 1214878.768753177, 835
1214878.785440703, 1214878.785440703, 1922, 1214878.785440703, 1214878.785440703, 1922, 1214878.785440703, 836
1214878.802128229, 1214878.802128229, 1923, 1214878.802128229, 1214878.802128229, 1923, 1214878.802128229, 837
1214878.818815755, 1214878.818815755, 1924, 1214878.818815755, 1214878.818815755, 1924, 1214878.818815755, 838
1214878.835503281, 1214878.835503281, 1925, 1214878.835503281, 1214878.835503281, 1925, 1214878.835503281, 839
1214878.852190807, 1214878.852190807, 1926, 1214878.852190807, 1214878.852190807, 1926, 1214878.852190807, 840
1214878.868878333, 1214878.868878333, 1927, 1214878.868878333, 1214878.868878333, 1927, 1214878.868878333, 841
1214878.885591068, 1214878.885591068, 1928, 1214878.885591068, 1214878.885591068, 1928, 1214878.885591068, 842
1214878.902285558, 1214878.902285558, 1929, 1214878.902285558, 1214878.902285558, 1929, 1214878.902285558, 843
1214878.918980049, 1214878.918980049, 1930, 1214878.918980049, 1214878.918980049, 1930, 1214878.918980049, 844
1214878.935674540, 1214878.935674540, 1931, 1214878.935674540, 1214878.935674540, 1931, 1214878.935674540, 845
1214878.952369031, 1214878.952369031, 1932, 1214878.952369031, 1214878.952369031, 1932, 1214878.952369031, 846
1214878.969063522, 1214878.969063522, 1933, 1214878.969063522, 1214878.969063522, 1933, 1214878.969063522, 847
1214878.985758012, 1214878.985758012, 1934, 1214878.985758012, 1214878.985758012, 1934, 1214878.985758012, 848
1214879.002452503, 1214879.002452503, 1935, 1214879.002452503, 1214879.002452503, 1935, 1214879.002452503, 849
1214879.019146994, 1214879.019146994, 1936, 1214879.019146994, 1214879.019146994, 1936, 1214879.019146994, 850
1214879.035841485, 1214879.035841485, 1937, 1214879.035841485, 1214879.035841485, 1937, 1214879.035841485, 851
1214879.052535976, 1214879.052535976, 1938, 1214879.052535976, 1214879.052535976, 1938, 1214879.052535976, 852
1214879.069230466, 1214879.069230466, 1939, 1214879.069230466, 1214879.069230466, 1939, 1214879.069230466, 853
1214879.085924957, 1214879.085924957, 1940, 1214879.085924957, 1214879.085924957, 1940, 1214879.085924957, 854
1214879.102619448, 1214879.102619448, 1941, 1214879.102619448, 1214879.102619448, 1941, 1214879.102619448, 855
1214879.119313939, 1214879.119313939, 1942, 1214879.119313939, 1214879.119313939, 1942, 1214879.119313939, 856
1214879.136008430, 1214879.136008430, 1943, 1214879.136008430, 1214879.136008430, 1943, 1214879.136008430, 857
1214879.152702920, 1214879.152702920, 1944, 1214879.152702920, 1214879.152702920, 1944, 1214879.152702920, 858
1214879.169397411, 1214879.169397411, 1945, 1214879.169397411, 1214879.169397411, 1945, 1214879.169397411, 859
1214879.186091902, 1214879.186091902, 1946, 1214879.186091902, 1214879.186091902, 1946, 1214879.186091902, 860
1214879.202786393, 1214879.202786393, 1947, 1214879.202786393, 1214879.202786393, 1947, 1214879.202786393, 861
1214879.219480884, 1214879.219480884, 1948, 1214879.219480884, 1214879.219480884, 1948, 1214879.219480884, 862
1214879.236175374, 1214879.236175374, 1949, 1214879.236175374, 1214879.236175374, 1949, 1214879.236175374, 863
1214879.252869865, 1214879.252869865, 1950, 1214879.252869865, 1214879.252869865, 1950, 1214879.252869865, 864
1214879.269564356, 1214879.269564356, 1951, 1214879.269564356, 1214879.269564356, 1951, 1214879.269564356, 865
1214879.286152357, 1214879.286152357, 1952, 1214879.286152357, 1214879.286152357, 1952, 1214879.286152357, 866
1214879.302839884, 1214879.302839884, 1953, 1214879.302839884, 1214879.302839884, 1953, 1214879.302839884, 867
1214879.319527410, 1214879.319527410, 1954, 1214879.319527410, 1214879.319527410, 1954, 1214879.319527410, 868
1214879.336214936, 1214879.336214936, 1955, 1214879.336214936, 1214879.336214936, 1955, 1214879.336214936, 869
1214879.352902462, 1214879.352902462, 1956, 1214879.352902462, 1214879.352902462, 1956, 1214879.352902462, 870
1214879.369589988, 1214879.369589988, 1957, 1214879.369589988, 1214879.369589988, 1957, 1214879.369589988, 871
1214879.386277514, 1214879.386277514, 1958, 1214879.386277514, 1214879.386277514, 1958, 1214879.386277514, 872
1214879.402965040, 1214879.402965040, 1959, 1214879.402965040, 1214879.402965040, 1959, 1214879.402965040, 873
1214879.419652567, 1214879.419652567, 1960, 1214879.419652567, 1214879.419652567, 1960, 1214879.419652567, 874
1214879.436340093, 1214879.436340093, 1961, 1214879.436340093, 1214879.436340093, 1961, 1214879.436340093, 875
1214879.453027619, 1214879.453027619, 1962, 1214879.453027619, 1214879.453027619, 1962, 1214879.453027619, 876
1214879.469715145, 1214879.469715145, 1963, 1214879.469715145, 1214879.469715145, 1963, 1214879.469715145, 877
1214879.486402671, 1214879.486402671, 1964, 1214879.486402671, 1214879.486402671, 1964, 1214879.486402671, 878
1214879.503090197, 1214879.503090197, 1965, 1214879.503090197, 1214879.503090197, 1965, 1214879.503090197, 879
1214879.519777723, 1214879.519777723, 1966, 1214879.519777723, 1214879.519777723, 1966, 1214879.519777723, 880
1214879.536465249, 1214879.536465249, 1967, 1214879.536465249, 1214879.536465249, 1967, 1214879.536465249, 881
1214879.553152776, 1214879.553152776, 1968, 1214879.553152776, 1214879.553152776, 1968, 1214879.553152776, 882
1214879.569840302, 1214879.569840302, 1969, 1214879.569840302, 1214879.569840302, 1969, 1214879.569840302, 883
1214879.586527828, 1214879.586527828, 1970, 1214879.586527828, 1214879.586527828, 1970, 1214879.586527828, 884
1214879.603215354, 1214879.603215354, 1971, 1214879.603215354, 1214879.603215354, 1971, 1214879.603215354, 885
1214879.619902880, 1214879.619902880, 1972, 1214879.619902880, 1214879.619902880, 1972, 1214879.619902880, 886
1214879.636590406, 1214879.636590406, 1973, 1214879.636590406, 1214879.636590406, 1973, 1214879.636590406, 887
1214879.653277932, 1214879.653277932, 1974, 1214879.653277932, 1214879.653277932, 1974, 1214879.653277932, 888
1214879.669947947, 1214879.669947947, 1975, 1214879.669947947, 1214879.669947947, 1975, 1214879.669947947, 889
1214879.686628514, 1214879.686628514, 1976, 1214879.686628514, 1214879.686628514, 1976, 1214879.686628514, 890
1214879.703309081, 1214879.703309081, 1977, 1214879.703309081, 1214879.703309081, 1977, 1214879.703309081, 891
1214879.719989648, 1214879.719989648, 1978, 1214879.719989648, 1214879.719989648, 1978, 1214879.719989648, 892
1214879.736670215, 1214879.736670215, 1979, 1214879.736670215, 1214879.736670215, 1979, 1214879.736670215, 893
1214879.753350782, 1214879.753350782, 1980, 1214879.753350782, 1214879.753350782, 1980, 1214879.753350782, 894
1214879.770031349, 1214879.770031349, 1981, 1214879.770031349, 1214879.770031349, 1981, 1214879.770031349, 895
1214879.786711916, 1214879.786711916, 1982, 1214879.786711916, 1214879.786711916, 1982, 1214879.786711916, 896
1214879.803392483, 1214879.803392483, 1983, 1214879.803392483, 1214879.803392483, 1983, 1214879.803392483, 897
1214879.820073050, 1214879.820073050, 1984, 1214879.820073050, 1214879.820073050, 1984, 1214879.820073050, 898
1214879.836753618, 1214879.836753618, 1985, 1214879.836753618, 1214879.836753618, 1985, 1214879.836753618, 899
1214879.853434185, 1214879.853434185, 1986, 1214879.853434185, 1214879.853434185, 1986, 1214879.853434185, 900
1214879.870114752, 1214879.870114752, 1987, 1214879.870114752, 1214879.870114752, 1987, 1214879.870114752, 901
1214879.886795319, 1214879.886795319, 1988, 1214879.886795319, 1214879.886795319, 1988, 1214879.886795319, 902
1214879.903475886, 1214879.903475886, 1989, 1214879.903475886, 1214879.903475886, 1989, 1214879.903475886, 903
1214879.920156453, 1214879.920156453, 1990, 1214879.920156453, 1214879.920156453, 1990, 1214879.920156453, 904
1214879.936837020, 1214879.936837020, 1991, 1214879.936837020, 1214879.936837020, 1991, 1214879.936837020, 905
1214879.953517587, 1214879.953517587, 1992, 1214879.953517587, 1214879.953517587, 1992, 1214879.953517587, 906
1214879.970198154, 1214879.970198154, 1993, 1214879.970198154, 1214879.970198154, 1993, 1214879.970198154, 907
1214879.986878721, 1214879.986878721, 1994, 1214879.986878721, 1214879.986878721, 1994, 1214879.986878721, 908
1214880.003559288, 1214880.003559288, 1995, 1214880.003559288, 1214880.003559288, 1995, 1214880.003559288, 909
1214880.020239855, 1214880.020239855, 1996, 1214880.020239855, 1214880.020239855, 1996, 1214880.020239855, 910
1214880.036920422, 1214880.036920422, 1997, 1214880.036920422, 1214880.036920422, 1997, 1214880.036920422, 911
1214880.053600989, 1214880.053600989, 1998, 1214880.053600989, 1214880.053600989, 1998, 1214880.053600989, 912
1214880.070170125, 1214880.070170125, 1999, 1214880.070170125, 1214880.070170125, 1999, 1214880.070170125, 913
1214880.086843739, 1214880.086843739, 2000, 1214880.086843739, 1214880.086843739, 2000, 1214880.086843739, 914
1214880.103517353, 1214880.103517353, 2001, 1214880.103517353, 1214880.103517353, 2001, 1214880.103517353, 915
1214880.120190967, 1214880.120190967, 2002, 1214880.120190967, 1214880.120190967, 2002, 1214880.120190967, 916
1214880.136864581, 1214880.136864581, 2003, 1214880.136864581, 1214880.136864581, 2003, 1214880.136864581, 917
1214880.153538195, 1214880.153538195, 2004, 1214880.153538195, 1214880.153538195, 2004, 1214880.153538195, 918
1214880.170211809, 1214880.170211809, 2005, 1214880.170211809, 1214880.170211809, 2005, 1214880.170211809, 919
1214880.186885423, 1214880.186885423, 2006, 1214880.186885423, 1214880.186885423, 2006, 1214880.186885423, 920
1214880.203559037, 1214880.203559037, 2007, 1214880.203559037, 1214880.203559037, 2007, 1214880.203559037, 921
1214880.220232651, 1214880.220232651, 2008, 1214880.220232651, 1214880.220232651, 2008, 1214880.220232651, 922
1214880.236906265, 1214880.236906265, 2009, 1214880.236906265, 1214880.236906265, 2009, 1214880.236906265, 923
1214880.253579879, 1214880.253579879, 2010, 1214880.253579879, 1214880.253579879, 2010, 1214880.253579879, 924
1214880.270253493, 1214880.270253493, 2011, 1214880.270253493, 1214880.270253493, 2011, 1214880.270253493, 925
1214880.286927107, 1214880.286927107, 2012, 1214880.286927107, 1214880.286927107, 2012, 1214880.286927107, 926
1214880.303600722, 1214880.303600722, 2013, 1214880.303600722, 1214880.303600722, 2013, 1214880.303600722, 927
1214880.320274336, 1214880.320274336, 2014, 1214880.320274336, 1214880.320274336, 2014, 1214880.320274336, 928
1214880.336947950, 1214880.336947950, 2015, 1214880.336947950, 1214880.336947950, 2015, 1214880.336947950, 929
1214880.353621564, 1214880.353621564, 2016, 1214880.353621564, 1214880.353621564, 2016, 1214880.353621564, 930
1214880.370295178, 1214880.370295178, 2017, 1214880.370295178, 1214880.370295178, 2017, 1214880.370295178, 931
1214880.386968792, 1214880.386968792, 2018, 1214880.386968792, 1214880.386968792, 2018, 1214880.386968792, 932
1214880.403642406, 1214880.403642406, 2019, 1214880.403642406, 1214880.403642406, 2019, 1214880.403642406, 933
1214880.420316020, 1214880.420316020, 2020, 1214880.420316020, 1214880.420316020, 2020, 1214880.420316020, 934
1214880.436989634, 1214880.436989634, 2021, 1214880.436989634, 1214880.436989634, 2021, 1214880.436989634, 935
1214880.453676298, 1214880.453676298, 2022, 1214880.453676298, 1214880.453676298, 2022, 1214880.453676298, 936
1214880.470356865, 1214880.470356865, 2023, 1214880.470356865, 1214880.470356865, 2023, 1214880.470356865, 937
1214880.487037432, 1214880.487037432, 2024, 1214880.487037432, 1214880.487037432, 2024, 1214880.487037432, 938
