CaptureTime, Camera1Left2D.x, Camera1Left2D.y, Camera1Right2D.x, Camera1Right2D.y, Camera2Left2D.x, Camera2Left2D.y, Camera2Right2D.x, Camera2Right2D.y, Left3D.x, Left3D.y, Left3D.z, Right3D.x, Right3D.y, Right3D.z, frameNumber
1214878.818815755, 238.143173218, 178.610473633, 295.566711426, 179.647003174, 365.914398193, 194.968963623, 422.836791992, 195.238250732, -86.487670898, -47.125503540, 527.372192383, -23.328739166, -46.554653168, 529.180114746, 1924
1214878.835503281, 239.017074585, 178.052352905, 296.781524658, 179.252548218, 366.968994141, 194.405944824, 423.406127930, 195.225524902, -85.380020142, -47.664649963, 526.459289551, -22.114955902, -47.058082581, 532.357666016, 1925
1214878.852190807, 240.031829834, 177.844360352, 297.749206543, 179.007308960, 368.176147461, 194.514801025, 424.903533936, 194.749374390, -84.111343384, -47.631000519, 525.464721680, -20.933443069, -47.233554840, 529.811950684, 1926
1214878.868878333, 241.634750366, 177.192718506, 299.431457520, 178.457336426, 370.049255371, 193.694580078, 426.385192871, 194.731201172, -82.144317627, -48.319740295, 524.105468750, -19.103887558, -47.636882782, 530.823730469, 1927
1214878.885591068, 243.184814453, 177.110321045, 301.134826660, 178.715820312, 371.519958496, 193.990966797, 428.385375977, 194.941345215, -80.501564026, -48.230297089, 524.398986816, -17.163669586, -47.249980927, 529.437194824, 1928
1214878.902285558, 245.066207886, 177.289611816, 302.884063721, 178.895431519, 373.268981934, 194.058563232, 430.393402100, 195.021575928, -78.532760620, -48.147293091, 524.956726074, -15.187924385, -46.997680664, 528.252746582, 1929
1214878.918980049, 246.806869507, 177.447921753, 304.319427490, 179.117675781, 374.940734863, 193.932907104, 431.823608398, 194.761260986, -76.670082092, -48.155902863, 525.228637695, -13.599076271, -47.025363922, 528.361511230, 1930
1214878.935674540, 248.846618652, 177.587860107, 306.230163574, 179.292785645, 376.754394531, 194.421310425, 433.544555664, 195.194519043, -74.582809448, -47.901000977, 526.222778320, -11.505175591, -46.771110535, 529.344970703, 1931
1214878.952369031, 250.758148193, 177.328964233, 308.162170410, 179.352661133, 378.554321289, 194.485641479, 435.472167969, 195.423034668, -72.552116394, -48.051227570, 526.683044434, -9.363489151, -46.615699768, 529.442443848, 1932
1214878.969063522, 252.626388550, 177.725875854, 310.360534668, 179.828765869, 380.716888428, 194.644088745, 437.953308105, 195.869369507, -70.303817749, -47.612678528, 525.201110840, -6.906474590, -45.989162445, 528.174682617, 1933
1214878.985758012, 255.117797852, 177.358444214, 312.437194824, 179.705810547, 382.997558594, 194.371673584, 440.001464844, 195.641906738, -67.697624207, -48.052040100, 526.146301270, -4.608305931, -46.200153351, 528.424377441, 1934
1214879.002452503, 257.176879883, 176.992553711, 314.562377930, 179.306869507, 385.344818115, 193.729980469, 442.507995605, 195.352584839, -65.259094238, -48.478485107, 524.721374512, -2.246750116, -46.425189972, 526.699218750, 1935
1214879.019146994, 259.295379639, 176.527877808, 316.770843506, 179.068298340, 387.278137207, 193.317932129, 444.769409180, 195.101593018, -63.041172028, -49.040153503, 525.569702148, 0.192164645, -46.678653717, 526.570678711, 1936
1214879.035841485, 261.041564941, 175.848022461, 319.081665039, 178.627609253, 389.655151367, 192.927856445, 447.274841309, 194.806793213, -60.769271851, -49.342803955, 522.503906250, 2.738464117, -47.007377625, 525.769287109, 1937
1214879.052535976, 263.137298584, 175.762329102, 321.173645020, 178.492919922, 392.068115234, 192.434844971, 449.636230469, 194.522583008, -58.311340332, -49.516731262, 520.982116699, 5.034093857, -47.129871368, 524.622802734, 1938
1214879.069230466, 265.186889648, 175.928527832, 323.145812988, 178.513305664, 394.094482422, 192.400299072, 451.769165039, 194.549621582, -56.090984344, -49.453216553, 521.070373535, 7.194344997, -47.041133881, 523.982604980, 1939
1214879.085924957, 267.557128906, 176.028900146, 325.695404053, 178.541870117, 396.317138672, 192.674530029, 454.047302246, 194.683166504, -53.580627441, -49.310409546, 521.732910156, 10.021961212, -47.073940277, 525.428833008, 1940
1214879.102619448, 269.392028809, 175.783081055, 327.591766357, 178.637939453, 398.522399902, 192.466827393, 456.214721680, 194.553939819, -51.405632019, -49.391593933, 519.967407227, 12.085163116, -46.983978271, 524.281677246, 1941
