frameCounter, trackingStatus, timeLogged, frameNumber
837,2,1214878.8292, 1924
838,2,1214878.8455, 1925
839,2,1214878.8610, 1926
840,2,1214878.8926, 1927
841,2,1214878.9087, 1928
842,2,1214878.9253, 1929
843,2,1214878.9428, 1930
844,2,1214878.9570, 1931
845,2,1214878.9726, 1932
846,2,1214878.9888, 1933
847,2,1214879.0048, 1934
848,2,1214879.0207, 1935
849,2,1214879.0374, 1936
850,2,1214879.0530, 1937
851,2,1214879.0695, 1938
852,2,1214879.0849, 1939
853,2,1214879.1015, 1940
854,2,1214879.1177, 1941
855,2,1214879.1332, 1942
856,2,1214879.1506, 1943
857,2,1214879.1654, 1944
858,2,1214879.1812, 1945
859,2,1214879.1969, 1946
860,2,1214879.2131, 1947
861,2,1214879.2296, 1948
862,2,1214879.2453, 1949
863,2,1214879.2609, 1950
864,2,1214879.2929, 1951
865,2,1214879.3087, 1952
866,2,1214879.3251, 1953
867,2,1214879.3417, 1954
868,2,1214879.3578, 1955
869,2,1214879.3743, 1956
870,2,1214879.3895, 1957
871,2,1214879.4050, 1958
872,2,1214879.4212, 1959
873,2,1214879.4371, 1960
874,2,1214879.4536, 1961
875,2,1214879.4697, 1962
876,2,1214879.4859, 1963
877,2,1214879.5010, 1964
878,2,1214879.5171, 1965
879,2,1214879.5328, 1966
880,2,1214879.5517, 1967
881,2,1214879.5647, 1968
882,2,1214879.5819, 1969
883,2,1214879.5969, 1970
884,2,1214879.6130, 1971
885,2,1214879.6287, 1972
886,2,1214879.6446, 1973
887,2,1214879.6766, 1974
888,2,1214879.6932, 1975
889,2,1214879.7086, 1976
890,2,1214879.7248, 1977
891,2,1214879.7408, 1978
892,2,1214879.7572, 1979
893,2,1214879.7727, 1980
894,2,1214879.7894, 1981
895,2,1214879.8059, 1982
896,2,1214879.8229, 1983
897,2,1214879.8369, 1984
898,2,1214879.8531, 1985
899,2,1214879.8686, 1986
900,2,1214879.8849, 1987
901,2,1214879.9005, 1988
902,2,1214879.9166, 1989
903,2,1214879.9328, 1990
904,2,1214879.9488, 1991
905,2,1214879.9650, 1992
906,2,1214879.9811, 1993
907,2,1214879.9981, 1994
908,2,1214880.0131, 1995
909,2,1214880.0290, 1996
910,2,1214880.0451, 1997
911,2,1214880.0768, 1998
912,2,1214880.0927, 1999
913,2,1214880.1089, 2000
914,2,1214880.1268, 2001
915,2,1214880.1780, 2002
916,2,1214880.1780, 2004
917,2,1214880.1890, 2005
918,2,1214880.2050, 2006
919,2,1214880.2235, 2007
920,2,1214880.2370, 2008
921,2,1214880.2529, 2009
922,2,1214880.2688, 2010
923,2,1214880.2851, 2011
924,2,1214880.3008, 2012
925,2,1214880.3170, 2013
926,2,1214880.3330, 2014
927,2,1214880.3490, 2015
928,2,1214880.3648, 2016
929,2,1214880.3808, 2017
930,2,1214880.3969, 2018
931,2,1214880.4131, 2019
932,2,1214880.4291, 2020
933,2,1214880.4617, 2021
934,2,1214880.4771, 2022
935,2,1214880.4942, 2023
936,2,1214880.5089, 2024
937,2,1214880.5259, 2025
938,2,1214880.5410, 2026
939,2,1214880.5581, 2027
940,2,1214880.5727, 2028
941,2,1214880.5885, 2029
942,2,1214880.6044, 2030
943,2,1214880.6207, 2031
944,2,1214880.6366, 2032
945,2,1214880.6541, 2033
946,2,1214880.6687, 2034
947,2,1214880.6851, 2035
948,2,1214880.7011, 2036
949,2,1214880.7164, 2037
950,2,1214880.7324, 2038
951,2,1214880.7487, 2039
952,2,1214880.7650, 2040
953,2,1214880.7813, 2041
954,2,1214880.7969, 2042
955,2,1214880.8130, 2043
956,2,1214880.8290, 2044
957,2,1214880.8615, 2045
958,2,1214880.8781, 2046
959,2,1214880.8941, 2047
960,2,1214880.9094, 2048
961,2,1214880.9250, 2049
962,2,1214880.9420, 2050
963,2,1214880.9581, 2051
964,2,1214880.9737, 2052
965,2,1214880.9895, 2053
966,2,1214881.0047, 2054
967,2,1214881.0213, 2055
968,2,1214881.0368, 2056
969,2,1214881.0531, 2057
970,2,1214881.0688, 2058
971,2,1214881.0855, 2059
972,2,1214881.1007, 2060
973,2,1214881.1165, 2061
974,2,1214881.1328, 2062
975,2,1214881.1487, 2063
976,2,1214881.1648, 2064
977,2,1214881.1812, 2065
978,2,1214881.1970, 2066
979,2,1214881.2138, 2067
980,2,1214881.2447, 2068
981,2,1214881.2610, 2069
982,2,1214881.2767, 2070
983,2,1214881.2928, 2071
984,2,1214881.3089, 2072
985,2,1214881.3250, 2073
986,2,1214881.3408, 2074
987,2,1214881.3567, 2075
