timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, timeReceived, timeCaptured, resetFilter, frameNumber, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
714380.546692,-10.380942,3.328135,72.518921,-3.801861,3.424199,72.193527,714380.546691,714380.499482,0,10229,1,-7.624831,6.432713,80.798866,-0.013457,-0.060762,0.006175
714380.558948,-10.382996,3.291577,72.484436,-3.808851,3.392052,72.184532,714380.558947,714380.516169,0,10230,1,-7.639384,6.252753,80.843658,0.008807,-0.062247,0.004714
714380.572336,-10.388803,3.253328,72.491676,-3.814753,3.345667,72.202660,714380.572335,714380.532857,0,10231,1,-7.598044,6.381393,80.819542,-0.004567,-0.055802,0.007414
714380.586702,-10.393645,3.245874,72.509842,-3.820902,3.333097,72.222130,714380.586701,714380.549544,0,10232,1,-7.645272,6.435147,80.823448,-0.008626,-0.060762,0.007375
714380.603036,-10.406834,3.263896,72.586014,-3.825270,3.330843,72.228966,714380.603035,714380.566232,0,10233,1,-7.615588,6.425559,80.880318,-0.004305,-0.056728,0.006041
714380.618851,-10.410077,3.273735,72.580315,-3.830460,3.352285,72.226181,714380.618850,714380.582919,0,10234,1,-7.583358,6.486777,80.865120,-0.008418,-0.054280,0.000805
714380.634450,-10.417109,3.324699,72.645256,-3.833873,3.378169,72.243538,714380.634449,714380.599607,0,10235,1,-7.677596,6.497195,80.906517,-0.006852,-0.062056,0.008387
714380.652133,-10.422236,3.338524,72.654678,-3.838362,3.415609,72.267700,714380.652133,714380.616294,0,10236,1,-7.640135,6.517725,80.926125,-0.006746,-0.057433,0.007317
714380.668191,-10.423391,3.358372,72.671120,-3.845015,3.420205,72.335114,714380.668191,714380.632982,0,10237,1,-7.632951,6.596852,80.949913,-0.012792,-0.056691,0.005845
714380.686034,-10.423488,3.360075,72.670074,-3.846162,3.445873,72.392387,714380.686034,714380.649669,0,10238,1,-7.636620,6.659825,80.962105,-0.017826,-0.057028,0.005996
714380.698826,-10.418180,3.423908,72.657249,-3.847219,3.495996,72.419632,714380.698825,714380.666357,0,10239,1,-7.637130,6.648119,80.979942,-0.014384,-0.057349,0.005998
714380.715800,-10.413920,3.408842,72.630302,-3.846100,3.499963,72.436821,714380.715799,714380.683044,0,10240,1,-7.659633,6.609220,80.992882,-0.008160,-0.060144,0.006232
714380.733326,-10.406811,3.434434,72.606323,-3.844413,3.515914,72.425888,714380.733325,714380.699732,0,10241,1,-7.677986,6.639353,80.966095,-0.010742,-0.062635,0.006866
