timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, usedInterpolatedTime, mostRecentObservationTime, resetFilter, sentEyePairCounter, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
714380.538094,5.826345,12.455373,72.377106,-0.734069,12.355550,72.073936,714380.557543,714380.482794,0,41183,1,3.355589,9.636254,80.924339,-0.102410,0.128350,0.024308
714380.544667,5.826342,12.455364,72.377419,-0.734072,12.355541,72.074249,714380.564321,714380.482794,0,41184,1,3.358834,9.661789,80.926361,-0.115842,0.136021,0.025720
714380.545058,5.826338,12.455356,72.377739,-0.734075,12.355532,72.074570,714380.564677,714380.482794,0,41185,1,3.359006,9.663151,80.926468,-0.116569,0.136435,0.025795
714380.550033,5.827270,12.454546,72.385818,-0.735014,12.356323,72.067116,714380.569508,714380.499482,0,41186,1,3.333427,9.314461,80.901527,0.136494,-0.002428,0.019788
714380.554027,5.827267,12.454537,72.386139,-0.735017,12.356314,72.067436,714380.573503,714380.499482,0,41187,1,3.334318,9.315149,80.901550,0.145119,-0.007208,0.020369
714380.558986,5.827263,12.454528,72.386467,-0.735020,12.356304,72.067757,714380.578479,714380.499482,0,41188,1,3.335443,9.316006,80.901581,0.156235,-0.013398,0.021110
714380.562962,5.827946,12.454391,72.392326,-0.735710,12.356423,72.062538,714380.582468,714380.516169,0,41189,1,3.329416,9.507187,80.994476,-0.233769,0.058734,0.007479
714380.566954,5.827943,12.454382,72.392647,-0.735713,12.356414,72.062859,714380.586460,714380.516169,0,41190,1,3.329764,9.511970,80.999657,-0.250850,0.058550,0.007410
714380.570980,5.827940,12.454372,72.392967,-0.735716,12.356405,72.063179,714380.590450,714380.516169,0,41191,1,3.330110,9.516768,81.004929,-0.268500,0.058362,0.007337
714380.574745,5.828741,12.453959,72.397636,-0.736524,12.356801,72.059143,714380.594434,714380.532857,0,41192,1,3.310397,9.348043,80.912529,0.008887,0.011335,0.012561
714380.579735,5.828737,12.453949,72.397957,-0.736527,12.356792,72.059456,714380.599430,714380.532857,0,41193,1,3.310359,9.348655,80.913025,0.009947,0.007220,0.012845
714380.583864,5.828734,12.453940,72.398270,-0.736530,12.356784,72.059769,714380.603414,714380.532857,0,41194,1,3.310328,9.349116,80.913422,0.010839,0.003826,0.013077
714380.587679,5.829320,12.453324,72.401695,-0.737124,12.357382,72.056976,714380.607394,714380.549544,0,41195,1,3.362645,9.199488,80.893402,0.245608,0.087235,0.016405
714380.591706,5.829317,12.453315,72.402008,-0.737127,12.357373,72.057289,714380.611388,714380.549544,0,41196,1,3.365190,9.195193,80.891769,0.265381,0.089666,0.016928
714380.595617,5.829314,12.453306,72.402321,-0.737130,12.357364,72.057602,714380.615371,714380.549544,0,41197,1,3.367776,9.190852,80.890099,0.285845,0.092187,0.017465
714380.600779,5.829311,12.453298,72.402634,-0.737134,12.357355,72.057915,714380.620366,714380.549544,0,41198,1,3.371090,9.185321,80.887939,0.312572,0.095489,0.018161
714380.604597,5.830377,12.451605,72.409966,-0.738206,12.359029,72.051216,714380.624346,714380.566232,0,41199,1,3.317182,9.142947,81.032219,-0.134492,0.073932,0.006620
714380.608594,5.830373,12.451596,72.410286,-0.738209,12.359020,72.051537,714380.628335,714380.566232,0,41200,1,3.316622,9.135346,81.037361,-0.146778,0.075484,0.006476
714380.612749,5.830370,12.451587,72.410606,-0.738213,12.359011,72.051865,714380.632324,714380.566232,0,41201,1,3.316045,9.127581,81.042580,-0.159569,0.077106,0.006328
714380.616644,5.830367,12.451578,72.410934,-0.738216,12.359001,72.052193,714380.636326,714380.566232,0,41202,1,3.315447,9.119622,81.047890,-0.172909,0.078802,0.006174
714380.621577,5.830973,12.450089,72.415230,-0.738830,12.360472,72.048553,714380.641303,714380.582919,0,41203,1,3.239701,8.779239,80.936638,0.011524,-0.017039,-0.007769
714380.625603,5.830970,12.450080,72.415558,-0.738833,12.360462,72.048889,714380.645307,714380.582919,0,41204,1,3.235294,8.752248,80.937508,0.011741,-0.022839,-0.008625
714380.629581,5.830966,12.450070,72.415901,-0.738837,12.360453,72.049225,714380.649284,714380.582919,0,41205,1,3.230817,8.724842,80.938377,0.011958,-0.028808,-0.009496
714380.633605,5.830963,12.450061,72.416237,-0.738841,12.360442,72.049568,714380.653297,714380.582919,0,41206,1,3.226197,8.696570,80.939255,0.012179,-0.035046,-0.010397
714380.637559,5.831730,12.448496,72.422256,-0.739615,12.361987,72.044228,714380.657263,714380.599607,0,41207,1,3.367157,8.910074,81.089195,0.031626,0.167298,0.006676
714380.641576,5.831726,12.448485,72.422607,-0.739618,12.361978,72.044579,714380.661253,714380.599607,0,41208,1,3.369167,8.893703,81.096184,0.033673,0.176192,0.006716
714380.646882,5.831722,12.448476,72.422958,-0.739622,12.361968,72.044930,714380.666275,714380.599607,0,41209,1,3.371737,8.872642,81.105133,0.036360,0.187863,0.006775
