timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, timeReceived, timeCaptured, resetFilter, frameNumber, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
714380.546726,6.154376,12.586487,72.725273,-0.420852,12.494983,72.328499,714380.546691,714380.499482,0,10229,1,3.315194,9.245707,80.884331,0.013435,0.060548,0.008041
714380.558968,6.156752,12.624012,72.691864,-0.413802,12.527376,72.320496,714380.558947,714380.516169,0,10230,1,3.329096,9.424330,80.934372,-0.008811,0.062097,0.006390
714380.572352,6.162445,12.662045,72.700249,-0.408136,12.573232,72.339996,714380.572335,714380.532857,0,10231,1,3.288140,9.296398,80.906181,0.004529,0.055564,0.009045
714380.586719,6.167089,12.668982,72.718666,-0.402203,12.585247,72.359879,714380.586701,714380.549544,0,10232,1,3.335380,9.242588,80.909050,0.008592,0.060519,0.009190
714380.603051,6.179501,12.648810,72.794434,-0.397909,12.587309,72.366821,714380.603035,714380.566232,0,10233,1,3.305094,9.250534,80.965851,0.004282,0.056529,0.007697
714380.618865,6.182813,12.639139,72.788490,-0.392668,12.565959,72.363480,714380.618850,714380.582919,0,10234,1,3.273087,9.189750,80.948586,0.008448,0.054226,0.002436
714380.634464,6.189219,12.586354,72.852028,-0.389411,12.539595,72.380135,714380.634449,714380.599607,0,10235,1,3.366898,9.178226,80.990654,0.006808,0.061785,0.010219
714380.652163,6.194262,12.572270,72.861107,-0.385135,12.501485,72.403267,714380.652133,714380.616294,0,10236,1,3.329256,9.157121,81.009277,0.006711,0.057195,0.009018
714380.668207,6.195265,12.551964,72.876984,-0.379181,12.494978,72.470589,714380.668191,714380.632982,0,10237,1,3.321904,9.077343,81.030731,0.012771,0.056489,0.007588
714380.686050,6.195374,12.550291,72.875893,-0.378606,12.467692,72.527115,714380.686034,714380.649669,0,10238,1,3.325510,9.014051,81.041161,0.017804,0.056816,0.007801
714380.698850,6.190265,12.486846,72.861206,-0.377782,12.416816,72.552933,714380.698825,714380.666357,0,10239,1,3.325822,9.025246,81.059334,0.014361,0.057141,0.007776
714380.715821,6.186272,12.502668,72.834656,-0.379077,12.412362,72.569992,714380.715799,714380.683044,0,10240,1,3.348150,9.063778,81.073608,0.008138,0.059934,0.008025
714380.733349,6.179439,12.477763,72.809883,-0.380633,12.396727,72.558594,714380.733325,714380.699732,0,10241,1,3.366811,9.034431,81.046165,0.010714,0.062404,0.008756
714380.748785,6.176199,12.452162,72.858200,-0.386812,12.375223,72.583145,714380.748760,714380.716419,0,10242,1,3.339362,9.026778,81.084076,0.010899,0.057190,0.015136
714380.766117,6.167896,12.462660,72.833427,-0.393144,12.378015,72.593636,714380.766087,714380.733107,0,10243,1,3.312513,8.988111,81.061226,0.015771,0.056216,0.011687
