CaptureTime, Camera1Left2D.x, Camera1Left2D.y, Camera1Right2D.x, Camera1Right2D.y, Camera2Left2D.x, Camera2Left2D.y, Camera2Right2D.x, Camera2Right2D.y, Left3D.x, Left3D.y, Left3D.z, Right3D.x, Right3D.y, Right3D.z, frameNumber
4306.330935246, 307.268432617, 269.960388184, 352.325195312, 269.302185059, 414.093933105, 286.597473145, 458.713867188, 285.580780029, -12.781713486, 67.274902344, 653.615722656, 49.391002655, 66.688484192, 660.324218750, 60553
4306.347615813, 307.320190430, 270.052001953, 352.398132324, 269.396087646, 413.953857422, 286.769470215, 458.782653809, 285.587951660, -12.739109993, 67.604240417, 655.046569824, 49.495189667, 66.762374878, 660.368041992, 60554
4306.364296380, 307.277770996, 270.023803711, 352.259277344, 269.439392090, 414.460510254, 286.483215332, 458.500427246, 285.562774658, -12.716381073, 66.966590881, 650.984436035, 49.383300781, 66.884338379, 661.432861328, 60555
4306.380976947, 307.318420410, 270.088439941, 352.358886719, 269.423217773, 413.800537109, 286.649627686, 458.735839844, 285.693511963, -12.762677193, 67.665390015, 656.183044434, 49.444435120, 66.859428406, 660.421020508, 60556
4306.397657514, 307.304687500, 269.975280762, 352.396331787, 269.394348145, 413.836914062, 286.743286133, 458.603149414, 285.628265381, -12.775376320, 67.611999512, 655.797546387, 49.592411041, 66.925384521, 661.701843262, 60557
4306.414338081, 307.308349609, 270.013153076, 352.457122803, 269.445495605, 413.953979492, 286.659240723, 458.710296631, 285.554260254, -12.753196716, 67.492736816, 654.956787109, 49.651664734, 66.874755859, 661.363220215, 60558
4306.431018649, 307.183441162, 270.040893555, 352.401336670, 269.356781006, 414.240814209, 286.671813965, 458.729217529, 285.649291992, -12.864170074, 67.202255249, 651.900512695, 49.530769348, 66.820701599, 660.790222168, 60559
4306.447699216, 307.543334961, 269.984924316, 352.176940918, 269.284851074, 413.753417969, 286.934265137, 458.701873779, 285.546508789, -12.494536400, 68.002044678, 658.219055176, 49.109424591, 66.547836304, 659.288879395, 60560
4306.464379783, 307.630737305, 270.219604492, 352.338623047, 269.375854492, 413.996215820, 286.443969727, 458.665649414, 285.569427490, -12.348090172, 67.707511902, 657.085021973, 49.444835663, 66.779243469, 660.792175293, 60561
4306.481060350, 307.403747559, 269.994628906, 352.267761230, 269.472229004, 413.733886719, 286.888916016, 458.771209717, 285.609405518, -12.669232368, 67.883117676, 657.312561035, 49.248176575, 66.738166809, 659.468627930, 60562
