CaptureTime, CaptureTime 0, FrameNumber 0, DeviceTime 0, CaptureTime 1, FrameNumber 1, DeviceTime 1, frameSetCounter
4306.330935246, 4306.330935246, 60553, 4306.330935246, 4306.330935246, 60553, 4306.330935246, 7513
4306.347615813, 4306.347615813, 60554, 4306.347615813, 4306.347615813, 60554, 4306.347615813, 7514
4306.364296380, 4306.364296380, 60555, 4306.364296380, 4306.364296380, 60555, 4306.364296380, 7515
4306.380976947, 4306.380976947, 60556, 4306.380976947, 4306.380976947, 60556, 4306.380976947, 7516
4306.397657514, 4306.397657514, 60557, 4306.397657514, 4306.397657514, 60557, 4306.397657514, 7517
4306.414338081, 4306.414338081, 60558, 4306.414338081, 4306.414338081, 60558, 4306.414338081, 7518
4306.431018649, 4306.431018649, 60559, 4306.431018649, 4306.431018649, 60559, 4306.431018649, 7519
4306.447699216, 4306.447699216, 60560, 4306.447699216, 4306.447699216, 60560, 4306.447699216, 7520
4306.464379783, 4306.464379783, 60561, 4306.464379783, 4306.464379783, 60561, 4306.464379783, 7521
4306.481060350, 4306.481060350, 60562, 4306.481060350, 4306.481060350, 60562, 4306.481060350, 7522
4306.497740917, 4306.497740917, 60563, 4306.497740917, 4306.497740917, 60563, 4306.497740917, 7523
4306.514421484, 4306.514421484, 60564, 4306.514421484, 4306.514421484, 60564, 4306.514421484, 7524
4306.531102051, 4306.531102051, 60565, 4306.531102051, 4306.531102051, 60565, 4306.531102051, 7525
4306.547767955, 4306.547767955, 60566, 4306.547767955, 4306.547767955, 60566, 4306.547767955, 7526
4306.564441569, 4306.564441569, 60567, 4306.564441569, 4306.564441569, 60567, 4306.564441569, 7527
4306.581115183, 4306.581115183, 60568, 4306.581115183, 4306.581115183, 60568, 4306.581115183, 7528
4306.597788797, 4306.597788797, 60569, 4306.597788797, 4306.597788797, 60569, 4306.597788797, 7529
4306.614462411, 4306.614462411, 60570, 4306.614462411, 4306.614462411, 60570, 4306.614462411, 7530
4306.631136025, 4306.631136025, 60571, 4306.631136025, 4306.631136025, 60571, 4306.631136025, 7531
4306.647809639, 4306.647809639, 60572, 4306.647809639, 4306.647809639, 60572, 4306.647809639, 7532
4306.664483253, 4306.664483253, 60573, 4306.664483253, 4306.664483253, 60573, 4306.664483253, 7533
4306.681156867, 4306.681156867, 60574, 4306.681156867, 4306.681156867, 60574, 4306.681156867, 7534
4306.697830481, 4306.697830481, 60575, 4306.697830481, 4306.697830481, 60575, 4306.697830481, 7535
4306.714504095, 4306.714504095, 60576, 4306.714504095, 4306.714504095, 60576, 4306.714504095, 7536
4306.731177709, 4306.731177709, 60577, 4306.731177709, 4306.731177709, 60577, 4306.731177709, 7537
4306.747851323, 4306.747851323, 60578, 4306.747851323, 4306.747851323, 60578, 4306.747851323, 7538
4306.764524937, 4306.764524937, 60579, 4306.764524937, 4306.764524937, 60579, 4306.764524937, 7539
4306.781198551, 4306.781198551, 60580, 4306.781198551, 4306.781198551, 60580, 4306.781198551, 7540
4306.797872165, 4306.797872165, 60581, 4306.797872165, 4306.797872165, 60581, 4306.797872165, 7541
4306.814545779, 4306.814545779, 60582, 4306.814545779, 4306.814545779, 60582, 4306.814545779, 7542
4306.831219393, 4306.831219393, 60583, 4306.831219393, 4306.831219393, 60583, 4306.831219393, 7543
4306.847893007, 4306.847893007, 60584, 4306.847893007, 4306.847893007, 60584, 4306.847893007, 7544
4306.864566621, 4306.864566621, 60585, 4306.864566621, 4306.864566621, 60585, 4306.864566621, 7545
4306.881240235, 4306.881240235, 60586, 4306.881240235, 4306.881240235, 60586, 4306.881240235, 7546
4306.897913849, 4306.897913849, 60587, 4306.897913849, 4306.897913849, 60587, 4306.897913849, 7547
4306.914587463, 4306.914587463, 60588, 4306.914587463, 4306.914587463, 60588, 4306.914587463, 7548
4306.931261077, 4306.931261077, 60589, 4306.931261077, 4306.931261077, 60589, 4306.931261077, 7549
4306.947871793, 4306.947871793, 60590, 4306.947871793, 4306.947871793, 60590, 4306.947871793, 7550
4306.964538459, 4306.964538459, 60591, 4306.964538459, 4306.964538459, 60591, 4306.964538459, 7551
4306.981205126, 4306.981205126, 60592, 4306.981205126, 4306.981205126, 60592, 4306.981205126, 7552
4306.997871793, 4306.997871793, 60593, 4306.997871793, 4306.997871793, 60593, 4306.997871793, 7553
4307.014538459, 4307.014538459, 60594, 4307.014538459, 4307.014538459, 60594, 4307.014538459, 7554
4307.031205126, 4307.031205126, 60595, 4307.031205126, 4307.031205126, 60595, 4307.031205126, 7555
4307.047871793, 4307.047871793, 60596, 4307.047871793, 4307.047871793, 60596, 4307.047871793, 7556
4307.064538459, 4307.064538459, 60597, 4307.064538459, 4307.064538459, 60597, 4307.064538459, 7557
4307.081205126, 4307.081205126, 60598, 4307.081205126, 4307.081205126, 60598, 4307.081205126, 7558
4307.097871793, 4307.097871793, 60599, 4307.097871793, 4307.097871793, 60599, 4307.097871793, 7559
4307.114538459, 4307.114538459, 60600, 4307.114538459, 4307.114538459, 60600, 4307.114538459, 7560
4307.131205126, 4307.131205126, 60601, 4307.131205126, 4307.131205126, 60601, 4307.131205126, 7561
4307.147871793, 4307.147871793, 60602, 4307.147871793, 4307.147871793, 60602, 4307.147871793, 7562
4307.164538459, 4307.164538459, 60603, 4307.164538459, 4307.164538459, 60603, 4307.164538459, 7563
4307.181205126, 4307.181205126, 60604, 4307.181205126, 4307.181205126, 60604, 4307.181205126, 7564
4307.197871793, 4307.197871793, 60605, 4307.197871793, 4307.197871793, 60605, 4307.197871793, 7565
4307.214538459, 4307.214538459, 60606, 4307.214538459, 4307.214538459, 60606, 4307.214538459, 7566
4307.231205126, 4307.231205126, 60607, 4307.231205126, 4307.231205126, 60607, 4307.231205126, 7567
4307.247871793, 4307.247871793, 60608, 4307.247871793, 4307.247871793, 60608, 4307.247871793, 7568
4307.264538459, 4307.264538459, 60609, 4307.264538459, 4307.264538459, 60609, 4307.264538459, 7569
4307.281205126, 4307.281205126, 60610, 4307.281205126, 4307.281205126, 60610, 4307.281205126, 7570
4307.297871793, 4307.297871793, 60611, 4307.297871793, 4307.297871793, 60611, 4307.297871793, 7571
4307.314538459, 4307.314538459, 60612, 4307.314538459, 4307.314538459, 60612, 4307.314538459, 7572
4307.331335981, 4307.331335981, 60613, 4307.331335981, 4307.331335981, 60613, 4307.331335981, 7573
4307.348009595, 4307.348009595, 60614, 4307.348009595, 4307.348009595, 60614, 4307.348009595, 7574
4307.364683209, 4307.364683209, 60615, 4307.364683209, 4307.364683209, 60615, 4307.364683209, 7575
4307.381356823, 4307.381356823, 60616, 4307.381356823, 4307.381356823, 60616, 4307.381356823, 7576
4307.398030437, 4307.398030437, 60617, 4307.398030437, 4307.398030437, 60617, 4307.398030437, 7577
4307.414704051, 4307.414704051, 60618, 4307.414704051, 4307.414704051, 60618, 4307.414704051, 7578
4307.431377665, 4307.431377665, 60619, 4307.431377665, 4307.431377665, 60619, 4307.431377665, 7579
