frameCounter, trackingStatus, timeLogged, frameNumber
7658,2,4308.7462, 60697
7659,2,4308.7627, 60698
7660,2,4308.7783, 60699
7661,2,4308.7943, 60700
7662,2,4308.8102, 60701
7663,2,4308.8265, 60702
7664,2,4308.8430, 60703
7665,2,4308.8586, 60704
7666,2,4308.8742, 60705
7667,2,4308.9063, 60706
7668,2,4308.9221, 60707
7669,2,4308.9384, 60708
7670,2,4308.9544, 60709
7671,2,4308.9700, 60710
7672,2,4308.9866, 60711
7673,2,4309.0021, 60712
7674,2,4309.0179, 60713
7675,2,4309.0346, 60714
7676,2,4309.0504, 60715
7677,2,4309.0664, 60716
7678,2,4309.0838, 60717
7679,2,4309.0995, 60718
7680,2,4309.1145, 60719
7681,2,4309.1303, 60720
7682,2,4309.1460, 60721
7683,2,4309.1621, 60722
7684,2,4309.1786, 60723
7685,2,4309.1944, 60724
7686,2,4309.2102, 60725
7687,2,4309.2266, 60726
7688,2,4309.2427, 60727
7689,2,4309.2587, 60728
7690,2,4309.2747, 60729
7691,2,4309.3065, 60730
7692,2,4309.3230, 60731
7693,2,4309.3383, 60732
7694,2,4309.3548, 60733
7695,2,4309.3703, 60734
7696,2,4309.3866, 60735
7697,2,4309.4022, 60736
7698,2,4309.4193, 60737
7699,2,4309.4356, 60738
7700,2,4309.4504, 60739
7701,2,4309.4664, 60740
7702,2,4309.4829, 60741
7703,2,4309.4981, 60742
7704,2,4309.5151, 60743
7705,2,4309.5302, 60744
7706,2,4309.5467, 60745
7707,2,4309.5628, 60746
7708,2,4309.5780, 60747
7709,2,4309.5942, 60748
7710,2,4309.6103, 60749
7711,2,4309.6264, 60750
7712,2,4309.6424, 60751
7713,2,4309.6578, 60752
7714,2,4309.6740, 60753
7715,2,4309.7063, 60754
7716,2,4309.7229, 60755
7717,2,4309.7386, 60756
7718,2,4309.7546, 60757
7719,2,4309.7703, 60758
7720,2,4309.7872, 60759
7721,2,4309.8024, 60760
7722,2,4309.8186, 60761
7723,2,4309.8358, 60762
7724,2,4309.8502, 60763
7725,2,4309.8662, 60764
7726,2,4309.8823, 60765
7727,2,4309.8989, 60766
7728,2,4309.9144, 60767
7729,2,4309.9309, 60768
7730,2,4309.9465, 60769
7731,2,4309.9623, 60770
7732,2,4309.9780, 60771
7733,2,4309.9944, 60772
7734,2,4310.0103, 60773
7735,2,4310.0281, 60774
7736,2,4310.0423, 60775
7737,2,4310.0582, 60776
7738,2,4310.0906, 60777
7739,2,4310.1061, 60778
7740,2,4310.1222, 60779
7741,2,4310.1383, 60780
7742,2,4310.1545, 60781
7743,2,4310.1705, 60782
7744,2,4310.1864, 60783
7745,2,4310.2023, 60784
7746,2,4310.2185, 60785
7747,2,4310.2356, 60786
7748,2,4310.2517, 60787
7749,2,4310.2661, 60788
7750,2,4310.2825, 60789
7751,2,4310.2983, 60790
7752,2,4310.3145, 60791
7753,2,4310.3311, 60792
7754,2,4310.3477, 60793
7755,2,4310.3628, 60794
7756,2,4310.3788, 60795
7757,2,4310.3956, 60796
7758,2,4310.4103, 60797
7759,2,4310.4267, 60798
7760,2,4310.4428, 60799
7761,2,4310.4589, 60800
7762,2,4310.4905, 60801
7763,2,4310.5061, 60802
7764,2,4310.5223, 60803
7765,2,4310.5385, 60804
7766,2,4310.5547, 60805
7767,2,4310.5714, 60806
7768,2,4310.5861, 60807
7769,2,4310.6025, 60808
7770,2,4310.6182, 60809
7771,2,4310.6344, 60810
7772,2,4310.6504, 60811
7773,2,4310.6661, 60812
7774,2,4310.6832, 60813
7775,2,4310.6986, 60814
7776,2,4310.7143, 60815
7777,2,4310.7301, 60816
7778,2,4310.7468, 60817
7779,2,4310.7630, 60818
7780,2,4310.7790, 60819
7781,2,4310.7946, 60820
7782,2,4310.8106, 60821
7783,2,4310.8269, 60822
7784,2,4310.8423, 60823
7785,2,4310.8742, 60824
7786,2,4310.8908, 60825
7787,2,4310.9069, 60826
7788,2,4310.9224, 60827
7789,2,4310.9387, 60828
7790,2,4310.9544, 60829
7791,2,4310.9703, 60830
7792,2,4310.9868, 60831
7793,2,4311.0025, 60832
7794,2,4311.0185, 60833
7795,2,4311.0344, 60834
7796,2,4311.0506, 60835
7797,2,4311.0663, 60836
7798,2,4311.0840, 60837
7799,2,4311.0986, 60838
7800,2,4311.1144, 60839
7801,2,4311.1303, 60840
7802,2,4311.1466, 60841
7803,2,4311.1625, 60842
7804,2,4311.1785, 60843
7805,2,4311.1946, 60844
7806,2,4311.2104, 60845
7807,2,4311.2264, 60846
7808,2,4311.2421, 60847
7809,2,4311.2743, 60848
7810,2,4311.2911, 60849
7811,2,4311.3062, 60850
7812,2,4311.3224, 60851
7813,2,4311.3385, 60852
7814,2,4311.3542, 60853
7815,2,4311.3703, 60854
7816,2,4311.3866, 60855
7817,2,4311.4030, 60856
7818,2,4311.4188, 60857
7819,2,4311.4346, 60858
7820,2,4311.4508, 60859
7821,2,4311.4663, 60860
7822,2,4311.4821, 60861
7823,2,4311.5002, 60862
7824,2,4311.5155, 60863
7825,2,4311.5302, 60864
7826,2,4311.5473, 60865
7827,2,4311.5622, 60866
7828,2,4311.5781, 60867
7829,2,4311.5940, 60868
7830,2,4311.6121, 60869
7831,2,4311.6262, 60870
7832,2,4311.6583, 60871
7833,2,4311.6741, 60872
7834,2,4311.6900, 60873
7835,2,4311.7075, 60874
7836,2,4311.7222, 60875
7837,2,4311.7383, 60876
7838,2,4311.7542, 60877
7839,2,4311.7707, 60878
7840,2,4311.7868, 60879
7841,2,4311.8019, 60880
7842,2,4311.8189, 60881
7843,2,4311.8356, 60882
7844,2,4311.8505, 60883
7845,2,4311.8661, 60884
7846,2,4311.8823, 60885
7847,2,4311.8986, 60886
7848,2,4311.9143, 60887
7849,2,4311.9320, 60888
7850,2,4311.9461, 60889
7851,2,4311.9629, 60890
7852,2,4311.9782, 60891
7853,2,4311.9945, 60892
7854,2,4312.0109, 60893
7855,2,4312.0269, 60894
7856,2,4312.0586, 60895
7857,2,4312.0746, 60896
7858,2,4312.0904, 60897
7859,2,4312.1064, 60898
7860,2,4312.1232, 60899
7861,2,4312.1384, 60900
7862,2,4312.1552, 60901
7863,2,4312.1708, 60902
7864,2,4312.1862, 60903
7865,2,4312.2038, 60904
7866,2,4312.2184, 60905
7867,2,4312.2344, 60906
7868,2,4312.2508, 60907
7869,2,4312.2664, 60908
7870,2,4312.2821, 60909
7871,2,4312.2984, 60910
7872,2,4312.3140, 60911
7873,2,4312.3314, 60912
7874,2,4312.3464, 60913
7875,2,4312.3622, 60914
7876,2,4312.3783, 60915
7877,2,4312.3942, 60916
7878,2,4312.4100, 60917
7879,2,4312.4422, 60918
7880,2,4312.4584, 60919
7881,2,4312.4745, 60920
7882,2,4312.4900, 60921
7883,2,4312.5064, 60922
7884,2,4312.5220, 60923
7885,2,4312.5385, 60924
7886,2,4312.5555, 60925
7887,2,4312.5707, 60926
7888,2,4312.5863, 60927
7889,2,4312.6026, 60928
7890,2,4312.6184, 60929
7891,2,4312.6346, 60930
7892,2,4312.6506, 60931
7893,2,4312.6676, 60932
7894,2,4312.6828, 60933
7895,2,4312.6984, 60934
7896,2,4312.7145, 60935
7897,2,4312.7306, 60936
7898,2,4312.7465, 60937
7899,2,4312.7635, 60938
7900,2,4312.7781, 60939
7901,2,4312.7943, 60940
7902,2,4312.8104, 60941
7903,2,4312.8424, 60942
7904,2,4312.8582, 60943
7905,2,4312.8744, 60944
7906,2,4312.8903, 60945
7907,2,4312.9067, 60946
7908,2,4312.9221, 60947
7909,2,4312.9383, 60948
7910,2,4312.9546, 60949
7911,2,4312.9717, 60950
7912,2,4312.9867, 60951
7913,2,4313.0023, 60952
7914,2,4313.0185, 60953
7915,2,4313.0342, 60954
7916,2,4313.0506, 60955
7917,2,4313.0664, 60956
7918,2,4313.0836, 60957
7919,2,4313.0991, 60958
7920,2,4313.1145, 60959
7921,2,4313.1302, 60960
7922,2,4313.1466, 60961
7923,2,4313.1628, 60962
7924,2,4313.1788, 60963
7925,2,4313.1948, 60964
7926,2,4313.2266, 60965
7927,2,4313.2422, 60966
7928,2,4313.2587, 60967
7929,2,4313.2749, 60968
7930,2,4313.2903, 60969
7931,2,4313.3061, 60970
7932,2,4313.3228, 60971
7933,2,4313.3380, 60972
7934,2,4313.3544, 60973
7935,2,4313.3705, 60974
7936,2,4313.3870, 60975
7937,2,4313.4021, 60976
7938,2,4313.4184, 60977
7939,2,4313.4343, 60978
7940,2,4313.4505, 60979
7941,2,4313.4658, 60980
7942,2,4313.4825, 60981
7943,2,4313.4992, 60982
7944,2,4313.5149, 60983
7945,2,4313.5309, 60984
7946,2,4313.5463, 60985
7947,2,4313.5629, 60986
7948,2,4313.5787, 60987
7949,2,4313.5944, 60988
7950,2,4313.6273, 60989
7951,2,4313.6421, 60990
7952,2,4313.6580, 60991
7953,2,4313.6743, 60992
7954,2,4313.6906, 60993
7955,2,4313.7062, 60994
7956,2,4313.7225, 60995
7957,2,4313.7385, 60996
7958,2,4313.7541, 60997
7959,2,4313.7706, 60998
7960,2,4313.7872, 60999
7961,2,4313.8029, 61000
7962,2,4313.8186, 61001
7963,2,4313.8348, 61002
7964,2,4313.8504, 61003
7965,2,4313.8663, 61004
7966,2,4313.8822, 61005
7967,2,4313.8998, 61006
7968,2,4313.9145, 61007
7969,2,4313.9303, 61008
7970,2,4313.9462, 61009
7971,2,4313.9630, 61010
7972,2,4313.9782, 61011
7973,2,4314.0100, 61012
7974,2,4314.0261, 61013
7975,2,4314.0423, 61014
7976,2,4314.0585, 61015
7977,2,4314.0742, 61016
7978,2,4314.0911, 61017
7979,2,4314.1065, 61018
7980,2,4314.1220, 61019
7981,2,4314.1383, 61020
7982,2,4314.1543, 61021
7983,2,4314.1708, 61022
7984,2,4314.1864, 61023
7985,2,4314.2023, 61024
7986,2,4314.2192, 61025
7987,2,4314.2346, 61026
7988,2,4314.2501, 61027
7989,2,4314.2665, 61028
7990,2,4314.2820, 61029
7991,2,4314.3004, 61030
7992,2,4314.3153, 61031
7993,2,4314.3301, 61032
7994,2,4314.3460, 61033
7995,2,4314.3625, 61034
7996,2,4314.3782, 61035
7997,2,4314.4110, 61036
7998,2,4314.4267, 61037
7999,2,4314.4426, 61038
8000,2,4314.4585, 61039
8001,2,4314.4744, 61040
