CaptureTime, CaptureTime 0, FrameNumber 0, DeviceTime 0, CaptureTime 1, FrameNumber 1, DeviceTime 1, frameSetCounter
3363.843172274, 3363.843172274, 5738, 3363.843172274, 3363.843172274, 5738, 3363.843172274, 921
3363.861687268, 3363.861687268, 5739, 3363.861687268, 3363.861687268, 5739, 3363.861687268, 922
3363.882116278, 3363.882116278, 5740, 3363.882116278, 3363.882116278, 5740, 3363.882116278, 923
3363.902545287, 3363.902545287, 5741, 3363.902545287, 3363.902545287, 5741, 3363.902545287, 924
3363.922974296, 3363.922974296, 5742, 3363.922974296, 3363.922974296, 5742, 3363.922974296, 925
3363.941755506, 3363.941755506, 5743, 3363.941755506, 3363.941755506, 5743, 3363.941755506, 926
3363.962132480, 3363.962132480, 5744, 3363.962132480, 3363.962132480, 5744, 3363.962132480, 927
3363.982509454, 3363.982509454, 5745, 3363.982509454, 3363.982509454, 5745, 3363.982509454, 928
3364.005459789, 3364.005459789, 5746, 3364.005459789, 3364.005459789, 5746, 3364.005459789, 929
3364.025972609, 3364.025972609, 5747, 3364.025972609, 3364.025972609, 5747, 3364.025972609, 930
3364.046485430, 3364.046485430, 5748, 3364.046485430, 3364.046485430, 5748, 3364.046485430, 931
3364.066998250, 3364.066998250, 5749, 3364.066998250, 3364.066998250, 5749, 3364.066998250, 932
3364.085673087, 3364.085673087, 5750, 3364.085673087, 3364.085673087, 5750, 3364.085673087, 933
3364.106133445, 3364.106133445, 5751, 3364.106133445, 3364.106133445, 5751, 3364.106133445, 934
3364.126593803, 3364.126593803, 5752, 3364.126593803, 3364.126593803, 5752, 3364.126593803, 935
3364.147054161, 3364.147054161, 5753, 3364.147054161, 3364.147054161, 5753, 3364.147054161, 936
3364.165782923, 3364.165782923, 5754, 3364.165782923, 3364.165782923, 5754, 3364.165782923, 937
3364.186191087, 3364.186191087, 5755, 3364.186191087, 3364.186191087, 5755, 3364.186191087, 938
3364.206599250, 3364.206599250, 5756, 3364.206599250, 3364.206599250, 5756, 3364.206599250, 939
3364.229368081, 3364.229368081, 5757, 3364.229368081, 3364.229368081, 5757, 3364.229368081, 940
3364.249912508, 3364.249912508, 5758, 3364.249912508, 3364.249912508, 5758, 3364.249912508, 941
3364.270456936, 3364.270456936, 5759, 3364.270456936, 3364.270456936, 5759, 3364.270456936, 942
3364.291001363, 3364.291001363, 5760, 3364.291001363, 3364.291001363, 5760, 3364.291001363, 943
3364.309654026, 3364.309654026, 5761, 3364.309654026, 3364.309654026, 5761, 3364.309654026, 944
3364.330062189, 3364.330062189, 5762, 3364.330062189, 3364.330062189, 5762, 3364.330062189, 945
3364.350470353, 3364.350470353, 5763, 3364.350470353, 3364.350470353, 5763, 3364.350470353, 946
3364.373466914, 3364.373466914, 5764, 3364.373466914, 3364.373466914, 5764, 3364.373466914, 947
3364.394011342, 3364.394011342, 5765, 3364.394011342, 3364.394011342, 5765, 3364.394011342, 948
3364.414555769, 3364.414555769, 5766, 3364.414555769, 3364.414555769, 5766, 3364.414555769, 949
3364.435100196, 3364.435100196, 5767, 3364.435100196, 3364.435100196, 5767, 3364.435100196, 950
3364.453696828, 3364.453696828, 5768, 3364.453696828, 3364.453696828, 5768, 3364.453696828, 951
3364.474104992, 3364.474104992, 5769, 3364.474104992, 3364.474104992, 5769, 3364.474104992, 952
3364.494513155, 3364.494513155, 5770, 3364.494513155, 3364.494513155, 5770, 3364.494513155, 953
3364.514921318, 3364.514921318, 5771, 3364.514921318, 3364.514921318, 5771, 3364.514921318, 954
3364.533739608, 3364.533739608, 5772, 3364.533739608, 3364.533739608, 5772, 3364.533739608, 955
3364.554095842, 3364.554095842, 5773, 3364.554095842, 3364.554095842, 5773, 3364.554095842, 956
3364.574452076, 3364.574452076, 5774, 3364.574452076, 3364.574452076, 5774, 3364.574452076, 957
3364.597461021, 3364.597461021, 5775, 3364.597461021, 3364.597461021, 5775, 3364.597461021, 958
3364.617952824, 3364.617952824, 5776, 3364.617952824, 3364.617952824, 5776, 3364.617952824, 959
3364.638444627, 3364.638444627, 5777, 3364.638444627, 3364.638444627, 5777, 3364.638444627, 960
