CaptureTime, CaptureTime 0, FrameNumber 0, DeviceTime 0, CaptureTime 1, FrameNumber 1, DeviceTime 1, frameSetCounter
1534813.156942082, 1534813.156942082, 358, 1534813.156942082, 1534813.156942082, 358, 1534813.156942082, 0
1534813.173636573, 1534813.173636573, 359, 1534813.173636573, 1534813.173636573, 359, 1534813.173636573, 1
1534813.190331063, 1534813.190331063, 360, 1534813.190331063, 1534813.190331063, 360, 1534813.190331063, 2
1534813.207025554, 1534813.207025554, 361, 1534813.207025554, 1534813.207025554, 361, 1534813.207025554, 3
1534813.223720045, 1534813.223720045, 362, 1534813.223720045, 1534813.223720045, 362, 1534813.223720045, 4
1534813.240414536, 1534813.240414536, 363, 1534813.240414536, 1534813.240414536, 363, 1534813.240414536, 5
1534813.257109027, 1534813.257109027, 364, 1534813.257109027, 1534813.257109027, 364, 1534813.257109027, 6
1534813.273803517, 1534813.273803517, 365, 1534813.273803517, 1534813.273803517, 365, 1534813.273803517, 7
1534813.290498008, 1534813.290498008, 366, 1534813.290498008, 1534813.290498008, 366, 1534813.290498008, 8
1534813.306600411, 1534813.306600411, 367, 1534813.306600411, 1534813.306600411, 367, 1534813.306600411, 9
1534813.323287937, 1534813.323287937, 368, 1534813.323287937, 1534813.323287937, 368, 1534813.323287937, 10
1534813.339975463, 1534813.339975463, 369, 1534813.339975463, 1534813.339975463, 369, 1534813.339975463, 11
1534813.356662989, 1534813.356662989, 370, 1534813.356662989, 1534813.356662989, 370, 1534813.356662989, 12
1534813.373350515, 1534813.373350515, 371, 1534813.373350515, 1534813.373350515, 371, 1534813.373350515, 13
1534813.390038042, 1534813.390038042, 372, 1534813.390038042, 1534813.390038042, 372, 1534813.390038042, 14
1534813.406725568, 1534813.406725568, 373, 1534813.406725568, 1534813.406725568, 373, 1534813.406725568, 15
1534813.423413094, 1534813.423413094, 374, 1534813.423413094, 1534813.423413094, 374, 1534813.423413094, 16
1534813.440100620, 1534813.440100620, 375, 1534813.440100620, 1534813.440100620, 375, 1534813.440100620, 17
1534813.456788146, 1534813.456788146, 376, 1534813.456788146, 1534813.456788146, 376, 1534813.456788146, 18
1534813.473475672, 1534813.473475672, 377, 1534813.473475672, 1534813.473475672, 377, 1534813.473475672, 19
1534813.490163198, 1534813.490163198, 378, 1534813.490163198, 1534813.490163198, 378, 1534813.490163198, 20
1534813.506850725, 1534813.506850725, 379, 1534813.506850725, 1534813.506850725, 379, 1534813.506850725, 21
1534813.523538251, 1534813.523538251, 380, 1534813.523538251, 1534813.523538251, 380, 1534813.523538251, 22
1534813.540225777, 1534813.540225777, 381, 1534813.540225777, 1534813.540225777, 381, 1534813.540225777, 23
1534813.556913303, 1534813.556913303, 382, 1534813.556913303, 1534813.556913303, 382, 1534813.556913303, 24
1534813.573600829, 1534813.573600829, 383, 1534813.573600829, 1534813.573600829, 383, 1534813.573600829, 25
1534813.590288355, 1534813.590288355, 384, 1534813.590288355, 1534813.590288355, 384, 1534813.590288355, 26
1534813.606975881, 1534813.606975881, 385, 1534813.606975881, 1534813.606975881, 385, 1534813.606975881, 27
1534813.623663408, 1534813.623663408, 386, 1534813.623663408, 1534813.623663408, 386, 1534813.623663408, 28
1534813.640350934, 1534813.640350934, 387, 1534813.640350934, 1534813.640350934, 387, 1534813.640350934, 29
1534813.657038460, 1534813.657038460, 388, 1534813.657038460, 1534813.657038460, 388, 1534813.657038460, 30
1534813.673725986, 1534813.673725986, 389, 1534813.673725986, 1534813.673725986, 389, 1534813.673725986, 31
1534813.690491413, 1534813.690491413, 390, 1534813.690491413, 1534813.690491413, 390, 1534813.690491413, 32
1534813.707185904, 1534813.707185904, 391, 1534813.707185904, 1534813.707185904, 391, 1534813.707185904, 33
1534813.723880394, 1534813.723880394, 392, 1534813.723880394, 1534813.723880394, 392, 1534813.723880394, 34
1534813.740574885, 1534813.740574885, 393, 1534813.740574885, 1534813.740574885, 393, 1534813.740574885, 35
1534813.757269376, 1534813.757269376, 394, 1534813.757269376, 1534813.757269376, 394, 1534813.757269376, 36
1534813.773963867, 1534813.773963867, 395, 1534813.773963867, 1534813.773963867, 395, 1534813.773963867, 37
1534813.790658358, 1534813.790658358, 396, 1534813.790658358, 1534813.790658358, 396, 1534813.790658358, 38
1534813.807352848, 1534813.807352848, 397, 1534813.807352848, 1534813.807352848, 397, 1534813.807352848, 39
1534813.824047339, 1534813.824047339, 398, 1534813.824047339, 1534813.824047339, 398, 1534813.824047339, 40
1534813.840741830, 1534813.840741830, 399, 1534813.840741830, 1534813.840741830, 399, 1534813.840741830, 41
1534813.857436321, 1534813.857436321, 400, 1534813.857436321, 1534813.857436321, 400, 1534813.857436321, 42
1534813.874130812, 1534813.874130812, 401, 1534813.874130812, 1534813.874130812, 401, 1534813.874130812, 43
1534813.890825302, 1534813.890825302, 402, 1534813.890825302, 1534813.890825302, 402, 1534813.890825302, 44
1534813.907519793, 1534813.907519793, 403, 1534813.907519793, 1534813.907519793, 403, 1534813.907519793, 45
1534813.924214284, 1534813.924214284, 404, 1534813.924214284, 1534813.924214284, 404, 1534813.924214284, 46
1534813.940908775, 1534813.940908775, 405, 1534813.940908775, 1534813.940908775, 405, 1534813.940908775, 47
1534813.957603266, 1534813.957603266, 406, 1534813.957603266, 1534813.957603266, 406, 1534813.957603266, 48
1534813.974297756, 1534813.974297756, 407, 1534813.974297756, 1534813.974297756, 407, 1534813.974297756, 49
1534813.990992247, 1534813.990992247, 408, 1534813.990992247, 1534813.990992247, 408, 1534813.990992247, 50
1534814.007686738, 1534814.007686738, 409, 1534814.007686738, 1534814.007686738, 409, 1534814.007686738, 51
1534814.024381229, 1534814.024381229, 410, 1534814.024381229, 1534814.024381229, 410, 1534814.024381229, 52
1534814.041075720, 1534814.041075720, 411, 1534814.041075720, 1534814.041075720, 411, 1534814.041075720, 53
1534814.057770210, 1534814.057770210, 412, 1534814.057770210, 1534814.057770210, 412, 1534814.057770210, 54
1534814.074464701, 1534814.074464701, 413, 1534814.074464701, 1534814.074464701, 413, 1534814.074464701, 55
1534814.090579655, 1534814.090579655, 414, 1534814.090579655, 1534814.090579655, 414, 1534814.090579655, 56
1534814.107267181, 1534814.107267181, 415, 1534814.107267181, 1534814.107267181, 415, 1534814.107267181, 57
1534814.123954707, 1534814.123954707, 416, 1534814.123954707, 1534814.123954707, 416, 1534814.123954707, 58
1534814.140642233, 1534814.140642233, 417, 1534814.140642233, 1534814.140642233, 417, 1534814.140642233, 59
1534814.157329759, 1534814.157329759, 418, 1534814.157329759, 1534814.157329759, 418, 1534814.157329759, 60
1534814.174017285, 1534814.174017285, 419, 1534814.174017285, 1534814.174017285, 419, 1534814.174017285, 61
1534814.190704812, 1534814.190704812, 420, 1534814.190704812, 1534814.190704812, 420, 1534814.190704812, 62
1534814.207392338, 1534814.207392338, 421, 1534814.207392338, 1534814.207392338, 421, 1534814.207392338, 63
1534814.224079864, 1534814.224079864, 422, 1534814.224079864, 1534814.224079864, 422, 1534814.224079864, 64
1534814.240767390, 1534814.240767390, 423, 1534814.240767390, 1534814.240767390, 423, 1534814.240767390, 65
1534814.257454916, 1534814.257454916, 424, 1534814.257454916, 1534814.257454916, 424, 1534814.257454916, 66
1534814.274142442, 1534814.274142442, 425, 1534814.274142442, 1534814.274142442, 425, 1534814.274142442, 67
1534814.290829968, 1534814.290829968, 426, 1534814.290829968, 1534814.290829968, 426, 1534814.290829968, 68
1534814.307517495, 1534814.307517495, 427, 1534814.307517495, 1534814.307517495, 427, 1534814.307517495, 69
1534814.324205021, 1534814.324205021, 428, 1534814.324205021, 1534814.324205021, 428, 1534814.324205021, 70
1534814.340892547, 1534814.340892547, 429, 1534814.340892547, 1534814.340892547, 429, 1534814.340892547, 71
1534814.357580073, 1534814.357580073, 430, 1534814.357580073, 1534814.357580073, 430, 1534814.357580073, 72
1534814.374267599, 1534814.374267599, 431, 1534814.374267599, 1534814.374267599, 431, 1534814.374267599, 73
1534814.390955125, 1534814.390955125, 432, 1534814.390955125, 1534814.390955125, 432, 1534814.390955125, 74
1534814.407642651, 1534814.407642651, 433, 1534814.407642651, 1534814.407642651, 433, 1534814.407642651, 75
1534814.424330177, 1534814.424330177, 434, 1534814.424330177, 1534814.424330177, 434, 1534814.424330177, 76
1534814.441017704, 1534814.441017704, 435, 1534814.441017704, 1534814.441017704, 435, 1534814.441017704, 77
1534814.457705230, 1534814.457705230, 436, 1534814.457705230, 1534814.457705230, 436, 1534814.457705230, 78
1534814.474486704, 1534814.474486704, 437, 1534814.474486704, 1534814.474486704, 437, 1534814.474486704, 79
1534814.491181195, 1534814.491181195, 438, 1534814.491181195, 1534814.491181195, 438, 1534814.491181195, 80
1534814.507875686, 1534814.507875686, 439, 1534814.507875686, 1534814.507875686, 439, 1534814.507875686, 81
1534814.524570177, 1534814.524570177, 440, 1534814.524570177, 1534814.524570177, 440, 1534814.524570177, 82
1534814.541264667, 1534814.541264667, 441, 1534814.541264667, 1534814.541264667, 441, 1534814.541264667, 83
1534814.557959158, 1534814.557959158, 442, 1534814.557959158, 1534814.557959158, 442, 1534814.557959158, 84
1534814.574653649, 1534814.574653649, 443, 1534814.574653649, 1534814.574653649, 443, 1534814.574653649, 85
1534814.591348140, 1534814.591348140, 444, 1534814.591348140, 1534814.591348140, 444, 1534814.591348140, 86
1534814.608042631, 1534814.608042631, 445, 1534814.608042631, 1534814.608042631, 445, 1534814.608042631, 87
1534814.624737121, 1534814.624737121, 446, 1534814.624737121, 1534814.624737121, 446, 1534814.624737121, 88
1534814.641431612, 1534814.641431612, 447, 1534814.641431612, 1534814.641431612, 447, 1534814.641431612, 89
1534814.658126103, 1534814.658126103, 448, 1534814.658126103, 1534814.658126103, 448, 1534814.658126103, 90
1534814.674820594, 1534814.674820594, 449, 1534814.674820594, 1534814.674820594, 449, 1534814.674820594, 91
1534814.691515085, 1534814.691515085, 450, 1534814.691515085, 1534814.691515085, 450, 1534814.691515085, 92
1534814.708209575, 1534814.708209575, 451, 1534814.708209575, 1534814.708209575, 451, 1534814.708209575, 93
1534814.724904066, 1534814.724904066, 452, 1534814.724904066, 1534814.724904066, 452, 1534814.724904066, 94
1534814.741598557, 1534814.741598557, 453, 1534814.741598557, 1534814.741598557, 453, 1534814.741598557, 95
1534814.758293048, 1534814.758293048, 454, 1534814.758293048, 1534814.758293048, 454, 1534814.758293048, 96
1534814.774987539, 1534814.774987539, 455, 1534814.774987539, 1534814.774987539, 455, 1534814.774987539, 97
1534814.791682029, 1534814.791682029, 456, 1534814.791682029, 1534814.791682029, 456, 1534814.791682029, 98
1534814.808376520, 1534814.808376520, 457, 1534814.808376520, 1534814.808376520, 457, 1534814.808376520, 99
1534814.825071011, 1534814.825071011, 458, 1534814.825071011, 1534814.825071011, 458, 1534814.825071011, 100
1534814.841765502, 1534814.841765502, 459, 1534814.841765502, 1534814.841765502, 459, 1534814.841765502, 101
1534814.858459993, 1534814.858459993, 460, 1534814.858459993, 1534814.858459993, 460, 1534814.858459993, 102
1534814.874587893, 1534814.874587893, 461, 1534814.874587893, 1534814.874587893, 461, 1534814.874587893, 103
1534814.891275419, 1534814.891275419, 462, 1534814.891275419, 1534814.891275419, 462, 1534814.891275419, 104
1534814.907962945, 1534814.907962945, 463, 1534814.907962945, 1534814.907962945, 463, 1534814.907962945, 105
1534814.924650471, 1534814.924650471, 464, 1534814.924650471, 1534814.924650471, 464, 1534814.924650471, 106
1534814.941337998, 1534814.941337998, 465, 1534814.941337998, 1534814.941337998, 465, 1534814.941337998, 107
1534814.958025524, 1534814.958025524, 466, 1534814.958025524, 1534814.958025524, 466, 1534814.958025524, 108
1534814.974713050, 1534814.974713050, 467, 1534814.974713050, 1534814.974713050, 467, 1534814.974713050, 109
1534814.991400576, 1534814.991400576, 468, 1534814.991400576, 1534814.991400576, 468, 1534814.991400576, 110
1534815.008088102, 1534815.008088102, 469, 1534815.008088102, 1534815.008088102, 469, 1534815.008088102, 111
1534815.024775628, 1534815.024775628, 470, 1534815.024775628, 1534815.024775628, 470, 1534815.024775628, 112
1534815.041463154, 1534815.041463154, 471, 1534815.041463154, 1534815.041463154, 471, 1534815.041463154, 113
1534815.058150681, 1534815.058150681, 472, 1534815.058150681, 1534815.058150681, 472, 1534815.058150681, 114
1534815.074838207, 1534815.074838207, 473, 1534815.074838207, 1534815.074838207, 473, 1534815.074838207, 115
