Current_time,Latest_data_timestamp
1534813.980998000,1534813.936903266
1534813.984976700,1534813.936903266
1534813.989994800,1534813.953597756
1534813.993961700,1534813.953597756
1534813.997910100,1534813.953597756
1534814.001913100,1534813.970292247
1534814.006109400,1534813.970292247
1534814.010873500,1534813.970292247
1534814.014891100,1534813.970292247
1534814.018880600,1534813.986986738
1534814.022873300,1534813.986986738
1534814.026831000,1534813.986986738
1534814.030853400,1534813.986986738
1534814.035860900,1534814.003681229
1534814.039837000,1534814.003681229
1534814.043824200,1534814.003681229
1534814.047782600,1534814.003681229
1534814.051811300,1534814.020375720
1534814.055785600,1534814.020375720
1534814.060764200,1534814.020375720
1534814.064734100,1534814.020375720
1534814.068760600,1534814.037070210
1534814.072269400,1534814.037070210
1534814.077234800,1534814.037070210
1534814.081222800,1534814.037070210
1534814.085218300,1534814.037070210
1534814.089172200,1534814.037070210
1534814.094220000,1534814.037070210
1534814.098185000,1534814.037070210
1534814.102216000,1534814.053764701
1534814.106156000,1534814.053764701
1534814.110122800,1534814.053764701
1534814.114195000,1534814.069879655
1534814.119152300,1534814.069879655
1534814.123155600,1534814.069879655
1534814.127105000,1534814.069879655
1534814.131160900,1534814.086567181
1534814.135089500,1534814.086567181
1534814.139070900,1534814.086567181
1534814.144026000,1534814.086567181
1534814.155105900,1534814.103254707
1534814.159986200,1534814.103254707
1534814.165000800,1534814.119942233
1534814.169003700,1534814.119942233
1534814.172494400,1534814.119942233
1534814.177473900,1534814.119942233
1534814.181465600,1534814.136629759
1534814.185424600,1534814.136629759
1534814.189418400,1534814.136629759
1534814.193415300,1534814.136629759
1534814.197424300,1534814.153317285
1534814.202616600,1534814.153317285
1534814.206372700,1534814.153317285
1534814.210381400,1534814.153317285
1534814.214346300,1534814.170004812
1534814.218333500,1534814.170004812
1534814.223326500,1534814.170004812
1534814.227312400,1534814.186692338
1534814.231298300,1534814.186692338
1534814.235288400,1534814.186692338
1534814.239289100,1534814.186692338
1534814.243303800,1534814.203379864
1534814.248253800,1534814.203379864
1534814.252246100,1534814.203379864
1534814.256235100,1534814.203379864
1534814.260223300,1534814.220067390
1534814.264246800,1534814.220067390
1534814.269198300,1534814.220067390
1534814.272703900,1534814.220067390
1534814.276686100,1534814.236754916
1534814.281671200,1534814.236754916
1534814.285686300,1534814.236754916
1534814.289699500,1534814.236754916
1534814.293684000,1534814.253442442
1534814.297667200,1534814.253442442
1534814.302651500,1534814.253442442
1534814.306638600,1534814.270129968
1534814.310626800,1534814.270129968
1534814.314627500,1534814.270129968
1534814.318610000,1534814.270129968
1534814.322564900,1534814.286817495
1534814.327549000,1534814.286817495
1534814.331537600,1534814.286817495
1534814.335535100,1534814.286817495
1534814.339553100,1534814.303505021
1534814.343587800,1534814.303505021
1534814.347500800,1534814.303505021
1534814.351568100,1534814.303505021
1534814.356527700,1534814.320192547
1534814.360525500,1534814.320192547
1534814.364483600,1534814.320192547
1534814.368484100,1534814.320192547
1534814.371972700,1534814.336880073
1534814.376928200,1534814.336880073
1534814.380917900,1534814.336880073
1534814.384910500,1534814.336880073
1534814.389892200,1534814.353567599
1534814.393880900,1534814.353567599
1534814.397886200,1534814.353567599
1534814.402029400,1534814.370255125
1534814.405880800,1534814.370255125
1534814.410881600,1534814.370255125
1534814.414828800,1534814.370255125
1534814.418816500,1534814.386942651
1534814.422803700,1534814.386942651
1534814.426793800,1534814.386942651
1534814.430785900,1534814.386942651
1534814.435803300,1534814.403630177
1534814.439792900,1534814.403630177
1534814.443304200,1534814.403630177
1534814.448266600,1534814.403630177
1534814.452280600,1534814.403630177
1534814.456238200,1534814.420317704
1534814.460227300,1534814.420317704
1534814.464213600,1534814.420317704
1534814.469715000,1534814.420317704
1534814.472706400,1534814.420317704
1534814.476693900,1534814.420317704
1534814.481687000,1534814.420317704
1534814.485670300,1534814.437005230
1534814.489663000,1534814.437005230
1534814.493653900,1534814.437005230
1534814.497646100,1534814.437005230
1534814.501627900,1534814.453786704
1534814.506613300,1534814.453786704
1534814.510611600,1534814.453786704
1534814.514593100,1534814.470481195
1534814.518623700,1534814.470481195
1534814.522606900,1534814.470481195
1534814.527558500,1534814.470481195
1534814.531547400,1534814.487175686
1534814.535597900,1534814.487175686
1534814.539525800,1534814.487175686
1534814.543585600,1534814.487175686
1534814.547539800,1534814.503870177
1534814.552524600,1534814.503870177
1534814.556480800,1534814.503870177
1534814.560540000,1534814.503870177
1534814.564492000,1534814.520564667
1534814.568456800,1534814.520564667
1534814.571954200,1534814.520564667
1534814.577010300,1534814.520564667
1534814.580962700,1534814.537259158
1534814.584922200,1534814.537259158
1534814.589917500,1534814.537259158
1534814.593899600,1534814.537259158
1534814.597947500,1534814.553953649
1534814.601906100,1534814.553953649
1534814.605883600,1534814.553953649
1534814.609887600,1534814.553953649
1534814.614871900,1534814.570648140
1534814.618850300,1534814.570648140
1534814.622855900,1534814.570648140
1534814.626844000,1534814.587342631
1534814.637352500,1534814.587342631
1534814.641767900,1534814.587342631
1534814.646822000,1534814.604037121
1534814.650743000,1534814.604037121
1534814.654754200,1534814.604037121
1534814.659775200,1534814.620731612
1534814.663742300,1534814.620731612
1534814.667697200,1534814.620731612
1534814.671231400,1534814.620731612
1534814.676188900,1534814.637426103
1534814.680178800,1534814.637426103
1534814.684175900,1534814.637426103
1534814.688159000,1534814.637426103
1534814.693185500,1534814.654120594
1534814.697174000,1534814.654120594
1534814.701119900,1534814.654120594
1534814.705118200,1534814.654120594
1534814.709164100,1534814.670815085
1534814.713131500,1534814.670815085
1534814.718075600,1534814.670815085
1534814.722103300,1534814.687509575
1534814.726083700,1534814.687509575
1534814.730075500,1534814.687509575
1534814.734064300,1534814.687509575
1534814.739068500,1534814.704204066
1534814.743053800,1534814.704204066
1534814.746997400,1534814.704204066
1534814.751020300,1534814.704204066
1534814.755038100,1534814.720898557
1534814.759026000,1534814.720898557
1534814.763985200,1534814.720898557
1534814.767974400,1534814.720898557
1534814.771521100,1534814.737593048
1534814.776515800,1534814.737593048
1534814.780423400,1534814.737593048
1534814.784435800,1534814.737593048
1534814.788481000,1534814.754287539
1534814.792424600,1534814.754287539
1534814.796411100,1534814.754287539
1534814.801445900,1534814.754287539
1534814.804392200,1534814.770982029
1534814.809379800,1534814.770982029
1534814.813373000,1534814.770982029
1534814.817356600,1534814.770982029
1534814.822486000,1534814.787676520
1534814.826336800,1534814.787676520
1534814.830363600,1534814.787676520
1534814.834445600,1534814.804371011
1534814.838313200,1534814.804371011
1534814.842319600,1534814.804371011
1534814.847268300,1534814.804371011
1534814.851290500,1534814.821065502
1534814.855251600,1534814.821065502
1534814.859252300,1534814.821065502
1534814.863231200,1534814.821065502
1534814.868225100,1534814.821065502
1534814.871726500,1534814.821065502
1534814.875714700,1534814.821065502
1534814.880669100,1534814.821065502
1534814.884744800,1534814.837759993
1534814.888830300,1534814.837759993
1534814.892635300,1534814.837759993
1534814.896637000,1534814.837759993
1534814.900644900,1534814.853887893
1534814.905629200,1534814.853887893
1534814.909592500,1534814.853887893
1534814.913613600,1534814.853887893
1534814.917621700,1534814.870575419
1534814.921571400,1534814.870575419
1534814.925602000,1534814.870575419
1534814.930595100,1534814.887262945
1534814.934523600,1534814.887262945
1534814.938510900,1534814.887262945
1534814.942512700,1534814.887262945
1534814.946491300,1534814.887262945
1534814.951476400,1534814.903950471
1534814.955467200,1534814.903950471
1534814.959457100,1534814.903950471
1534814.963445800,1534814.920637998
1534814.967480100,1534814.920637998
1534814.970938600,1534814.920637998
1534814.975960600,1534814.920637998
1534814.979970100,1534814.937325524
1534814.983935900,1534814.937325524
1534814.988927700,1534814.937325524
1534814.992914900,1534814.937325524
1534814.996875600,1534814.954013050
1534815.000887300,1534814.954013050
1534815.004849700,1534814.954013050
1534815.008867000,1534814.954013050
1534815.013823500,1534814.970700576
1534815.017862800,1534814.970700576
1534815.021809700,1534814.970700576
1534815.025798700,1534814.970700576
1534815.029780200,1534814.987388102
1534815.034767500,1534814.987388102
1534815.038760000,1534814.987388102
1534815.042779500,1534815.004075628
1534815.046765700,1534815.004075628
1534815.050732400,1534815.004075628
1534815.054718400,1534815.004075628
1534815.059703800,1534815.020763154
1534815.063689600,1534815.020763154
1534815.067678900,1534815.020763154
1534815.071187800,1534815.020763154
1534815.076201300,1534815.037450681
1534815.080169600,1534815.037450681
1534815.084182200,1534815.037450681
1534815.088144300,1534815.037450681
1534815.092163700,1534815.054138207
1534815.097119600,1534815.054138207
1534815.101111200,1534815.054138207
1534815.105110400,1534815.054138207
1534815.109082800,1534815.070825733
1534815.118793900,1534815.070825733
1534815.124083200,1534815.087513259
1534815.128063300,1534815.087513259
1534815.132060700,1534815.087513259
1534815.137051000,1534815.087513259
1534815.141071900,1534815.104200785
1534815.145033800,1534815.104200785
1534815.149004700,1534815.104200785
1534815.153006300,1534815.104200785
1534815.157993700,1534815.120888311
1534815.161943400,1534815.120888311
1534815.165940400,1534815.120888311
1534815.169927500,1534815.120888311
1534815.173423700,1534815.137575837
1534815.178438600,1534815.137575837
1534815.182401700,1534815.137575837
1534815.186388700,1534815.154263363
1534815.190417000,1534815.154263363
1534815.195367800,1534815.154263363
1534815.199433300,1534815.154263363
1534815.203951800,1534815.170950890
1534815.207337100,1534815.170950890
1534815.211323900,1534815.170950890
1534815.215320600,1534815.170950890
1534815.220356000,1534815.170950890
1534815.224384300,1534815.187638416
1534815.228310700,1534815.187638416
1534815.232273800,1534815.187638416
1534815.236258100,1534815.204325942
1534815.241279500,1534815.204325942
1534815.245278200,1534815.204325942
1534815.249257900,1534815.204325942
1534815.253294600,1534815.221013468
1534815.257203600,1534815.221013468
1534815.261188900,1534815.221013468
1534815.266182300,1534815.221013468
1534815.270170300,1534815.221013468
1534815.273702100,1534815.221013468
1534815.278668200,1534815.221013468
1534815.282650500,1534815.237836624
1534815.286635800,1534815.237836624
1534815.290626100,1534815.237836624
1534815.294622200,1534815.237836624
1534815.298645400,1534815.254531115
1534815.303595300,1534815.254531115
1534815.307583800,1534815.254531115
1534815.311583700,1534815.254531115
1534815.315589400,1534815.254531115
1534815.319585000,1534815.271225606
1534815.323544400,1534815.271225606
1534815.328553800,1534815.271225606
1534815.332513700,1534815.287920097
1534815.336505400,1534815.287920097
1534815.340494600,1534815.287920097
1534815.344509300,1534815.287920097
1534815.349503500,1534815.304614587
1534815.353472600,1534815.304614587
1534815.357485000,1534815.304614587
1534815.361510600,1534815.304614587
1534815.365484300,1534815.321309078
1534815.369447700,1534815.321309078
1534815.373919000,1534815.321309078
1534815.377911600,1534815.321309078
1534815.381939400,1534815.338003569
1534815.385885000,1534815.338003569
1534815.390892300,1534815.338003569
1534815.394860500,1534815.338003569
1534815.398846500,1534815.354698060
1534815.402839000,1534815.354698060
1534815.407843000,1534815.354698060
1534815.411820300,1534815.371392551
1534815.415835100,1534815.371392551
1534815.419798400,1534815.371392551
1534815.423791900,1534815.371392551
1534815.427775000,1534815.388087041
1534815.432779500,1534815.388087041
1534815.436747000,1534815.388087041
1534815.440744100,1534815.388087041
1534815.444724400,1534815.404781532
1534815.448713000,1534815.404781532
1534815.453768000,1534815.404781532
1534815.457727500,1534815.404781532
1534815.461680400,1534815.421476023
1534815.465668700,1534815.421476023
1534815.469664600,1534815.421476023
1534815.473183200,1534815.421476023
1534815.478170200,1534815.438170514
1534815.482159000,1534815.438170514
1534815.486151000,1534815.438170514
1534815.491132300,1534815.454865005
1534815.495120100,1534815.454865005
1534815.499112100,1534815.454865005
1534815.503103400,1534815.454865005
1534815.507090600,1534815.471559495
1534815.512076700,1534815.471559495
1534815.516065300,1534815.471559495
1534815.520056800,1534815.471559495
1534815.524044000,1534815.488253986
1534815.528034000,1534815.488253986
1534815.532022000,1534815.488253986
1534815.537059000,1534815.488253986
1534815.541042900,1534815.504948477
1534815.544987300,1534815.504948477
1534815.549001700,1534815.504948477
1534815.552971600,1534815.504948477
1534815.556957400,1534815.521642968
1534815.561942400,1534815.521642968
1534815.565969100,1534815.521642968
1534815.569923300,1534815.538337459
1534815.573425200,1534815.538337459
1534815.578413200,1534815.538337459
1534815.582405400,1534815.538337459
1534815.586439300,1534815.555031949
1534815.593002500,1534815.555031949
1534815.597397800,1534815.555031949
1534815.602383800,1534815.571726440
1534815.606365500,1534815.571726440
1534815.610330800,1534815.571726440
1534815.615341800,1534815.571726440
1534815.619370800,1534815.588420931
1534815.623362000,1534815.588420931
1534815.627317600,1534815.588420931
1534815.631275500,1534815.588420931
1534815.636259700,1534815.605115422
1534815.640291700,1534815.605115422
1534815.644242200,1534815.605115422
1534815.648252700,1534815.605115422
1534815.652259400,1534815.605115422
1534815.656245500,1534815.605115422
1534815.661201300,1534815.605115422
1534815.665188000,1534815.605115422
1534815.669171500,1534815.621809913
1534815.672676700,1534815.621809913
1534815.677671000,1534815.621809913
1534815.681666100,1534815.621809913
1534815.685671800,1534815.637905303
1534815.689632400,1534815.637905303
1534815.694626200,1534815.637905303
1534815.698629000,1534815.654592829
1534815.702602900,1534815.654592829
1534815.706591700,1534815.654592829
1534815.710580400,1534815.654592829
1534815.714588900,1534815.671280355
1534815.718598700,1534815.671280355
1534815.723546100,1534815.671280355
1534815.727564900,1534815.671280355
1534815.731525100,1534815.687967881
1534815.735564900,1534815.687967881
1534815.739508900,1534815.687967881
1534815.744498300,1534815.687967881
1534815.748506500,1534815.704655407
1534815.752496500,1534815.704655407
1534815.756450400,1534815.704655407
1534815.760446200,1534815.704655407
1534815.765453400,1534815.721342934
1534815.769418600,1534815.721342934
1534815.772922800,1534815.721342934
1534815.777915700,1534815.721342934
1534815.781900300,1534815.738030460
1534815.785917500,1534815.738030460
1534815.789881600,1534815.738030460
1534815.793874300,1534815.738030460
1534815.797856800,1534815.754717986
1534815.802849900,1534815.754717986
1534815.806840700,1534815.754717986
1534815.810825600,1534815.754717986
1534815.814822400,1534815.771405512
1534815.818801000,1534815.771405512
1534815.823792900,1534815.771405512
1534815.827780900,1534815.788093038
1534815.831769800,1534815.788093038
1534815.835794600,1534815.788093038
1534815.839778400,1534815.788093038
1534815.843763700,1534815.788093038
1534815.847738500,1534815.788093038
1534815.852716700,1534815.804780564
1534815.856734800,1534815.804780564
1534815.860736200,1534815.821468090
1534815.864708000,1534815.821468090
1534815.868706100,1534815.821468090
1534815.873184400,1534815.821468090
1534815.877186400,1534815.838155617
1534815.881152400,1534815.838155617
1534815.886141000,1534815.838155617
1534815.890141600,1534815.838155617
1534815.894113000,1534815.854843143
1534815.898101500,1534815.854843143
1534815.902099400,1534815.854843143
1534815.907083500,1534815.871530669
1534815.911066900,1534815.871530669
1534815.915057300,1534815.871530669
1534815.919047800,1534815.871530669
1534815.923037100,1534815.888218195
1534815.927030500,1534815.888218195
1534815.932020000,1534815.888218195
1534815.935009000,1534815.888218195
1534815.939991300,1534815.904905721
1534815.944008500,1534815.904905721
1534815.947970100,1534815.904905721
1534815.951965900,1534815.904905721
1534815.956945100,1534815.921593247
1534815.960934400,1534815.921593247
1534815.964929300,1534815.921593247
1534815.968952300,1534815.921593247
1534815.973415400,1534815.938280773
1534815.977403600,1534815.938280773
1534815.981395700,1534815.938280773
1534815.985393800,1534815.938280773
1534815.990369000,1534815.954968299
1534815.994358500,1534815.954968299
1534815.998352400,1534815.954968299
1534816.002343300,1534815.954968299
1534816.006324800,1534815.971655826
1534816.010313700,1534815.971655826
1534816.014372000,1534815.971655826
1534816.019324000,1534815.971655826
1534816.023350600,1534815.988343352
1534816.027352000,1534815.988343352
1534816.031293600,1534815.988343352
1534816.036280300,1534816.005030878
1534816.040270400,1534816.005030878
1534816.044237300,1534816.005030878
1534816.048288000,1534816.005030878
1534816.052207000,1534816.005030878
1534816.056230100,1534816.005030878
1534816.061214300,1534816.005030878
1534816.064185300,1534816.005030878
1534816.075533900,1534816.021820179
1534816.080658500,1534816.021820179
1534816.084658300,1534816.021820179
1534816.088634300,1534816.038514670
1534816.093616300,1534816.038514670
1534816.097625100,1534816.038514670
1534816.101597800,1534816.055209161
1534816.105575900,1534816.055209161
1534816.109647400,1534816.055209161
1534816.114588500,1534816.071903652
1534816.118542900,1534816.071903652
1534816.122540000,1534816.071903652
1534816.126547200,1534816.071903652
1534816.130510700,1534816.088598143
1534816.135495400,1534816.088598143
1534816.139515000,1534816.088598143
1534816.143481800,1534816.088598143
1534816.147470500,1534816.105292633
1534816.151456200,1534816.105292633
1534816.155442700,1534816.105292633
1534816.160433900,1534816.105292633
1534816.164463400,1534816.121987124
1534816.168440200,1534816.121987124
1534816.172431200,1534816.121987124
1534816.175937800,1534816.121987124
1534816.180926300,1534816.138681615
1534816.184957100,1534816.138681615
1534816.188952100,1534816.138681615
1534816.192942000,1534816.138681615
1534816.197912400,1534816.155376106
1534816.201900300,1534816.155376106
1534816.206108300,1534816.155376106
1534816.209944400,1534816.172070597
1534816.213867900,1534816.172070597
1534816.218826800,1534816.172070597
1534816.222856100,1534816.172070597
1534816.226844500,1534816.188765087
1534816.230844900,1534816.188765087
1534816.234753800,1534816.188765087
1534816.238737200,1534816.188765087
1534816.243720800,1534816.205459578
1534816.247741700,1534816.205459578
1534816.251730100,1534816.205459578
1534816.255723500,1534816.205459578
1534816.259716700,1534816.222154069
1534816.264704700,1534816.222154069
1534816.268692100,1534816.222154069
1534816.272709100,1534816.222154069
1534816.276182000,1534816.238848560
1534816.281168200,1534816.238848560
1534816.285126400,1534816.238848560
1534816.289122000,1534816.238848560
1534816.293104100,1534816.255543051
1534816.297089100,1534816.255543051
1534816.302084900,1534816.255543051
1534816.306099600,1534816.255543051
1534816.310090300,1534816.272237541
1534816.314084000,1534816.272237541
1534816.318097300,1534816.272237541
1534816.322086400,1534816.272237541
1534816.327082100,1534816.288932032
1534816.331080000,1534816.288932032
1534816.335052200,1534816.288932032
1534816.339023400,1534816.305626523
1534816.343035500,1534816.305626523
1534816.348043300,1534816.305626523
1534816.352046200,1534816.305626523
1534816.356041700,1534816.322321014
1534816.359991900,1534816.322321014
1534816.363946600,1534816.322321014
1534816.367947400,1534816.322321014
1534816.372931600,1534816.339015505
1534816.376427600,1534816.339015505
1534816.380414000,1534816.339015505
1534816.385412900,1534816.339015505
1534816.389439500,1534816.355709995
1534816.393381000,1534816.355709995
1534816.397367900,1534816.355709995
1534816.401426600,1534816.355709995
1534816.405365600,1534816.372404486
1534816.410335700,1534816.372404486
1534816.414328500,1534816.372404486
1534816.418504500,1534816.389098977
1534816.422338500,1534816.389098977
1534816.426291100,1534816.389098977
1534816.431318500,1534816.389098977
1534816.435286500,1534816.389098977
1534816.439288500,1534816.389098977
1534816.443280900,1534816.389098977
1534816.447237400,1534816.389098977
1534816.451228900,1534816.405793468
1534816.456218500,1534816.405793468
1534816.460206000,1534816.405793468
1534816.464205000,1534816.405793468
1534816.468188800,1534816.421928859
1534816.472178200,1534816.421928859
1534816.476675200,1534816.421928859
1534816.480714000,1534816.421928859
1534816.484657700,1534816.438616385
1534816.489634300,1534816.438616385
1534816.493621200,1534816.438616385
1534816.497114100,1534816.438616385
1534816.502106500,1534816.455303911
1534816.506104300,1534816.455303911
1534816.510091800,1534816.455303911
1534816.514144300,1534816.471991437
1534816.518088500,1534816.471991437
1534816.522065900,1534816.471991437
1534816.526574300,1534816.471991437
1534816.530534800,1534816.488678964
1534816.534523100,1534816.488678964
1534816.539513300,1534816.488678964
1534816.543506800,1534816.488678964
1534816.547497200,1534816.505366490
1534816.551458000,1534816.505366490
1534816.556460300,1534816.505366490
1534816.560971400,1534816.505366490
1534816.564951900,1534816.522054016
1534816.568939100,1534816.522054016
1534816.573926400,1534816.522054016
1534816.577415100,1534816.522054016
1534816.581403700,1534816.538741542
1534816.586415000,1534816.538741542
1534816.589904900,1534816.538741542
1534816.593990100,1534816.555429068
1534816.598867700,1534816.555429068
1534816.602887000,1534816.555429068
1534816.606844400,1534816.555429068
1534816.610836000,1534816.572116594
1534816.614814000,1534816.572116594
1534816.619781800,1534816.572116594
1534816.623274500,1534816.572116594
1534816.627297200,1534816.588804120
1534816.632279000,1534816.588804120
1534816.636239800,1534816.588804120
1534816.640262700,1534816.588804120
1534816.644253500,1534816.605491647
1534816.648240200,1534816.605491647
1534816.652225900,1534816.605491647
1534816.656729100,1534816.605491647
1534816.660728400,1534816.622179173
1534816.664713200,1534816.622179173
1534816.669684500,1534816.622179173
1534816.673689200,1534816.622179173
1534816.677187100,1534816.638866699
1534816.682218100,1534816.638866699
1534816.685665800,1534816.638866699
1534816.689649400,1534816.638866699
1534816.694648400,1534816.655554225
1534816.698628200,1534816.655554225
1534816.702622200,1534816.655554225
1534816.706615100,1534816.672241751
1534816.710604600,1534816.672241751
1534816.715577300,1534816.672241751
1534816.719083300,1534816.672241751
1534816.723074600,1534816.688929277
1534816.728051300,1534816.688929277
1534816.732050000,1534816.688929277
1534816.736030000,1534816.688929277
1534816.740020600,1534816.705616803
1534816.744008800,1534816.705616803
1534816.747499600,1534816.705616803
1534816.752501600,1534816.705616803
1534816.756489700,1534816.722304330
1534816.761467600,1534816.722304330
1534816.765458500,1534816.722304330
1534816.769450900,1534816.722304330
1534816.773436200,1534816.738991856
1534816.776923900,1534816.738991856
1534816.781429400,1534816.738991856
1534816.786413100,1534816.755679382
1534816.790400600,1534816.755679382
1534816.794389900,1534816.755679382
1534816.798374600,1534816.755679382
1534816.802369300,1534816.772366908
1534816.806357500,1534816.772366908
1534816.810854300,1534816.772366908
1534816.814844900,1534816.772366908
1534816.818836500,1534816.789054434
1534816.823811400,1534816.789054434
1534816.827834800,1534816.789054434
1534816.831803200,1534816.789054434
1534816.835852300,1534816.789054434
1534816.839799700,1534816.789054434
1534816.843755100,1534816.789054434
1534816.848753500,1534816.789054434
1534816.852748800,1534816.805872883
1534816.856738000,1534816.805872883
1534816.860717600,1534816.805872883
1534816.864704500,1534816.805872883
1534816.869724200,1534816.822567374
