CaptureTime, Camera1Left2D.x, Camera1Left2D.y, Camera1Right2D.x, Camera1Right2D.y, Camera2Left2D.x, Camera2Left2D.y, Camera2Right2D.x, Camera2Right2D.y, Left3D.x, Left3D.y, Left3D.z, Right3D.x, Right3D.y, Right3D.z, frameNumber
1534813.456788146, 249.693405151, 237.151245117, 311.707702637, 238.308227539, 386.853851318, 253.793182373, 450.021667480, 255.011459351, -67.907333374, 16.397703171, 484.822174072, -4.938045979, 17.481258392, 481.411437988, 376
1534813.473475672, 250.478988647, 236.696456909, 311.980834961, 238.891052246, 387.487487793, 253.279907227, 450.971374512, 254.971588135, -67.197372437, 15.925726891, 485.424926758, -4.633723259, 17.654855728, 478.763702393, 377
1534813.490163198, 252.030853271, 236.965881348, 314.088592529, 238.836959839, 388.964538574, 253.425628662, 452.174560547, 254.706787109, -65.664611816, 16.147775650, 485.709289551, -2.535044193, 17.634706497, 482.493682861, 378
1534813.506850725, 253.259002686, 236.680908203, 314.866088867, 238.534667969, 390.202148438, 253.224578857, 453.597778320, 254.696929932, -64.412544250, 15.898299217, 485.641265869, -1.739949465, 17.381151199, 479.953430176, 379
1534813.523538251, 255.262176514, 236.691131592, 317.229095459, 238.959381104, 392.298522949, 253.347579956, 455.282348633, 254.928344727, -62.330230713, 15.953055382, 485.222747803, 0.644380510, 17.819602966, 482.820739746, 380
1534813.540225777, 256.709289551, 236.284774780, 318.586120605, 238.506149292, 393.764038086, 253.177947998, 456.816650391, 254.358154297, -60.853229523, 15.656809807, 485.114776611, 2.017051697, 17.277601242, 482.191894531, 381
1534813.556913303, 258.778900146, 235.964813232, 320.623962402, 238.682281494, 395.899658203, 252.866561890, 459.405853271, 254.262878418, -58.721965790, 15.326245308, 484.815887451, 4.062587261, 17.241512299, 480.139556885, 382
1534813.573600829, 261.482025146, 236.069869995, 323.235046387, 238.333786011, 398.468811035, 252.473999023, 461.553405762, 254.222442627, -56.046031952, 15.198148727, 485.360076904, 6.719566822, 17.117816925, 482.149536133, 383
1534813.590288355, 265.299560547, 235.985519409, 326.463592529, 238.237228394, 400.830322266, 252.191696167, 464.455993652, 254.156768799, -52.824020386, 15.206092834, 491.404357910, 10.016738892, 17.089912415, 483.681762695, 384
1534813.606975881, 267.559326172, 236.566284180, 329.358734131, 239.224456787, 403.433837891, 252.581222534, 466.921875000, 254.936752319, -50.354667664, 15.660165787, 489.975830078, 13.007202148, 18.059585571, 485.648620605, 385
1534813.623663408, 271.244262695, 235.900924683, 332.733093262, 239.002075195, 406.617004395, 252.366317749, 470.903930664, 254.712066650, -46.781234741, 15.275845528, 492.074981689, 16.369636536, 17.746574402, 483.452880859, 386
1534813.640350934, 274.633544922, 235.876312256, 336.273254395, 238.644927979, 410.345031738, 252.143798828, 473.747192383, 254.831344604, -43.168724060, 15.104425430, 490.686126709, 20.082841873, 17.738647461, 486.523803711, 387
1534813.657038460, 278.133911133, 235.712249756, 339.351104736, 238.845382690, 413.662841797, 252.210174561, 477.672546387, 255.325073242, -39.639518738, 15.080262184, 491.490966797, 23.069107056, 17.968189240, 483.356903076, 388
1534813.673725986, 281.970336914, 235.652557373, 343.169281006, 239.035430908, 417.760101318, 252.009368896, 481.704223633, 255.192962646, -35.616233826, 14.914031982, 490.472625732, 26.908199310, 17.974613190, 482.830261230, 389
1534813.690491413, 286.035247803, 235.031707764, 347.021240234, 238.865081787, 421.582519531, 251.776290894, 486.253845215, 255.686309814, -31.511341095, 14.507888794, 491.565338135, 30.644386292, 18.038585663, 480.374603271, 390
1534813.707185904, 289.167236328, 235.401245117, 350.238159180, 238.796676636, 425.498626709, 251.686614990, 489.352722168, 255.107360840, -28.100584030, 14.554652214, 488.407409668, 33.935104370, 17.739683151, 481.126464844, 391
1534813.723880394, 292.630187988, 234.924606323, 353.851562500, 238.720993042, 429.162292480, 251.926803589, 493.183837891, 256.124755859, -24.521043777, 14.410461426, 487.668273926, 37.524818420, 18.186908722, 480.562316895, 392
1534813.740574885, 296.928222656, 235.205978394, 358.974609375, 239.084838867, 433.148071289, 251.758270264, 497.498046875, 256.170013428, -20.184110641, 14.513179779, 489.139465332, 43.001567841, 18.533233643, 484.241119385, 393
1534813.757269376, 299.524169922, 234.950653076, 361.349212646, 238.924789429, 436.385498047, 251.853759766, 499.612060547, 256.057281494, -17.431186676, 14.352662086, 486.594818115, 45.522785187, 18.441829681, 485.496124268, 394
1534813.773963867, 302.444915771, 235.408142090, 364.903625488, 239.322250366, 439.297058105, 251.709594727, 503.214843750, 256.346893311, -14.452692986, 14.518412590, 486.789520264, 49.142322540, 18.792661667, 485.636474609, 395
1534813.790658358, 305.874206543, 234.601928711, 368.146911621, 239.595520020, 442.476654053, 251.234252930, 505.815765381, 256.177917480, -10.978308678, 13.897585869, 487.963165283, 52.746192932, 18.958972931, 488.541320801, 396
1534813.807352848, 307.611419678, 234.761474609, 370.110778809, 239.620758057, 444.859222412, 251.557464600, 508.261962891, 256.060363770, -9.152220726, 14.067513466, 485.413848877, 54.551307678, 18.839584351, 486.775939941, 397
1534813.824047339, 310.301147461, 234.041015625, 372.339691162, 239.388473511, 446.810638428, 251.093139648, 510.248870850, 256.218383789, -6.455394745, 13.554221153, 488.565704346, 56.950149536, 18.845384598, 487.947265625, 398
1534813.840741830, 311.335815430, 234.320800781, 374.277282715, 239.305206299, 448.976318359, 250.858337402, 511.951416016, 255.783004761, -5.342184544, 13.446101189, 484.028259277, 59.060741425, 18.624162674, 489.085021973, 399
1534813.857436321, 312.922668457, 233.864257812, 375.448577881, 239.181396484, 449.780883789, 250.354904175, 513.362487793, 255.481735229, -3.755420923, 13.049418449, 487.296386719, 60.149688721, 18.372629166, 488.222473145, 400
1534813.874130812, 313.768432617, 233.312133789, 376.104187012, 239.346237183, 450.523071289, 250.493164062, 514.339843750, 255.432373047, -2.896290302, 12.849470139, 487.745330811, 60.664215088, 18.383298874, 486.991455078, 401
1534813.890825302, 313.625915527, 233.075775146, 376.376831055, 238.550888062, 450.957946777, 250.249725342, 513.495788574, 255.005523682, -3.027339935, 12.540101051, 485.376647949, 61.508800507, 17.931646347, 491.533416748, 402
1534813.907519793, 313.261535645, 232.856369019, 376.495117188, 238.310165405, 450.894226074, 249.833923340, 513.628906250, 254.922302246, -3.388946772, 12.184264183, 484.138061523, 61.622440338, 17.762826920, 491.476013184, 403
1534813.924214284, 312.376800537, 232.335311890, 375.611816406, 238.154830933, 450.277679443, 249.965332031, 513.322265625, 254.943603516, -4.280447006, 11.956115723, 482.980163574, 60.415424347, 17.603944778, 489.034088135, 404
1534813.940908775, 311.170715332, 232.116180420, 374.383239746, 237.981002808, 448.665954590, 249.527160645, 511.613708496, 254.428253174, -5.519811630, 11.662910461, 484.548645020, 59.387931824, 17.320903778, 490.880371094, 405
1534813.957603266, 309.898620605, 231.746459961, 372.481048584, 237.643341064, 447.079467773, 249.728927612, 510.156951904, 254.483520508, -6.832560539, 11.607030869, 485.732604980, 57.204635620, 17.104751587, 488.873321533, 406
1534813.974297756, 307.838806152, 231.971115112, 370.789489746, 237.334014893, 445.229736328, 249.551803589, 508.604125977, 254.140594482, -8.912779808, 11.607959747, 484.779022217, 55.397800446, 16.747518539, 488.148712158, 407
1534813.990992247, 304.949645996, 231.784423828, 367.538574219, 236.840728760, 442.403381348, 249.035339355, 506.174072266, 253.431869507, -11.840517044, 11.241029739, 484.378417969, 51.702484131, 16.014225006, 484.543060303, 408
1534814.007686738, 301.633178711, 231.688644409, 364.489715576, 236.639266968, 439.376220703, 248.643554688, 502.940429688, 253.105514526, -15.168102264, 10.962022781, 483.052734375, 48.664085388, 15.764952660, 485.000915527, 409
1534814.024381229, 298.137756348, 231.678344727, 361.142333984, 236.185699463, 435.976135254, 248.316772461, 499.961669922, 252.468063354, -18.688190460, 10.778890610, 482.519592285, 45.106937408, 15.156653404, 483.220794678, 410
1534814.041075720, 293.717407227, 231.664306641, 356.365173340, 235.935729980, 431.777343750, 248.262390137, 496.273315430, 252.616806030, -23.110233307, 10.719340324, 481.452087402, 39.884597778, 14.955005646, 478.490478516, 411
