CaptureTime, Camera1Left2D.x, Camera1Left2D.y, Camera1Right2D.x, Camera1Right2D.y, Camera2Left2D.x, Camera2Left2D.y, Camera2Right2D.x, Camera2Right2D.y, Left3D.x, Left3D.y, Left3D.z, Right3D.x, Right3D.y, Right3D.z, frameNumber
606437.965023677, 254.129608154, 189.671676636, 314.694274902, 192.766174316, 386.511077881, 206.213912964, 447.505249023, 209.198699951, -65.493225098, -32.779441833, 504.445465088, -1.273485422, -29.407714844, 502.870208740, 1144
606437.981697291, 254.761322021, 189.631759644, 314.683959961, 192.791839600, 386.067810059, 206.068481445, 447.327880859, 209.002471924, -65.592987061, -32.926471710, 505.169097900, -1.359933138, -29.536176682, 503.328369141, 1145
606437.998370905, 254.325866699, 189.449310303, 314.897644043, 192.421691895, 386.145599365, 205.656051636, 447.114471436, 208.583343506, -65.697792053, -33.098159790, 505.713378906, -1.456392646, -29.705472946, 503.781555176, 1146
606438.015044519, 254.323287964, 189.264190674, 314.887817383, 192.415710449, 385.735931396, 205.692993164, 446.715820312, 208.617980957, -65.816101074, -33.269218445, 506.337951660, -1.502333879, -29.895866394, 504.591705322, 1147
606438.031718133, 254.131591797, 189.350433350, 314.675842285, 192.418243408, 385.262268066, 205.162033081, 446.629028320, 208.421325684, -65.946540833, -33.450584412, 507.039184570, -1.605822802, -30.073385239, 505.211883545, 1148
606438.048391747, 253.980804443, 188.808685303, 314.394317627, 191.843795776, 385.516967773, 205.124450684, 446.336425781, 208.322296143, -66.072296143, -33.645641327, 507.530761719, -1.729987621, -30.282489777, 505.771331787, 1149
606438.065065361, 254.397308350, 188.512908936, 314.555877686, 191.771652222, 385.420410156, 205.120452881, 446.132202148, 208.074081421, -66.169364929, -33.862892151, 508.208374023, -1.803323150, -30.496370316, 506.488433838, 1150
606438.081738975, 253.900604248, 188.567230225, 314.375274658, 191.154785156, 385.277038574, 205.150939941, 446.075805664, 207.810287476, -66.295616150, -34.049518585, 508.550659180, -1.903565884, -30.727941513, 507.000061035, 1151
606438.098412589, 253.794174194, 188.613342285, 314.539245605, 191.457641602, 384.935638428, 204.972229004, 446.023559570, 207.684188843, -66.436782837, -34.239574432, 509.034027100, -1.975898147, -30.914138794, 507.531219482, 1152
606438.115086203, 253.455047607, 188.180282593, 313.697204590, 190.886505127, 385.074401855, 204.776794434, 445.962646484, 207.405487061, -66.577796936, -34.430885315, 509.178100586, -2.159722090, -31.117313385, 507.588073730, 1153
606438.131759817, 253.163681030, 187.916183472, 313.772705078, 190.556121826, 385.142272949, 204.488739014, 445.382812500, 207.351867676, -66.723815918, -34.625377655, 509.131225586, -2.302608252, -31.351037979, 507.919311523, 1154
606438.148433431, 252.945648193, 187.870330811, 313.623718262, 190.826477051, 384.720794678, 204.443893433, 445.830017090, 207.007354736, -66.877441406, -34.789531708, 509.036560059, -2.449525833, -31.549156189, 507.899993896, 1155
606438.165107045, 252.304199219, 187.609039307, 313.140716553, 190.584930420, 384.580566406, 204.181854248, 445.800292969, 207.108184814, -67.058525085, -34.956272125, 508.828430176, -2.634095192, -31.725143433, 507.696044922, 1156
606438.181780659, 251.483566284, 187.999145508, 312.843475342, 190.366546631, 384.770996094, 204.223800659, 446.071990967, 206.871978760, -67.260070801, -35.027515411, 507.803680420, -2.842709064, -31.882204056, 507.183105469, 1157
606438.198454273, 251.611373901, 187.376678467, 312.773742676, 190.334045410, 384.841003418, 204.066818237, 446.579589844, 206.786773682, -67.416954041, -35.132568359, 506.985321045, -3.052313328, -31.997545242, 506.291961670, 1158
606438.215127887, 250.791839600, 187.721435547, 312.228454590, 190.126068115, 384.741882324, 203.993713379, 446.477874756, 206.740997314, -67.602416992, -35.177787781, 505.778869629, -3.316333771, -32.093212128, 505.120727539, 1159
606438.231801501, 249.580429077, 187.601440430, 311.883056641, 190.539978027, 384.662048340, 204.237609863, 447.114868164, 206.654953003, -67.819511414, -35.139678955, 503.907318115, -3.620745182, -32.124763489, 503.495971680, 1160
606438.248475116, 248.604293823, 187.831100464, 311.837951660, 190.436126709, 384.740814209, 204.326538086, 447.602539062, 206.861480713, -68.098930359, -35.015602112, 501.386657715, -3.980043411, -32.081588745, 501.257446289, 1161
606438.265148730, 247.972457886, 187.718673706, 311.388000488, 190.769958496, 384.620117188, 204.297851562, 448.010131836, 206.670196533, -68.405029297, -34.856800079, 498.488983154, -4.379189014, -31.987325668, 498.565612793, 1162
606438.281822344, 246.722091675, 187.484466553, 310.537078857, 190.812225342, 384.824401855, 204.552307129, 448.613220215, 206.740280151, -68.737213135, -34.636363983, 494.656311035, -4.921615124, -31.785419464, 494.854400635, 1163
606438.298495958, 245.416992188, 187.868469238, 310.036499023, 190.721618652, 384.707763672, 204.706298828, 449.259277344, 206.957382202, -69.094329834, -34.336647034, 490.306243896, -5.516215324, -31.539352417, 490.640808105, 1164
606438.315169572, 244.218597412, 188.155975342, 309.395233154, 190.937225342, 384.582702637, 205.140548706, 449.651489258, 207.544555664, -69.516845703, -33.935577393, 485.355133057, -6.173539162, -31.189205170, 485.935638428, 1165
606438.331886830, 242.957611084, 188.140426636, 309.064270020, 191.015625000, 384.979797363, 205.548675537, 450.697998047, 207.991241455, -69.930366516, -33.471084595, 479.941192627, -6.841753483, -30.763584137, 480.515563965, 1166
606438.348567397, 241.593307495, 188.914169312, 308.036956787, 191.940780640, 385.061462402, 205.993270874, 451.457702637, 208.268402100, -70.355316162, -32.890293121, 473.856781006, -7.601846218, -30.235816956, 474.571563721, 1167
606438.365247964, 239.924743652, 189.173187256, 307.863342285, 192.066528320, 384.906097412, 206.459686279, 452.384124756, 208.530792236, -70.823310852, -32.265407562, 467.576141357, -8.337392807, -29.701009750, 468.540557861, 1168
606438.381928531, 238.299118042, 189.440887451, 307.249511719, 192.490478516, 385.153747559, 206.518112183, 453.277465820, 208.872055054, -71.305938721, -31.542465210, 460.611724854, -9.157788277, -29.014585495, 461.784973145, 1169
606438.398609099, 236.749557495, 190.333480835, 306.144165039, 192.941345215, 384.785980225, 207.241256714, 453.762451172, 209.576599121, -71.841346741, -30.721935272, 453.984832764, -9.954958916, -28.276357651, 455.417236328, 1170
606438.415289666, 235.182708740, 190.985275269, 305.462982178, 193.884735107, 385.237487793, 207.792114258, 454.842987061, 210.102447510, -72.359443665, -29.809158325, 447.061767578, -10.748045921, -27.413589478, 448.733520508, 1171
606438.431970233, 233.605514526, 191.598541260, 304.110290527, 194.384735107, 385.107360840, 208.549774170, 456.110290527, 210.732833862, -72.896965027, -28.778575897, 439.638977051, -11.693877220, -26.428724289, 441.150878906, 1172
606438.448650800, 231.734298706, 192.311019897, 303.720245361, 194.820175171, 385.052551270, 209.571960449, 456.769287109, 211.474975586, -73.438110352, -27.691226959, 432.813781738, -12.539577484, -25.400873184, 434.244842529, 1173
606438.465331367, 230.250961304, 193.051849365, 303.293518066, 195.359466553, 385.208251953, 210.112030029, 457.800964355, 211.883819580, -73.932586670, -26.630702972, 426.698242188, -13.196074486, -24.426401138, 428.197753906, 1174
606438.482011934, 228.622161865, 193.754241943, 302.598907471, 195.951354980, 385.050964355, 210.708175659, 458.403808594, 212.362731934, -74.465240479, -25.603925705, 420.934844971, -13.823070526, -23.495969772, 422.540130615, 1175
606438.498692502, 226.209808350, 194.704193115, 301.438323975, 196.620239258, 385.316467285, 211.709640503, 459.516937256, 213.209136963, -75.025543213, -24.473524094, 414.281341553, -14.602022171, -22.469011307, 416.064331055, 1176
606438.515373069, 225.240356445, 195.614898682, 301.391723633, 197.871612549, 385.368896484, 212.566757202, 460.584197998, 214.266510010, -75.511108398, -23.327939987, 409.146942139, -15.075119019, -21.398288727, 411.085083008, 1177
606438.532053636, 223.758041382, 196.610626221, 300.130554199, 198.787826538, 385.644775391, 213.469848633, 461.882019043, 214.776275635, -75.933380127, -22.153903961, 403.636138916, -15.602300644, -20.307321548, 405.461975098, 1178
606438.548734203, 222.653900146, 197.442108154, 299.349731445, 199.420684814, 385.327697754, 214.286865234, 462.128356934, 215.630401611, -76.398666382, -21.001171112, 399.236968994, -16.023845673, -19.237524033, 400.982421875, 1179
606438.565414770, 221.065841675, 198.130584717, 298.825775146, 200.074523926, 385.564514160, 215.142868042, 463.123291016, 216.301498413, -76.805313110, -19.939336777, 395.014617920, -16.403572083, -18.251979828, 396.660827637, 1180
606438.582095337, 220.591659546, 198.941696167, 298.415527344, 200.841674805, 385.509033203, 215.605438232, 463.543212891, 217.067871094, -77.164108276, -19.039514542, 391.696624756, -16.664983749, -17.422891617, 393.081970215, 1181
606438.598775905, 219.145843506, 199.336593628, 298.269470215, 201.689636230, 385.839202881, 216.445175171, 464.291351318, 217.824874878, -77.517547607, -18.189081192, 388.510223389, -16.864484787, -16.626485825, 389.929168701, 1182
606438.615456472, 218.116424561, 200.148559570, 297.883392334, 201.805847168, 385.912963867, 216.835021973, 465.160095215, 218.046859741, -77.820892334, -17.460935593, 385.552124023, -17.000385284, -15.985498428, 386.918273926, 1183
606438.632137039, 217.268966675, 200.514373779, 297.123962402, 202.561767578, 385.869873047, 217.185394287, 465.693786621, 218.574005127, -78.123168945, -16.811241150, 382.671264648, -17.148416519, -15.400381088, 384.129669189, 1184
606438.648817606, 217.039520264, 201.060363770, 296.993743896, 203.144638062, 385.816741943, 217.408416748, 465.957885742, 218.805953979, -78.400077820, -16.277740479, 380.705627441, -17.212894440, -14.899382591, 382.053588867, 1185
606438.665498173, 215.873825073, 201.281539917, 296.315124512, 202.922332764, 385.895843506, 217.943176270, 465.920654297, 219.075851440, -78.694007874, -15.857209206, 378.879455566, -17.319080353, -14.527048111, 380.202331543, 1186
606438.682178741, 215.673583984, 201.373168945, 296.356750488, 203.516326904, 385.806976318, 218.151458740, 466.536865234, 219.397399902, -78.952743530, -15.555197716, 377.717132568, -17.323627472, -14.238224983, 378.891540527, 1187
606438.698859308, 215.526473999, 201.833419800, 296.212738037, 203.727020264, 385.506225586, 218.373138428, 466.770019531, 219.886383057, -79.213333130, -15.308845520, 376.942535400, -17.341512680, -13.982101440, 377.776763916, 1188
606438.715539875, 214.864349365, 201.863220215, 295.626586914, 203.681579590, 385.881530762, 218.781784058, 466.692871094, 219.860778809, -79.426055908, -15.104997635, 376.269104004, -17.356960297, -13.807916641, 376.894470215, 1189
606438.732251021, 214.622375488, 201.921798706, 295.598083496, 203.960327148, 385.375305176, 218.746932983, 466.899993896, 219.879196167, -79.638847351, -14.981039047, 375.969329834, -17.313926697, -13.689978600, 376.450134277, 1190
606438.748938547, 214.695983887, 201.871795654, 295.667572021, 203.579650879, 384.932922363, 218.664062500, 466.377136230, 220.012741089, -79.909942627, -14.961848259, 376.442016602, -17.223915100, -13.675052643, 376.838806152, 1191
606438.765626073, 214.397872925, 201.679122925, 294.954040527, 203.494415283, 384.937561035, 218.553070068, 465.523651123, 219.833923340, -80.191589355, -15.017693520, 376.805541992, -17.261081696, -13.727952003, 377.138458252, 1192
606438.782313599, 214.822875977, 201.326110840, 294.825378418, 203.379333496, 384.171936035, 218.219726562, 465.053314209, 219.653564453, -80.502021790, -15.177174568, 377.828308105, -17.251194000, -13.874617577, 378.006347656, 1193
606438.799001125, 214.861190796, 201.104370117, 295.124053955, 202.799499512, 384.184417725, 217.311401367, 464.744354248, 219.030059814, -80.726646423, -15.440927505, 378.988464355, -17.196506500, -14.137203217, 378.951232910, 1194
606438.815688651, 215.826950073, 200.310180664, 295.361114502, 202.213409424, 384.158386230, 217.091064453, 464.108978271, 218.524703979, -80.857963562, -15.805933952, 380.402221680, -17.095056534, -14.474282265, 380.160400391, 1195
606438.832376177, 216.289276123, 199.502319336, 295.603942871, 201.491302490, 383.773254395, 216.329711914, 463.238891602, 217.665008545, -80.967941284, -16.227771759, 381.884338379, -16.988140106, -14.892593384, 381.593048096, 1196
606438.849063703, 217.421371460, 198.664108276, 295.722625732, 200.478179932, 383.502258301, 215.527694702, 461.941589355, 216.715438843, -81.053253174, -16.706779480, 383.703155518, -16.875900269, -15.380947113, 383.409240723, 1197
606438.865751229, 218.058959961, 197.732025146, 295.775177002, 199.368957520, 382.937500000, 214.499618530, 461.054931641, 215.863815308, -81.141883850, -17.242910385, 385.592956543, -16.820135117, -15.894991875, 385.107421875, 1198
606438.882438755, 218.921875000, 196.608245850, 296.267883301, 198.670654297, 382.518432617, 213.374023438, 459.493530273, 214.984954834, -81.207229614, -17.940355301, 387.687255859, -16.761199951, -16.577795029, 387.270660400, 1199
606438.899126281, 219.820739746, 195.280426025, 296.614929199, 197.187484741, 382.396972656, 211.958862305, 458.084228516, 213.655914307, -81.340408325, -19.206947327, 390.863647461, -16.641382217, -17.840631485, 390.785400391, 1200
606438.915813807, 221.936126709, 193.886077881, 296.611511230, 196.155395508, 381.782165527, 210.998580933, 456.963745117, 212.370269775, -81.510116577, -20.812421799, 395.706634521, -16.415548325, -19.396942139, 395.494384766, 1201
606438.932501333, 223.536712646, 192.584045410, 297.155548096, 194.848541260, 381.371093750, 209.753036499, 455.610595703, 211.407409668, -81.624534607, -22.659786224, 401.492584229, -16.081014633, -21.194242477, 401.229370117, 1202
606438.949188859, 224.479660034, 191.305953979, 297.967346191, 193.400695801, 380.797363281, 208.406250000, 453.994628906, 210.005340576, -81.763412476, -24.628273010, 408.382904053, -15.621735573, -23.122400284, 408.265411377, 1203
