timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, timeReceived, timeCaptured, resetFilter, frameNumber, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
606437.700347,0.535808,13.418998,49.950783,-5.900462,13.068793,49.941795,606437.700304,606437.657129,0,1127,1,-2.452422,13.615198,58.951084,-0.377725,0.015016,0.066811
606437.714767,0.546732,13.411150,49.947109,-5.885352,13.048443,49.922478,606437.714753,606437.673810,0,1128,1,-2.341784,13.637455,58.935772,-0.379660,0.026558,0.064762
606437.733006,0.558163,13.419973,49.938313,-5.873591,13.052055,49.923531,606437.732969,606437.690490,0,1129,1,-2.435062,13.601026,58.936592,-0.375656,0.014442,0.065435
606437.747524,0.567578,13.435655,49.964687,-5.859232,13.068843,49.908249,606437.747508,606437.707171,0,1130,1,-2.402895,13.644312,58.940174,-0.379964,0.017570,0.060273
606437.764645,0.583137,13.426143,49.960476,-5.844499,13.089282,49.883419,606437.764610,606437.723852,0,1131,1,-2.364211,13.652939,58.924812,-0.380336,0.019989,0.062004
606437.779049,0.589346,13.437555,49.951771,-5.836200,13.082129,49.858265,606437.779035,606437.740532,0,1132,1,-2.432793,13.666051,58.909534,-0.381407,0.011445,0.062138
606437.795446,0.588160,13.463812,49.950840,-5.831916,13.094449,49.854984,606437.795424,606437.757213,0,1133,1,-2.293934,13.623937,58.905270,-0.375551,0.026613,0.062568
606437.816386,0.589629,13.469677,49.943680,-5.831105,13.081700,49.853752,606437.816367,606437.773893,0,1134,1,-2.442430,13.725619,58.901482,-0.386572,0.010022,0.063387
606437.833354,0.592290,13.485003,49.948658,-5.828847,13.149923,49.845699,606437.833321,606437.790574,0,1135,1,-2.280731,13.605271,58.900120,-0.372388,0.027167,0.063862
606437.858713,0.596960,13.505359,49.979481,-5.820211,13.114238,49.856514,606437.858693,606437.807254,0,1136,1,-2.349064,13.588863,58.924129,-0.370149,0.018622,0.064523
606437.858940,0.599677,13.504834,50.005112,-5.817914,13.145681,49.855995,606437.858926,606437.823935,0,1137,1,-2.356681,13.623879,58.936096,-0.373317,0.017603,0.063933
606437.875161,0.604204,13.481051,50.023888,-5.809211,13.101639,49.859840,606437.875138,606437.840616,0,1138,1,-2.428980,13.547338,58.951683,-0.364238,0.009047,0.061905
606437.890474,0.604271,13.511665,50.069973,-5.806970,13.135017,49.886658,606437.890459,606437.857296,0,1139,1,-2.344631,13.596182,58.985104,-0.368333,0.018211,0.063040
606437.906576,0.604557,13.546605,50.112431,-5.806082,13.152426,49.922115,606437.906562,606437.873977,0,1140,1,-2.341005,13.741912,59.019226,-0.383332,0.019285,0.060622
606437.922722,0.604725,13.552783,50.150066,-5.812213,13.214652,49.958767,606437.922707,606437.890657,0,1141,1,-2.429092,13.747401,59.058647,-0.382920,0.009202,0.062547
606437.955048,0.604800,13.578238,50.176037,-5.810478,13.205665,49.998562,606437.955033,606437.907338,0,1142,1,-2.362289,13.676754,59.093201,-0.373268,0.016525,0.061567
606437.971062,0.608634,13.566125,50.236866,-5.811224,13.218920,50.063148,606437.971047,606437.923990,0,1143,1,-2.376631,13.628917,59.158161,-0.366288,0.014418,0.062842
606437.988046,0.618192,13.572082,50.270279,-5.802856,13.217232,50.120483,606437.988029,606437.940664,0,1144,1,-2.325417,13.601943,59.203304,-0.361737,0.018773,0.065020
606438.005078,0.629188,13.571851,50.342628,-5.794662,13.237159,50.166336,606438.005035,606437.957337,0,1145,1,-2.320129,13.685471,59.260788,-0.369528,0.018759,0.063824
606438.019973,0.639051,13.599132,50.397110,-5.784595,13.247775,50.211666,606438.019958,606437.974011,0,1146,1,-2.327407,13.645801,59.312645,-0.363306,0.016607,0.063702
606438.034775,0.649725,13.635276,50.459644,-5.781343,13.289238,50.292782,606438.034761,606437.990685,0,1147,1,-2.424218,13.694469,59.385925,-0.367058,0.004654,0.064910
606438.050729,0.661577,13.672561,50.529839,-5.771689,13.318447,50.354858,606438.050715,606438.007358,0,1148,1,-2.378876,13.593691,59.453743,-0.353775,0.007852,0.065797
606438.066924,0.674276,13.691260,50.579029,-5.759461,13.343304,50.410847,606438.066910,606438.024032,0,1149,1,-2.282816,13.616931,59.504272,-0.353821,0.017169,0.066610
606438.082654,0.686798,13.670598,50.646725,-5.750768,13.344762,50.482552,606438.082634,606438.040705,0,1150,1,-2.274202,13.653680,59.573833,-0.355592,0.017833,0.062956
606438.099369,0.696452,13.737675,50.681103,-5.741335,13.378210,50.533783,606438.099353,606438.057379,0,1151,1,-2.316854,13.723036,59.617092,-0.361202,0.012404,0.059872
606438.116089,0.708094,13.790208,50.729549,-5.734707,13.405673,50.586956,606438.116025,606438.074053,0,1152,1,-2.342411,13.710186,59.669189,-0.357801,0.007994,0.061092
606438.130788,0.723931,13.789249,50.743935,-5.717606,13.449622,50.592724,606438.130773,606438.090726,0,1153,1,-2.343435,13.637454,59.680649,-0.347625,0.006014,0.059320
606438.147229,0.741820,13.752624,50.739136,-5.700225,13.420899,50.625751,606438.147212,606438.107400,0,1154,1,-2.317800,13.687709,59.694469,-0.350732,0.006614,0.063878
606438.162895,0.756961,13.773678,50.729698,-5.684613,13.427966,50.623821,606438.162880,606438.124073,0,1155,1,-2.362248,13.662100,59.689991,-0.346148,0.000812,0.057512
606438.192084,0.776056,13.773312,50.708858,-5.666694,13.452209,50.603458,606438.192039,606438.140747,0,1156,1,-2.294016,13.717132,59.668430,-0.350144,0.005999,0.061039
606438.195271,0.794319,13.809278,50.606445,-5.646078,13.468950,50.552177,606438.195257,606438.157421,0,1157,1,-2.250776,13.673356,59.591465,-0.343955,0.008757,0.058871
606438.210802,0.812682,13.770270,50.524490,-5.625777,13.490263,50.463085,606438.210788,606438.174094,0,1158,1,-2.254829,13.661592,59.506432,-0.341467,0.006079,0.059347
606438.227237,0.831075,13.773197,50.403828,-5.596899,13.451118,50.345829,606438.227222,606438.190768,0,1159,1,-2.264235,13.748447,59.387638,-0.350381,0.002653,0.060036
606438.243002,0.848248,13.843091,50.216816,-5.568708,13.496139,50.183426,606438.242988,606438.207442,0,1160,1,-2.192024,13.686893,59.212402,-0.343470,0.008734,0.053892
606438.258576,0.876389,13.826873,49.964676,-5.534959,13.522747,49.959591,606438.258558,606438.224115,0,1161,1,-2.136341,13.649048,58.973915,-0.340020,0.010830,0.056957
606438.274533,0.907397,13.797344,49.674793,-5.495266,13.510653,49.690327,606438.274519,606438.240789,0,1162,1,-2.139915,13.691279,58.694992,-0.346179,0.007107,0.054317
606438.291266,0.942397,13.740729,49.291340,-5.439304,13.456807,49.318996,606438.291251,606438.257462,0,1163,1,-2.034204,13.710644,58.316128,-0.350432,0.014806,0.051276
606438.306523,0.977992,13.698107,48.856178,-5.380597,13.432586,48.897499,606438.306508,606438.274136,0,1164,1,-1.989858,13.641144,57.888180,-0.345641,0.014425,0.050979
