timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, timeReceived, timeCaptured, resetFilter, frameNumber, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
606429.899833,-7.511143,-4.396664,51.531990,-1.105503,-4.071921,51.688381,606429.899832,606429.833854,0,658,1,-4.499450,-4.090620,60.618317,0.310515,-0.012469,0.053612
606429.900091,-7.516223,-4.392308,51.517452,-1.103101,-4.078571,51.683510,606429.900090,606429.850527,0,659,1,-4.529807,-4.060980,60.606922,0.306757,-0.015860,0.052719
606429.906924,-7.515803,-4.413899,51.519947,-1.103363,-4.097898,51.666534,606429.906924,606429.867201,0,660,1,-4.531987,-4.052476,60.599262,0.305405,-0.015794,0.053558
606429.923485,-7.519280,-4.378952,51.518013,-1.106702,-4.096251,51.642731,606429.923484,606429.883875,0,661,1,-4.482657,-4.193373,60.591030,0.320490,-0.010151,0.054285
606429.939362,-7.520209,-4.426755,51.514721,-1.105303,-4.127193,51.631756,606429.939361,606429.900548,0,662,1,-4.486387,-4.135519,60.582455,0.313338,-0.009812,0.056638
606429.955233,-7.522915,-4.434431,51.533352,-1.105825,-4.133283,51.617615,606429.955232,606429.917222,0,663,1,-4.579801,-4.085515,60.580952,0.307338,-0.019947,0.057163
606429.971202,-7.523948,-4.426804,51.527302,-1.103587,-4.111567,51.627285,606429.971201,606429.933896,0,664,1,-4.503669,-4.087670,60.584724,0.307722,-0.012077,0.054377
606429.986696,-7.522487,-4.406355,51.530560,-1.098973,-4.111410,51.634274,606429.986695,606429.950569,0,665,1,-4.503060,-4.190478,60.592388,0.319093,-0.012513,0.054829
606430.002586,-7.519386,-4.421395,51.539562,-1.096404,-4.122705,51.632435,606430.002585,606429.967243,0,666,1,-4.512919,-4.142358,60.594646,0.313863,-0.013497,0.056652
606430.026869,-7.514884,-4.445659,51.549934,-1.092227,-4.125836,51.636086,606430.026867,606429.983916,0,667,1,-4.563795,-4.285988,60.602600,0.329373,-0.020021,0.057024
606430.035377,-7.507581,-4.495875,51.541077,-1.087392,-4.148832,51.633015,606430.035376,606430.000590,0,668,1,-4.556745,-4.200207,60.595551,0.319938,-0.020250,0.052311
606430.050733,-7.506759,-4.454343,51.529865,-1.081393,-4.158195,51.625301,606430.050733,606430.017264,0,669,1,-4.550287,-4.119531,60.584301,0.310978,-0.019152,0.055545
606430.067260,-7.501228,-4.448862,51.543587,-1.073809,-4.139083,51.627346,606430.067259,606430.033937,0,670,1,-4.506083,-4.153850,60.594036,0.314882,-0.015312,0.054551
606430.083099,-7.495190,-4.440166,51.538643,-1.066216,-4.164660,51.605293,606430.083098,606430.050611,0,671,1,-4.476242,-4.184757,60.581764,0.318307,-0.012910,0.053405
606430.115665,-7.488058,-4.471481,51.528278,-1.059436,-4.152991,51.592926,606430.115664,606430.067528,0,672,1,-4.473582,-4.192829,60.570465,0.319108,-0.013132,0.054583
606430.131419,-7.481327,-4.491405,51.525391,-1.046322,-4.184938,51.594543,606430.131418,606430.084209,0,673,1,-4.547386,-4.249097,60.568554,0.325336,-0.023027,0.052005
606430.147598,-7.478290,-4.491363,51.524361,-1.039803,-4.168173,51.591400,606430.147597,606430.100889,0,674,1,-4.432684,-4.152168,60.567554,0.315185,-0.009783,0.055195
606430.163094,-7.477699,-4.445017,51.510933,-1.038471,-4.148618,51.576954,606430.163093,606430.117570,0,675,1,-4.473270,-4.142843,60.552498,0.314289,-0.014693,0.055153
606430.232018,-7.472912,-4.500151,51.503815,-1.036148,-4.185439,51.556232,606430.232016,606430.134250,0,676,1,-4.406635,-4.129540,60.539761,0.313676,-0.007723,0.052076
606430.232182,-7.475409,-4.461942,51.457924,-1.027705,-4.159891,51.577099,606430.232182,606430.184292,0,679,1,-4.510727,-4.094772,60.524006,0.310257,-0.019343,0.055461
606430.243077,-7.475182,-4.477646,51.473957,-1.023786,-4.171871,51.574226,606430.243076,606430.200973,0,680,1,-4.453226,-4.027519,60.529797,0.302643,-0.012779,0.055304
606430.258613,-7.471075,-4.466928,51.454872,-1.018704,-4.173125,51.573986,606430.258612,606430.217653,0,681,1,-4.412277,-4.185353,60.525143,0.319959,-0.008673,0.057935
606430.274422,-7.466700,-4.463840,51.445831,-1.017645,-4.173204,51.539154,606430.274421,606430.234334,0,682,1,-4.538914,-4.056896,60.496376,0.304969,-0.023486,0.055344
606430.290256,-7.463524,-4.442372,51.431484,-1.010138,-4.191694,51.561916,606430.290255,606430.251014,0,683,1,-4.391729,-4.157024,60.506783,0.315594,-0.007735,0.055191
606430.306271,-7.459057,-4.459047,51.459576,-1.004968,-4.189192,51.563202,606430.306271,606430.267695,0,684,1,-4.382878,-4.163951,60.521404,0.315021,-0.007366,0.055073
606430.322447,-7.450586,-4.488149,51.449799,-1.001971,-4.163026,51.562122,606430.322446,606430.284376,0,685,1,-4.485855,-4.110007,60.511471,0.306846,-0.019310,0.056559
606430.338772,-7.443759,-4.526692,51.451717,-0.999724,-4.220850,51.551521,606430.338771,606430.301056,0,686,1,-4.350076,-4.025641,60.506134,0.295636,-0.004250,0.054691
606430.354774,-7.440603,-4.551130,51.469341,-0.995496,-4.240164,51.554455,606430.354773,606430.317737,0,687,1,-4.378707,-4.101433,60.517818,0.300773,-0.007673,0.056624
606430.370837,-7.430581,-4.633810,51.448017,-0.984863,-4.331621,51.581776,606430.370837,606430.334417,0,688,1,-4.328301,-4.148264,60.521980,0.302407,-0.003189,0.054890
606430.386924,-7.428380,-4.665124,51.455761,-0.986694,-4.363769,51.558956,606430.386924,606430.351098,0,689,1,-4.355373,-4.107729,60.510357,0.292484,-0.005955,0.055774
606430.402562,-7.425945,-4.710448,51.498890,-0.985066,-4.418438,51.558575,606430.402561,606430.367778,0,690,1,-4.412390,-3.998402,60.520569,0.272631,-0.012745,0.053251
606430.418723,-7.425050,-4.798398,51.519112,-0.986662,-4.508336,51.551270,606430.418722,606430.384459,0,691,1,-4.320040,-4.145193,60.533089,0.280750,-0.002879,0.050665
