Current_time, latest_time, latest_x, latest_y, latest_z 
606429.861587500,606429.817180203,-4.307332218,-4.235310555,51.637804031
606429.866074600,606429.817180203,-4.307332218,-4.235310555,51.637804031
606429.871219000,606429.817180203,-4.307332218,-4.235310555,51.637804031
606429.875274500,606429.817180203,-4.307332218,-4.235310555,51.637804031
606429.878712000,606429.817180203,-4.307332218,-4.235310555,51.637804031
606429.882919500,606429.817180203,-4.307332218,-4.235310555,51.637804031
606429.887589400,606429.817180203,-4.307332218,-4.235310555,51.637804031
606429.891728300,606429.817180203,-4.307332218,-4.235310555,51.637804031
606429.895162600,606429.817180203,-4.307332218,-4.235310555,51.637804031
606429.899400300,606429.817180203,-4.307332218,-4.235310555,51.637804031
606429.904434200,606429.850527431,-4.309662223,-4.235439301,51.600481033
606429.908398500,606429.867201045,-4.309582829,-4.255898237,51.593240738
606429.912460000,606429.867201045,-4.309582829,-4.255898237,51.593240738
606429.915957900,606429.867201045,-4.309582829,-4.255898237,51.593240738
606429.920853400,606429.867201045,-4.309582829,-4.255898237,51.593240738
606429.924806300,606429.883874659,-4.312991083,-4.237601042,51.580371857
606429.929125300,606429.883874659,-4.312991083,-4.237601042,51.580371857
606429.932478000,606429.883874659,-4.312991083,-4.237601042,51.580371857
606429.936962900,606429.883874659,-4.312991083,-4.237601042,51.580371857
606429.941799500,606429.900548273,-4.312755764,-4.276973963,51.573238373
606429.945538800,606429.900548273,-4.312755764,-4.276973963,51.573238373
606429.950057900,606429.900548273,-4.312755764,-4.276973963,51.573238373
606429.954012900,606429.900548273,-4.312755764,-4.276973963,51.573238373
606429.958614800,606429.917221887,-4.314369857,-4.283856630,51.575483322
606429.962302800,606429.917221887,-4.314369857,-4.283856630,51.575483322
606429.966648000,606429.917221887,-4.314369857,-4.283856630,51.575483322
606429.970172500,606429.917221887,-4.314369857,-4.283856630,51.575483322
606429.975020600,606429.933895501,-4.313767791,-4.269185305,51.577293396
606429.978748200,606429.933895501,-4.313767791,-4.269185305,51.577293396
606429.983984100,606429.933895501,-4.313767791,-4.269185305,51.577293396
606429.987600300,606429.950569115,-4.310730278,-4.258882761,51.582416534
606429.990906700,606429.950569115,-4.310730278,-4.258882761,51.582416534
606429.995347200,606429.950569115,-4.310730278,-4.258882761,51.582416534
606430.000246400,606429.950569115,-4.310730278,-4.258882761,51.582416534
606430.004430800,606429.967242729,-4.307895124,-4.272049904,51.585998535
606430.007896800,606429.967242729,-4.307895124,-4.272049904,51.585998535
606430.012270600,606429.967242729,-4.307895124,-4.272049904,51.585998535
606430.017113000,606429.967242729,-4.307895124,-4.272049904,51.585998535
606430.020558100,606429.967242729,-4.307895124,-4.272049904,51.585998535
606430.025239200,606429.967242729,-4.307895124,-4.272049904,51.585998535
606430.028544600,606429.983916343,-4.303555667,-4.285747528,51.593009949
606430.033559200,606429.983916343,-4.303555667,-4.285747528,51.593009949
606430.037052700,606430.000589957,-4.297486603,-4.322353601,51.587045670
606430.041419700,606430.000589957,-4.297486603,-4.322353601,51.587045670
606430.045731100,606430.000589957,-4.297486603,-4.322353601,51.587045670
606430.049628900,606430.000589957,-4.297486603,-4.322353601,51.587045670
606430.054570000,606430.017263571,-4.294076085,-4.306269407,51.577583313
606430.058030000,606430.017263571,-4.294076085,-4.306269407,51.577583313
606430.062420300,606430.017263571,-4.294076085,-4.306269407,51.577583313
606430.066364200,606430.017263571,-4.294076085,-4.306269407,51.577583313
606430.071046000,606430.033937185,-4.287518442,-4.293972254,51.585466385
606430.074795700,606430.033937185,-4.287518442,-4.293972254,51.585466385
606430.079837100,606430.033937185,-4.287518442,-4.293972254,51.585466385
606430.084215900,606430.050610799,-4.280702651,-4.302412748,51.571968079
606430.086865100,606430.050610799,-4.280702651,-4.302412748,51.571968079
606430.091815300,606430.050610799,-4.280702651,-4.302412748,51.571968079
606430.102559000,606430.050610799,-4.280702651,-4.302412748,51.571968079
606430.106835100,606430.050610799,-4.280702651,-4.302412748,51.571968079
606430.111855800,606430.050610799,-4.280702651,-4.302412748,51.571968079
606430.115840500,606430.067528161,-4.273746789,-4.312236071,51.560602188
606430.120811200,606430.067528161,-4.273746789,-4.312236071,51.560602188
606430.124811600,606430.067528161,-4.273746789,-4.312236071,51.560602188
606430.128802300,606430.067528161,-4.273746789,-4.312236071,51.560602188
606430.132749700,606430.084208729,-4.263824761,-4.338171482,51.559967041
606430.136794800,606430.084208729,-4.263824761,-4.338171482,51.559967041
606430.141813800,606430.084208729,-4.263824761,-4.338171482,51.559967041
606430.145801600,606430.084208729,-4.263824761,-4.338171482,51.559967041
606430.149820200,606430.100889296,-4.259046733,-4.329767942,51.557880402
606430.154105400,606430.100889296,-4.259046733,-4.329767942,51.557880402
606430.157976600,606430.100889296,-4.259046733,-4.329767942,51.557880402
606430.161950400,606430.100889296,-4.259046733,-4.329767942,51.557880402
606430.165991700,606430.117569863,-4.258084953,-4.296817303,51.543943405
606430.170892900,606430.117569863,-4.258084953,-4.296817303,51.543943405
606430.174507700,606430.117569863,-4.258084953,-4.296817303,51.543943405
606430.178528800,606430.117569863,-4.258084953,-4.296817303,51.543943405
606430.182320500,606430.117569863,-4.258084953,-4.296817303,51.543943405
606430.186763900,606430.117569863,-4.258084953,-4.296817303,51.543943405
606430.191429000,606430.117569863,-4.258084953,-4.296817303,51.543943405
606430.195370500,606430.117569863,-4.258084953,-4.296817303,51.543943405
606430.199509700,606430.117569863,-4.258084953,-4.296817303,51.543943405
606430.203756100,606430.117569863,-4.258084953,-4.296817303,51.543943405
606430.207563600,606430.117569863,-4.258084953,-4.296817303,51.543943405
606430.212890800,606430.117569863,-4.258084953,-4.296817303,51.543943405
606430.215317700,606430.117569863,-4.258084953,-4.296817303,51.543943405
606430.219760100,606430.117569863,-4.258084953,-4.296817303,51.543943405
606430.224764500,606430.117569863,-4.258084953,-4.296817303,51.543943405
606430.228163900,606430.117569863,-4.258084953,-4.296817303,51.543943405
606430.232586100,606430.184292132,-4.251557052,-4.310916662,51.517511368
606430.237559900,606430.184292132,-4.251557052,-4.310916662,51.517511368
606430.241521700,606430.184292132,-4.251557052,-4.310916662,51.517511368
606430.245506300,606430.200972699,-4.249483943,-4.324758530,51.524091721
606430.249500000,606430.200972699,-4.249483943,-4.324758530,51.524091721
606430.253486300,606430.200972699,-4.249483943,-4.324758530,51.524091721
606430.258430500,606430.200972699,-4.249483943,-4.324758530,51.524091721
606430.262463200,606430.217653266,-4.244889498,-4.320026636,51.514429092
606430.266444000,606430.217653266,-4.244889498,-4.320026636,51.514429092
606430.269950600,606430.217653266,-4.244889498,-4.320026636,51.514429092
606430.274948700,606430.234333833,-4.242172658,-4.318521976,51.492492676
606430.279019400,606430.234333833,-4.242172658,-4.318521976,51.492492676
606430.283170300,606430.234333833,-4.242172658,-4.318521976,51.492492676
606430.287194600,606430.234333833,-4.242172658,-4.318521976,51.492492676
606430.291350700,606430.251014400,-4.236830890,-4.317033052,51.496700287
606430.295136200,606430.251014400,-4.236830890,-4.317033052,51.496700287
606430.300122300,606430.251014400,-4.236830890,-4.317033052,51.496700287
606430.304112100,606430.251014400,-4.236830890,-4.317033052,51.496700287
606430.308144100,606430.267694968,-4.232012272,-4.324119806,51.511388779
606430.312350300,606430.267694968,-4.232012272,-4.324119806,51.511388779
606430.316505000,606430.267694968,-4.232012272,-4.324119806,51.511388779
606430.320458100,606430.267694968,-4.232012272,-4.324119806,51.511388779
606430.324638200,606430.284375535,-4.226278186,-4.325587511,51.505960464
606430.328648700,606430.284375535,-4.226278186,-4.325587511,51.505960464
606430.332700800,606430.284375535,-4.226278186,-4.325587511,51.505960464
606430.338897200,606430.301056102,-4.221741647,-4.373771191,51.501619339
606430.344029200,606430.301056102,-4.221741647,-4.373771191,51.501619339
606430.347829600,606430.301056102,-4.221741647,-4.373771191,51.501619339
606430.352809600,606430.301056102,-4.221741647,-4.373771191,51.501619339
606430.356812200,606430.317736669,-4.218049288,-4.395647287,51.511898041
606430.360802700,606430.317736669,-4.218049288,-4.395647287,51.511898041
606430.364985000,606430.317736669,-4.218049288,-4.395647287,51.511898041
606430.368993400,606430.317736669,-4.218049288,-4.395647287,51.511898041
606430.373259300,606430.334417236,-4.207721919,-4.482715130,51.514896393
606430.377248800,606430.334417236,-4.207721919,-4.482715130,51.514896393
606430.382296600,606430.334417236,-4.207721919,-4.482715130,51.514896393
606430.386249400,606430.334417236,-4.207721919,-4.482715130,51.514896393
606430.390241900,606430.351097803,-4.207537025,-4.514446259,51.507358551
606430.394226700,606430.351097803,-4.207537025,-4.514446259,51.507358551
606430.398223200,606430.351097803,-4.207537025,-4.514446259,51.507358551
606430.402206400,606430.351097803,-4.207537025,-4.514446259,51.507358551
606430.407224800,606430.367778371,-4.205505371,-4.564443350,51.528732300
606430.411178000,606430.367778371,-4.205505371,-4.564443350,51.528732300
606430.415196300,606430.367778371,-4.205505371,-4.564443350,51.528732300
606430.419310500,606430.384458938,-4.205856085,-4.653367043,51.535190582
606430.422715000,606430.384458938,-4.205856085,-4.653367043,51.535190582
606430.427243600,606430.384458938,-4.205856085,-4.653367043,51.535190582
606430.432219100,606430.384458938,-4.205856085,-4.653367043,51.535190582
606430.436231600,606430.401139505,-4.205333143,-4.739942789,51.539825439
606430.439527000,606430.401139505,-4.205333143,-4.739942789,51.539825439
606430.444431800,606430.401139505,-4.205333143,-4.739942789,51.539825439
606430.448483100,606430.401139505,-4.205333143,-4.739942789,51.539825439
606430.452452600,606430.417820072,-4.204067379,-4.910610437,51.562473297
606430.456203300,606430.417820072,-4.204067379,-4.910610437,51.562473297
606430.460727800,606430.417820072,-4.204067379,-4.910610437,51.562473297
606430.464699300,606430.417820072,-4.204067379,-4.910610437,51.562473297
606430.469087700,606430.434500639,-4.204856396,-5.087615967,51.583658218
606430.473150400,606430.434500639,-4.204856396,-5.087615967,51.583658218
606430.477491800,606430.434500639,-4.204856396,-5.087615967,51.583658218
606430.481162200,606430.434500639,-4.204856396,-5.087615967,51.583658218
606430.485947300,606430.434500639,-4.204856396,-5.087615967,51.583658218
606430.489931900,606430.434500639,-4.204856396,-5.087615967,51.583658218
606430.493914400,606430.434500639,-4.204856396,-5.087615967,51.583658218
606430.498857300,606430.451181207,-4.207355231,-5.306953907,51.605077744
606430.502231700,606430.451181207,-4.207355231,-5.306953907,51.605077744
606430.506609600,606430.451181207,-4.207355231,-5.306953907,51.605077744
606430.510598400,606430.451181207,-4.207355231,-5.306953907,51.605077744
606430.515665300,606430.467625783,-4.213339984,-5.491624832,51.599273682
606430.519622500,606430.467625783,-4.213339984,-5.491624832,51.599273682
606430.522936000,606430.467625783,-4.213339984,-5.491624832,51.599273682
606430.527569100,606430.467625783,-4.213339984,-5.491624832,51.599273682
606430.531661500,606430.484299397,-4.217504561,-5.690690041,51.622804642
606430.535925500,606430.484299397,-4.217504561,-5.690690041,51.622804642
606430.539912700,606430.484299397,-4.217504561,-5.690690041,51.622804642
606430.543897300,606430.484299397,-4.217504561,-5.690690041,51.622804642
606430.548852600,606430.500973011,-4.219654977,-5.870955467,51.640062332
606430.553217900,606430.500973011,-4.219654977,-5.870955467,51.640062332
606430.557290600,606430.500973011,-4.219654977,-5.870955467,51.640062332
606430.561254000,606430.500973011,-4.219654977,-5.870955467,51.640062332
606430.565256100,606430.517646625,-4.224904478,-6.073251247,51.655122757
606430.569236700,606430.517646625,-4.224904478,-6.073251247,51.655122757
606430.574506500,606430.517646625,-4.224904478,-6.073251247,51.655122757
606430.579756700,606430.534320239,-4.229146004,-6.362349510,51.656740189
606430.583075900,606430.534320239,-4.229146004,-6.362349510,51.656740189
606430.587785300,606430.534320239,-4.229146004,-6.362349510,51.656740189
606430.592758600,606430.534320239,-4.229146004,-6.362349510,51.656740189
606430.596877600,606430.550993853,-4.233441949,-6.584866762,51.691158295
606430.600301700,606430.550993853,-4.233441949,-6.584866762,51.691158295
606430.605420800,606430.550993853,-4.233441949,-6.584866762,51.691158295
606430.609444500,606430.550993853,-4.233441949,-6.584866762,51.691158295
606430.613009000,606430.567667467,-4.236889720,-6.831224442,51.694587708
606430.616670100,606430.567667467,-4.236889720,-6.831224442,51.694587708
606430.621265500,606430.567667467,-4.236889720,-6.831224442,51.694587708
