timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, usedInterpolatedTime, mostRecentObservationTime, resetFilter, sentEyePairCounter, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
606429.861925,1.584226,14.437974,51.483673,-4.838713,14.109715,51.578220,606429.857227,606429.817180,0,2899,1,-1.397750,14.302158,60.473637,-0.303135,0.013508,0.061244
606429.866268,1.584225,14.437975,51.483212,-4.838713,14.109716,51.577759,606429.861715,606429.817180,0,2900,1,-1.397750,14.302158,60.473637,-0.303135,0.013508,0.061244
606429.871438,1.584224,14.437976,51.482704,-4.838714,14.109717,51.577251,606429.866859,606429.817180,0,2901,1,-1.397750,14.302158,60.473637,-0.303135,0.013508,0.061244
606429.875472,1.584224,14.437977,51.482147,-4.838715,14.109719,51.576698,606429.870914,606429.817180,0,2902,1,-1.397750,14.302158,60.473637,-0.303135,0.013508,0.061244
606429.878903,1.584223,14.437979,51.481548,-4.838716,14.109720,51.576096,606429.874352,606429.817180,0,2903,1,-1.397750,14.302158,60.473637,-0.303135,0.013508,0.061244
606429.883115,1.584222,14.437981,51.480900,-4.838716,14.109722,51.575451,606429.878559,606429.817180,0,2904,1,-1.397750,14.302158,60.473637,-0.303135,0.013508,0.061244
606429.887815,1.584221,14.437982,51.480206,-4.838717,14.109724,51.574753,606429.883229,606429.817180,0,2905,1,-1.397750,14.302158,60.473637,-0.303135,0.013508,0.061244
606429.891923,1.584220,14.437984,51.479458,-4.838718,14.109725,51.574009,606429.887368,606429.817180,0,2906,1,-1.397750,14.302158,60.473637,-0.303135,0.013508,0.061244
606429.895351,1.584219,14.437985,51.478664,-4.838719,14.109728,51.573212,606429.890803,606429.817180,0,2907,1,-1.397750,14.302158,60.473637,-0.303135,0.013508,0.061244
606429.899591,1.584218,14.437987,51.477818,-4.838720,14.109730,51.572369,606429.895040,606429.817180,0,2908,1,-1.397750,14.302158,60.473637,-0.303135,0.013508,0.061244
606429.904635,1.581705,14.437252,51.465824,-4.836210,14.110470,51.582596,606429.900074,606429.850527,0,2909,1,-1.388992,14.339192,60.437248,-0.306675,0.015960,0.053168
606429.908589,1.580835,14.436667,51.461197,-4.835342,14.111058,51.585411,606429.904038,606429.867201,0,2910,1,-1.386816,14.330709,60.429562,-0.305322,0.015891,0.054004
606429.912768,1.580834,14.436669,51.460270,-4.835344,14.111061,51.584484,606429.908100,606429.867201,0,2911,1,-1.386816,14.330709,60.429562,-0.305322,0.015891,0.054004
606429.916188,1.580833,14.436672,51.459320,-4.835345,14.111063,51.583530,606429.911598,606429.867201,0,2912,1,-1.386816,14.330709,60.429562,-0.305322,0.015891,0.054004
606429.921291,1.580832,14.436674,51.458344,-4.835347,14.111066,51.582558,606429.916493,606429.867201,0,2913,1,-1.386816,14.330709,60.429562,-0.305322,0.015891,0.054004
606429.925011,1.579929,14.434555,51.455681,-4.834447,14.113190,51.583233,606429.920446,606429.883875,0,2914,1,-1.436262,14.471587,60.421738,-0.320409,0.010258,0.054739
606429.929408,1.579928,14.434558,51.454670,-4.834448,14.113192,51.582226,606429.924765,606429.883875,0,2915,1,-1.436262,14.471587,60.421738,-0.320409,0.010258,0.054739
606429.932710,1.579926,14.434560,51.453640,-4.834450,14.113194,51.581196,606429.928118,606429.883875,0,2916,1,-1.436262,14.471587,60.421738,-0.320409,0.010258,0.054739
606429.937345,1.579925,14.434563,51.452595,-4.834451,14.113197,51.580151,606429.932603,606429.883875,0,2917,1,-1.436262,14.471587,60.421738,-0.320409,0.010258,0.054739
606429.942036,1.579262,14.432872,51.449863,-4.833791,14.114893,51.580765,606429.937440,606429.900548,0,2918,1,-1.432500,14.413757,60.413017,-0.313255,0.009907,0.057081
606429.945768,1.579261,14.432875,51.448792,-4.833793,14.114895,51.579693,606429.941179,606429.900548,0,2919,1,-1.432500,14.413757,60.413017,-0.313255,0.009907,0.057081
606429.950285,1.579259,14.432878,51.447708,-4.833794,14.114898,51.578609,606429.945698,606429.900548,0,2920,1,-1.432500,14.413757,60.413017,-0.313255,0.009907,0.057081
606429.954218,1.579258,14.432880,51.446613,-4.833796,14.114901,51.577515,606429.949653,606429.900548,0,2921,1,-1.432500,14.413757,60.413017,-0.313255,0.009907,0.057081
606429.958858,1.578897,14.432030,51.446724,-4.833437,14.115756,51.575218,606429.954255,606429.917222,0,2922,1,-1.339051,14.363828,60.411270,-0.307247,0.020037,0.057623
606429.962543,1.578896,14.432032,51.445637,-4.833439,14.115759,51.574127,606429.957943,606429.917222,0,2923,1,-1.339051,14.363828,60.411270,-0.307247,0.020037,0.057623
606429.966874,1.578894,14.432034,51.444546,-4.833440,14.115762,51.573040,606429.962288,606429.917222,0,2924,1,-1.339051,14.363828,60.411270,-0.307247,0.020037,0.057623
606429.970374,1.578893,14.432037,51.443462,-4.833442,14.115764,51.571953,606429.965812,606429.917222,0,2925,1,-1.339051,14.363828,60.411270,-0.307247,0.020037,0.057623
606429.975264,1.578777,14.433459,51.441841,-4.833329,14.114347,51.571426,606429.970661,606429.933896,0,2926,1,-1.415180,14.365916,60.415150,-0.307640,0.012174,0.054818
606429.978989,1.578776,14.433462,51.440777,-4.833331,14.114350,51.570362,606429.974388,606429.933896,0,2927,1,-1.415180,14.365916,60.415150,-0.307640,0.012174,0.054818
606429.984225,1.578774,14.433464,51.439724,-4.833332,14.114352,51.569305,606429.979624,606429.933896,0,2928,1,-1.415180,14.365916,60.415150,-0.307640,0.012174,0.054818
606429.987795,1.579102,14.431967,51.438084,-4.833663,14.115855,51.568874,606429.983240,606429.950569,0,2929,1,-1.415855,14.468705,60.423061,-0.319010,0.012617,0.055286
606429.991105,1.579101,14.431969,51.437069,-4.833664,14.115858,51.567860,606429.986547,606429.950569,0,2930,1,-1.415855,14.468705,60.423061,-0.319010,0.012617,0.055286
606429.995546,1.579100,14.431972,51.436073,-4.833665,14.115860,51.566864,606429.990987,606429.950569,0,2931,1,-1.415855,14.468705,60.423061,-0.319010,0.012617,0.055286
606430.000451,1.579098,14.431973,51.435097,-4.833667,14.115863,51.565887,606429.995886,606429.950569,0,2932,1,-1.415855,14.468705,60.423061,-0.319010,0.012617,0.055286
606430.004625,1.579565,14.430552,51.434097,-4.834136,14.117289,51.564995,606430.000071,606429.967243,0,2933,1,-1.405957,14.420588,60.425190,-0.313777,0.013593,0.057105
606430.008092,1.579564,14.430554,51.433170,-4.834137,14.117290,51.564068,606430.003537,606429.967243,0,2934,1,-1.405957,14.420588,60.425190,-0.313777,0.013593,0.057105
606430.012516,1.579563,14.430556,51.432270,-4.834139,14.117293,51.563168,606430.007911,606429.967243,0,2935,1,-1.405957,14.420588,60.425190,-0.313777,0.013593,0.057105
606430.017331,1.579562,14.430559,51.431396,-4.834140,14.117295,51.562294,606430.012753,606429.967243,0,2936,1,-1.405957,14.420588,60.425190,-0.313777,0.013593,0.057105
