CaptureTime, Camera1Left2D.x, Camera1Left2D.y, Camera1Right2D.x, Camera1Right2D.y, Camera2Left2D.x, Camera2Left2D.y, Camera2Right2D.x, Camera2Right2D.y, Left3D.x, Left3D.y, Left3D.z, Right3D.x, Right3D.y, Right3D.z, frameNumber
606430.091888161, 247.181274414, 179.020080566, 307.101409912, 181.940246582, 377.697753906, 196.012664795, 437.404144287, 198.432708740, -74.851951599, -45.165248871, 515.282775879, -10.551126480, -42.210014343, 515.929260254, 672
606430.108568729, 247.273971558, 179.317687988, 307.375427246, 182.045410156, 377.531494141, 196.079620361, 437.568084717, 198.483871460, -74.799476624, -45.149856567, 515.253906250, -10.442895889, -42.197101593, 515.945434570, 673
606430.125249296, 247.160079956, 179.249481201, 307.242645264, 182.066864014, 377.326507568, 196.303268433, 437.497497559, 198.837951660, -74.770233154, -45.115562439, 515.243591309, -10.367639542, -42.165882111, 515.914001465, 674
606430.141929863, 247.078491211, 179.021301270, 306.977294922, 182.060165405, 377.642944336, 196.419433594, 437.271850586, 198.874298096, -74.737037659, -45.087070465, 515.109313965, -10.343239784, -42.147674561, 515.769531250, 675
606430.158610430, 247.197021484, 179.776367188, 306.826477051, 182.545227051, 377.289794922, 196.596481323, 437.287292480, 198.872726440, -74.727912903, -45.021015167, 515.038146973, -10.346442223, -42.097866058, 515.562316895, 676
606430.175290997, 247.186157227, 179.623092651, 307.446350098, 182.632492065, 377.563812256, 196.388275146, 437.277221680, 198.641662598, -74.716613770, -44.994056702, 515.050903320, -10.303981781, -42.069145203, 515.635803223, 677
606430.191971565, 246.786102295, 179.578536987, 307.116638184, 182.526718140, 377.352905273, 196.312957764, 436.982757568, 198.728820801, -74.735931396, -44.952991486, 514.773986816, -10.286740303, -42.085323334, 515.777404785, 678
606430.208652132, 247.165206909, 179.373657227, 307.307678223, 182.567718506, 377.734497070, 196.275634766, 437.400726318, 198.795959473, -74.733940125, -44.918170929, 514.579223633, -10.245939255, -42.059932709, 515.770996094, 679
606430.225332699, 247.263397217, 179.135253906, 307.273803711, 181.958435059, 377.376525879, 195.977050781, 437.473876953, 198.638671875, -74.740493774, -44.959838867, 514.739562988, -10.215970993, -42.073680878, 515.742248535, 680
606430.242013266, 247.362152100, 179.281005859, 307.359954834, 181.705200195, 378.120849609, 195.900146484, 437.746337891, 198.502624512, -74.694831848, -44.964717865, 514.548706055, -10.166248322, -42.117065430, 515.739868164, 681
