frameCounter, trackingStatus, timeLogged, frameNumber
17,2,606430.1157, 672
18,2,606430.1314, 673
19,2,606430.1476, 674
20,2,606430.1631, 675
21,2,606430.1786, 676
22,2,606430.2119, 677
23,2,606430.2178, 678
24,2,606430.2270, 679
25,2,606430.2431, 680
26,2,606430.2586, 681
27,2,606430.2744, 682
28,2,606430.2902, 683
29,2,606430.3063, 684
30,2,606430.3225, 685
31,2,606430.3387, 686
32,2,606430.3547, 687
33,2,606430.3708, 688
34,2,606430.3869, 689
35,2,606430.4026, 690
36,2,606430.4187, 691
37,2,606430.4349, 692
38,2,606430.4518, 693
39,2,606430.4665, 694
40,2,606430.4986, 695
41,2,606430.5145, 696
42,2,606430.5305, 697
43,2,606430.5473, 698
44,2,606430.5632, 699
45,2,606430.5793, 700
46,2,606430.5948, 701
47,2,606430.6108, 702
48,2,606430.6269, 703
49,2,606430.6441, 704
50,2,606430.6592, 705
51,2,606430.6751, 706
52,2,606430.6911, 707
53,2,606430.7072, 708
54,2,606430.7234, 709
55,2,606430.7390, 710
56,2,606430.7553, 711
57,2,606430.7707, 712
58,2,606430.7871, 713
59,2,606430.8036, 714
60,2,606430.8185, 715
61,2,606430.8344, 716
62,2,606430.8515, 717
63,2,606430.8683, 718
64,2,606430.8985, 719
65,2,606430.9146, 720
66,2,606430.9310, 721
67,2,606430.9465, 722
68,2,606430.9638, 723
69,2,606430.9785, 724
70,2,606430.9951, 725
71,2,606431.0106, 726
72,2,606431.0266, 727
73,2,606431.0430, 728
74,2,606431.0592, 729
75,2,606431.0745, 730
76,2,606431.0909, 731
77,2,606431.1070, 732
78,2,606431.1416, 733
79,2,606431.1417, 734
80,2,606431.1545, 735
81,2,606431.1716, 736
82,2,606431.1881, 737
83,2,606431.2029, 738
84,2,606431.2195, 739
85,2,606431.2350, 740
86,2,606431.2512, 741
87,2,606431.2841, 742
88,2,606431.2994, 743
89,2,606431.3149, 744
90,2,606431.3307, 745
91,2,606431.3467, 746
92,2,606431.3630, 747
93,2,606431.3786, 748
94,2,606431.3950, 749
95,2,606431.4105, 750
96,2,606431.4269, 751
97,2,606431.4428, 752
98,2,606431.4589, 753
99,2,606431.4746, 754
100,2,606431.4910, 755
101,2,606431.5072, 756
102,2,606431.5226, 757
103,2,606431.5386, 758
104,2,606431.5548, 759
105,2,606431.5710, 760
106,2,606431.5867, 761
107,2,606431.6030, 762
108,2,606431.6200, 763
109,2,606431.6348, 764
110,2,606431.6509, 765
111,2,606431.6830, 766
112,2,606431.7000, 767
113,2,606431.7160, 768
114,2,606431.7316, 769
115,2,606431.7472, 770
116,2,606431.7627, 771
117,2,606431.7793, 772
118,2,606431.7954, 773
119,2,606431.8114, 774
120,2,606431.8266, 775
121,2,606431.8428, 776
122,2,606431.8589, 777
123,2,606431.8746, 778
124,2,606431.8905, 779
125,2,606431.9070, 780
126,2,606431.9230, 781
127,2,606431.9384, 782
128,2,606431.9549, 783
129,2,606431.9708, 784
130,2,606431.9867, 785
131,2,606432.0023, 786
132,2,606432.0196, 787
133,2,606432.0347, 788
134,2,606432.0669, 789
135,2,606432.0823, 790
136,2,606432.0987, 791
137,2,606432.1148, 792
138,2,606432.1309, 793
139,2,606432.1466, 794
140,2,606432.1629, 795
141,2,606432.1785, 796
142,2,606432.1947, 797
143,2,606432.2104, 798
144,2,606432.2268, 799
145,2,606432.2428, 800
146,2,606432.2589, 801
147,2,606432.2748, 802
148,2,606432.2909, 803
149,2,606432.3068, 804
150,2,606432.3242, 805
151,2,606432.3392, 806
152,2,606432.3550, 807
153,2,606432.3709, 808
154,2,606432.3871, 809
155,2,606432.4028, 810
156,2,606432.4188, 811
157,2,606432.4368, 812
158,2,606432.4671, 813
159,2,606432.4833, 814
160,2,606432.4990, 815
161,2,606432.5574, 816
162,2,606432.5652, 819
163,2,606432.5790, 820
164,2,606432.5955, 821
165,2,606432.6109, 822
166,2,606432.6280, 823
167,2,606432.6433, 824
168,2,606432.6593, 825
169,2,606432.6746, 826
170,2,606432.6907, 827
171,2,606432.7067, 828
172,2,606432.7226, 829
173,2,606432.7389, 830
174,2,606432.7546, 831
175,2,606432.7706, 832
176,2,606432.7870, 833
177,2,606432.8025, 834
178,2,606432.8189, 835
179,2,606432.8523, 836
180,2,606432.8671, 837
181,2,606432.8829, 838
182,2,606432.8988, 839
183,2,606432.9146, 840
184,2,606432.9314, 841
185,2,606432.9469, 842
186,2,606432.9629, 843
187,2,606432.9792, 844
188,2,606432.9954, 845
189,2,606433.0112, 846
190,2,606433.0270, 847
191,2,606433.0431, 848
192,2,606433.0593, 849
193,2,606433.0743, 850
194,2,606433.0904, 851
195,2,606433.1063, 852
196,2,606433.1230, 853
197,2,606433.1385, 854
198,2,606433.1559, 855
199,2,606433.1706, 856
200,2,606433.1868, 857
201,2,606433.2028, 858
202,2,606433.2186, 859
203,2,606433.2507, 860
204,2,606433.2683, 861
205,2,606433.2828, 862
206,2,606433.2987, 863
207,2,606433.3145, 864
208,2,606433.3307, 865
209,2,606433.3469, 866
210,2,606433.3631, 867
211,2,606433.3785, 868
212,2,606433.3949, 869
213,2,606433.4105, 870
214,2,606433.4269, 871
215,2,606433.4425, 872
216,2,606433.4591, 873
217,2,606433.4749, 874
218,2,606433.4911, 875
219,2,606433.5066, 876
220,2,606433.5232, 877
221,2,606433.5387, 878
222,2,606433.5550, 879
223,2,606433.5728, 880
224,2,606433.5886, 881
225,2,606433.6036, 882
226,2,606433.6352, 883
227,2,606433.6510, 884
228,2,606433.6673, 885
229,2,606433.6835, 886
230,2,606433.6999, 887
231,2,606433.7148, 888
232,2,606433.7325, 889
233,2,606433.7476, 890
234,2,606433.7633, 891
235,2,606433.7792, 892
236,2,606433.7946, 893
237,2,606433.8110, 894
238,2,606433.8268, 895
239,2,606433.8822, 896
240,2,606433.8823, 898
241,2,606433.8909, 899
242,2,606433.9072, 900
243,2,606433.9232, 901
244,2,606433.9388, 902
245,2,606433.9547, 903
246,2,606433.9707, 904
247,2,606433.9878, 905
248,2,606434.0047, 906
249,2,606434.0352, 907
250,2,606434.0512, 908
251,2,606434.0672, 909
252,2,606434.0829, 910
253,2,606434.0997, 911
254,2,606434.1152, 912
255,2,606434.1311, 913
256,2,606434.1474, 914
257,2,606434.1645, 915
258,2,606434.1791, 916
259,2,606434.1960, 917
260,2,606434.2114, 918
261,2,606434.2270, 919
262,2,606434.2441, 920
