CaptureTime, Camera1HeadPosition.x, Camera1HeadPosition.y, Camera1HeadPosition.z, Camera1HeadOrientation.x, Camera1HeadOrientation.y, Camera1HeadOrientation.z, Camera2HeadPosition.x, Camera2HeadPosition.y, Camera2HeadPosition.z, Camera2HeadOrientation.x, Camera2HeadOrientation.y, Camera2HeadOrientation.z, frameNumber
606430.0919, 69.4404, -0.3460, 524.5901, 0.3130, -0.0186, 0.0554, 69.4404, -0.3460, 524.5901, 0.3130, -0.0186, 0.0554, 672
606430.1086, 69.2373, -0.1825, 522.4284, 0.3192, -0.0285, 0.0529, 69.2373, -0.1825, 522.4284, 0.3192, -0.0285, 0.0529, 673
606430.1252, 69.0804, 0.0631, 522.9607, 0.3091, -0.0153, 0.0560, 69.0804, 0.0631, 522.9607, 0.3091, -0.0153, 0.0560, 674
606430.1419, 69.4812, -0.0042, 525.5488, 0.3082, -0.0202, 0.0560, 69.4812, -0.0042, 525.5488, 0.3082, -0.0202, 0.0560, 675
606430.1586, 69.3328, 0.1310, 524.8917, 0.3076, -0.0132, 0.0529, 69.3328, 0.1310, 524.8917, 0.3076, -0.0132, 0.0529, 676
606430.1753, 69.3207, -0.1558, 525.0049, 0.3275, -0.0176, 0.0539, 69.3207, -0.1558, 525.0049, 0.3275, -0.0176, 0.0539, 677
606430.1920, 69.2407, -0.0321, 525.4834, 0.3008, -0.0217, 0.0549, 69.2407, -0.0321, 525.4834, 0.3008, -0.0217, 0.0549, 678
606430.2087, 69.6384, -0.0503, 525.5895, 0.3041, -0.0248, 0.0563, 69.6384, -0.0503, 525.5895, 0.3041, -0.0248, 0.0563, 679
606430.2253, 69.1049, -0.0678, 522.3906, 0.2965, -0.0183, 0.0561, 69.1049, -0.0678, 522.3906, 0.2965, -0.0183, 0.0561, 680
606430.2420, 70.0934, -0.6394, 527.2957, 0.3138, -0.0141, 0.0588, 70.0934, -0.6394, 527.2957, 0.3138, -0.0141, 0.0588, 681
606430.2587, 69.8912, -0.4964, 522.4185, 0.2988, -0.0290, 0.0562, 69.8912, -0.4964, 522.4185, 0.2988, -0.0290, 0.0562, 682
606430.2754, 70.0889, -1.2379, 526.6578, 0.3095, -0.0132, 0.0560, 70.0889, -1.2379, 526.6578, 0.3095, -0.0132, 0.0560, 683
606430.2921, 69.6179, -1.1628, 522.8597, 0.3089, -0.0128, 0.0559, 69.6179, -1.1628, 522.8597, 0.3089, -0.0128, 0.0559, 684
606430.3087, 70.0290, -1.4199, 524.0479, 0.3007, -0.0248, 0.0574, 70.0290, -1.4199, 524.0479, 0.3007, -0.0248, 0.0574, 685
606430.3254, 69.8804, -1.7439, 524.7207, 0.2895, -0.0097, 0.0555, 69.8804, -1.7439, 524.7207, 0.2895, -0.0097, 0.0555, 686
606430.3421, 69.7281, -2.0822, 524.7106, 0.2946, -0.0131, 0.0574, 69.7281, -2.0822, 524.7106, 0.2946, -0.0131, 0.0574, 687
606430.3588, 70.4587, -3.0470, 528.5331, 0.2963, -0.0087, 0.0557, 70.4587, -3.0470, 528.5331, 0.2963, -0.0087, 0.0557, 688
606430.3755, 69.8974, -3.5907, 524.8080, 0.2864, -0.0114, 0.0565, 69.8974, -3.5907, 524.8080, 0.2864, -0.0114, 0.0565, 689
606430.3921, 69.6758, -4.4865, 524.2470, 0.2665, -0.0182, 0.0540, 69.6758, -4.4865, 524.2470, 0.2665, -0.0182, 0.0540, 690
606430.4088, 70.0537, -5.5940, 526.2515, 0.2746, -0.0084, 0.0514, 70.0537, -5.5940, 526.2515, 0.2746, -0.0084, 0.0514, 691
606430.4255, 70.4065, -6.8694, 527.7776, 0.2541, -0.0121, 0.0546, 70.4065, -6.8694, 527.7776, 0.2541, -0.0121, 0.0546, 692
606430.4422, 70.5873, -8.2209, 529.7145, 0.2442, -0.0051, 0.0545, 70.5873, -8.2209, 529.7145, 0.2442, -0.0051, 0.0545, 693
606430.4589, 70.5634, -9.6721, 529.1912, 0.2455, -0.0007, 0.0531, 70.5634, -9.6721, 529.1912, 0.2455, -0.0007, 0.0531, 694
606430.4755, 70.3966, -11.0969, 529.4745, 0.2282, -0.0057, 0.0547, 70.3966, -11.0969, 529.4745, 0.2282, -0.0057, 0.0547, 695
606430.4920, 70.3863, -12.7931, 528.2424, 0.2169, 0.0045, 0.0565, 70.3863, -12.7931, 528.2424, 0.2169, 0.0045, 0.0565, 696
606430.5087, 70.2975, -14.7735, 528.8802, 0.2090, -0.0004, 0.0549, 70.2975, -14.7735, 528.8802, 0.2090, -0.0004, 0.0549, 697
606430.5253, 70.6912, -16.7670, 529.7029, 0.2010, -0.0065, 0.0522, 70.6912, -16.7670, 529.7029, 0.2010, -0.0065, 0.0522, 698
606430.5420, 70.1347, -18.8555, 528.0839, 0.1976, -0.0046, 0.0520, 70.1347, -18.8555, 528.0839, 0.1976, -0.0046, 0.0520, 699
