timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, usedInterpolatedTime, mostRecentObservationTime, resetFilter, sentEyePairCounter, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
714300.208628,3.779465,11.954569,72.077255,-2.781466,11.904674,71.961754,714300.228347,714300.167107,0,21906,1,1.876617,9.217036,79.886024,-0.153327,0.076750,0.013114
714300.211798,3.782394,11.954592,72.076530,-2.778537,11.904696,71.961037,714300.231342,714300.167107,0,21907,1,1.880004,9.208286,79.885811,-0.158475,0.075002,0.013065
714300.214824,3.785234,11.954615,72.075821,-2.775697,11.904719,71.960320,714300.234335,714300.167107,0,21908,1,1.883439,9.199378,79.885605,-0.163795,0.073199,0.013013
714300.218837,3.788067,11.954638,72.075104,-2.772864,11.904743,71.959610,714300.238331,714300.167107,0,21909,1,1.888107,9.187233,79.885315,-0.171168,0.070704,0.012941
714300.223805,3.790856,11.954554,72.059738,-2.770419,11.904873,71.973541,714300.243308,714300.183781,0,21910,1,1.825010,9.427087,79.891136,-0.154087,0.156243,0.005784
714300.227585,3.793479,11.954576,72.059029,-2.767796,11.904896,71.972839,714300.247295,714300.183781,0,21911,1,1.826401,9.427014,79.891281,-0.159749,0.160927,0.005484
714300.231830,3.796117,11.954599,72.058327,-2.765159,11.904919,71.972130,714300.251331,714300.183781,0,21912,1,1.827824,9.426944,79.891418,-0.165698,0.165861,0.005176
714300.235623,3.798767,11.954622,72.057610,-2.762509,11.904942,71.971420,714300.255279,714300.183781,0,21913,1,1.829232,9.426875,79.891563,-0.171724,0.170872,0.004870
714300.239523,3.801570,11.953531,72.048569,-2.760565,11.906078,71.979057,714300.259261,714300.200454,0,21914,1,1.850010,9.421505,79.899498,-0.082388,0.051463,0.007943
714300.244564,3.804049,11.953554,72.047859,-2.758086,11.906100,71.978348,714300.264255,714300.200454,0,21915,1,1.852669,9.421368,79.899910,-0.082371,0.045987,0.007661
714300.248555,3.806561,11.953576,72.047165,-2.755574,11.906123,71.977654,714300.268242,714300.200454,0,21916,1,1.854821,9.421261,79.900238,-0.082357,0.041420,0.007429
714300.252501,3.808997,11.953819,72.042770,-2.754290,11.905924,71.980644,714300.272227,714300.217128,0,21917,1,1.852488,9.393750,79.889618,0.009874,0.132732,0.014855
714300.256471,3.810901,11.953841,72.042061,-2.752386,11.905946,71.979942,714300.276213,714300.217128,0,21918,1,1.854255,9.392815,79.889565,0.017357,0.135471,0.015139
714300.260620,3.812849,11.953863,72.041367,-2.750438,11.905968,71.979240,714300.280208,714300.217128,0,21919,1,1.856042,9.391869,79.889519,0.025144,0.138330,0.015436
714300.264948,3.814842,11.953885,72.040672,-2.748445,11.905989,71.978554,714300.284262,714300.217128,0,21920,1,1.857870,9.390900,79.889465,0.033337,0.141347,0.015748
714300.268673,3.816871,11.953907,72.039978,-2.746416,11.906011,71.977859,714300.288188,714300.217128,0,21921,1,1.859656,9.389953,79.889412,0.041556,0.144382,0.016063
714300.273439,3.819446,11.953888,72.038788,-2.744490,11.906074,71.977676,714300.293170,714300.233802,0,21922,1,1.931917,9.160867,79.891464,0.024063,0.073029,0.005953
714300.277465,3.821726,11.953910,72.038094,-2.742210,11.906096,71.976982,714300.297160,714300.233802,0,21923,1,1.938352,9.150025,79.891510,0.030694,0.070720,0.005712
714300.281460,3.824035,11.953932,72.037399,-2.739902,11.906117,71.976288,714300.301152,714300.233802,0,21924,1,1.944923,9.138973,79.891556,0.037523,0.068322,0.005467
714300.285445,3.825698,11.952387,72.034523,-2.738721,11.907705,71.977768,714300.305143,714300.250475,0,21925,1,1.794417,9.294328,79.874962,-0.133682,0.023267,0.005087
714300.290397,3.827220,11.952409,72.033813,-2.737199,11.907727,71.977066,714300.310124,714300.250475,0,21926,1,1.792339,9.287743,79.874390,-0.141124,0.016101,0.004607
714300.294644,3.828786,11.952430,72.033112,-2.735634,11.907748,71.976357,714300.314128,714300.250475,0,21927,1,1.790612,9.282339,79.873917,-0.147408,0.010116,0.004209
