CaptureTime, CaptureTime 0, FrameNumber 0, DeviceTime 0, CaptureTime 1, FrameNumber 1, DeviceTime 1, frameSetCounter
1126941.847170489, 1126941.847170489, 2053, 1126941.847170489, 1126941.847170489, 2053, 1126941.847170489, 857
1126941.863837156, 1126941.863837156, 2054, 1126941.863837156, 1126941.863837156, 2054, 1126941.863837156, 858
1126941.880503823, 1126941.880503823, 2055, 1126941.880503823, 1126941.880503823, 2055, 1126941.880503823, 859
1126941.897170489, 1126941.897170489, 2056, 1126941.897170489, 1126941.897170489, 2056, 1126941.897170489, 860
1126941.913837156, 1126941.913837156, 2057, 1126941.913837156, 1126941.913837156, 2057, 1126941.913837156, 861
1126941.930503822, 1126941.930503822, 2058, 1126941.930503822, 1126941.930503822, 2058, 1126941.930503822, 862
1126941.947170489, 1126941.947170489, 2059, 1126941.947170489, 1126941.947170489, 2059, 1126941.947170489, 863
1126941.963837156, 1126941.963837156, 2060, 1126941.963837156, 1126941.963837156, 2060, 1126941.963837156, 864
1126941.980503822, 1126941.980503822, 2061, 1126941.980503822, 1126941.980503822, 2061, 1126941.980503822, 865
1126941.997170489, 1126941.997170489, 2062, 1126941.997170489, 1126941.997170489, 2062, 1126941.997170489, 866
1126942.013837155, 1126942.013837155, 2063, 1126942.013837155, 1126942.013837155, 2063, 1126942.013837155, 867
1126942.030503822, 1126942.030503822, 2064, 1126942.030503822, 1126942.030503822, 2064, 1126942.030503822, 868
1126942.047379251, 1126942.047379251, 2065, 1126942.047379251, 1126942.047379251, 2065, 1126942.047379251, 869
1126942.064080712, 1126942.064080712, 2066, 1126942.064080712, 1126942.064080712, 2066, 1126942.064080712, 870
1126942.080782173, 1126942.080782173, 2067, 1126942.080782173, 1126942.080782173, 2067, 1126942.080782173, 871
1126942.097483635, 1126942.097483635, 2068, 1126942.097483635, 1126942.097483635, 2068, 1126942.097483635, 872
1126942.114185096, 1126942.114185096, 2069, 1126942.114185096, 1126942.114185096, 2069, 1126942.114185096, 873
1126942.130886557, 1126942.130886557, 2070, 1126942.130886557, 1126942.130886557, 2070, 1126942.130886557, 874
1126942.147588019, 1126942.147588019, 2071, 1126942.147588019, 1126942.147588019, 2071, 1126942.147588019, 875
1126942.164289480, 1126942.164289480, 2072, 1126942.164289480, 1126942.164289480, 2072, 1126942.164289480, 876
1126942.180990941, 1126942.180990941, 2073, 1126942.180990941, 1126942.180990941, 2073, 1126942.180990941, 877
1126942.197692402, 1126942.197692402, 2074, 1126942.197692402, 1126942.197692402, 2074, 1126942.197692402, 878
1126942.214393864, 1126942.214393864, 2075, 1126942.214393864, 1126942.214393864, 2075, 1126942.214393864, 879
1126942.231095325, 1126942.231095325, 2076, 1126942.231095325, 1126942.231095325, 2076, 1126942.231095325, 880
1126942.247796786, 1126942.247796786, 2077, 1126942.247796786, 1126942.247796786, 2077, 1126942.247796786, 881
1126942.264498248, 1126942.264498248, 2078, 1126942.264498248, 1126942.264498248, 2078, 1126942.264498248, 882
1126942.281199709, 1126942.281199709, 2079, 1126942.281199709, 1126942.281199709, 2079, 1126942.281199709, 883
1126942.297901170, 1126942.297901170, 2080, 1126942.297901170, 1126942.297901170, 2080, 1126942.297901170, 884
1126942.314602631, 1126942.314602631, 2081, 1126942.314602631, 1126942.314602631, 2081, 1126942.314602631, 885
1126942.331304093, 1126942.331304093, 2082, 1126942.331304093, 1126942.331304093, 2082, 1126942.331304093, 886
1126942.348005554, 1126942.348005554, 2083, 1126942.348005554, 1126942.348005554, 2083, 1126942.348005554, 887
1126942.364707015, 1126942.364707015, 2084, 1126942.364707015, 1126942.364707015, 2084, 1126942.364707015, 888
1126942.381408477, 1126942.381408477, 2085, 1126942.381408477, 1126942.381408477, 2085, 1126942.381408477, 889
1126942.398109938, 1126942.398109938, 2086, 1126942.398109938, 1126942.398109938, 2086, 1126942.398109938, 890
1126942.414811399, 1126942.414811399, 2087, 1126942.414811399, 1126942.414811399, 2087, 1126942.414811399, 891
1126942.431512860, 1126942.431512860, 2088, 1126942.431512860, 1126942.431512860, 2088, 1126942.431512860, 892
