CaptureTime, LeftLM1.x, LeftLM1.y, LeftLM2.x, LeftLM2.y, LeftLM3.x, LeftLM3.y, LeftLM4.x, LeftLM4.y, LeftLM5.x, LeftLM5.y, LeftLM6.x, LeftLM6.y, RightLM1.x, RightLM1.y, RightLM2.x, RightLM2.y, RightLM3.x, RightLM3.y, RightLM4.x, RightLM4.y, RightLM5.x, RightLM5.y, RightLM6.x, RightLM6.y, frameNumber
1126941.8472, 221.1350, 161.1026,219.6351, 163.7007,216.6352, 163.7008,215.1350, 161.1029,216.6347, 158.5047,219.6346, 158.5043,284.1223, 165.5976,281.1224, 165.5978,279.6223, 162.9999,281.1219, 160.4017,284.1219, 160.4013,285.6223, 162.9991,361.7772, 177.7690,360.2772, 180.3670,357.2773, 180.3672,355.7772, 177.7693,357.2768, 175.1711,360.2767, 175.1707,423.6712, 181.8351,420.6713, 181.8353,419.1711, 179.2374,420.6708, 176.6392,423.6707, 176.6388,425.1711, 179.2365,2053
1126941.8638, 221.3511, 161.2732,219.8512, 163.8712,216.8513, 163.8714,215.3511, 161.2735,216.8508, 158.6753,219.8507, 158.6749,284.6211, 165.6385,281.6212, 165.6387,280.1211, 163.0408,281.6207, 160.4426,284.6206, 160.4422,286.1210, 163.0399,361.9086, 177.5918,360.4087, 180.1898,357.4088, 180.1900,355.9086, 177.5921,357.4083, 174.9939,360.4082, 174.9935,423.3098, 181.3357,420.3099, 181.3359,418.8098, 178.7380,420.3094, 176.1398,423.3094, 176.1394,424.8098, 178.7372,2054
1126941.8805, 221.1743, 161.5403,219.6743, 164.1383,216.6744, 164.1385,215.1743, 161.5406,216.6739, 158.9424,219.6739, 158.9420,284.1247, 166.0539,281.1248, 166.0540,279.6246, 163.4561,281.1243, 160.8579,284.1242, 160.8575,285.6246, 163.4553,361.6729, 177.8222,360.1729, 180.4202,357.1730, 180.4203,355.6729, 177.8224,357.1725, 175.2243,360.1724, 175.2239,423.3529, 181.7037,420.3529, 181.7038,418.8528, 179.1059,420.3524, 176.5078,423.3524, 176.5074,424.8528, 179.1051,2055
1126941.8972, 221.0917, 160.9782,219.5917, 163.5763,216.5918, 163.5764,215.0917, 160.9785,216.5913, 158.3803,219.5913, 158.3799,284.4459, 165.7456,281.4460, 165.7458,279.9458, 163.1479,281.4455, 160.5497,284.4454, 160.5493,285.9458, 163.1470,361.7848, 177.6325,360.2849, 180.2305,357.2850, 180.2307,355.7848, 177.6328,357.2845, 175.0346,360.2844, 175.0342,423.3264, 181.7838,420.3264, 181.7839,418.8263, 179.1860,420.3260, 176.5879,423.3259, 176.5874,424.8263, 179.1852,2056
1126941.9138, 222.2105, 160.5095,220.7106, 163.1075,217.7107, 163.1077,216.2105, 160.5098,217.7102, 157.9116,220.7101, 157.9112,285.2004, 165.6089,282.2005, 165.6091,280.7003, 163.0112,282.2000, 160.4130,285.1999, 160.4126,286.7003, 163.0104,362.1761, 177.4767,360.6762, 180.0747,357.6763, 180.0749,356.1761, 177.4770,357.6758, 174.8788,360.6757, 174.8784,423.3437, 181.2072,420.3438, 181.2074,418.8436, 178.6095,420.3433, 176.0113,423.3432, 176.0109,424.8436, 178.6087,2057
1126941.9305, 221.5745, 160.8612,220.0746, 163.4592,217.0747, 163.4594,215.5745, 160.8615,217.0742, 158.2633,220.0741, 158.2629,284.7317, 165.6003,281.7318, 165.6005,280.2316, 163.0026,281.7313, 160.4044,284.7312, 160.4040,286.2316, 163.0018,362.2861, 176.9004,360.7862, 179.4984,357.7863, 179.4986,356.2861, 176.9007,357.7858, 174.3025,360.7857, 174.3021,423.6824, 181.3004,420.6825, 181.3005,419.1823, 178.7026,420.6820, 176.1045,423.6819, 176.1040,425.1823, 178.7018,2058
1126941.9472, 221.8740, 160.6130,220.3741, 163.2111,217.3742, 163.2112,215.8740, 160.6133,217.3737, 158.0152,220.3736, 158.0147,284.5349, 165.4820,281.5349, 165.4821,280.0348, 162.8842,281.5345, 160.2861,284.5344, 160.2857,286.0348, 162.8834,361.8090, 177.8961,360.3091, 180.4941,357.3092, 180.4942,355.8090, 177.8963,357.3087, 175.2982,360.3086, 175.2978,423.3981, 181.7895,420.3981, 181.7896,418.8980, 179.1917,420.3976, 176.5936,423.3976, 176.5931,424.8980, 179.1909,2059
1126941.9638, 221.5080, 161.2110,220.0080, 163.8091,217.0081, 163.8092,215.5080, 161.2113,217.0076, 158.6131,220.0076, 158.6127,284.6966, 165.9427,281.6967, 165.9428,280.1965, 163.3450,281.6962, 160.7468,284.6961, 160.7464,286.1965, 163.3441,361.3774, 177.8604,359.8775, 180.4585,356.8776, 180.4586,355.3774, 177.8607,356.8771, 175.2625,359.8770, 175.2621,423.0471, 181.9660,420.0471, 181.9662,418.5470, 179.3683,420.0466, 176.7701,423.0466, 176.7697,424.5470, 179.3674,2060
1126941.9805, 221.5315, 161.1224,220.0316, 163.7204,217.0316, 163.7206,215.5315, 161.1227,217.0311, 158.5245,220.0311, 158.5241,284.2733, 165.8990,281.2734, 165.8992,279.7733, 163.3013,281.2729, 160.7031,284.2729, 160.7027,285.7733, 163.3004,361.4897, 177.9901,359.9898, 180.5882,356.9899, 180.5883,355.4897, 177.9904,356.9894, 175.3922,359.9893, 175.3918,422.6835, 181.8805,419.6836, 181.8807,418.1834, 179.2828,419.6831, 176.6846,422.6830, 176.6842,424.1834, 179.2820,2061
1126941.9972, 220.8848, 161.4377,219.3849, 164.0357,216.3850, 164.0359,214.8848, 161.4380,216.3845, 158.8398,219.3844, 158.8394,284.3012, 165.9455,281.3013, 165.9456,279.8011, 163.3477,281.3008, 160.7495,284.3007, 160.7491,285.8011, 163.3469,361.5186, 177.7617,360.0187, 180.3598,357.0188, 180.3599,355.5186, 177.7620,357.0183, 175.1638,360.0182, 175.1634,422.9928, 181.6857,419.9929, 181.6858,418.4928, 179.0879,419.9924, 176.4897,422.9923, 176.4893,424.4927, 179.0871,2062
