CaptureTime, Camera1Left2D.x, Camera1Left2D.y, Camera1Right2D.x, Camera1Right2D.y, Camera2Left2D.x, Camera2Left2D.y, Camera2Right2D.x, Camera2Right2D.y, Left3D.x, Left3D.y, Left3D.z, Right3D.x, Right3D.y, Right3D.z, frameNumber
1126941.847170489, 218.134933472, 161.102676392, 282.622161865, 162.999557495, 358.777099609, 177.769073486, 422.171020508, 179.237045288, -96.956153870, -59.543247223, 472.666961670, -33.669059753, -58.704879761, 478.671234131, 2053
1126941.863837156, 218.351043701, 161.273254395, 283.120971680, 163.040435791, 358.908538818, 177.591842651, 421.809692383, 178.737670898, -96.953994751, -59.558708191, 472.792724609, -33.657520294, -58.702804565, 478.635864258, 2054
1126941.880503823, 218.174179077, 161.540328979, 282.624542236, 163.455780029, 358.672790527, 177.822235107, 421.852722168, 179.105621338, -96.976913452, -59.541362762, 472.856170654, -33.682594299, -58.652591705, 478.359985352, 2055
1126941.897170489, 218.091598511, 160.978286743, 282.945739746, 163.147537231, 358.784759521, 177.632568359, 421.826171875, 179.185699463, -96.987648010, -59.510978699, 472.613800049, -33.703926086, -58.615726471, 478.184356689, 2056
1126941.913837156, 219.210418701, 160.509567261, 283.700256348, 163.010864258, 359.176025391, 177.476730347, 421.843505859, 178.609191895, -96.937255859, -59.554428101, 472.757659912, -33.655487061, -58.627235413, 478.278564453, 2057
1126941.930503822, 218.574432373, 160.861251831, 283.231536865, 163.002258301, 359.286071777, 176.900451660, 422.182250977, 178.702331543, -96.907501221, -59.566989899, 472.635101318, -33.629631042, -58.618499756, 478.190643311, 2058
1126941.947170489, 218.873901367, 160.613082886, 283.034729004, 162.883911133, 358.808929443, 177.896118164, 421.897888184, 179.191390991, -96.908264160, -59.611305237, 472.870422363, -33.623184204, -58.610870361, 478.183166504, 2059
1126941.963837156, 218.507904053, 161.211090088, 283.196472168, 163.344635010, 358.377319336, 177.860473633, 421.546875000, 179.367950439, -96.937332153, -59.621261597, 473.143524170, -33.633090973, -58.580833435, 478.352386475, 2060
1126941.980503822, 218.531417847, 161.122436523, 282.773162842, 163.300949097, 358.489624023, 177.990173340, 421.183319092, 179.282455444, -96.965583801, -59.631378174, 473.494384766, -33.655666351, -58.566280365, 478.549774170, 2061
1126941.997170489, 217.884735107, 161.437774658, 282.801055908, 163.347381592, 358.518554688, 177.761764526, 421.492675781, 179.087585449, -96.998023987, -59.627777100, 473.620178223, -33.659759521, -58.558891296, 478.689544678, 2062
1126942.013837155, 218.204025269, 160.732269287, 282.866638184, 162.456649780, 358.705261230, 177.295089722, 421.693603516, 178.801300049, -97.021217346, -59.663787842, 473.751312256, -33.667201996, -58.572338104, 478.591125488, 2063
1126942.030503822, 218.141403198, 160.676330566, 282.842254639, 162.692504883, 358.848236084, 176.837509155, 421.924652100, 178.590881348, -97.006767273, -59.704277039, 473.703887939, -33.683422089, -58.598617554, 478.477966309, 2064
1126942.047379251, 217.965011597, 161.006378174, 282.954803467, 162.757720947, 358.551147461, 177.259918213, 421.631713867, 178.701232910, -97.025375366, -59.729740143, 473.703674316, -33.679588318, -58.664459229, 478.747589111, 2065
1126942.064080712, 217.751556396, 160.699188232, 282.502319336, 162.724884033, 358.154052734, 177.483032227, 421.464569092, 178.864379883, -97.090141296, -59.765392303, 473.749023438, -33.730976105, -58.662021637, 478.645874023, 2066
1126942.080782173, 218.166107178, 160.933074951, 282.699432373, 162.777313232, 358.685180664, 177.460906982, 421.447204590, 178.725204468, -97.094047546, -59.799285889, 473.719573975, -33.743885040, -58.720359802, 478.781036377, 2067
1126942.097483635, 218.270980835, 160.928436279, 283.142608643, 162.992553711, 358.502044678, 177.407348633, 421.452331543, 178.998718262, -97.112182617, -59.827636719, 473.868225098, -33.743057251, -58.755847931, 478.968414307, 2068
1126942.114185096, 218.261032104, 161.146209717, 282.510528564, 162.917984009, 358.295104980, 177.777801514, 421.418945312, 179.131317139, -97.183280945, -59.790191650, 473.879943848, -33.817333221, -58.710166931, 478.740783691, 2069
1126942.130886557, 217.680343628, 161.275573730, 282.769805908, 163.316040039, 358.052429199, 177.837951660, 420.554809570, 179.629119873, -97.280441284, -59.747726440, 473.999176025, -33.882987976, -58.704540253, 479.129730225, 2070
1126942.147588019, 217.813888550, 161.336273193, 282.564300537, 163.371109009, 357.592285156, 178.105560303, 420.483276367, 179.526840210, -97.384025574, -59.717395782, 474.094085693, -33.944519043, -58.709560394, 479.481506348, 2071
1126942.164289480, 217.621994019, 161.475097656, 281.881317139, 163.236267090, 357.883361816, 178.307907104, 421.076354980, 179.621215820, -97.435317993, -59.664165497, 473.974029541, -34.038230896, -58.660816193, 479.202148438, 2072
1126942.180990941, 217.575973511, 161.501144409, 281.824310303, 163.181365967, 357.838958740, 177.968353271, 420.330932617, 179.582122803, -97.515060425, -59.627048492, 473.927398682, -34.130016327, -58.638366699, 479.214599609, 2073
1126942.197692402, 217.749679565, 161.296478271, 281.997985840, 163.053253174, 357.995178223, 178.077728271, 420.397644043, 179.565490723, -97.565971375, -59.617599487, 474.066009521, -34.216201782, -58.623821259, 479.318725586, 2074
1126942.214393864, 217.582870483, 161.465957642, 281.671203613, 163.180572510, 357.542327881, 177.735595703, 420.346923828, 179.645416260, -97.664184570, -59.595054626, 474.248718262, -34.329601288, -58.567661285, 479.367187500, 2075
1126942.231095325, 217.702362061, 161.146606445, 282.220458984, 162.968902588, 357.771606445, 178.005249023, 420.638031006, 179.351654053, -97.732460022, -59.560813904, 474.425079346, -34.390663147, -58.558673859, 479.552703857, 2076
1126942.247796786, 217.513916016, 161.666656494, 281.977478027, 163.132904053, 357.341735840, 178.035034180, 420.506347656, 179.587158203, -97.818862915, -59.535182953, 474.667144775, -34.474601746, -58.514274597, 479.590057373, 2077
1126942.264498248, 217.713470459, 161.784820557, 281.936218262, 163.179199219, 357.663330078, 177.948532104, 420.728118896, 179.614852905, -97.848510742, -59.490104675, 474.777160645, -34.526817322, -58.471088409, 479.604370117, 2078
1126942.281199709, 217.675338745, 161.632797241, 282.303314209, 163.565673828, 357.622406006, 178.272003174, 420.707366943, 179.837615967, -97.913673401, -59.451492310, 474.944732666, -34.556583405, -58.405757904, 479.694549561, 2079
1126942.297901170, 217.298812866, 161.821868896, 281.851654053, 163.510787964, 357.286193848, 178.021545410, 420.479125977, 179.710433960, -98.000953674, -59.404266357, 475.027801514, -34.646869659, -58.346164703, 479.584930420, 2080
1126942.314602631, 217.525634766, 161.600769043, 281.785461426, 163.183364868, 357.336791992, 178.015792847, 420.483734131, 179.375518799, -98.065963745, -59.390995026, 475.087005615, -34.703571320, -58.339363098, 479.636199951, 2081
1126942.331304093, 217.527999878, 161.848785400, 282.181091309, 163.376403809, 357.326049805, 178.035125732, 420.830078125, 179.738510132, -98.112052917, -59.384235382, 475.301422119, -34.722763062, -58.298908234, 479.373016357, 2082
1126942.348005554, 217.159179688, 161.686614990, 281.419555664, 163.226257324, 357.415771484, 177.876251221, 420.300506592, 179.514648438, -98.140090942, -59.363990784, 475.169219971, -34.798408508, -58.270416260, 479.072357178, 2083
1126942.364707015, 216.991500854, 161.072906494, 281.587219238, 162.954772949, 357.287841797, 177.840377808, 421.171386719, 179.361694336, -98.179595947, -59.391700745, 475.063293457, -34.816490173, -58.270278931, 478.842742920, 2084
1126942.381408477, 217.100875854, 161.125335693, 282.062835693, 162.891906738, 357.423828125, 177.225708008, 420.986022949, 178.870849609, -98.211387634, -59.442729950, 475.033294678, -34.784900665, -58.302406311, 478.692443848, 2085
1126942.398109938, 216.640670776, 160.552368164, 281.330383301, 162.608581543, 357.608886719, 177.239105225, 420.887939453, 178.980346680, -98.250198364, -59.480037689, 474.741729736, -34.816989899, -58.299743652, 478.246826172, 2086
1126942.414811399, 216.613204956, 160.617233276, 281.656463623, 162.286254883, 357.826843262, 177.446990967, 421.242431641, 178.845092773, -98.241516113, -59.484664917, 474.278991699, -34.800449371, -58.342647552, 477.890319824, 2087
1126942.431512860, 216.228027344, 160.489166260, 281.792694092, 162.268585205, 357.694915771, 177.364105225, 421.214477539, 178.732421875, -98.264297485, -59.514713287, 473.847869873, -34.805233002, -58.390296936, 477.577819824, 2088
1126942.448182217, 216.217163086, 160.657562256, 281.159118652, 162.416168213, 357.808959961, 177.348510742, 421.575134277, 178.505218506, -98.247207642, -59.518894196, 473.184051514, -34.836402893, -58.395420074, 476.861328125, 2089
