CaptureTime, Camera1Left2D.x, Camera1Left2D.y, Camera1Right2D.x, Camera1Right2D.y, Camera2Left2D.x, Camera2Left2D.y, Camera2Right2D.x, Camera2Right2D.y, Left3D.x, Left3D.y, Left3D.z, Right3D.x, Right3D.y, Right3D.z, frameNumber
4163.464651934, 307.690185547, 269.981079102, 353.045532227, 269.206756592, 414.077728271, 286.367614746, 458.922851562, 285.347442627, -12.264030457, 67.472648621, 656.907104492, 50.685859680, 66.858558655, 664.250427246, 51988
4163.481325548, 307.445983887, 270.237792969, 352.894531250, 269.248962402, 413.526306152, 286.473266602, 458.831665039, 285.406646729, -12.643524170, 67.962928772, 659.221801758, 50.440494537, 66.881904602, 663.783264160, 51989
4163.497999162, 307.419372559, 270.017639160, 352.974212646, 269.367218018, 413.702392578, 286.582214355, 458.687255859, 285.528991699, -12.652669907, 67.725685120, 657.676025391, 50.681228638, 67.223472595, 665.498168945, 51990
4163.514672776, 307.531494141, 269.968750000, 352.631439209, 269.280670166, 413.743835449, 286.313781738, 458.953857422, 285.425476074, -12.507091522, 67.563064575, 658.215454102, 49.854446411, 66.619300842, 660.853088379, 51991
4163.531346390, 307.672180176, 269.818359375, 352.931732178, 269.327819824, 413.490478516, 286.370971680, 458.807342529, 285.468902588, -12.370032310, 67.806648254, 661.187316895, 50.527999878, 67.027900696, 664.257080078, 51992
4163.548020004, 307.624023438, 270.115661621, 352.977722168, 269.238128662, 413.685302734, 286.354064941, 458.817230225, 285.274688721, -12.400425911, 67.811439514, 659.367797852, 50.613769531, 66.858909607, 664.532958984, 51993
4163.564693618, 307.581665039, 269.911193848, 352.904785156, 269.395477295, 413.478149414, 286.318359375, 458.960815430, 285.476501465, -12.483354568, 67.773468018, 660.598205566, 50.387046814, 66.940895081, 662.892761230, 51994
4163.581367232, 307.450622559, 270.117248535, 353.151947021, 269.342651367, 413.699035645, 286.595520020, 458.691894531, 285.410675049, -12.614169121, 67.831207275, 657.944396973, 51.031517029, 67.260017395, 666.836791992, 51995
4163.598040846, 307.434570312, 270.010864258, 352.906982422, 269.443695068, 413.774475098, 286.348266602, 458.979827881, 285.476776123, -12.622246742, 67.516273499, 657.255004883, 50.380809784, 66.961799622, 662.768737793, 51996
4163.614714460, 307.465332031, 269.989990234, 353.173339844, 269.485382080, 413.783142090, 286.309387207, 458.899169922, 285.410095215, -12.582972527, 67.492424011, 657.421630859, 50.954021454, 67.215217590, 665.429687500, 51997
4163.631388074, 307.792053223, 269.976562500, 352.906005859, 269.273101807, 413.618103027, 286.267211914, 458.920898438, 285.343750000, -12.201536179, 67.839912415, 661.148132324, 50.412406921, 66.795440674, 663.198303223, 51998
4163.648061688, 307.890747070, 270.057739258, 352.963073730, 269.380981445, 413.858825684, 286.444885254, 459.148651123, 285.321899414, -12.045824051, 67.907615662, 660.078063965, 50.394874573, 66.724807739, 661.922912598, 51999
4163.664735302, 307.977416992, 270.213439941, 352.884765625, 269.431030273, 413.635192871, 286.544616699, 458.919860840, 285.413360596, -11.968348503, 68.330581665, 662.446960449, 50.371868134, 66.938133240, 663.051635742, 52000
4163.681408916, 307.737640381, 270.005737305, 352.883361816, 269.424835205, 413.575256348, 286.460632324, 458.890228271, 285.526428223, -12.276187897, 67.984352112, 661.055236816, 50.385280609, 67.033699036, 663.263122559, 52001
4163.698082530, 307.356811523, 270.153015137, 352.891784668, 269.316680908, 413.391906738, 286.289184570, 458.867858887, 285.413726807, -12.772639275, 67.812500000, 659.557556152, 50.414714813, 66.904075623, 663.492004395, 52002
4163.714756144, 307.332824707, 269.845520020, 352.927001953, 269.133239746, 413.406250000, 286.427001953, 458.960449219, 285.271423340, -12.802547455, 67.662940979, 659.241271973, 50.430492401, 66.633659363, 663.053100586, 52003
4163.731429758, 307.541320801, 270.089294434, 353.003509521, 269.332641602, 413.449951172, 286.531677246, 458.846191406, 285.517242432, -12.537687302, 68.035018921, 660.512084961, 50.646949768, 67.090690613, 664.514038086, 52004
4163.748128317, 307.528808594, 270.167541504, 352.774658203, 269.373962402, 413.502441406, 286.531250000, 458.663085938, 285.424102783, -12.545218468, 68.038055420, 660.025146484, 50.301990509, 67.018249512, 664.146911621, 52005
4163.764808885, 307.710998535, 269.982391357, 353.167846680, 269.246124268, 413.663024902, 286.360412598, 458.932556152, 285.505889893, -12.296463966, 67.808921814, 660.187744141, 50.921272278, 67.083740234, 665.118469238, 52006
4163.781489452, 307.665832520, 270.124572754, 352.839111328, 269.396789551, 413.646057129, 286.313537598, 458.859466553, 285.243225098, -12.353890419, 67.853523254, 659.983825684, 50.317642212, 66.807762146, 663.158447266, 52007
4163.798170019, 307.756530762, 270.031494141, 352.930053711, 269.282165527, 413.888916016, 286.412231445, 458.803100586, 285.435028076, -12.208297729, 67.737541199, 658.830078125, 50.527034760, 66.974487305, 664.274169922, 52008
4163.814850586, 307.480712891, 270.148162842, 352.805999756, 269.262573242, 413.533020020, 286.238830566, 459.063323975, 285.389221191, -12.598771095, 67.761405945, 659.434143066, 50.134098053, 66.632675171, 661.359375000, 52009
4163.831531153, 308.050292969, 270.101135254, 352.751464844, 269.213836670, 413.219421387, 286.584960938, 458.657470703, 285.466949463, -11.935203552, 68.669914246, 666.185607910, 50.258064270, 66.922157288, 664.001586914, 52010
4163.848211720, 307.527709961, 269.974670410, 352.845336914, 269.253326416, 413.798522949, 286.240539551, 458.801147461, 285.364501953, -12.503500938, 67.471343994, 657.777954102, 50.361457825, 66.841094971, 663.637573242, 52011
4163.864892287, 307.538452148, 270.306457520, 352.812255859, 269.394927979, 413.829528809, 286.418029785, 458.564941406, 285.260314941, -12.485069275, 67.807861328, 657.645935059, 50.433917999, 67.024856567, 665.184692383, 52012
4163.881572855, 307.400146484, 270.069274902, 352.940521240, 269.303558350, 413.560852051, 286.259948730, 459.014038086, 285.396148682, -12.694792747, 67.635902405, 658.606689453, 50.426685333, 66.807998657, 662.760131836, 52013
4163.898253422, 307.871582031, 270.125366211, 353.044525146, 269.427886963, 413.859466553, 286.479431152, 459.178405762, 285.551116943, -12.069412231, 67.962913513, 659.931457520, 50.536655426, 66.955909729, 662.320739746, 52014
4163.914933989, 307.566162109, 270.165954590, 352.555603027, 269.312011719, 413.226562500, 286.565551758, 458.658447266, 285.413970947, -12.538830757, 68.308357239, 662.403930664, 49.873779297, 66.801170349, 662.499450684, 52015
4163.931614556, 307.386840820, 270.024658203, 352.973724365, 269.293670654, 413.475036621, 286.332275391, 459.026123047, 285.429687500, -12.724343300, 67.711196899, 659.147644043, 50.484775543, 66.840728760, 662.921997070, 52016
4163.948295123, 307.589782715, 270.093444824, 352.842620850, 269.455474854, 413.112548828, 286.289123535, 458.978698730, 285.354278564, -12.524714470, 68.175750732, 663.456909180, 50.255905151, 66.836357117, 662.287292480, 52017
