timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, usedInterpolatedTime, mostRecentObservationTime, resetFilter, sentEyePairCounter, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
4163.470561,-4.274199,3.641796,65.755997,-10.560260,3.727970,66.170303,4163.465978,4163.423618,0,220356,1,-8.153137,0.292327,74.436745,0.024782,-0.037090,-0.018296
4163.474560,-4.274199,3.641796,65.756096,-10.560260,3.727970,66.170403,4163.469967,4163.423618,0,220357,1,-8.153137,0.292327,74.436745,0.024782,-0.037090,-0.018296
4163.478558,-4.274199,3.641795,65.756271,-10.560260,3.727970,66.170578,4163.473957,4163.423618,0,220358,1,-8.153137,0.292327,74.436745,0.024782,-0.037090,-0.018296
4163.483546,-4.276217,3.638826,65.757469,-10.558241,3.730937,66.169830,4163.478946,4163.440292,0,220359,1,-8.212333,0.450681,74.328323,0.008812,-0.041681,-0.015755
4163.487533,-4.276217,3.638826,65.757744,-10.558241,3.730937,66.170105,4163.482935,4163.440292,0,220360,1,-8.212333,0.450681,74.328323,0.008812,-0.041681,-0.015755
4163.491523,-4.276217,3.638825,65.758080,-10.558240,3.730936,66.170441,4163.486947,4163.440292,0,220361,1,-8.212333,0.450681,74.328323,0.008812,-0.041681,-0.015755
4163.495540,-4.276216,3.638824,65.758469,-10.558240,3.730935,66.170830,4163.490942,4163.440292,0,220362,1,-8.212333,0.450681,74.328323,0.008812,-0.041681,-0.015755
4163.499812,-4.275620,3.639124,65.761543,-10.558834,3.730633,66.168541,4163.494993,4163.456966,0,220363,1,-8.281368,0.241489,74.346062,0.030676,-0.053183,-0.016916
4163.503486,-4.275620,3.639123,65.761940,-10.558834,3.730632,66.168938,4163.498915,4163.456966,0,220364,1,-8.281368,0.241489,74.346062,0.030676,-0.053183,-0.016916
4163.508638,-4.275619,3.639122,65.762337,-10.558833,3.730631,66.169334,4163.503945,4163.456966,0,220365,1,-8.281368,0.241489,74.346062,0.030676,-0.053183,-0.016916
4163.512507,-4.275619,3.639121,65.762749,-10.558833,3.730630,66.169746,4163.507927,4163.456966,0,220366,1,-8.281368,0.241489,74.346062,0.030676,-0.053183,-0.016916
