CaptureTime, CaptureTime 0, FrameNumber 0, DeviceTime 0, CaptureTime 1, FrameNumber 1, DeviceTime 1, frameSetCounter
4342.877013834, 4342.877013834, 62744, 4342.877013834, 4342.877013834, 62744, 4342.877013834, 8001
4342.893680501, 4342.893680501, 62745, 4342.893680501, 4342.893680501, 62745, 4342.893680501, 8002
4342.910347168, 4342.910347168, 62746, 4342.910347168, 4342.910347168, 62746, 4342.910347168, 8003
4342.927013834, 4342.927013834, 62747, 4342.927013834, 4342.927013834, 62747, 4342.927013834, 8004
4342.943680501, 4342.943680501, 62748, 4342.943680501, 4342.943680501, 62748, 4342.943680501, 8005
4342.960347168, 4342.960347168, 62749, 4342.960347168, 4342.960347168, 62749, 4342.960347168, 8006
4342.977013834, 4342.977013834, 62750, 4342.977013834, 4342.977013834, 62750, 4342.977013834, 8007
4342.993680501, 4342.993680501, 62751, 4342.993680501, 4342.993680501, 62751, 4342.993680501, 8008
4343.010347168, 4343.010347168, 62752, 4343.010347168, 4343.010347168, 62752, 4343.010347168, 8009
4343.027115267, 4343.027115267, 62753, 4343.027115267, 4343.027115267, 62753, 4343.027115267, 8010
4343.043788881, 4343.043788881, 62754, 4343.043788881, 4343.043788881, 62754, 4343.043788881, 8011
4343.060462495, 4343.060462495, 62755, 4343.060462495, 4343.060462495, 62755, 4343.060462495, 8012
4343.077136109, 4343.077136109, 62756, 4343.077136109, 4343.077136109, 62756, 4343.077136109, 8013
4343.093809723, 4343.093809723, 62757, 4343.093809723, 4343.093809723, 62757, 4343.093809723, 8014
4343.110483337, 4343.110483337, 62758, 4343.110483337, 4343.110483337, 62758, 4343.110483337, 8015
4343.127156951, 4343.127156951, 62759, 4343.127156951, 4343.127156951, 62759, 4343.127156951, 8016
4343.143830565, 4343.143830565, 62760, 4343.143830565, 4343.143830565, 62760, 4343.143830565, 8017
4343.160504179, 4343.160504179, 62761, 4343.160504179, 4343.160504179, 62761, 4343.160504179, 8018
