CaptureTime, Camera1Left2D.x, Camera1Left2D.y, Camera1Right2D.x, Camera1Right2D.y, Camera2Left2D.x, Camera2Left2D.y, Camera2Right2D.x, Camera2Right2D.y, Left3D.x, Left3D.y, Left3D.z, Right3D.x, Right3D.y, Right3D.z, frameNumber
4342.893680501, 307.309143066, 269.987792969, 352.467620850, 269.301605225, 414.102722168, 286.616027832, 458.583007812, 285.535858154, -12.730568886, 67.331245422, 653.855957031, 49.743244171, 66.867813110, 662.393737793, 62745
4342.910347168, 307.333618164, 270.004364014, 352.489196777, 269.311218262, 413.987915039, 286.786437988, 458.657714844, 285.698547363, -12.718052864, 67.566894531, 654.889709473, 49.742145538, 66.945991516, 661.994201660, 62746
4342.927013834, 307.042846680, 270.140930176, 352.421234131, 269.384124756, 414.229095459, 286.547912598, 458.581634521, 285.502502441, -13.035848618, 67.087593079, 650.954589844, 49.654048920, 66.867416382, 662.054809570, 62747
4342.943680501, 307.468353271, 270.040222168, 352.343994141, 269.347686768, 414.576721191, 286.443786621, 458.671752930, 285.441741943, -12.466761589, 67.008644104, 651.542968750, 49.452564240, 66.671211243, 660.787170410, 62748
4342.960347168, 307.318298340, 270.118286133, 352.424743652, 269.316864014, 414.219482422, 286.626098633, 458.662933350, 285.649108887, -12.701882362, 67.345184326, 653.067749023, 49.613521576, 66.861816406, 661.464111328, 62749
4342.977013834, 307.091003418, 270.166015625, 352.264282227, 269.481262207, 413.743408203, 286.948364258, 458.594970703, 285.650329590, -13.051102638, 67.789993286, 654.900390625, 49.339736938, 66.905006409, 660.762145996, 62750
4342.993680501, 307.486633301, 269.947326660, 352.250579834, 269.473541260, 414.040771484, 286.569458008, 458.552124023, 285.583129883, -12.521553040, 67.457351685, 655.644531250, 49.337444305, 66.875671387, 660.979858398, 62751
4343.010347168, 307.299194336, 270.097351074, 352.470153809, 269.463073730, 413.999603271, 286.583923340, 458.722106934, 285.680541992, -12.756934166, 67.457077026, 654.556457520, 49.669723511, 66.975028992, 661.373229980, 62752
4343.027115267, 307.387084961, 270.052185059, 352.217590332, 269.318786621, 414.132995605, 286.617248535, 458.572509766, 285.530914307, -12.630359650, 67.413673401, 654.218200684, 49.260990143, 66.690872192, 660.567749023, 62753
4343.043788881, 307.365478516, 269.962890625, 352.407226562, 269.389678955, 414.183654785, 286.638732910, 458.710052490, 285.528869629, -12.650160789, 67.310729980, 653.673706055, 49.554115295, 66.779945374, 660.982177734, 62754
4343.060462495, 307.501342773, 270.048583984, 352.272186279, 269.308166504, 413.965515137, 286.944458008, 458.572265625, 285.577575684, -12.515774727, 67.854141235, 656.315673828, 49.367126465, 66.757980347, 660.983703613, 62755
4343.077136109, 307.069183350, 270.010192871, 352.464721680, 269.495147705, 414.383789062, 286.495300293, 458.635253906, 285.520843506, -12.981495857, 66.864074707, 650.004882812, 49.709510803, 66.949958801, 661.989074707, 62756
4343.093809723, 307.689941406, 269.962280273, 352.293548584, 269.378906250, 414.005554199, 286.834411621, 458.818847656, 285.746459961, -12.277195930, 67.835609436, 657.433776855, 49.270111084, 66.750961304, 659.301147461, 62757
4343.110483337, 307.431091309, 270.064575195, 352.513397217, 269.410308838, 413.977386475, 286.684997559, 458.585449219, 285.502716064, -12.598970413, 67.623481750, 655.706176758, 49.832576752, 66.954483032, 662.731994629, 62758
4343.127156951, 307.347595215, 270.000457764, 352.436035156, 269.413177490, 413.904479980, 286.615234375, 458.531677246, 285.577026367, -12.712024689, 67.522857666, 655.620361328, 49.710964203, 66.989089966, 662.545349121, 62759
4343.143830565, 307.256103516, 270.108947754, 352.468200684, 269.402862549, 414.128753662, 286.602752686, 458.618652344, 285.587799072, -12.790991783, 67.344642639, 653.276123047, 49.724575043, 66.947280884, 662.134643555, 62760
4343.160504179, 307.330261230, 270.148315430, 352.462951660, 269.430236816, 414.166809082, 286.649597168, 458.411865234, 285.591094971, -12.694806099, 67.431869507, 653.548889160, 49.831726074, 67.124290466, 663.657836914, 62761
4343.177177793, 307.457519531, 270.025512695, 352.255859375, 269.376556396, 413.906921387, 286.553527832, 458.678070068, 285.602844238, -12.576024055, 67.581909180, 656.431884766, 49.276401520, 66.729263306, 660.069824219, 62762
4343.193851407, 307.382019043, 270.117004395, 352.246093750, 269.281707764, 414.089935303, 286.618835449, 458.612915039, 285.573181152, -12.642426491, 67.488952637, 654.505004883, 49.293346405, 66.685234070, 660.478820801, 62763
4343.210525021, 307.294067383, 269.973449707, 352.221923828, 269.410552979, 414.126159668, 286.580017090, 458.536254883, 285.582336426, -12.745507240, 67.267028809, 653.569335938, 49.290027618, 66.821273804, 660.877319336, 62764
4343.227198635, 307.554565430, 270.072937012, 352.326995850, 269.414031982, 414.222717285, 286.574340820, 458.765472412, 285.674835205, -12.411534309, 67.459480286, 654.806823730, 49.365760803, 66.792816162, 659.956604004, 62765
4343.243872249, 307.318359375, 269.987609863, 352.446289062, 269.367156982, 414.217834473, 286.623352051, 458.679199219, 285.563018799, -12.702714920, 67.254478455, 653.071105957, 49.647411346, 66.841720581, 661.509887695, 62766
4343.260545864, 307.218872070, 269.851623535, 352.251647949, 269.375946045, 414.116638184, 286.860656738, 458.622192383, 285.638977051, -12.841068268, 67.323272705, 653.063781738, 49.299198151, 66.793243408, 660.456054688, 62767
4343.277219478, 307.538665771, 270.024108887, 352.420349121, 269.433929443, 414.086669922, 286.621459961, 458.671722412, 285.508361816, -12.450874329, 67.551033020, 655.697021484, 49.601799011, 66.836219788, 661.372863770, 62768
4343.293893092, 307.552246094, 270.257446289, 352.314056396, 269.426544189, 414.106079102, 286.770385742, 458.615661621, 285.671325684, -12.431015015, 67.810005188, 655.667419434, 49.424648285, 66.904045105, 660.982177734, 62769
4343.310566706, 307.327575684, 270.006042480, 352.227142334, 269.402740479, 413.792083740, 286.865234375, 458.550903320, 285.549468994, -12.754313469, 67.769577026, 656.303955078, 49.292167664, 66.786003113, 660.807006836, 62770
4343.327240320, 307.478454590, 270.101257324, 352.288574219, 269.324615479, 414.193115234, 286.544982910, 458.674255371, 285.561920166, -12.508963585, 67.422760010, 654.459960938, 49.342144012, 66.693168640, 660.344360352, 62771
4343.343913934, 307.286254883, 269.983581543, 352.542236328, 269.387756348, 414.084228516, 286.658874512, 458.661132812, 285.606353760, -12.761533737, 67.354087830, 653.820983887, 49.845272064, 66.974342346, 662.379028320, 62772
4343.360587548, 307.553955078, 269.970520020, 352.362731934, 269.373260498, 413.997131348, 286.670837402, 458.610290527, 285.606231689, -12.445303917, 67.629249573, 656.476135254, 49.522735596, 66.863952637, 661.390991211, 62773
4343.377261162, 307.499084473, 270.043945312, 352.330749512, 269.462493896, 414.387542725, 286.460021973, 458.786712646, 285.585296631, -12.455904007, 67.191184998, 653.169006348, 49.362144470, 66.751571655, 659.829895020, 62774
4343.393934776, 307.633789062, 270.032928467, 352.213500977, 269.502227783, 413.832519531, 286.754455566, 458.613128662, 285.500457764, -12.370183945, 67.921195984, 658.316528320, 49.231864929, 66.763252258, 660.242980957, 62775
4343.410608390, 307.661315918, 269.769836426, 352.334106445, 269.402404785, 414.509948730, 286.493469238, 458.623413086, 285.548736572, -12.241173744, 67.055961609, 653.451293945, 49.460083008, 66.812393188, 661.076660156, 62776
4343.427326683, 307.551818848, 270.060974121, 352.294860840, 269.452667236, 413.833343506, 286.650146484, 458.678710938, 285.527618408, -12.470633507, 67.804000854, 657.694885254, 49.353054047, 66.760070801, 660.366394043, 62777
4343.444007250, 307.631774902, 270.042358398, 352.191009521, 269.464263916, 414.095062256, 286.617614746, 458.645263672, 285.577178955, -12.334814072, 67.627235413, 656.335754395, 49.169372559, 66.747634888, 659.828613281, 62778
4343.460687817, 307.433105469, 270.006408691, 352.315307617, 269.385345459, 414.078460693, 286.682189941, 458.720703125, 285.498443604, -12.582299232, 67.504379272, 654.963562012, 49.369079590, 66.676818848, 660.203552246, 62779
4343.477368384, 307.365905762, 270.096191406, 352.331390381, 269.495758057, 414.164886475, 286.727905273, 458.642089844, 285.622863770, -12.652136803, 67.478424072, 653.823608398, 49.444454193, 66.911979675, 660.920166016, 62780
4343.494048951, 307.320678711, 270.146697998, 352.435028076, 269.390930176, 414.150970459, 286.554443359, 458.744140625, 285.468475342, -12.708294868, 67.370697021, 653.596984863, 49.589626312, 66.734588623, 660.938598633, 62781
4343.510729519, 307.347167969, 270.108032227, 352.566864014, 269.338470459, 413.854125977, 286.727722168, 458.790222168, 285.533630371, -12.719913483, 67.713150024, 655.998229980, 49.820465088, 66.809585571, 661.592834473, 62782
4343.527410086, 307.229003906, 270.043640137, 352.328216553, 269.400604248, 414.218841553, 286.547485352, 458.737731934, 285.589416504, -12.811058044, 67.171638489, 652.404418945, 49.384166718, 66.746932983, 660.173828125, 62783
4343.544090653, 307.470153809, 269.972656250, 352.087219238, 269.370788574, 414.032562256, 286.871032715, 458.661499023, 285.542999268, -12.544573784, 67.674613953, 655.576660156, 48.958366394, 66.566879272, 658.916198730, 62784
4343.560771220, 307.928955078, 269.951110840, 352.160644531, 269.399261475, 414.395355225, 286.695800781, 458.728454590, 285.560516357, -11.926867485, 67.616065979, 656.317932129, 49.063732147, 66.604072571, 658.973388672, 62785
4343.577451787, 307.334899902, 270.179931641, 352.510925293, 269.308929443, 414.223754883, 286.700561523, 458.810760498, 285.557800293, -12.681049347, 67.448005676, 653.162475586, 49.699089050, 66.746612549, 661.010314941, 62786
4343.594132354, 307.206420898, 269.975402832, 352.369476318, 269.322509766, 414.212524414, 286.526489258, 458.837768555, 285.448760986, -12.839780807, 67.097763062, 652.278808594, 49.408878326, 66.551269531, 659.735290527, 62787
4343.610812921, 307.383666992, 270.035705566, 352.248382568, 269.338012695, 413.868469238, 286.837829590, 458.611816406, 285.594512939, -12.673981667, 67.755744934, 656.157592773, 49.298679352, 66.741691589, 660.507385254, 62788
4343.627493489, 307.576507568, 270.163452148, 352.283691406, 269.340026855, 414.370178223, 286.473999023, 458.732910156, 285.468475342, -12.362754822, 67.356559753, 653.883666992, 49.300575256, 66.591003418, 659.869995117, 62789
4343.644174056, 307.131927490, 270.113403320, 352.423034668, 269.435791016, 413.831787109, 286.616943359, 458.598327637, 285.470153809, -12.986376762, 67.490585327, 654.553222656, 49.648742676, 66.869689941, 661.946166992, 62790
4343.660854623, 307.336761475, 270.031433105, 352.437011719, 269.327545166, 413.933349609, 286.590942383, 458.503356934, 285.609863281, -12.720845222, 67.496856689, 655.326477051, 49.728065491, 66.974601746, 662.761230469, 62791
4343.677535190, 307.041442871, 270.103088379, 352.383483887, 269.465332031, 414.206237793, 286.410400391, 458.722839355, 285.559112549, -13.040352821, 66.984619141, 651.112976074, 49.500930786, 66.825241089, 660.709472656, 62792
4343.694215757, 307.298919678, 270.340026855, 352.456604004, 269.445281982, 413.581787109, 286.755065918, 458.671142578, 285.608947754, -12.817857742, 68.067970276, 657.690795898, 49.672374725, 66.942008972, 661.653076172, 62793
4343.710896324, 307.257934570, 269.983947754, 352.445312500, 269.372558594, 414.408081055, 286.501281738, 458.616302490, 285.544494629, -12.748429298, 66.976303101, 651.220153809, 49.681194305, 66.880317688, 661.976318359, 62794
4343.727576891, 307.396728516, 269.932556152, 352.480224609, 269.350799561, 414.082702637, 286.696533203, 458.636962891, 285.527008057, -12.626825333, 67.431488037, 654.653808594, 49.737796783, 66.864273071, 662.086242676, 62795
