timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, usedInterpolatedTime, mostRecentObservationTime, resetFilter, sentEyePairCounter, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
4342.891671,-1.151136,6.729243,65.393318,5.069319,6.668746,66.085632,4342.931292,4342.835987,0,263424,1,-8.246467,0.580241,74.074226,-0.005726,-0.054268,-0.018525
4342.895670,-1.142403,6.742552,65.567268,5.080387,6.680717,66.255966,4342.935302,4342.852654,0,263425,1,-8.252316,0.501627,74.199844,0.001397,-0.053134,-0.016415
4342.900496,-1.131770,6.754741,65.567268,5.091020,6.692905,66.255966,4342.940270,4342.852654,0,263426,1,-8.252316,0.501627,74.199844,0.001397,-0.053134,-0.016415
4342.904654,-1.120765,6.766387,65.567268,5.102024,6.704551,66.255966,4342.944274,4342.852654,0,263427,1,-8.252316,0.501627,74.199844,0.001397,-0.053134,-0.016415
4342.908474,-1.152603,6.761068,65.443932,5.075517,6.704396,66.181038,4342.948248,4342.869321,0,263428,1,-8.289698,0.495829,74.088585,0.004519,-0.058293,-0.017955
4342.912493,-1.180265,6.758534,65.443932,5.047855,6.701863,66.181038,4342.952240,4342.869321,0,263429,1,-8.289698,0.495829,74.088585,0.004519,-0.058293,-0.017955
4342.916433,-1.206626,6.756182,65.443932,5.021493,6.699511,66.181038,4342.956225,4342.869321,0,263430,1,-8.289698,0.495829,74.088585,0.004519,-0.058293,-0.017955
4342.921445,-1.232270,6.753970,65.443932,4.995849,6.697298,66.181038,4342.961214,4342.869321,0,263431,1,-8.289698,0.495829,74.088585,0.004519,-0.058293,-0.017955
4342.925499,-1.255463,6.746957,65.447960,4.980149,6.698188,66.220444,4342.965201,4342.885987,0,263432,1,-8.300631,0.670702,74.186005,-0.017866,-0.059287,-0.018443
4342.929434,-1.274339,6.744066,65.448959,4.961274,6.695298,66.221443,4342.969195,4342.885987,0,263433,1,-8.300631,0.670702,74.186005,-0.017866,-0.059287,-0.018443
4342.933384,-1.292751,6.741326,65.449860,4.942862,6.692557,66.222343,4342.973180,4342.885987,0,263434,1,-8.300631,0.670702,74.186005,-0.017866,-0.059287,-0.018443
4342.937413,-1.310802,6.738717,65.450668,4.924811,6.689948,66.223152,4342.977172,4342.885987,0,263435,1,-8.300631,0.670702,74.186005,-0.017866,-0.059287,-0.018443
4342.942368,-1.319677,6.720922,65.251053,4.919644,6.673746,66.049889,4342.982157,4342.902654,0,263436,1,-8.174493,0.657628,73.984421,-0.013120,-0.047070,-0.017705
4342.946346,-1.326670,6.704584,65.251053,4.912651,6.657408,66.049889,4342.986145,4342.902654,0,263437,1,-8.174493,0.657628,73.984421,-0.013120,-0.047070,-0.017705
4342.950389,-1.333663,6.688798,65.251053,4.905658,6.641623,66.049889,4342.990169,4342.902654,0,263438,1,-8.174493,0.657628,73.984421,-0.013120,-0.047070,-0.017705
4342.954341,-1.307211,6.685501,65.234100,4.924546,6.638639,66.018913,4342.994127,4342.919321,0,263439,1,-8.235325,0.694244,73.955963,-0.015795,-0.052544,-0.016290
4342.957915,-1.285542,6.682411,65.233101,4.946215,6.635550,66.017914,4342.997626,4342.919321,0,263440,1,-8.235325,0.694244,73.955963,-0.015795,-0.052544,-0.016290
4342.962865,-1.264143,6.679243,65.232201,4.967615,6.632380,66.017014,4343.002656,4342.919321,0,263441,1,-8.235325,0.694244,73.955963,-0.015795,-0.052544,-0.016290
4342.966864,-1.243316,6.676075,65.231392,4.988442,6.629213,66.016205,4343.006644,4342.919321,0,263442,1,-8.235325,0.694244,73.955963,-0.015795,-0.052544,-0.016290
4342.970939,-1.238357,6.685065,65.321442,4.993106,6.639999,66.131752,4343.010731,4342.935987,0,263443,1,-8.282202,0.613337,74.044411,-0.009410,-0.058763,-0.015640
4342.974928,-1.233416,6.694470,65.321442,4.998047,6.649404,66.131752,4343.014720,4342.935987,0,263444,1,-8.282202,0.613337,74.044411,-0.009410,-0.058763,-0.015640
4342.980022,-1.228157,6.703609,65.321442,5.003305,6.658543,66.131752,4343.019811,4342.935987,0,263445,1,-8.282202,0.613337,74.044411,-0.009410,-0.058763,-0.015640
4342.984057,-1.222756,6.712390,65.321442,5.008707,6.667325,66.131752,4343.023833,4342.935987,0,263446,1,-8.282202,0.613337,74.044411,-0.009410,-0.058763,-0.015640
4342.988156,-1.281884,6.736392,65.363586,4.957745,6.688974,66.182678,4343.027938,4342.952654,0,263447,1,-8.259488,0.533449,74.080978,-0.002691,-0.057527,-0.022043
4342.992109,-1.335376,6.758379,65.364586,4.904253,6.710961,66.183678,4343.031898,4342.952654,0,263448,1,-8.259488,0.533449,74.080978,-0.002691,-0.057527,-0.022043
4342.995428,-1.386946,6.779413,65.365486,4.852684,6.731995,66.184578,4343.035219,4342.952654,0,263449,1,-8.259488,0.533449,74.080978,-0.002691,-0.057527,-0.022043
4343.000468,-1.438741,6.800289,65.366295,4.800889,6.752871,66.185387,4343.040244,4342.952654,0,263450,1,-8.259488,0.533449,74.080978,-0.002691,-0.057527,-0.022043
4343.004548,-1.397581,6.808682,65.379684,4.838281,6.761326,66.184731,4343.044331,4342.969321,0,263451,1,-8.201499,0.484972,74.110397,0.004901,-0.049513,-0.016658
4343.008836,-1.360015,6.817193,65.384590,4.875846,6.769837,66.189636,4343.048402,4342.969321,0,263452,1,-8.201499,0.484972,74.110397,0.004901,-0.049513,-0.016658
4343.012633,-1.323926,6.825795,65.389000,4.911935,6.778440,66.194046,4343.052414,4342.969321,0,263453,1,-8.201499,0.484972,74.110397,0.004901,-0.049513,-0.016658
4343.016697,-1.289084,6.834501,65.392967,4.946777,6.787145,66.198013,4343.056410,4342.969321,0,263454,1,-8.201499,0.484972,74.110397,0.004901,-0.049513,-0.016658
4343.020784,-1.253875,6.833829,65.398407,4.981757,6.783401,66.192772,4343.060516,4342.985987,0,263455,1,-8.184400,0.492710,74.081360,0.003348,-0.047590,-0.014774
4343.025896,-1.218572,6.832215,65.398499,5.017060,6.781787,66.192863,4343.065691,4342.985987,0,263456,1,-8.184400,0.492710,74.081360,0.003348,-0.047590,-0.014774
4343.029810,-1.183887,6.831046,65.398575,5.051744,6.780617,66.192940,4343.069573,4342.985987,0,263457,1,-8.184400,0.492710,74.081360,0.003348,-0.047590,-0.014774
4343.034072,-1.149332,6.830308,65.398651,5.086300,6.779881,66.193016,4343.073866,4342.985987,0,263458,1,-8.184400,0.492710,74.081360,0.003348,-0.047590,-0.014774
4343.038221,-1.114879,6.829954,65.398712,5.120753,6.779525,66.193077,4343.078019,4342.985987,0,263459,1,-8.184400,0.492710,74.081360,0.003348,-0.047590,-0.014774
4343.042386,-1.080406,6.829945,65.398773,5.155226,6.779517,66.193138,4343.082164,4342.985987,0,263460,1,-8.184400,0.492710,74.081360,0.003348,-0.047590,-0.014774
4343.046494,-1.045827,6.830247,65.398827,5.189805,6.779819,66.193192,4343.086274,4342.985987,0,263461,1,-8.184400,0.492710,74.081360,0.003348,-0.047590,-0.014774
4343.050452,-1.011162,6.830822,65.398872,5.224470,6.780394,66.193237,4343.090245,4342.985987,0,263462,1,-8.184400,0.492710,74.081360,0.003348,-0.047590,-0.014774
4343.053746,-1.074741,6.809835,65.410049,5.153426,6.754642,66.170715,4343.093545,4343.002755,0,263463,1,-8.259977,0.534281,74.028076,0.000559,-0.056973,-0.018077
4343.059108,-1.139415,6.787327,65.404938,5.088752,6.732134,66.165611,4343.098912,4343.002755,0,263464,1,-8.259977,0.534281,74.028076,0.000559,-0.056973,-0.018077
4343.063179,-1.200827,6.765915,65.400345,5.027339,6.710722,66.161011,4343.102946,4343.002755,0,263465,1,-8.259977,0.534281,74.028076,0.000559,-0.056973,-0.018077
4343.067266,-1.197983,6.736416,65.403488,5.028023,6.678648,66.148285,4343.106970,4343.019429,0,263466,1,-8.422556,0.663754,74.055931,-0.014454,-0.074509,-0.017950
4343.071310,-1.195716,6.706764,65.399178,5.030290,6.648996,66.143974,4343.111108,4343.019429,0,263467,1,-8.422556,0.663754,74.055931,-0.014454,-0.074509,-0.017950
4343.075477,-1.192968,6.678057,65.395302,5.033038,6.620288,66.140099,4343.115277,4343.019429,0,263468,1,-8.422556,0.663754,74.055931,-0.014454,-0.074509,-0.017950
4343.079555,-1.189784,6.650201,65.391815,5.036222,6.592432,66.136604,4343.119322,4343.019429,0,263469,1,-8.422556,0.663754,74.055931,-0.014454,-0.074509,-0.017950
4343.083612,-1.188845,6.656325,65.507263,5.032682,6.597372,66.222679,4343.123411,4343.036102,0,263470,1,-8.369671,0.584438,74.173683,-0.008096,-0.066828,-0.023115
4343.087835,-1.189484,6.661066,65.507263,5.032043,6.602113,66.222679,4343.127635,4343.036102,0,263471,1,-8.369671,0.584438,74.173683,-0.008096,-0.066828,-0.023115
4343.091184,-1.189624,6.665142,65.507263,5.031903,6.606189,66.222679,4343.130985,4343.036102,0,263472,1,-8.369671,0.584438,74.173683,-0.008096,-0.066828,-0.023115
4343.096216,-1.189075,6.668519,65.507263,5.032452,6.609567,66.222679,4343.136006,4343.036102,0,263473,1,-8.369671,0.584438,74.173683,-0.008096,-0.066828,-0.023115
4343.100468,-1.212417,6.676332,65.213417,5.014285,6.624547,65.985977,4343.140145,4343.052776,0,263474,1,-8.211878,0.646297,73.925644,-0.010969,-0.051406,-0.016017
4343.104709,-1.232139,6.687040,65.213417,4.994563,6.635255,65.985977,4343.144513,4343.052776,0,263475,1,-8.211878,0.646297,73.925644,-0.010969,-0.051406,-0.016017
4343.108980,-1.250882,6.697107,65.213417,4.975821,6.645322,65.985977,4343.148517,4343.052776,0,263476,1,-8.211878,0.646297,73.925644,-0.010969,-0.051406,-0.016017
4343.112795,-1.268793,6.706618,65.213417,4.957909,6.654833,65.985977,4343.152581,4343.052776,0,263477,1,-8.211878,0.646297,73.925644,-0.010969,-0.051406,-0.016017
4343.116869,-1.249954,6.741657,65.478256,4.968990,6.681562,66.195236,4343.156668,4343.069450,0,263478,1,-8.333520,0.559539,74.139404,-0.005232,-0.063508,-0.018079
4343.121005,-1.235363,6.771229,65.478256,4.983581,6.711134,66.195236,4343.160803,4343.069450,0,263479,1,-8.333520,0.559539,74.139404,-0.005232,-0.063508,-0.018079
4343.124896,-1.221133,6.799566,65.478256,4.997811,6.739471,66.195236,4343.164692,4343.069450,0,263480,1,-8.333520,0.559539,74.139404,-0.005232,-0.063508,-0.018079
4343.130064,-1.206869,6.827348,65.478256,5.012075,6.767252,66.195236,4343.169675,4343.069450,0,263481,1,-8.333520,0.559539,74.139404,-0.005232,-0.063508,-0.018079
4343.133973,-1.199006,6.821988,65.563751,5.019696,6.761132,66.280067,4343.173772,4343.086123,0,263482,1,-8.304812,0.534463,74.218376,-0.002257,-0.058329,-0.019203
4343.137959,-1.191238,6.816814,65.563751,5.027464,6.755959,66.280067,4343.177759,4343.086123,0,263483,1,-8.304812,0.534463,74.218376,-0.002257,-0.058329,-0.019203
4343.142032,-1.183410,6.812150,65.563751,5.035293,6.751294,66.280067,4343.181808,4343.086123,0,263484,1,-8.304812,0.534463,74.218376,-0.002257,-0.058329,-0.019203
4343.146126,-1.175507,6.807940,65.563751,5.043196,6.747084,66.280067,4343.185842,4343.086123,0,263485,1,-8.304812,0.534463,74.218376,-0.002257,-0.058329,-0.019203
4343.150314,-1.200920,6.784691,65.577522,5.015568,6.722097,66.259048,4343.190108,4343.102797,0,263486,1,-8.282383,0.574895,74.218422,-0.006665,-0.057459,-0.018061
4343.153666,-1.225985,6.761888,65.576523,4.990503,6.699294,66.258049,4343.193465,4343.102797,0,263487,1,-8.282383,0.574895,74.218422,-0.006665,-0.057459,-0.018061
4343.159532,-1.250604,6.739485,65.575623,4.965884,6.676890,66.257149,4343.199021,4343.102797,0,263488,1,-8.282383,0.574895,74.218422,-0.006665,-0.057459,-0.018061
4343.162251,-1.273926,6.718265,65.574814,4.942562,6.655670,66.256340,4343.202047,4343.102797,0,263489,1,-8.282383,0.574895,74.218422,-0.006665,-0.057459,-0.018061
4343.166665,-1.285612,6.709469,65.431381,4.935847,6.646647,66.109695,4343.206466,4343.119471,0,263490,1,-8.268832,0.596023,74.084747,-0.007859,-0.056627,-0.016907
4343.170087,-1.294544,6.700822,65.431381,4.926916,6.638000,66.109695,4343.209892,4343.119471,0,263491,1,-8.268832,0.596023,74.084747,-0.007859,-0.056627,-0.016907
4343.175338,-1.303609,6.692053,65.431381,4.917850,6.629231,66.109695,4343.215110,4343.119471,0,263492,1,-8.268832,0.596023,74.084747,-0.007859,-0.056627,-0.016907
4343.179447,-1.281083,6.696681,65.514046,4.942144,6.636365,66.206627,4343.219244,4343.136144,0,263493,1,-8.289335,0.676736,74.205986,-0.018857,-0.057427,-0.018064
4343.182819,-1.258768,6.702024,65.514046,4.964459,6.641708,66.206627,4343.222620,4343.136144,0,263494,1,-8.289335,0.676736,74.205986,-0.018857,-0.057427,-0.018064
4343.187846,-1.236777,6.706912,65.514046,4.986451,6.646596,66.206627,4343.227597,4343.136144,0,263495,1,-8.289335,0.676736,74.205986,-0.018857,-0.057427,-0.018064
4343.191855,-1.215425,6.711380,65.514046,5.007802,6.651064,66.206627,4343.231510,4343.136144,0,263496,1,-8.289335,0.676736,74.205986,-0.018857,-0.057427,-0.018064
4343.195651,-1.241715,6.722113,65.498062,4.977016,6.661102,66.172112,4343.235442,4343.152818,0,263497,1,-8.258625,0.520075,74.112831,0.000926,-0.057128,-0.016083
4343.200080,-1.269355,6.732106,65.497063,4.949376,6.671095,66.171112,4343.239878,4343.152818,0,263498,1,-8.258625,0.520075,74.112831,0.000926,-0.057128,-0.016083
4343.203458,-1.295771,6.741610,65.496162,4.922960,6.680599,66.170212,4343.243254,4343.152818,0,263499,1,-8.258625,0.520075,74.112831,0.000926,-0.057128,-0.016083
4343.208520,-1.321915,6.750950,65.495354,4.896816,6.689939,66.169403,4343.248272,4343.152818,0,263500,1,-8.258625,0.520075,74.112831,0.000926,-0.057128,-0.016083
4343.212478,-1.328348,6.765044,65.458519,4.891019,6.702604,66.137886,4343.252270,4343.169491,0,263501,1,-8.244837,0.603623,74.064568,-0.008025,-0.055028,-0.018140
4343.216578,-1.334609,6.778022,65.453613,4.884758,6.715582,66.132988,4343.256370,4343.169491,0,263502,1,-8.244837,0.603623,74.064568,-0.008025,-0.055028,-0.018140
4343.220849,-1.341056,6.790707,65.449203,4.878311,6.728267,66.128578,4343.260645,4343.169491,0,263503,1,-8.244837,0.603623,74.064568,-0.008025,-0.055028,-0.018140
4343.224838,-1.347639,6.803087,65.445236,4.871728,6.740647,66.124603,4343.264625,4343.169491,0,263504,1,-8.244837,0.603623,74.064568,-0.008025,-0.055028,-0.018140
4343.229833,-1.327397,6.794038,65.436928,4.888709,6.731627,66.120392,4343.269624,4343.186165,0,263505,1,-8.194562,0.539595,74.016258,-0.000049,-0.050133,-0.017034
4343.233889,-1.309580,6.785694,65.431297,4.906525,6.723283,66.114761,4343.273610,4343.186165,0,263506,1,-8.194562,0.539595,74.016258,-0.000049,-0.050133,-0.017034
4343.237832,-1.292437,6.777966,65.426224,4.923668,6.715555,66.109688,4343.277585,4343.186165,0,263507,1,-8.194562,0.539595,74.016258,-0.000049,-0.050133,-0.017034
4343.241856,-1.275846,6.770782,65.421661,4.940260,6.708372,66.105125,4343.281590,4343.186165,0,263508,1,-8.194562,0.539595,74.016258,-0.000049,-0.050133,-0.017034
4343.245883,-1.252218,6.762363,65.424141,4.962968,6.702855,66.097603,4343.285640,4343.202839,0,263509,1,-8.159697,0.573819,74.049934,-0.005178,-0.044870,-0.013455
