timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, usedInterpolatedTime, mostRecentObservationTime, resetFilter, sentEyePairCounter, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
3416.681754,-4.602031,3.659070,65.456085,-10.543090,3.768045,65.621620,3416.677103,3416.621211,0,41098,1,-8.011203,0.778973,74.055893,-0.026592,-0.041909,-0.007328
3416.685677,-4.610080,3.655495,65.490425,-10.535049,3.771635,65.580788,3416.681084,3416.641620,0,41099,1,-7.987500,1.016841,73.906281,-0.054609,-0.041110,0.000327
3416.690688,-4.610084,3.655503,65.487228,-10.535054,3.771643,65.577583,3416.686080,3416.641620,0,41100,1,-7.987500,1.016841,73.906281,-0.054609,-0.041110,0.000327
3416.694647,-4.610088,3.655510,65.484070,-10.535058,3.771651,65.574432,3416.690065,3416.641620,0,41101,1,-7.987500,1.016841,73.906281,-0.054609,-0.041110,0.000327
3416.698808,-4.610092,3.655518,65.480965,-10.535063,3.771658,65.571327,3416.694090,3416.641620,0,41102,1,-7.987500,1.016841,73.906281,-0.054609,-0.041110,0.000327
3416.703188,-4.624146,3.649906,65.533318,-10.521016,3.777284,65.513268,3416.698592,3416.662028,0,41103,1,-8.036960,1.243717,74.451591,-0.082229,-0.027243,-0.020846
3416.707133,-4.624150,3.649912,65.530708,-10.521020,3.777291,65.510658,3416.702569,3416.662028,0,41104,1,-8.036960,1.243717,74.451591,-0.082229,-0.027243,-0.020846
3416.711161,-4.624153,3.649918,65.528343,-10.521023,3.777297,65.508293,3416.706603,3416.662028,0,41105,1,-8.036960,1.243717,74.451591,-0.082229,-0.027243,-0.020846
3416.715361,-4.624156,3.649923,65.526215,-10.521026,3.777302,65.506165,3416.710637,3416.662028,0,41106,1,-8.036960,1.243717,74.451591,-0.082229,-0.027243,-0.020846
3416.719264,-4.624158,3.649928,65.524330,-10.521028,3.777306,65.504280,3416.714702,3416.662028,0,41107,1,-8.036960,1.243717,74.451591,-0.082229,-0.027243,-0.020846
3416.722598,-4.624161,3.649932,65.522667,-10.521030,3.777310,65.502625,3416.718037,3416.662028,0,41108,1,-8.036960,1.243717,74.451591,-0.082229,-0.027243,-0.020846
3416.726844,-4.624163,3.649935,65.521240,-10.521032,3.777314,65.501198,3416.722285,3416.662028,0,41109,1,-8.036960,1.243717,74.451591,-0.082229,-0.027243,-0.020846
3416.731846,-4.624164,3.649938,65.520050,-10.521033,3.777317,65.500000,3416.727269,3416.662028,0,41110,1,-8.036960,1.243717,74.451591,-0.082229,-0.027243,-0.020846
3416.735874,-4.621229,3.652319,65.468948,-10.523972,3.774942,65.548775,3416.731306,3416.682436,0,41111,1,-7.916691,1.061336,73.957703,-0.056718,-0.016085,-0.019237
3416.739841,-4.621231,3.652322,65.467819,-10.523973,3.774945,65.547646,3416.735280,3416.682436,0,41112,1,-7.916691,1.061336,73.957703,-0.056718,-0.016085,-0.019237
3416.744878,-4.621232,3.652324,65.466721,-10.523974,3.774947,65.546547,3416.740241,3416.682436,0,41113,1,-7.916691,1.061336,73.957703,-0.056718,-0.016085,-0.019237
3416.748833,-4.615605,3.656463,65.452217,-10.529604,3.770813,65.559326,3416.744265,3416.701293,0,41114,1,-8.001846,0.598237,74.095055,-0.005440,-0.028390,-0.026165
3416.752117,-4.615606,3.656465,65.451584,-10.529605,3.770814,65.558693,3416.747555,3416.701293,0,41115,1,-8.001846,0.598237,74.095055,-0.005440,-0.028390,-0.026165
3416.756543,-4.615607,3.656466,65.451180,-10.529606,3.770815,65.558289,3416.751980,3416.701293,0,41116,1,-8.001846,0.598237,74.095055,-0.005440,-0.028390,-0.026165
3416.760705,-4.615607,3.656466,65.451004,-10.529606,3.770816,65.558113,3416.756114,3416.701293,0,41117,1,-8.001846,0.598237,74.095055,-0.005440,-0.028390,-0.026165
3416.764686,-4.621601,3.651880,65.480072,-10.523612,3.775402,65.528961,3416.760124,3416.721649,0,41118,1,-8.227138,1.131211,74.189926,-0.065512,-0.053961,-0.016075
3416.769665,-4.621601,3.651879,65.480156,-10.523612,3.775402,65.529053,3416.765102,3416.721649,0,41119,1,-8.227138,1.131211,74.189926,-0.065512,-0.053961,-0.016075
3416.773650,-4.621601,3.651879,65.480377,-10.523611,3.775402,65.529274,3416.769089,3416.721649,0,41120,1,-8.227138,1.131211,74.189926,-0.065512,-0.053961,-0.016075
3416.777642,-4.621600,3.651878,65.480736,-10.523611,3.775401,65.529633,3416.773080,3416.721649,0,41121,1,-8.227138,1.131211,74.189926,-0.065512,-0.053961,-0.016075
3416.781742,-4.621600,3.651877,65.481232,-10.523610,3.775399,65.530128,3416.777185,3416.721649,0,41122,1,-8.227138,1.131211,74.189926,-0.065512,-0.053961,-0.016075
3416.785100,-4.621599,3.651875,65.481865,-10.523609,3.775398,65.530762,3416.780539,3416.721649,0,41123,1,-8.227138,1.131211,74.189926,-0.065512,-0.053961,-0.016075
3416.789526,-4.621598,3.651873,65.482643,-10.523608,3.775396,65.531532,3416.784965,3416.721649,0,41124,1,-8.227138,1.131211,74.189926,-0.065512,-0.053961,-0.016075
3416.794828,-4.621596,3.651871,65.483559,-10.523607,3.775394,65.532455,3416.789961,3416.721649,0,41125,1,-8.227138,1.131211,74.189926,-0.065512,-0.053961,-0.016075
3416.798677,-4.625217,3.650151,65.505333,-10.519983,3.777108,65.512939,3416.794033,3416.742006,0,41126,1,-8.159843,1.311327,74.233856,-0.081099,-0.039954,-0.024128
3416.803438,-4.625216,3.650147,65.506676,-10.519981,3.777105,65.514282,3416.798875,3416.742006,0,41127,1,-8.159843,1.311327,74.233856,-0.081099,-0.039954,-0.024128
3416.806479,-4.625214,3.650144,65.508240,-10.519979,3.777101,65.515846,3416.801913,3416.742006,0,41128,1,-8.159843,1.311327,74.233856,-0.081099,-0.039954,-0.024128
3416.811517,-4.625211,3.650139,65.510025,-10.519977,3.777097,65.517632,3416.806860,3416.742006,0,41129,1,-8.159843,1.311327,74.233856,-0.081099,-0.039954,-0.024128
3416.815530,-4.614741,3.659585,65.460526,-10.530442,3.767642,65.570892,3416.810957,3416.764887,0,41130,1,-8.440335,0.883770,74.195961,-0.039244,-0.070619,-0.022050
