timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, timeReceived, timeCaptured, resetFilter, frameNumber, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
3416.684896,-4.741388,3.501029,65.480339,-10.557083,3.603657,65.056015,3416.684878,3416.641620,0,8323,1,-7.987500,1.016841,73.906281,-0.054609,-0.041110,0.000327
3416.700426,-4.882445,3.488900,66.007065,-10.634555,3.682453,65.479706,3416.700409,3416.662028,0,8324,1,-8.036960,1.243717,74.451591,-0.082229,-0.027243,-0.020846
3416.731711,-4.751256,3.562460,64.888954,-10.722314,3.700069,65.728989,3416.731695,3416.682436,0,8325,1,-7.916691,1.061336,73.957703,-0.056718,-0.016085,-0.019237
3416.747759,-4.728551,3.504492,65.555580,-10.663014,3.622533,65.625130,3416.747744,3416.701293,0,8326,1,-8.001846,0.598237,74.095055,-0.005440,-0.028390,-0.026165
3416.763554,-4.745949,3.484569,65.654259,-10.720548,3.599520,65.407524,3416.763539,3416.721649,0,8327,1,-8.227138,1.131211,74.189926,-0.065512,-0.053961,-0.016075
3416.796406,-4.801618,3.560835,65.256409,-10.727973,3.620073,65.808075,3416.796390,3416.742006,0,8328,1,-8.159843,1.311327,74.233856,-0.081099,-0.039954,-0.024128
3416.811876,-4.773899,3.547005,65.145653,-10.800787,3.494396,66.082733,3416.811846,3416.764887,0,8329,1,-8.440335,0.883770,74.195961,-0.039244,-0.070619,-0.022050
3416.827676,-4.915641,3.308502,67.191391,-10.437399,3.726473,64.502495,3416.827660,3416.785379,0,8330,1,-8.167402,0.875176,74.451904,-0.044446,-0.055639,-0.009883
3416.844082,-4.750937,3.597535,65.157410,-10.675639,3.648188,65.683655,3416.844064,3416.805871,0,8331,1,-8.383717,1.005585,74.032104,-0.051116,-0.072572,-0.022033
3416.875811,-4.753090,3.493980,65.687126,-10.554682,3.664150,65.383018,3416.875795,3416.826362,0,8332,1,-7.754828,1.510602,74.307487,-0.109955,-0.008772,-0.014665
3416.891532,-4.738294,3.552853,65.326637,-10.742784,3.662943,65.705299,3416.891516,3416.845300,0,8333,1,-8.299814,0.755311,74.063454,-0.024621,-0.060802,-0.018229
3416.907942,-4.642405,3.526649,65.826698,-10.933299,3.586237,66.578079,3416.907927,3416.865740,0,8334,1,-7.859562,1.559450,74.991699,-0.118131,-0.004753,-0.016995
3416.939869,-4.825073,3.423101,66.334099,-10.711581,3.625696,65.969215,3416.939854,3416.886179,0,8335,1,-8.302028,1.401921,74.893372,-0.102581,-0.058878,-0.014837
3416.955737,-4.840509,3.427965,66.572533,-10.752995,3.636346,65.854462,3416.955721,3416.909048,0,8336,1,-8.194193,1.298054,74.936516,-0.090686,-0.041835,-0.018812
3416.971484,-4.814768,3.572876,65.561020,-10.659095,3.676693,65.434212,3416.971469,3416.929624,0,8337,1,-8.184383,1.011485,74.114861,-0.048444,-0.053123,-0.002002
3416.987497,-4.770208,3.597555,65.136078,-10.591504,3.680158,65.625046,3416.987483,3416.950201,0,8338,1,-8.143275,1.426037,74.106201,-0.093499,-0.052162,-0.009669
3417.020258,-4.684927,3.573002,65.053085,-10.563316,3.720253,64.893753,3417.020243,3416.970777,0,8339,1,-8.040886,0.956044,73.573738,-0.041229,-0.046501,-0.011106
