timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, timeReceived, timeCaptured, resetFilter, frameNumber, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
3416.684879,-1.162570,6.762385,65.671860,4.652475,6.656459,65.239510,3416.684878,3416.641620,0,8323,1,2.096655,9.223655,74.099464,0.054578,0.041149,0.000354
3416.700410,-1.020800,6.773129,66.198425,4.730453,6.576575,65.662903,3416.700409,3416.662028,0,8324,1,2.146673,8.995416,74.644157,0.082181,0.027355,-0.020889
3416.731696,-1.153539,6.702386,65.080315,4.818532,6.558287,65.912025,3416.731695,3416.682436,0,8325,1,2.025881,9.179088,74.150871,0.056680,0.016174,-0.019274
3416.747745,-1.175309,6.758749,65.747108,4.759152,6.636120,65.808434,3416.747744,3416.701293,0,8326,1,2.111566,9.641788,74.289238,0.005383,0.028458,-0.026103
3416.763539,-1.157764,6.778419,65.845810,4.816412,6.659619,65.590805,3416.763539,3416.721649,0,8327,1,2.336585,9.108417,74.382507,0.065450,0.054049,-0.016032
3416.796391,-1.102684,6.703079,65.447701,4.824357,6.638087,65.991295,3416.796390,3416.742006,0,8328,1,2.269215,8.928245,74.426094,0.081037,0.040073,-0.024139
3416.811847,-1.130540,6.717200,65.337021,4.897632,6.763041,66.266159,3416.811846,3416.764887,0,8329,1,2.549976,9.355683,74.388863,0.039162,0.070702,-0.021931
3416.827661,-0.985887,6.950620,67.383141,4.531959,6.535079,64.685852,3416.827660,3416.785379,0,8330,1,2.277392,9.363858,74.645187,0.044391,0.055696,-0.009807
3416.844065,-1.153524,6.666658,65.348686,4.771836,6.610313,65.866875,3416.844064,3416.805871,0,8331,1,2.493047,9.234309,74.224785,0.051032,0.072664,-0.021925
3416.875796,-1.150586,6.768922,65.878647,4.650465,6.595172,65.566368,3416.875795,3416.826362,0,8332,1,1.864150,8.729093,74.499779,0.109929,0.008890,-0.014791
3416.891517,-1.165909,6.710938,65.518036,4.838998,6.595455,65.888397,3416.891516,3416.845300,0,8333,1,2.409374,9.484569,74.256859,0.024551,0.060864,-0.018114
3416.907927,-1.261109,6.735997,66.018288,5.030736,6.669896,66.761101,3416.907927,3416.865740,0,8334,1,1.969761,8.678502,75.183731,0.118104,0.004883,-0.017141
3416.939854,-1.077686,6.838174,66.525696,4.808176,6.632083,66.152443,3416.939854,3416.886179,0,8335,1,2.412213,8.835940,75.085197,0.102517,0.058991,-0.014830
3416.955721,-1.061935,6.832719,66.764091,4.849428,6.621682,66.037605,3416.955721,3416.909048,0,8336,1,2.304514,8.939783,75.128738,0.090630,0.041949,-0.018831
3416.971469,-1.089136,6.690288,65.752266,4.754937,6.582428,65.617386,3416.971469,3416.929624,0,8337,1,2.293821,9.228356,74.307793,0.048402,0.053164,-0.001938
3416.987483,-1.134282,6.666676,65.327324,4.687599,6.578548,65.808304,3416.987483,3416.950201,0,8338,1,2.252390,8.813857,74.298180,0.093447,0.052256,-0.009667
3417.020243,-1.219656,6.691494,65.244507,4.658403,6.540253,65.076950,3417.020243,3416.970777,0,8339,1,2.149641,9.285220,73.766998,0.041180,0.046558,-0.011048
3417.035598,-1.245575,6.608159,65.099251,4.894440,6.686186,66.421295,3417.035598,3416.989374,0,8340,1,2.313954,8.721526,74.520561,0.108142,0.057039,0.001369
3417.051391,-1.150904,6.810077,66.064400,4.792591,6.730959,66.343811,3417.051390,3417.009814,0,8341,1,2.009778,9.331425,74.833961,0.046992,0.017490,-0.014133
3417.067539,-1.083295,6.756887,66.093948,4.786003,6.579608,65.770111,3417.067538,3417.030253,0,8342,1,2.064276,8.803092,74.691925,0.102306,0.018305,-0.021268
3417.099324,-1.117627,6.852893,66.581718,4.778625,6.587643,65.731987,3417.099323,3417.050693,0,8343,1,2.351118,9.732775,74.633110,-0.003405,0.051752,-0.027017
