frameCounter, trackingStatus, timeLogged, frameNumber
2051,2,3416.7007, 8324
2052,2,3416.7324, 8325
2053,2,3416.7478, 8326
2054,2,3416.7635, 8327
2055,2,3416.7964, 8328
2056,2,3416.8117, 8329
2057,2,3416.8276, 8330
2058,2,3416.8440, 8331
2059,2,3416.8758, 8332
2060,2,3416.8915, 8333
2061,2,3416.9079, 8334
2062,2,3416.9398, 8335
2063,2,3416.9557, 8336
2064,2,3416.9714, 8337
2065,2,3416.9874, 8338
2066,2,3417.0202, 8339
2067,2,3417.0356, 8340
2068,2,3417.0513, 8341
2069,2,3417.0675, 8342
2070,2,3417.0993, 8343
2071,2,3417.1170, 8344
2072,2,3417.1319, 8345
2073,2,3417.1635, 8346
2074,2,3417.1794, 8347
2075,2,3417.1953, 8348
2076,2,3417.2123, 8349
2077,2,3417.2435, 8350
2078,2,3417.2592, 8351
2079,2,3417.2753, 8352
2080,2,3417.2912, 8353
2081,2,3417.3244, 8354
2082,2,3417.3401, 8355
2083,2,3417.3558, 8356
2084,2,3417.3890, 8357
2085,2,3417.4047, 8358
2086,2,3417.4197, 8359
2087,2,3417.4356, 8360
2088,2,3417.4683, 8361
2089,2,3417.4839, 8362
2090,2,3417.4994, 8363
2091,2,3417.5328, 8364
2092,2,3417.5481, 8365
2093,2,3417.5636, 8366
2094,2,3417.5798, 8367
2095,2,3417.6119, 8368
2096,2,3417.6278, 8369
2097,2,3417.6437, 8370
2098,2,3417.6597, 8371
2099,2,3417.6929, 8372
2100,2,3417.7074, 8373
2101,2,3417.7234, 8374
2102,2,3417.7554, 8375
2103,2,3417.7713, 8376
2104,2,3417.7873, 8377
2105,2,3417.8031, 8378
2106,2,3417.8360, 8379
2107,2,3417.8514, 8380
2108,2,3417.8699, 8381
2109,2,3417.9001, 8382
2110,2,3417.9160, 8383
2111,2,3417.9322, 8384
2112,2,3417.9485, 8385
2113,2,3417.9796, 8386
2114,2,3417.9955, 8387
2115,2,3418.0115, 8388
2116,2,3418.0278, 8389
2117,2,3418.0597, 8390
2118,2,3418.0754, 8391
2119,2,3418.0916, 8392
2120,2,3418.1235, 8393
2121,2,3418.1397, 8394
2122,2,3418.1554, 8395
2123,2,3418.1721, 8396
2124,2,3418.2041, 8397
2125,2,3418.2195, 8398
2126,2,3418.2353, 8399
2127,2,3418.2676, 8400
2128,2,3418.2836, 8401
2129,2,3418.3008, 8402
2130,2,3418.3159, 8403
2131,2,3418.3478, 8404
2132,2,3418.3636, 8405
2133,2,3418.3806, 8406
2134,2,3418.3958, 8407
2135,2,3418.4295, 8408
2136,2,3418.4435, 8409
2137,2,3418.4596, 8410
2138,2,3418.4919, 8411
2139,2,3418.5076, 8412
2140,2,3418.5233, 8413
2141,2,3418.5396, 8414
2142,2,3418.5715, 8415
2143,2,3418.5877, 8416
2144,2,3418.6038, 8417
2145,2,3418.6365, 8418
2146,2,3418.6516, 8419
2147,2,3418.6676, 8420
2148,2,3418.6838, 8421
2149,2,3418.7157, 8422
2150,2,3418.7321, 8423
2151,2,3418.7485, 8424
2152,2,3418.7640, 8425
2153,2,3418.7956, 8426
2154,2,3418.8123, 8427
2155,2,3418.8283, 8428
2156,2,3418.8604, 8429
2157,2,3418.8759, 8430
2158,2,3418.8913, 8431
2159,2,3418.9076, 8432
2160,2,3418.9396, 8433
2161,2,3418.9557, 8434
2162,2,3418.9714, 8435
2163,2,3419.0035, 8436
2164,2,3419.0193, 8437
2165,2,3419.0356, 8438
2166,2,3419.0527, 8439
2167,2,3419.0836, 8440
2168,2,3419.0996, 8441
2169,2,3419.1157, 8442
2170,2,3419.1315, 8443
2171,2,3419.1641, 8444
2172,2,3419.1799, 8445
2173,2,3419.1959, 8446
2174,2,3419.2277, 8447
2175,2,3419.2436, 8448
2176,2,3419.2595, 8449
2177,2,3419.2769, 8450
2178,2,3419.3078, 8451
2179,2,3419.3236, 8452
2180,2,3419.3394, 8453
2181,2,3419.3554, 8454
2182,2,3419.3875, 8455
2183,2,3419.4036, 8456
2184,2,3419.4199, 8457
2185,2,3419.4520, 8458
2186,2,3419.4675, 8459
2187,2,3419.4835, 8460
2188,2,3419.4999, 8461
2189,2,3419.5320, 8462
2190,2,3419.5478, 8463
2191,2,3419.5638, 8464
2192,2,3419.5960, 8465
2193,2,3419.6122, 8466
2194,2,3419.6274, 8467
2195,2,3419.6436, 8468
2196,2,3419.6757, 8469
2197,2,3419.6917, 8470
2198,2,3419.7076, 8471
2199,2,3419.7236, 8472
2200,2,3419.7554, 8473
2201,2,3419.7712, 8474
2202,2,3419.7875, 8475
2203,2,3419.8195, 8476
2204,2,3419.8363, 8477
2205,2,3419.8518, 8478
2206,2,3419.8673, 8479
2207,2,3419.8996, 8480
2208,2,3419.9163, 8481
2209,2,3419.9318, 8482
2210,2,3419.9637, 8483
2211,2,3419.9797, 8484
2212,2,3419.9955, 8485
2213,2,3420.0119, 8486
2214,2,3420.0438, 8487
2215,2,3420.0600, 8488
2216,2,3420.0755, 8489
2217,2,3420.0915, 8490
2218,2,3420.1238, 8491
2219,2,3420.1400, 8492
2220,2,3420.1563, 8493
2221,2,3420.1881, 8494
2222,2,3420.2040, 8495
2223,2,3420.2200, 8496
2224,2,3420.2358, 8497
2225,2,3420.2677, 8498
2226,2,3420.2837, 8499
2227,2,3420.2997, 8500
2228,2,3420.3315, 8501
2229,2,3420.3482, 8502
2230,2,3420.3641, 8503
2231,2,3420.3796, 8504
2232,2,3420.4116, 8505
2233,2,3420.4275, 8506
2234,2,3420.4441, 8507
2235,2,3420.4596, 8508
2236,2,3420.4916, 8509
2237,2,3420.5075, 8510
2238,2,3420.5234, 8511
2239,2,3420.5556, 8512
2240,2,3420.5716, 8513
2241,2,3420.5876, 8514
2242,2,3420.6042, 8515
2243,2,3420.6355, 8516
2244,2,3420.6514, 8517
2245,2,3420.6683, 8518
2246,2,3420.7013, 8519
2247,2,3420.7162, 8520
2248,2,3420.7315, 8521
2249,2,3420.7474, 8522
2250,2,3420.7794, 8523
2251,2,3420.7961, 8524
2252,2,3420.8116, 8525
2253,2,3420.8274, 8526
2254,2,3420.8595, 8527
2255,2,3420.8762, 8528
2256,2,3420.8922, 8529
2257,2,3420.9238, 8530
2258,2,3420.9393, 8531
2259,2,3420.9556, 8532
2260,2,3420.9713, 8533
2261,2,3421.0034, 8534
2262,2,3421.0204, 8535
2263,2,3421.0366, 8536
2264,2,3421.0674, 8537
2265,2,3421.0837, 8538
2266,2,3421.0995, 8539
2267,2,3421.1164, 8540
2268,2,3421.1477, 8541
2269,2,3421.1635, 8542
2270,2,3421.1797, 8543
2271,2,3421.1954, 8544
2272,2,3421.2283, 8545
2273,2,3421.2437, 8546
2274,2,3421.2599, 8547
2275,2,3421.2915, 8548
2276,2,3421.3074, 8549
2277,2,3421.3233, 8550
2278,2,3421.3395, 8551
2279,2,3421.3719, 8552
2280,2,3421.3875, 8553
2281,2,3421.4033, 8554
2282,2,3421.4194, 8555
2283,2,3421.4525, 8556
2284,2,3421.4677, 8557
2285,2,3421.4837, 8558
2286,2,3421.5159, 8559
2287,2,3421.5316, 8560
2288,2,3421.5490, 8561
2289,2,3421.5645, 8562
2290,2,3421.5956, 8563
2291,2,3421.6116, 8564
2292,2,3421.6278, 8565
2293,2,3421.6593, 8566
2294,2,3421.6755, 8567
2295,2,3421.6914, 8568
2296,2,3421.7075, 8569
2297,2,3421.7400, 8570
2298,2,3421.7559, 8571
2299,2,3421.7716, 8572
2300,2,3421.7873, 8573
2301,2,3421.8195, 8574
2302,2,3421.8351, 8575
2303,2,3421.8524, 8576
2304,2,3421.8835, 8577
2305,2,3421.9008, 8578
2306,2,3421.9158, 8579
2307,2,3421.9316, 8580
2308,2,3421.9641, 8581
2309,2,3421.9799, 8582
2310,2,3421.9953, 8583
2311,2,3422.0280, 8584
2312,2,3422.0434, 8585
2313,2,3422.0599, 8586
2314,2,3422.0757, 8587
2315,2,3422.1075, 8588
2316,2,3422.1235, 8589
2317,2,3422.1393, 8590
2318,2,3422.1564, 8591
2319,2,3422.1876, 8592
2320,2,3422.2035, 8593
2321,2,3422.2193, 8594
2322,2,3422.2516, 8595
2323,2,3422.2689, 8596
2324,2,3422.2834, 8597
2325,2,3422.2994, 8598
2326,2,3422.3314, 8599
2327,2,3422.3473, 8600
2328,2,3422.3639, 8601
2329,2,3422.3958, 8602
2330,2,3422.4115, 8603
2331,2,3422.4274, 8604
2332,2,3422.4435, 8605
2333,2,3422.4761, 8606
2334,2,3422.4917, 8607
2335,2,3422.5078, 8608
2336,2,3422.5233, 8609
2337,2,3422.5554, 8610
2338,2,3422.5715, 8611
2339,2,3422.5878, 8612
2340,2,3422.6195, 8613
2341,2,3422.6358, 8614
2342,2,3422.6514, 8615
2343,2,3422.6676, 8616
2344,2,3422.7009, 8617
2345,2,3422.7163, 8618
2346,2,3422.7317, 8619
2347,2,3422.7639, 8620
2348,2,3422.7800, 8621
2349,2,3422.7961, 8622
2350,2,3422.8117, 8623
2351,2,3422.8435, 8624
2352,2,3422.8596, 8625
2353,2,3422.8755, 8626
2354,2,3422.8921, 8627
2355,2,3422.9236, 8628
2356,2,3422.9397, 8629
2357,2,3422.9555, 8630
2358,2,3422.9875, 8631
2359,2,3423.0043, 8632
2360,2,3423.0196, 8633
2361,2,3423.0358, 8634
2362,2,3423.0675, 8635
2363,2,3423.0834, 8636
2364,2,3423.0996, 8637
2365,2,3423.1321, 8638
2366,2,3423.1475, 8639
2367,2,3423.1636, 8640
2368,2,3423.1797, 8641
2369,2,3423.2119, 8642
2370,2,3423.2278, 8643
2371,2,3423.2437, 8644
2372,2,3423.2600, 8645
2373,2,3423.2919, 8646
2374,2,3423.3075, 8647
2375,2,3423.3241, 8648
2376,2,3423.3561, 8649
2377,2,3423.3726, 8650
2378,2,3423.3876, 8651
2379,2,3423.4034, 8652
2380,2,3423.4356, 8653
2381,2,3423.4515, 8654
2382,2,3423.4684, 8655
2383,2,3423.4834, 8656
2384,2,3423.5155, 8657
2385,2,3423.5319, 8658
2386,2,3423.5485, 8659
2387,2,3423.5801, 8660
2388,2,3423.5956, 8661
2389,2,3423.6115, 8662
2390,2,3423.6274, 8663
2391,2,3423.6602, 8664
2392,2,3423.6755, 8665
2393,2,3423.6916, 8666
2394,2,3423.7236, 8667
2395,2,3423.7396, 8668
2396,2,3423.7555, 8669
2397,2,3423.7716, 8670
2398,2,3423.8041, 8671
2399,2,3423.8196, 8672
2400,2,3423.8354, 8673
2401,2,3423.8517, 8674
2402,2,3423.8837, 8675
2403,2,3423.8997, 8676
2404,2,3423.9174, 8677
2405,2,3423.9478, 8678
2406,2,3423.9639, 8679
2407,2,3423.9797, 8680
2408,2,3423.9972, 8681
2409,2,3424.0279, 8682
2410,2,3424.0437, 8683
2411,2,3424.0595, 8684
2412,2,3424.0914, 8685
2413,2,3424.1077, 8686
2414,2,3424.1234, 8687
2415,2,3424.1398, 8688
2416,2,3424.1715, 8689
2417,2,3424.1876, 8690
2418,2,3424.2036, 8691
2419,2,3424.2195, 8692
2420,2,3424.2518, 8693
2421,2,3424.2675, 8694
2422,2,3424.2835, 8695
2423,2,3424.3154, 8696
2424,2,3424.3323, 8697
2425,2,3424.3486, 8698
2426,2,3424.3638, 8699
2427,2,3424.3957, 8700
2428,2,3424.4118, 8701
2429,2,3424.4281, 8702
2430,2,3424.4598, 8703
2431,2,3424.4757, 8704
2432,2,3424.4918, 8705
2433,2,3424.5075, 8706
2434,2,3424.5396, 8707
2435,2,3424.5557, 8708
2436,2,3424.5718, 8709
2437,2,3424.5889, 8710
2438,2,3424.6194, 8711
2439,2,3424.6354, 8712
2440,2,3424.6513, 8713
2441,2,3424.6837, 8714
2442,2,3424.6994, 8715
2443,2,3424.7159, 8716
2444,2,3424.7314, 8717
2445,2,3424.7638, 8718
2446,2,3424.7800, 8719
2447,2,3424.7958, 8720
2448,2,3424.8276, 8721
2449,2,3424.8435, 8722
2450,2,3424.8595, 8723
2451,2,3424.8756, 8724
2452,2,3424.9075, 8725
2453,2,3424.9237, 8726
2454,2,3424.9397, 8727
2455,2,3424.9554, 8728
